measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2009-01-14 00:00:00,5.044,-0.095,121.985,4.631,4.582,0.007,2.395,0.016,2.859,22.084,4
2009-01-14 00:15:00,5.044,-0.095,122.06,4.452,4.654,0.007,2.388,0.016,2.796,22.149,4
2009-01-14 00:30:00,5.046,-0.095,122.104,4.683,4.656,0.007,2.393,0.016,2.845,22.552,4
2009-01-14 00:45:00,5.042,-0.095,121.98,4.354,4.728,0.007,2.477,0.016,3.042,22.679,4
2009-01-14 01:00:00,5.033,-0.095,121.806,4.198,4.693,0.006,2.5,0.016,3.182,22.789,4
2009-01-14 01:15:00,5.035,-0.095,121.88,3.96,4.582,0.007,2.461,0.0179999999999999,3.074,23.396,4
2009-01-14 01:30:00,5.028,-0.095,121.701,3.668,4.32,0.007,2.457,0.017,2.828,22.858,4
2009-01-14 01:45:00,5.02,-0.095,121.528,3.544,4.095,0.007,2.503,0.017,2.717,22.598,4
2009-01-14 02:00:00,5.022,-0.095,121.522,3.428,4.051,0.007,2.586,0.0179999999999999,2.704,22.302,4
2009-01-14 02:15:00,5.024,-0.095,121.58,3.758,3.966,0.007,2.552,0.017,2.698,21.903,4
2009-01-14 02:30:00,5.026,-0.095,121.618,3.847,4.215,0.007,2.521,0.017,2.85,22.631,4
2009-01-14 02:45:00,5.026,-0.095,121.621,3.659,4.207,0.007,2.659,0.0179999999999999,2.826,22.295,4
2009-01-14 03:00:00,5.022,-0.095,121.539,3.569,4.173,0.007,2.581,0.017,2.91,22.287,4
2009-01-14 03:15:00,5.02,-0.095,121.487,3.973,4.248,0.007,2.595,0.0179999999999999,3.061,22.514,4
2009-01-14 03:30:00,5.019,-0.095,121.453,4.024,4.479,0.007,2.62,0.0179999999999999,3.318,22.414,4
2009-01-14 03:45:00,5.016,-0.095,121.397,4.129,4.59,0.006,2.566,0.016,3.343,22.037,4
2009-01-14 04:00:00,5.013,-0.095,121.33,3.75,4.598,0.006,2.524,0.0149999999999999,3.169,22.292,4
2009-01-14 04:15:00,5.01,-0.095,121.26,3.808,4.398,0.007,2.32,0.0149999999999999,3.038,22.342,4
2009-01-14 04:30:00,5.011,-0.095,121.306,4.227,4.451,0.007,2.44,0.017,2.889,22.691,4
2009-01-14 04:45:00,5.017,-0.095,121.459,4.476,4.731,0.006,2.4,0.0149999999999999,3.396,22.959,4
2009-01-14 05:00:00,5.031,-0.095,121.355,4.543,5.048,0.007,2.491,0.017,3.887,23.085,4
2009-01-14 05:15:00,4.998,-0.095,121.018,4.531,5.206,0.006,2.499,0.0149999999999999,4.117,23.876,4
2009-01-14 05:30:00,5.019,-0.095,121.53,4.003,5.14,0.007,2.339,0.016,3.973,23.006,4
2009-01-14 05:45:00,5.009,-0.095,121.308,3.542,4.722,0.007,2.194,0.0149999999999999,3.281,21.38,4
2009-01-14 06:00:00,4.996,-0.097,120.995,3.374,4.273,0.007,2.065,0.014,2.752,21.298,4
2009-01-14 06:15:00,4.974,-0.113,120.597,3.35,3.97,0.007,2.208,0.016,2.793,22.638,4
2009-01-14 06:30:00,4.996,-0.096,121.099,3.405,3.9,0.007,2.374,0.016,2.643,22.928,4
2009-01-14 06:45:00,4.994,-0.097,121.055,3.433,3.887,0.007,3.299,0.0219999999999999,2.569,23.365,4
2009-01-14 07:00:00,4.989,-0.101,120.828,3.239,3.774,0.007,7.378,0.055,2.401,22.586,4
2009-01-14 07:15:00,4.986,-0.099,120.797,3.115,3.773,0.0149999999999999,23.413,0.4229999999999999,2.379,24.518,4
2009-01-14 07:30:00,5.213,-1.429,121.017,3.129,3.587,0.048,147.72,7.188,2.411,34.131,4
2009-01-14 07:45:00,4.897,68.62,121.326,3.041,3.719,0.451,185.466,84.283,3.587,154.344,4
2009-01-14 08:00:00,4.878,140.542,121.619,3.023,3.905,0.67,240.365,161.084,4.843,218.638,4
2009-01-14 08:15:00,4.969,300.907,122.267,3.323,4.256,1.178,281.058,331.279,7.668,373.785,4
2009-01-14 08:30:00,5.162,379.979,122.671,3.313,5.013,1.486,279.46,414.965,12.376,456.53,4
2009-01-14 08:45:00,5.437,459.478,122.8,4.067,5.726,1.769,281.945,498.682,11.975,542.906,4
2009-01-14 09:00:00,5.728,524.036,123.082,4.673,6.659,2.017,281.44,567.512,14.834,614.942,4
2009-01-14 09:15:00,6.01,581.804,123.232,5.216,7.776,2.26,278.281,628.775,17.523,682.537,4
2009-01-14 09:30:00,6.28,632.522,123.391,5.537,8.881999999999998,2.492,274.378,683.463,21.03,745.826,4
2009-01-14 09:45:00,6.574,684.22,123.484,5.823,9.670000000000002,2.668,277.112,739.4389999999999,20.399,803.63,4
2009-01-14 10:00:00,6.852,731.135,123.611,5.755,9.619,2.845,277.945,790.596,20.015,856.2229999999998,4
2009-01-14 10:15:00,7.053,764.739,123.626,6.105,9.878,3.001,275.697,827.1319999999998,22.176,900.509,4
2009-01-14 10:30:00,7.29,802.601,123.739,6.092,9.904000000000002,3.151,275.568,868.255,21.592,941.899,4
2009-01-14 10:45:00,7.482999999999999,832.5839999999998,123.785,6.098,9.795000000000002,3.289,273.85,900.59,21.374,977.244,4
2009-01-14 11:00:00,7.644999999999999,858.472,123.885,6.168,9.859,3.358,276.702,928.996,21.441,1006.33,4
2009-01-14 11:15:00,7.671999999999999,863.041,123.943,5.507,10.365,3.435,272.044,934.3610000000001,25.454,1022.925,4
2009-01-14 11:30:00,7.739,875.003,123.996,4.597,10.949,3.484,271.892,947.143,26.681,1036.316,4
2009-01-14 11:45:00,7.799,883.392,123.996,4.095,11.274,3.533,270.692,956.235,25.969,1044.672,4
2009-01-14 12:00:00,7.804,883.284,124.127,4.538,11.556,3.527,271.107,956.192,26.519,1044.596,4
2009-01-14 12:15:00,7.768,878.2,124.168,4.786,12.031,3.559,266.972,950.1110000000001,28.458,1042.637,4
2009-01-14 12:30:00,7.737,871.763,124.135,5.52,12.511,3.586,263.103,943.253,32.437,1047.785,4
2009-01-14 12:45:00,7.766,870.451,123.822,5.567,12.968,3.506,268.729,942.124,29.766,1036.051,4
2009-01-14 13:00:00,7.674,856.273,123.576,6.318,13.268,3.457,267.927,926.053,31.515,1022.062,4
2009-01-14 13:15:00,7.537,834.544,123.459,6.996,13.34,3.409,264.956,903.198,32.191,993.872,4
2009-01-14 13:30:00,7.388,810.524,123.164,7.511,13.367,3.31,264.913,876.74,33.679,965.527,4
2009-01-14 13:45:00,7.161,777.58,123.093,7.373,13.848,3.201,262.582,840.4,33.899,924.516,4
2009-01-14 14:00:00,6.974,749.3239999999998,122.729,7.623,14.251,3.054,265.261,810.1369999999998,33.335,880.2279999999998,4
2009-01-14 14:15:00,6.157,514.545,122.424,7.447,14.362,2.11,264.849,561.479,31.343,627.899,4
2009-01-14 14:30:00,6.146,546.434,123.209,6.635,13.905,2.223,265.648,594.707,24.918,622.665,4
2009-01-14 14:45:00,6.487,670.109,123.73,7.697,13.926,2.679,270.787,725.476,30.192,768.672,4
2009-01-14 15:00:00,5.936,505.898,123.098,8.012,14.154,2.034,272.84,551.718,29.247,599.675,4
2009-01-14 15:15:00,4.969,76.807,121.425,6.876,13.58,0.3529999999999999,272.889,95.98500000000001,17.547,128.433,4
2009-01-14 15:30:00,4.943,74.075,121.453,6.224,12.165,0.34,274.924,93.365,13.037,122.705,4
2009-01-14 15:45:00,4.924,77.903,121.544,5.735,11.126,0.3569999999999999,273.471,97.574,12.108,129.417,4
2009-01-14 16:00:00,5.062,50.276,121.328,4.719,9.894,0.25,273.0,68.241,11.112,101.538,4
2009-01-14 16:15:00,5.2,24.558,121.243,3.101,8.119,0.1479999999999999,273.066,40.551,9.458,73.854,4
2009-01-14 16:30:00,5.242,12.492,121.177,2.163,6.218,0.112,237.968,26.677,7.474999999999999,59.648,4
2009-01-14 16:45:00,5.284,5.157,120.89,1.458,4.854,0.081,220.83,18.206,5.733,47.649,4
2009-01-14 17:00:00,5.3,-2.719,120.68,1.06,4.034,0.0439999999999999,172.935,7.513,4.576,36.183,4
2009-01-14 17:15:00,4.985,-0.26,120.559,0.7219999999999999,3.468,0.014,42.877,0.789,3.621,26.838,4
2009-01-14 17:30:00,4.962,-0.157,120.169,0.4739999999999999,3.049,0.007,8.173,0.0589999999999999,2.265,22.681,4
2009-01-14 17:45:00,4.974,-0.158,120.48,0.156,2.69,0.006,3.511,0.0219999999999999,1.885,22.615,4
2009-01-14 18:00:00,4.982,-0.153,120.674,-0.217,2.325,0.006,3.048,0.019,1.845,22.729,4
2009-01-14 18:15:00,5.0,-0.122,121.117,-0.4709999999999999,1.96,0.006,2.929,0.019,1.573,22.376,4
2009-01-14 18:30:00,5.009,-0.097,121.341,-0.689,1.691,0.007,2.899,0.019,1.174,22.459,4
2009-01-14 18:45:00,5.005,-0.097,121.219,-0.965,1.471,0.006,2.815,0.0179999999999999,0.7379999999999999,22.45,4
2009-01-14 19:00:00,5.004,-0.097,121.196,-1.124,1.22,0.006,2.603,0.017,0.441,22.478,4
2009-01-14 19:15:00,4.994,-0.098,121.265,-1.331,1.003,0.006,2.498,0.0149999999999999,0.0609999999999999,21.652,4
2009-01-14 19:30:00,5.004,-0.099,121.191,-1.5,0.764,0.006,2.402,0.0149999999999999,-0.23,20.849,4
2009-01-14 19:45:00,5.002,-0.098,121.133,-1.688,0.551,0.006,2.336,0.014,-0.6079999999999999,20.329,4
2009-01-14 20:00:00,5.009,-0.097,121.274,-1.785,0.39,0.006,2.478,0.0149999999999999,-0.5759999999999998,20.978,4
2009-01-14 20:15:00,5.008,-0.1,121.273,-1.918,0.2939999999999999,0.006,2.813,0.0179999999999999,-0.445,21.141,4
2009-01-14 20:30:00,5.005,-0.109,121.213,-2.023,0.214,0.006,2.832,0.0179999999999999,-0.4279999999999999,21.561,4
2009-01-14 20:45:00,5.004,-0.097,121.181,-2.069,0.135,0.006,2.847,0.0179999999999999,-0.535,22.158,4
2009-01-14 21:00:00,5.008,-0.098,121.265,-2.095,0.064,0.006,2.818,0.0179999999999999,-0.5989999999999999,21.37,4
2009-01-14 21:15:00,5.01,-0.098,121.354,-2.072,0.0129999999999999,0.006,2.821,0.0179999999999999,-0.6159999999999999,21.179,4
2009-01-14 21:30:00,4.998,-0.1029999999999999,121.062,-2.007,-0.017,0.006,2.78,0.017,-0.649,20.331,4
2009-01-14 21:45:00,5.009,-0.098,121.289,-1.981,0.0259999999999999,0.006,2.805,0.0179999999999999,-0.784,20.104,4
2009-01-14 22:00:00,5.032,-0.095,121.832,-2.038,0.0109999999999999,0.006,2.588,0.017,-1.116,19.829,4
2009-01-14 22:15:00,5.034,-0.096,121.85,-2.197,-0.001,0.006,2.414,0.0149999999999999,-1.29,19.481,4
2009-01-14 22:30:00,5.01,-0.099,121.26,-2.056,-0.048,0.006,2.453,0.0149999999999999,-0.962,19.944,4
2009-01-14 22:45:00,5.021,-0.095,121.479,-2.183,-0.033,0.007,2.498,0.017,-1.035,19.767,4
2009-01-14 23:00:00,5.025,-0.095,121.602,-2.405,-0.1409999999999999,0.006,2.287,0.0149999999999999,-1.643,18.243,4
2009-01-14 23:15:00,5.031,-0.095,121.584,-2.566,-0.4149999999999999,0.006,2.124,0.0129999999999999,-2.162,18.74,4
2009-01-14 23:30:00,5.039,-0.095,121.917,-2.732,-0.761,0.006,2.095,0.0129999999999999,-2.856,18.183,4
2009-01-14 23:45:00,4.988,-0.095,120.686,4.817,4.685,0.006,1.886,0.012,2.568,18.671,4
