measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-24 00:00:00,0.1859,3.2039,122.6247,9.0248,13.5536,9.2356,0.0033999999999999,1.4981,0.0047999999999999,8.8796,7.7409,7.66,7.863699999999999,0.1290999999999999,4
2011-05-24 00:01:00,0.1862999999999999,3.2684,122.635,9.0765,13.5549,9.2224,0.0064,1.7829,0.0114,8.870599999999998,7.759699999999999,7.6653,7.886,0.1298999999999999,4
2011-05-24 00:02:00,0.1874,3.1179,122.6606,9.1276,13.5545,9.213,0.003,1.6576,0.0025999999999999,8.8711,7.735299999999999,7.6693,7.8716,0.1293,4
2011-05-24 00:03:00,0.1874,3.2039,122.6623,9.1419,13.5549,9.2074,0.003,1.4639,0.0058999999999999,8.866899999999998,7.7055,7.6296,7.8865,0.1292,4
2011-05-24 00:04:00,0.1867999999999999,3.1609,122.6435,9.1535,13.5563,9.1904,0.0018,1.6291,0.0027,8.8606,7.697,7.6516,7.875899999999999,0.1288999999999999,4
2011-05-24 00:05:00,0.187,3.1609,122.6213,9.2083,13.5563,9.1904,0.0057,1.5038,0.0080999999999999,8.887499999999998,7.755899999999999,7.6935,7.900699999999999,0.1295999999999999,4
2011-05-24 00:06:00,0.1860999999999999,3.1824,122.6726,9.1884,13.5559,9.1904,0.0058999999999999,1.5892,0.0094,8.899499999999998,7.771499999999999,7.719,7.9347,0.1293,4
2011-05-24 00:07:00,0.1874,3.1824,122.6845,9.244,13.5568,9.1791,0.0047999999999999,1.6576,0.0094,8.908699999999998,7.838199999999999,7.7864,7.9823,0.1300999999999999,4
2011-05-24 00:08:00,0.1859,3.0964,122.7033,9.2804,13.5563,9.1678,0.0109,1.5379,0.0165,8.9173,7.865999999999999,7.8234,8.0221,0.1288,4
2011-05-24 00:09:00,0.1872,3.1824,122.758,9.3353,13.5563,9.1678,0.0054999999999999,1.5949,0.0085,8.9357,7.8752,7.8326,8.0327,0.1295999999999999,4
2011-05-24 00:10:00,0.1865999999999999,3.2254,122.8161,9.3573,13.5577,9.1678,0.0071,1.6632,0.0112,8.948399999999998,7.878,7.8276,8.0419,0.1295,4
2011-05-24 00:11:00,0.1867999999999999,3.1824,122.8281,9.3742,13.5559,9.164,0.008,1.5208,0.0097999999999999,8.956699999999998,7.872099999999999,7.816099999999999,8.0296,0.1292,4
2011-05-24 00:12:00,0.1855,3.2684,122.8281,9.4327,13.5577,9.1528,0.003,1.6746,0.0055999999999999,8.9588,7.8579,7.7877,8.0438,0.1295999999999999,4
2011-05-24 00:13:00,0.1867999999999999,3.2254,122.8469,9.4316,13.5577,9.1452,0.0066,1.3728,0.0079,8.9612,7.814199999999999,7.7489,8.007899999999998,0.1290999999999999,4
2011-05-24 00:14:00,0.1860999999999999,3.2254,122.8571,9.3953,13.5549,9.1452,0.0086999999999999,1.5379,0.0129,8.9711,7.788599999999998,7.7177,7.9795,0.1295,4
2011-05-24 00:15:00,0.1862999999999999,3.1394,122.8588,9.438,13.5572,9.1452,0.0086999999999999,1.7202,0.0178,8.978899999999998,7.783,7.6935,7.958999999999999,0.1293,4
