measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2013-05-01 00:00:00,,0.1841,,2.846,,122.9052,,2.3851,13.6242,3.7637,,0.0002,,2.6847,,0.0002,,2.9646,,2.4526,,2.8821,,2.8628,,,,,,-0.6541,0.1250999999999999,4
2013-05-01 00:01:00,,0.1841,,2.8599,,122.9148,,2.4297,13.6228,3.7722,,0.0033999999999999,,2.6277,,0.0071999999999999,,2.9716,,2.4618,,2.8806,,2.8283,,,,,,-0.5352,0.1252999999999999,4
2013-05-01 00:02:00,,0.184,,2.8097,,122.9095,,2.4372,13.6219,3.784,,-0.0011,,2.451,,-0.0004,,2.9756,,2.4665,,2.8745,,2.843,,,,,,-0.5947,0.1247,4
2013-05-01 00:03:00,,0.1841,,2.8285,,122.9065,,2.404,13.6223,3.784,,-0.0016,,2.6562,,-0.0041,,2.972,,2.4471,,2.853,,2.8122,,,,,,-0.7136,0.1245,4
2013-05-01 00:04:00,,0.1842,,2.8278,,122.9287,,2.4032,13.6223,3.784,,0.0027,,2.7189,,0.0071999999999999,,2.9691,,2.4342,,2.8458,,2.8007,,,,,,-0.7136,0.1250999999999999,4
2013-05-01 00:05:00,,0.184,,2.8336,,122.8373,,2.3972,13.6237,3.7859,,0.0005,,2.6961,,-0.0002,,2.9717,,2.426,,2.8327,,2.7875,,,,,,-0.5947,0.1237999999999999,4
2013-05-01 00:06:00,,0.1841,,2.8263,,122.8587,,2.3719,13.6237,3.7916,,0.0020999999999999,,2.4738,,0.0057999999999999,,2.9753,,2.4023,,2.8219,,2.7552,,,,,,-0.6541,0.1242,4
2013-05-01 00:07:00,,0.1842,,2.8307,,122.8528,,2.2758,13.6237,3.8066,,-0.0051999999999999,,2.6277,,-0.0129,,2.9753,,2.3895,,2.8011,,2.7423,,,,,,-0.7136,0.1250999999999999,4
2013-05-01 00:08:00,,0.1844,,2.8187,,122.8854,,2.3314,13.6256,3.8066,,0.0016,,2.7702,,0.0028,,2.9753,,2.4089,,2.8133,,2.7631,,,,,,-0.7136,0.1247,4
2013-05-01 00:09:00,,0.1842,,2.8449,,122.9097,,2.3552,13.6251,3.8066,,0.0047999999999999,,2.28,,0.0121,,2.9739,,2.4124,,2.8162,,2.7725,,,,,,-0.7136,0.1239,4
2013-05-01 00:10:00,,0.1844,,2.8277,,122.9629,,2.3899,13.6265,3.8066,,-0.0008999999999999,,2.6277,,-0.0025,,2.9775,,2.4239,,2.8234,,2.7832,,,,,,-0.4757,0.1246,4
2013-05-01 00:11:00,,0.1845,,2.8433,,122.9546,,2.3596,13.626,3.8066,,-0.0014,,2.5536,,-0.0012999999999999,,2.9753,,2.4225,,2.8248,,2.7818,,,,,,-0.7136,0.1244,4
2013-05-01 00:12:00,,0.1845,,2.8488,,122.9679,,2.3747,13.6265,3.8066,,0.0006999999999999,,2.5308,,0.0027,,2.9782,,2.4325,,2.8334,,2.7861,,,,,,-0.7136,0.1241,4
2013-05-01 00:13:00,,0.1845999999999999,,2.8444,,122.9912,,2.4729,13.626,3.8066,,-0.0011,,2.7075,,-0.0018,,2.9853,,2.4519,,2.842,,2.8011,,,,,,-0.7136,0.1239,4
2013-05-01 00:14:00,,0.1845999999999999,,2.8388,,122.9924,,2.4801,13.6265,3.8066,,0.0020999999999999,,2.3826,,0.004,,2.9832,,2.449,,2.8348,,2.7961,,,,,,-0.7136,0.1249,4
2013-05-01 00:15:00,,0.1845,,2.8367,,123.0189,,2.5977,13.6265,3.8066,,0.0047999999999999,,2.4396,,0.0106,,2.9911,,2.4755,,2.8276,,2.7495,,,,,,-0.4163,0.1242,4
2013-05-01 00:16:00,,0.1842,,2.8358,,122.9861,,2.4592,13.6265,3.8066,,0.0020999999999999,,2.6277,,0.007,,2.9861,,2.4211,,2.7839,,2.7273,,,,,,-0.7136,0.1242,4
2013-05-01 00:17:00,,0.1842999999999999,,2.8151,,122.984,,2.3458,13.6265,3.8066,,-0.0041,,2.6277,,-0.01,,2.9724,,2.3744,,2.7639,,2.7022,,,,,,-0.7136,0.125,4
2013-05-01 00:18:00,,0.1842999999999999,,2.8402,,123.0015,,2.3827,13.6265,3.8066,,-0.0027,,2.4681,,-0.0077,,2.9667,,2.3715,,2.7495,,2.6886,,,,,,-0.7136,0.1252,4
2013-05-01 00:19:00,,0.1844,,2.8348,,122.986,,2.3993,13.6265,3.8066,,0.0016,,2.6277,,0.0041999999999999,,2.9588,,2.3651,,2.7459,,2.695,,,,,,-0.7136,0.125,4
2013-05-01 00:20:00,,0.1845,,2.8394,,123.0014,,2.5266,13.6265,3.8134,,0.0002,,2.5194,,-0.0014,,2.9721,,2.3812,,2.7577,,2.7176,,,,,,-0.7136,0.1250999999999999,4
