measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,module_temp_1__321,module_temp_f__18,wind_speed_mph__19,system_id
2010-03-04 00:55:00,3.991,-4.036,111.784,4.065,,6.535,-0.008,2.422,-0.012,,4.904,,,4
2010-03-04 00:56:00,3.171,-1.283,97.63,4.255,,6.532,0.005,2.524,0.012,,4.968,,,4
2010-03-04 00:57:00,3.478,-1.751,104.428,4.181,,6.513,-0.0089999999999999,2.63,-0.02,,4.908,,,4
2010-03-04 00:58:00,2.72,-1.487,91.548,4.056,,6.511,-0.008,2.746,-0.032,,4.839,,,4
2010-03-04 00:59:00,3.906,-3.562,110.209,3.975,,6.505,0.005,2.428,0.014,,4.852,,,4
2010-03-04 01:00:00,2.726,-2.566,90.532,4.041,,6.496,-0.006,2.558,-0.014,,4.903,,,4
2010-03-04 01:01:00,4.315,-1.437,116.571,4.027,,6.483,-0.007,2.046,-0.014,,4.879,,,4
2010-03-04 01:02:00,2.732,-2.412,92.453,4.048,,6.48,-0.023,2.702,-0.0879999999999999,,4.903,,,4
2010-03-04 01:03:00,3.124,-3.909,98.004,4.102,,6.481,-0.003,2.74,-0.016,,4.879,,,4
2010-03-04 01:04:00,3.763,-3.491,106.466,4.093,,6.492,-0.003,4.418,-0.014,,4.857,,,4
2010-03-04 01:05:00,4.68,-4.966,121.796,4.02,,6.471,-0.0149999999999999,2.462,-0.04,,4.829,,,4
2010-03-04 01:06:00,3.996,-2.973,112.603,3.905,,6.474,-0.01,2.118,-0.034,,4.789,,,4
2010-03-04 01:07:00,3.139,0.2359999999999999,97.628,3.795,,6.457,0.008,2.416,0.02,,4.749,,,4
2010-03-04 01:08:00,3.539,-6.877,107.307,3.725,,6.46,-0.058,2.494,-0.152,,4.647,,,4
2010-03-04 01:09:00,4.693,-0.567,114.61,3.728,,6.468,0.006,2.464,0.014,,4.575,,,4
2010-03-04 01:10:00,4.205,-1.184,116.961,3.811,,6.466,-0.0109999999999999,2.42,-0.028,,4.594,,,4
2010-03-04 01:11:00,4.688,0.0599999999999999,123.025,3.803,,6.445,0.008,2.824,0.0219999999999999,,4.597,,,4
2010-03-04 01:12:00,3.767,-7.862,111.385,3.874,,6.46,-0.0529999999999999,2.654,-0.1459999999999999,,4.674,,,4
2010-03-04 01:13:00,4.659,-2.979,122.614,3.852,,6.458,-0.005,2.518,-0.0179999999999999,,4.669,,,4
2010-03-04 01:14:00,3.48,-2.065,104.896,3.788,,6.464,-0.0149999999999999,2.13,-0.0539999999999999,,4.698,,,4
2010-03-04 01:15:00,3.723,-7.08,112.731,3.735,,6.441,-0.0919999999999999,2.866,-0.2899999999999999,,4.718,,,4
2010-03-04 01:16:00,4.699,-2.946,123.323,3.939,,6.409,0.003,2.678,0.014,,4.783,,,4
2010-03-04 01:17:00,3.826,-1.476,106.395,3.931,,6.407,-0.01,2.264,-0.0259999999999999,,4.775,,,4
2010-03-04 01:18:00,3.418,-3.149,105.657,3.836,,6.425,-0.0299999999999999,1.738,-0.096,,4.787,,,4
2010-03-04 01:19:00,4.539,-9.442,123.0,3.783,,6.412,-0.014,2.588,-0.0379999999999999,,4.777,,,4
2010-03-04 01:20:00,4.599,-7.801999999999999,122.949,3.712,,6.42,-0.049,2.68,-0.1419999999999999,,4.761,,,4
2010-03-04 01:21:00,4.591,-4.614,123.095,3.745,,6.381,-0.007,2.632,-0.02,,4.796,,,4
2010-03-04 01:22:00,1.966,0.385,76.63299999999998,3.951,,6.395,0.003,2.408,0.006,,4.791,,,4
2010-03-04 01:23:00,4.529,-5.115,120.962,3.961,,6.384,-0.032,2.548,-0.084,,4.672,,,4
2010-03-04 01:24:00,3.865,-2.67,110.051,3.942,,6.391,-0.016,2.678,-0.042,,4.643,,,4
2010-03-04 01:25:00,4.712,-2.929,118.658,3.917,,6.378,-0.005,2.704,-0.034,,4.602,,,4
2010-03-04 01:26:00,4.116,-2.092,112.805,3.861,,6.376,0.0,2.404,-0.006,,4.641,,,4
2010-03-04 01:27:00,3.936,-4.069,104.669,3.785,,6.363,0.003,2.678,0.004,,4.604,,,4
2010-03-04 01:28:00,3.901,-10.444,106.609,3.697,,6.35,-0.002,2.136,-0.01,,4.542,,,4
2010-03-04 01:29:00,3.702,-7.086,107.347,3.766,,6.35,-0.0109999999999999,2.528,-0.032,,4.624,,,4
2010-03-04 01:30:00,4.303,0.137,116.266,3.787,,6.35,0.007,2.278,0.016,,4.634,,,4
2010-03-04 01:31:00,4.482,0.1759999999999999,115.928,3.817,,6.349,0.003,2.194,0.006,,4.636,,,4
2010-03-04 01:32:00,3.821,-3.282,111.43,3.785,,6.351,-0.007,2.726,-0.028,,4.569,,,4
2010-03-04 01:33:00,4.273,-2.951,117.208,3.808,,6.338,-0.004,2.618,-0.014,,4.609,,,4
2010-03-04 01:34:00,1.192,0.506,65.337,3.909,,6.336,0.003,1.882,0.008,,4.665,,,4
2010-03-04 01:35:00,4.319,0.132,110.71,3.885,,6.317,0.006,2.6,0.014,,4.639,,,4
2010-03-04 01:36:00,1.961,-2.225,78.427,3.865,,6.301,0.005,6.706,0.02,,4.657,,,4
2010-03-04 01:37:00,3.835,0.2969999999999999,96.895,3.837,,6.298,0.005,2.542,0.012,,4.589,,,4
2010-03-04 01:38:00,3.881,-0.6059999999999999,109.613,3.763,,6.3,0.005,2.41,0.012,,4.531,,,4
2010-03-04 01:39:00,4.237,-1.657,117.439,3.695,,6.283,0.0,2.602,-0.006,,4.475,,,4
2010-03-04 01:40:00,4.651,-0.5949999999999999,122.964,3.687,,6.299,0.008,2.494,0.0219999999999999,,4.41,,,4
2010-03-04 01:41:00,3.962,-0.755,110.146,3.64,,6.289,0.006,2.558,0.016,,4.334,,,4
2010-03-04 01:42:00,3.445,-1.878,104.584,3.639,,6.286,0.002,2.782,0.0,,4.294,,,4
2010-03-04 01:43:00,3.221,-2.021,99.5,3.597,,6.289,-0.007,2.578,-0.014,,4.256,,,4
2010-03-04 01:44:00,4.298,-4.652,116.779,3.533,,6.281,0.007,2.566,0.0179999999999999,,4.232,,,4
2010-03-04 01:45:00,2.842,-1.421,94.643,3.48,,6.284,0.004,2.672,0.012,,4.186,,,4
2010-03-04 01:46:00,4.208,-2.412,105.104,3.484,,6.277,-0.0109999999999999,2.654,-0.032,,4.176,,,4
2010-03-04 01:47:00,2.166,-2.748,88.854,3.481,,6.265,-0.033,3.424,-0.066,,4.161,,,4
2010-03-04 01:48:00,2.554,0.4129999999999999,87.224,3.466,,6.257,0.006,2.402,0.014,,4.16,,,4
2010-03-04 01:49:00,4.29,-1.245,117.828,3.466,,6.269,-0.007,2.576,-0.024,,4.157,,,4
2010-03-04 01:50:00,2.33,-5.533,82.277,3.482,,6.268,0.005,1.86,0.01,,4.143,,,4
2010-03-04 01:51:00,3.891,-1.223,107.355,3.475,,6.24,0.0,2.83,0.0,,4.128,,,4
2010-03-04 01:52:00,3.792,-3.937,110.079,3.478,,6.26,-0.0109999999999999,2.434,-0.0259999999999999,,4.119,,,4
2010-03-04 01:53:00,2.478,-0.314,84.34399999999998,3.429,,6.244,0.004,2.668,0.01,,4.106,,,4
2010-03-04 01:54:00,4.685,-5.654,119.571,3.415,,6.244,-0.002,2.596,-0.008,,4.102,,,4
2010-03-04 01:55:00,3.106,-4.685,97.793,3.417,,6.221,0.002,3.01,0.006,,4.043,,,4
2010-03-04 01:56:00,3.92,0.231,107.928,3.528,,6.215,0.008,2.512,0.0219999999999999,,4.082,,,4
2010-03-04 01:57:00,4.13,-5.748,117.799,3.642,,6.204,-0.04,3.172,-0.126,,4.112,,,4
2010-03-04 01:58:00,2.751,0.3019999999999999,90.778,3.705,,6.184,0.006,2.762,0.014,,4.116,,,4
2010-03-04 01:59:00,3.405,-1.311,101.73,3.721,,6.155,-0.001,2.35,-0.004,,4.083,,,4
2010-03-04 02:00:00,2.748,-2.258,88.537,3.824,,6.15,-0.017,2.02,-0.056,,4.123,,,4
2010-03-04 02:01:00,3.92,0.33,110.109,3.819,,6.135,0.0089999999999999,2.44,0.0219999999999999,,4.108,,,4
2010-03-04 02:02:00,3.76,-0.463,111.212,3.789,,6.133,0.0089999999999999,2.572,0.024,,4.119,,,4
2010-03-04 02:03:00,2.22,-2.368,88.379,3.806,,6.097,-0.041,2.728,-0.13,,4.138,,,4
2010-03-04 02:04:00,2.471,-0.661,86.869,3.883,,6.089,-0.008,2.076,-0.024,,4.161,,,4
2010-03-04 02:05:00,4.271,-0.4299999999999999,115.978,3.937,,6.088,0.004,2.536,0.008,,4.21,,,4
2010-03-04 02:06:00,3.6,-3.293,105.993,4.083,,6.089,0.005,2.666,0.01,,4.285,,,4
2010-03-04 02:07:00,3.163,-4.95,95.828,4.107,,6.065,0.008,2.106,0.0179999999999999,,4.34,,,4
2010-03-04 02:08:00,3.452,-2.676,105.148,4.057,,6.052,-0.016,2.158,-0.04,,4.33,,,4
2010-03-04 02:09:00,4.714,-3.16,119.96,4.015,,6.039,0.001,2.492,0.0,,4.398,,,4
2010-03-04 02:10:00,4.313,-0.821,114.0,4.095,,6.05,0.008,2.602,0.0219999999999999,,4.475,,,4
2010-03-04 02:11:00,4.612,-3.359,123.085,4.044,,6.023,0.017,2.836,0.0599999999999999,,4.458,,,4
2010-03-04 02:12:00,3.829,-2.626,109.1,3.956,,6.017,-0.0129999999999999,2.852,-0.0299999999999999,,4.456,,,4
2010-03-04 02:13:00,4.698,-3.309,123.019,3.902,,6.015,0.007,2.398,0.016,,4.48,,,4
2010-03-04 02:14:00,3.087,-1.856,93.59200000000001,3.926,,6.008,-0.004,2.644,-0.024,,4.532,,,4
2010-03-04 02:15:00,4.703,-2.026,123.108,3.958,,6.003,-0.004,2.672,-0.016,,4.533,,,4
2010-03-04 02:16:00,4.661,-1.002,123.041,4.037,,6.034,0.008,2.678,0.0219999999999999,,4.558,,,4
2010-03-04 02:17:00,4.697,-5.027,122.588,4.204,,6.016,-0.002,2.648,-0.008,,4.606,,,4
2010-03-04 02:18:00,3.823,-5.588,108.507,4.384,,6.008,-0.005,2.474,-0.016,,4.676,,,4
2010-03-04 02:19:00,3.46,-3.678,104.506,4.445,,6.037,-0.023,2.698,-0.066,,4.721,,,4
2010-03-04 02:20:00,4.651,-2.863,122.872,4.431,,6.053,-0.002,2.582,-0.008,,4.726,,,4
2010-03-04 02:21:00,4.31,-2.637,112.621,4.453,,6.059,0.005,2.714,0.016,,4.753,,,4
2010-03-04 02:22:00,3.385,-6.271,101.993,4.577,,6.052,-0.0179999999999999,2.68,-0.0439999999999999,,4.806,,,4
2010-03-04 02:23:00,3.884,-2.461,105.904,4.596,,6.038,0.008,2.48,0.0179999999999999,,4.816,,,4
2010-03-04 02:24:00,3.92,0.324,110.284,4.542,,6.037,0.007,2.968,0.02,,4.852,,,4
2010-03-04 02:25:00,4.678,-3.843,119.051,4.422,,6.047,-0.004,2.654,-0.012,,4.807,,,4
2010-03-04 02:26:00,4.361,0.198,107.001,4.2,,6.064,0.0089999999999999,2.84,0.024,,4.741,,,4
2010-03-04 02:27:00,2.943,0.4239999999999999,91.762,4.182,,6.063,0.007,2.626,0.016,,4.768,,,4
2010-03-04 02:28:00,3.927,-1.828,111.969,4.179,,6.103,0.006,2.36,0.016,,4.715,,,4
2010-03-04 02:29:00,3.78,-4.03,107.326,4.092,,6.107,-0.031,2.648,-0.0859999999999999,,4.654,,,4
2010-03-04 02:30:00,4.677,-2.23,120.792,4.084,,6.098,-0.004,2.59,-0.012,,4.607,,,4
2010-03-04 02:31:00,3.86,-6.084,111.567,4.064,,6.129,-0.0179999999999999,2.596,-0.0599999999999999,,4.592,,,4
2010-03-04 02:32:00,4.581,-7.383,123.28,4.088,,6.141,-0.02,2.764,-0.0539999999999999,,4.572,,,4
2010-03-04 02:33:00,3.955,-3.243,111.204,4.049,,6.132,0.008,2.618,0.02,,4.507,,,4
2010-03-04 02:34:00,2.862,-2.004,89.70399999999998,3.961,,6.148,0.005,2.522,0.012,,4.451,,,4
2010-03-04 02:35:00,3.106,0.4179999999999999,89.729,3.972,,6.194,0.007,3.826,0.0219999999999999,,4.475,,,4
2010-03-04 02:36:00,4.277,-2.847,116.882,4.097,,6.177,0.007,2.9,0.0219999999999999,,4.506,,,4
2010-03-04 02:37:00,4.134,-3.21,115.345,4.11,,6.208,-0.033,2.818,-0.106,,4.526,,,4
2010-03-04 02:38:00,2.489,0.468,83.098,4.181,,6.216,0.007,2.656,0.0179999999999999,,4.545,,,4
2010-03-04 02:39:00,4.667,-4.184,122.996,4.245,,6.221,-0.004,2.612,-0.016,,4.579,,,4
2010-03-04 02:40:00,3.761,-4.394,110.592,4.196,,6.219,-0.001,2.422,0.0,,4.562,,,4
2010-03-04 02:41:00,3.052,-1.751,97.463,4.133,,6.247,-0.0179999999999999,3.748,-0.058,,4.5,,,4
2010-03-04 02:42:00,2.48,-0.633,85.923,4.053,,6.252,0.005,2.426,0.012,,4.431,,,4
2010-03-04 02:43:00,3.466,0.2909999999999999,100.459,4.075,,6.261,0.008,2.324,0.0179999999999999,,4.451,,,4
2010-03-04 02:44:00,4.251,-2.335,116.404,4.138,,6.259,-0.001,2.408,0.004,,4.393,,,4
2010-03-04 02:45:00,4.419,-11.22,122.547,4.146,,6.28,-0.0589999999999999,3.182,-0.186,,4.311,,,4
2010-03-04 02:46:00,3.355,-3.524,102.561,4.119,,6.25,-0.041,3.494,-0.1759999999999999,,4.226,,,4
2010-03-04 02:47:00,1.971,0.462,78.998,4.106,,6.257,0.004,2.71,0.012,,4.159,,,4
2010-03-04 02:48:00,4.206,-7.218,116.988,4.067,,6.252,-0.0439999999999999,2.642,-0.11,,4.131,,,4
2010-03-04 02:49:00,3.039,0.391,88.373,3.998,,6.247,0.006,1.462,0.01,,4.069,,,4
2010-03-04 02:50:00,4.269,-3.507,115.941,3.947,,6.253,-0.033,3.092,-0.1439999999999999,,3.985,,,4
2010-03-04 02:51:00,4.489,-2.83,115.939,3.927,,6.267,-0.004,2.462,-0.01,,3.979,,,4
2010-03-04 02:52:00,2.962,0.4179999999999999,85.946,3.905,,6.262,0.006,2.914,0.0179999999999999,,3.956,,,4
2010-03-04 02:53:00,4.673,-3.304,122.907,3.822,,6.235,-0.0089999999999999,2.692,-0.0359999999999999,,3.915,,,4
2010-03-04 02:54:00,3.501,-1.404,103.369,3.706,,6.231,-0.008,2.782,-0.028,,3.88,,,4
2010-03-04 02:55:00,4.703,-2.814,123.079,3.701,,6.247,-0.006,2.584,-0.0179999999999999,,3.991,,,4
2010-03-04 02:56:00,3.869,-3.573,110.55,3.843,,6.238,0.004,2.522,0.01,,4.154,,,4
2010-03-04 02:57:00,3.612,-1.03,100.592,3.999,,6.249,0.008,2.828,0.024,,4.22,,,4
2010-03-04 02:58:00,3.097,-5.175,95.404,4.082,,6.26,-0.004,2.614,-0.02,,4.311,,,4
2010-03-04 02:59:00,4.668,-1.377,123.087,4.188,,6.233,-0.002,2.858,-0.012,,4.383,,,4
2010-03-04 03:00:00,4.662,-4.201,122.954,4.129,,6.214,0.005,2.678,0.012,,4.333,,,4
2010-03-04 03:01:00,3.913,0.203,102.889,4.079,,6.234,0.007,2.714,0.02,,4.351,,,4
2010-03-04 03:02:00,4.169,-6.117,115.561,4.019,,6.247,0.003,2.47,0.006,,4.286,,,4
2010-03-04 03:03:00,3.869,-2.637,107.953,3.946,,6.202,-0.006,2.54,-0.024,,4.222,,,4
2010-03-04 03:04:00,3.748,-4.355,105.79,3.946,,6.189,-0.035,2.84,-0.128,,4.194,,,4
2010-03-04 03:05:00,4.668,-1.817,122.802,4.048,,6.184,0.005,2.57,0.012,,4.146,,,4
2010-03-04 03:06:00,4.262,-4.515,117.408,4.005,,6.193,-0.019,2.9,-0.0739999999999999,,4.034,,,4
2010-03-04 03:07:00,4.118,-6.007,114.293,3.92,,6.2,-0.055,2.638,-0.156,,4.006,,,4
2010-03-04 03:08:00,4.546,-4.361,122.712,3.867,,6.174,-0.021,2.812,-0.0759999999999999,,3.952,,,4
2010-03-04 03:09:00,2.307,0.523,82.71899999999998,3.824,,6.179,0.006,2.866,0.016,,3.871,,,4
2010-03-04 03:10:00,3.682,-2.814,108.754,3.789,,6.172,-0.001,2.878,0.014,,3.812,,,4
2010-03-04 03:11:00,4.207,-1.773,114.245,3.749,,6.174,-0.008,2.422,-0.014,,3.753,,,4
2010-03-04 03:12:00,4.183,-3.694,112.892,3.761,,6.158,0.008,2.534,0.02,,3.814,,,4
2010-03-04 03:13:00,4.697,-0.8369999999999999,121.523,3.791,,6.161,0.006,2.368,0.014,,3.91,,,4
2010-03-04 03:14:00,4.616,-3.293,122.687,3.679,,6.13,-0.005,2.816,0.004,,3.857,,,4
2010-03-04 03:15:00,4.298,-1.938,116.686,3.564,,6.126,0.0089999999999999,2.54,0.0219999999999999,,3.925,,,4
2010-03-04 03:16:00,4.249,-4.597,116.603,3.604,,6.126,-0.0089999999999999,4.208,-0.0259999999999999,,4.026,,,4
2010-03-04 03:17:00,2.811,-2.307,94.527,3.746,,6.143,0.006,2.698,0.016,,4.034,,,4
2010-03-04 03:18:00,3.106,-2.054,99.042,3.84,264.63,6.153,0.004,2.302,0.008,0.0,3.988,59.2,0.0,4
2010-03-04 03:19:00,3.884,-4.416,108.963,3.854,,6.153,-0.006,2.716,-0.028,,3.925,,,4
2010-03-04 03:20:00,3.456,-5.555,105.434,3.824,,6.146,0.005,2.794,0.012,,3.845,,,4
2010-03-04 03:21:00,4.269,-1.421,109.543,3.803,,6.136,-0.007,2.612,-0.032,,3.815,,,4
2010-03-04 03:22:00,4.301,0.187,116.555,3.745,,6.143,0.006,2.666,0.014,,3.817,,,4
2010-03-04 03:23:00,4.657,-3.557,114.857,3.619,,6.119,-0.017,2.986,-0.0599999999999999,,3.836,,,4
2010-03-04 03:24:00,3.49,-2.792,100.501,3.527,,6.106,-0.005,2.518,-0.014,,3.877,,,4
2010-03-04 03:25:00,3.888,-0.342,111.232,3.514,,6.119,-0.007,2.47,-0.0299999999999999,,3.949,,,4
2010-03-04 03:26:00,4.62,-2.258,118.874,3.557,,6.107,-0.012,2.474,-0.0379999999999999,,3.97,,,4
2010-03-04 03:27:00,4.69,0.132,123.017,3.539,,6.097,0.008,2.758,0.0219999999999999,,3.999,,,4
2010-03-04 03:28:00,2.908,-2.951,95.60700000000001,3.515,,6.093,-0.0089999999999999,2.546,-0.016,,3.987,,,4
2010-03-04 03:29:00,2.335,-0.4849999999999999,79.346,3.562,,6.088,0.002,2.926,0.004,,4.08,,,4
2010-03-04 03:30:00,3.668,-3.761,107.53,3.646,,6.088,0.003,2.528,0.006,,4.108,,,4
2010-03-04 03:31:00,4.122,-3.012,110.43,3.729,,6.095,-0.014,2.578,-0.056,,4.032,,,4
2010-03-04 03:32:00,3.93,-6.976,112.473,3.697,,6.063,-0.005,2.782,-0.002,,4.021,,,4
2010-03-04 03:33:00,3.91,0.2089999999999999,108.765,3.7,,6.071,0.008,2.476,0.02,,3.998,,,4
2010-03-04 03:34:00,2.674,-5.159,91.72900000000001,3.711,,6.057,0.0,2.548,0.0,,3.971,,,4
2010-03-04 03:35:00,3.783,-2.918,111.533,3.701,,6.035,-0.012,2.822,-0.034,,3.884,,,4
2010-03-04 03:36:00,3.127,-3.887,94.83600000000001,3.658,,6.03,0.002,2.348,0.002,,3.77,,,4
2010-03-04 03:37:00,3.882,-0.4849999999999999,107.526,3.571,,6.031,0.002,2.632,0.006,,3.723,,,4
2010-03-04 03:38:00,4.661,-0.689,122.544,3.475,,6.029,-0.002,2.71,-0.016,,3.691,,,4
2010-03-04 03:39:00,3.555,-8.769999999999998,113.657,3.398,,6.006,-0.0899999999999999,2.57,-0.2399999999999999,,3.667,,,4
2010-03-04 03:40:00,4.564,-4.553,119.098,3.367,,5.989,-0.008,2.756,-0.0359999999999999,,3.625,,,4
2010-03-04 03:41:00,3.371,-3.072,104.123,3.385,,5.989,-0.012,2.768,-0.04,,3.599,,,4
2010-03-04 03:42:00,3.401,-3.766,100.791,3.394,,5.989,-0.004,2.738,-0.01,,3.621,,,4
2010-03-04 03:43:00,4.3,0.214,114.631,3.375,,5.98,0.007,2.542,0.0179999999999999,,3.626,,,4
2010-03-04 03:44:00,4.3,0.2089999999999999,113.333,3.364,,5.959,0.006,2.566,0.016,,3.632,,,4
2010-03-04 03:45:00,2.627,-1.3,87.417,3.404,,5.967,-0.017,2.72,-0.0519999999999999,,3.653,,,4
2010-03-04 03:46:00,4.676,-2.522,123.085,3.477,,5.967,0.001,2.62,0.008,,3.659,,,4
2010-03-04 03:47:00,4.072,-6.392,117.004,3.577,,5.943,-0.065,2.684,-0.184,,3.727,,,4
2010-03-04 03:48:00,3.422,-9.464,103.765,3.608,,5.942,0.016,2.816,0.0459999999999999,,3.837,,,4
2010-03-04 03:49:00,4.307,-1.955,114.841,3.591,,5.927,0.006,2.434,0.014,,3.902,,,4
