measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_3__255,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,system_id
2010-05-07 00:26:00,,4.997,,0.11,,122.135,,0.775,-50858.59,,0.008,,2.89,,0.0219999999999999,,,5.972,,,,,,,,4
2010-05-07 00:27:00,,4.991,,0.0439999999999999,,122.014,,0.767,-46033.799,,0.006,,3.14,,0.02,,,5.928,,,,,,,,4
2010-05-07 00:28:00,,4.99,,0.0379999999999999,,121.987,,0.765,-57834.699,,0.007,,3.046,,0.02,,,5.904,,,,,,,,4
2010-05-07 00:29:00,,4.991,,0.132,,122.033,,0.7189999999999999,-62159.074,,0.006,,2.884,,0.0179999999999999,,,5.874,,,,,,,,4
2010-05-07 00:30:00,,4.987,,0.055,,121.968,,0.7069999999999999,-48400.243,,0.007,,2.984,,0.0219999999999999,,,5.852,,,,,,,,4
2010-05-07 00:31:00,,4.981,,-0.0769999999999999,,121.965,,0.7189999999999999,-51068.082,,0.008,,2.948,,0.024,,,5.842,,,,,,,,4
2010-05-07 00:32:00,,4.993,,0.115,,121.945,,0.698,-33662.052,,0.008,,2.992,,0.024,,,5.815,,,,,,,,4
2010-05-07 00:33:00,,4.989,,0.0439999999999999,,121.95,,0.7279999999999999,-44278.849,,0.007,,3.14,,0.02,,,5.805,,,,,,,,4
2010-05-07 00:34:00,,4.994,,0.0439999999999999,,122.057,,0.7219999999999999,-48395.737,,0.006,,2.81,,0.0179999999999999,,,5.783,,,,,,,,4
2010-05-07 00:35:00,,4.991,,0.0379999999999999,,122.026,,0.7329999999999999,-62136.679,,0.008,,2.942,,0.024,,,5.787,,,,,,,,4
2010-05-07 00:36:00,,4.981,,-0.006,,121.972,,0.7049999999999998,-62129.916,,0.007,,2.776,,0.0179999999999999,,,5.756,,,,,,,,4
2010-05-07 00:37:00,,4.989,,-0.039,,121.976,,0.7249999999999999,-62125.922,,0.008,,2.68,,0.02,,,5.752,,,,,,,,4
2010-05-07 00:38:00,,4.993,,0.033,,122.002,,0.7379999999999999,-62122.098,,0.007,,2.932,,0.02,,,5.724,,,,,,,,4
2010-05-07 00:39:00,,4.991,,0.214,,122.023,,0.747,-62118.121,,0.005,,3.04,,0.016,,,5.708,,,,,,,,4
2010-05-07 00:40:00,,4.986,,0.055,,121.954,,0.6099999999999999,-62112.272,,0.006,,2.812,,0.016,,,5.655,,,,,,,,4
2010-05-07 00:41:00,,4.99,,0.0219999999999999,,121.977,,0.542,-62108.76,,0.005,,3.026,,0.014,,,5.647,,,,,,,,4
2010-05-07 00:42:00,,4.987,,0.049,,121.97,,0.518,-61646.567,,0.006,,2.89,,0.0179999999999999,,,5.64,,,,,,,,4
2010-05-07 00:43:00,,4.993,,0.066,,122.045,,0.531,-62100.339,,0.008,,2.98,,0.0219999999999999,,,5.621,,,,,,,,4
2010-05-07 00:44:00,,4.99,,0.027,,122.038,,0.519,-62096.717,,0.005,,2.83,,0.016,,,5.607,,,,,,,,4
2010-05-07 00:45:00,,4.992,,0.0,,121.999,,0.507,-62093.776,,0.005,,2.81,,0.014,,,5.595,,,,,,,,4
2010-05-07 00:46:00,,4.994,,0.055,,122.053,,0.497,-62090.889,,0.007,,2.786,,0.02,,,5.575,,,,,,,,4
2010-05-07 00:47:00,,4.987,,0.0379999999999999,,121.988,,0.495,-62087.214,,0.007,,2.812,,0.0179999999999999,,,5.559,,,,,,,,4
2010-05-07 00:48:00,,4.979,,0.066,,121.992,,0.514,-62083.772,,0.007,,2.692,,0.02,,,5.553,,,,,,,,4
2010-05-07 00:49:00,,4.982,,0.049,,121.897,,0.4749999999999999,-62078.65,,0.008,,3.068,,0.024,,,5.529,,,,,,,,4
2010-05-07 00:50:00,,4.983,,0.0929999999999999,,121.92,,0.4739999999999999,-62073.678,,0.006,,2.674,,0.016,,,5.508,,,,,,,,4
2010-05-07 00:51:00,,4.99,,0.104,,121.965,,0.4919999999999999,-62071.364,,0.007,,2.816,,0.02,,,5.504,,,,,,,,4
2010-05-07 00:52:00,,4.982,,0.0879999999999999,,121.95,,0.527,-62067.936,,0.0089999999999999,,2.804,,0.024,,,5.495,,,,,,,,4
2010-05-07 00:53:00,,4.986,,-0.033,,121.971,,0.4939999999999999,-62064.031,,0.005,,2.792,,0.016,,,5.473,,,,,,,,4
2010-05-07 00:54:00,,4.984,,0.115,,121.99,,0.4759999999999999,-62059.67,,0.008,,2.65,,0.02,,,5.465,,,,,,,,4
2010-05-07 00:55:00,,4.991,,0.066,,122.017,,0.461,-62055.387,,0.006,,2.582,,0.016,,,5.457,,,,,,,,4
2010-05-07 00:56:00,,4.987,,0.016,,122.004,,0.458,-62052.51,,0.007,,2.558,,0.0179999999999999,,,5.457,,,,,,,,4
2010-05-07 00:57:00,,4.982,,0.104,,122.024,,0.466,-62047.936,,0.008,,2.764,,0.0219999999999999,,,5.45,,,,,,,,4
2010-05-07 00:58:00,,4.993,,0.033,,122.041,,0.4839999999999999,-62044.293,,0.008,,2.548,,0.02,,,5.448,,,,,,,,4
2010-05-07 00:59:00,,4.995,,0.0379999999999999,,122.002,,0.4799999999999999,-62041.998,,0.006,,2.642,,0.016,,,5.433,,,,,,,,4
2010-05-07 01:00:00,,4.992,,0.055,,121.982,,0.4819999999999999,-62037.734,,0.007,,2.732,,0.02,,,5.425,,,,,,,,4
2010-05-07 01:01:00,,4.986,,0.0439999999999999,,122.02,,0.4269999999999999,-62034.123,,0.008,,2.782,,0.024,,,5.417,,,,,,,,4
2010-05-07 01:02:00,,4.981,,0.016,,122.002,,0.4099999999999999,-62029.003,,0.007,,2.512,,0.016,,,5.395,,,,,,,,4
2010-05-07 01:03:00,,4.984,,0.165,,121.974,,0.4069999999999999,-58694.727,,0.006,,2.654,,0.016,,,5.397,,,,,,,,4
2010-05-07 01:04:00,,4.984,,0.0379999999999999,,122.037,,0.4249999999999999,-62024.438,,0.007,,2.576,,0.0179999999999999,,,5.388,,,,,,,,4
2010-05-07 01:05:00,,4.979,,0.055,,121.986,,0.404,-62020.41,,0.007,,2.678,,0.0179999999999999,,,5.371,,,,,,,,4
2010-05-07 01:06:00,,4.983,,0.033,,121.983,,0.4289999999999999,-62016.105,,0.007,,2.786,,0.02,,,5.352,,,,,,,,4
2010-05-07 01:07:00,,4.993,,0.0879999999999999,,122.013,,0.516,-62012.976,,0.007,,2.632,,0.0179999999999999,,,5.362,,,,,,,,4
2010-05-07 01:08:00,,4.996,,0.027,,122.093,,0.4709999999999999,-62011.063,,0.005,,2.684,,0.014,,,5.326,,,,,,,,4
2010-05-07 01:09:00,,4.99,,-0.017,,122.104,,0.4309999999999999,-62007.204,,0.007,,2.698,,0.02,,,5.304,,,,,,,,4
2010-05-07 01:10:00,,4.989,,0.0109999999999999,,122.014,,0.327,-62003.652,,0.0089999999999999,,2.788,,0.024,,,5.275,,,,,,,,4
2010-05-07 01:11:00,,4.989,,0.126,,122.082,,0.3549999999999999,-62002.538,,0.0089999999999999,,2.452,,0.02,,,5.301,,,,,,,,4
2010-05-07 01:12:00,,4.99,,0.154,,122.094,,0.377,-58068.046,,0.006,,2.318,,0.014,,,5.272,,,,,,,,4
2010-05-07 01:13:00,,4.984,,0.0109999999999999,,122.088,,0.382,-54151.735,,0.005,,2.528,,0.012,,,5.266,,,,,,,,4
2010-05-07 01:14:00,,4.992,,0.0219999999999999,,122.078,,0.313,-61993.556,,0.007,,2.624,,0.0179999999999999,,,5.249,,,,,,,,4
2010-05-07 01:15:00,,4.996,,0.1479999999999999,,122.039,,0.329,-61991.952,,0.007,,2.56,,0.0179999999999999,,,5.253,,,,,,,,4
2010-05-07 01:16:00,,4.997,,0.0769999999999999,,122.097,,0.3599999999999999,-61990.594,,0.007,,2.524,,0.0179999999999999,,,5.243,,,,,,,,4
2010-05-07 01:17:00,,4.993,,0.016,,122.127,,0.2969999999999999,-61985.014,,0.006,,2.344,,0.014,,,5.218,,,,,,,,4
2010-05-07 01:18:00,,4.997,,0.11,,122.091,,0.271,-61984.805,,0.007,,2.662,,0.0179999999999999,,,5.223,,,,,,,,4
2010-05-07 01:19:00,,4.989,,0.126,,122.103,,0.3019999999999999,-61981.742,,0.007,,2.456,,0.016,,,5.215,,,,,,,,4
2010-05-07 01:20:00,,4.989,,0.055,,122.101,,0.321,-61979.947,,0.006,,2.59,,0.016,,,5.204,,,,,,,,4
2010-05-07 01:21:00,,4.99,,0.066,,122.111,,0.343,-59601.921,,0.007,,2.24,,0.016,,,5.208,,,,,,,,4
2010-05-07 01:22:00,,4.992,,0.005,,122.13,,0.329,-44887.667,,0.006,,2.71,,0.0179999999999999,,,5.185,,,,,,,,4
2010-05-07 01:23:00,,4.994,,-0.05,,122.145,,0.2349999999999999,-39022.346,,0.005,,2.474,,0.014,,,5.171,,,,,,,,4
2010-05-07 01:24:00,,4.993,,0.132,,122.122,,0.22,-59599.44,,0.007,,2.356,,0.016,,,5.175,,,,,,,,4
2010-05-07 01:25:00,,4.992,,0.159,,122.086,,0.228,-43315.086,,0.007,,2.474,,0.0179999999999999,,,5.165,,,,,,,,4
2010-05-07 01:26:00,,4.994,,0.0,,122.157,,0.245,-27089.886,,0.004,,2.39,,0.008,,,5.187,,,,,,,,4
2010-05-07 01:27:00,,4.991,,0.033,,122.137,,0.276,-26530.81,,0.006,,2.192,,0.012,,,5.178,,,,,,,,4
2010-05-07 01:28:00,,4.997,,0.22,,122.164,,0.226,-8021.296,,0.008,,2.356,,0.0179999999999999,,,5.163,,,,,,,,4
2010-05-07 01:29:00,,4.992,,-0.0609999999999999,,122.157,,0.19,-21781.009,,0.008,,2.332,,0.02,,,5.154,,,,,,,,4
2010-05-07 01:30:00,,4.993,,-0.006,,122.194,,0.185,-43576.709,,0.005,,2.278,,0.01,,,5.157,,,,,,,,4
2010-05-07 01:31:00,,4.994,,0.115,,122.151,,0.223,-51670.947,,0.005,,2.366,,0.012,,,5.168,,,,,,,,4
2010-05-07 01:32:00,,4.998,,-0.006,,122.182,,0.2,-27833.871,,0.007,,2.404,,0.016,,,5.158,,,,,,,,4
2010-05-07 01:33:00,,4.998,,0.1479999999999999,,122.179,,0.2359999999999999,-31699.174,,0.007,,2.326,,0.0179999999999999,,,5.163,,,,,,,,4
2010-05-07 01:34:00,,4.993,,-0.039,,122.171,,0.2119999999999999,-36857.126,,0.006,,2.278,,0.014,,,5.159,,,,,,,,4
2010-05-07 01:35:00,,4.994,,0.082,,122.19,,0.153,-51991.564,,0.006,,2.336,,0.014,,,5.139,,,,,,,,4
2010-05-07 01:36:00,,4.997,,0.049,,122.169,,0.0909999999999999,-17320.519,,0.005,,2.362,,0.012,,,5.144,,,,,,,,4
2010-05-07 01:37:00,,4.997,,0.154,,122.18,,0.0439999999999999,-51760.382,,0.007,,2.264,,0.016,,,5.139,,,,,,,,4
2010-05-07 01:38:00,,4.99,,0.0219999999999999,,122.135,,0.0439999999999999,-60464.376,,0.008,,2.182,,0.016,,,5.132,,,,,,,,4
2010-05-07 01:39:00,,4.996,,0.055,,122.163,,0.0509999999999999,-61940.103,,0.008,,2.086,,0.0179999999999999,,,5.128,,,,,,,,4
2010-05-07 01:40:00,,4.995,,-0.105,,122.154,,0.021,-58483.012,,0.007,,2.326,,0.0179999999999999,,,5.116,,,,,,,,4
2010-05-07 01:41:00,,4.999,,0.0,,122.187,,0.0359999999999999,-61936.566,,0.008,,2.272,,0.0179999999999999,,,5.119,,,,,,,,4
2010-05-07 01:42:00,,4.999,,0.055,,122.17,,0.0719999999999999,-61935.328,,0.007,,2.094,,0.014,,,5.111,,,,,,,,4
2010-05-07 01:43:00,,4.994,,0.0379999999999999,,122.187,,0.067,-61528.87,,0.006,,2.392,,0.016,,,5.092,,,,,,,,4
2010-05-07 01:44:00,,4.998,,0.082,,122.182,,0.07,-61931.159,,0.006,,2.098,,0.012,,,5.089,,,,,,,,4
2010-05-07 01:45:00,,4.998,,0.0769999999999999,,122.191,,0.027,-59847.215,,0.006,,2.152,,0.014,,,5.077,,,,,,,,4
2010-05-07 01:46:00,,4.996,,0.0379999999999999,,122.2,,-0.012,-60417.279,,0.005,,2.224,,0.012,,,5.049,,,,,,,,4
2010-05-07 01:47:00,,4.993,,0.0929999999999999,,122.11,,-0.032,-61924.98,,0.008,,2.14,,0.016,,,5.051,,,,,,,,4
2010-05-07 01:48:00,,4.996,,0.132,,122.126,,-0.0449999999999999,-61923.258,,0.007,,2.228,,0.016,,,5.046,,,,,,,,4
2010-05-07 01:49:00,,4.994,,0.0109999999999999,,122.126,,-0.0509999999999999,-57807.106,,0.008,,2.086,,0.0179999999999999,,,5.041,,,,,,,,4
2010-05-07 01:50:00,,5.0,,0.132,,122.211,,-0.012,-58255.08,,0.007,,2.272,,0.016,,,5.041,,,,,,,,4
2010-05-07 01:51:00,,4.991,,0.0929999999999999,,122.175,,0.003,-39311.069,,0.007,,2.174,,0.016,,,5.025,,,,,,,,4
2010-05-07 01:52:00,,4.992,,0.121,,122.182,,0.031,-61915.118,,0.005,,2.144,,0.012,,,5.029,,,,,,,,4
2010-05-07 01:53:00,,4.994,,0.099,,122.201,,0.0129999999999999,-61913.06,,0.007,,2.21,,0.016,,,5.006,,,,,,,,4
2010-05-07 01:54:00,,4.999,,0.0599999999999999,,122.281,,0.014,-60223.32,,0.004,,2.082,,0.008,,,5.007,,,,,,,,4
2010-05-07 01:55:00,,4.996,,0.2909999999999999,,122.242,,0.081,-53037.099,,0.007,,2.068,,0.014,,,5.004,,,,,,,,4
2010-05-07 01:56:00,,5.0,,0.1759999999999999,,122.207,,0.067,-56624.051,,0.007,,2.326,,0.016,,,4.989,,,,,,,,4
2010-05-07 01:57:00,,4.998,,0.0109999999999999,,122.235,,0.0609999999999999,-61904.44,,0.007,,1.992,,0.016,,,4.977,,,,,,,,4
2010-05-07 01:58:00,,5.0,,0.049,,122.192,,0.032,-61902.405,,0.006,,2.222,,0.014,,,4.96,,,,,,,,4
2010-05-07 01:59:00,,4.996,,0.1809999999999999,,122.23,,0.0129999999999999,-61900.948,,0.006,,2.336,,0.014,,,4.957,,,,,,,,4
2010-05-07 02:00:00,,4.988,,0.066,,122.033,,0.002,-61896.035,,0.008,,2.32,,0.0179999999999999,,,4.943,,,,,,,,4
2010-05-07 02:01:00,,4.994,,0.099,,122.08,,-0.003,-61894.948,,0.005,,1.888,,0.008,,,4.927,,,,,,,,4
2010-05-07 02:02:00,,4.987,,0.0379999999999999,,122.023,,0.0129999999999999,-61895.231,,0.006,,2.098,,0.012,,,4.939,,,,,,,,4
2010-05-07 02:03:00,,4.985,,-0.0439999999999999,,122.025,,0.0179999999999999,-61893.369,,0.005,,2.01,,0.01,,,4.933,,,,,,,,4
2010-05-07 02:04:00,,4.987,,0.17,,121.98,,0.067,-61891.475,,0.008,,1.968,,0.016,,,4.927,,,,,,,,4
2010-05-07 02:05:00,,4.989,,-0.006,,121.985,,0.042,-61890.361,,0.007,,2.14,,0.014,,,4.928,,,,,,,,4
2010-05-07 02:06:00,,4.987,,0.055,,122.028,,0.083,-61889.167,,0.006,,2.314,,0.014,,,4.925,,,,,,,,4
2010-05-07 02:07:00,,4.996,,0.033,,122.072,,0.082,-61887.601,,0.007,,2.008,,0.014,,,4.91,,,,,,,,4
2010-05-07 02:08:00,,4.989,,-0.028,,122.042,,0.031,-61887.163,,0.007,,2.254,,0.016,,,4.904,,,,,,,,4
2010-05-07 02:09:00,,4.99,,0.027,,121.975,,0.0089999999999999,-61885.312,,0.007,,2.23,,0.014,,,4.903,,,,,,,,4
2010-05-07 02:10:00,,4.987,,0.0929999999999999,,121.967,,-0.003,-61882.749,,0.007,,2.288,,0.016,,,4.886,,,,,,,,4
2010-05-07 02:11:00,,4.983,,0.126,,122.018,,-0.001,-61882.218,,0.007,,2.33,,0.016,,,4.872,,,,,,,,4
2010-05-07 02:12:00,,4.988,,0.0709999999999999,,122.02,,-0.019,-61880.909,,0.007,,2.086,,0.014,,,4.871,,,,,,,,4
2010-05-07 02:13:00,,4.986,,0.137,,121.997,,0.0369999999999999,-61879.418,,0.008,,2.08,,0.016,,,4.862,,,,,,,,4
2010-05-07 02:14:00,,4.987,,0.0599999999999999,,122.009,,0.01,-61678.883,,0.0089999999999999,,2.206,,0.0179999999999999,,,4.835,,,,,,,,4
2010-05-07 02:15:00,,4.995,,0.11,,122.019,,-0.0109999999999999,-61877.148,,0.007,,2.278,,0.016,,,4.841,,,,,,,,4
2010-05-07 02:16:00,,4.986,,0.0219999999999999,,122.002,,-0.006,-55788.134,,0.005,,2.3,,0.012,,,4.815,,,,,,,,4
2010-05-07 02:17:00,,4.989,,0.055,,122.037,,0.027,-61875.723,,0.008,,2.074,,0.016,,,4.82,,,,,,,,4
2010-05-07 02:18:00,,4.99,,0.0879999999999999,,122.028,,0.0439999999999999,-61875.503,,0.007,,2.164,,0.014,,,4.819,,,,,,,,4
2010-05-07 02:19:00,,4.989,,0.104,,122.027,,0.02,-61872.788,,0.006,,2.282,,0.014,,,4.813,,,,,,,,4
2010-05-07 02:20:00,,4.982,,0.033,,122.026,,0.017,-61871.961,,0.006,,2.23,,0.014,,,4.801,,,,,,,,4
2010-05-07 02:21:00,,4.99,,0.0709999999999999,,122.094,,-0.017,-61870.87,,0.006,,2.264,,0.012,,,4.807,,,,,,,,4
2010-05-07 02:22:00,,5.023,,0.066,,122.598,,0.0129999999999999,-60245.343,,0.007,,2.05,,0.014,,,4.8,,,,,,,,4
2010-05-07 02:23:00,,5.022,,0.1809999999999999,,122.715,,0.07,-61868.469,,0.008,,2.086,,0.0179999999999999,,,4.789,,,,,,,,4
2010-05-07 02:24:00,,5.002,,0.0769999999999999,,122.257,,0.08,-61866.805,,0.006,,2.348,,0.016,,,4.778,,,,,,,,4
2010-05-07 02:25:00,,4.991,,0.027,,121.955,,0.098,-61866.869,,0.007,,2.218,,0.016,,,4.773,,,,,,,,4
2010-05-07 02:26:00,,4.987,,0.0879999999999999,,121.97,,0.0719999999999999,-61866.637,,0.006,,2.29,,0.014,,,4.759,,,,,,,,4
2010-05-07 02:27:00,,4.98,,0.0439999999999999,,121.896,,0.081,-45968.061,,0.005,,2.144,,0.01,,,4.756,,,,,,,,4
2010-05-07 02:28:00,,4.978,,0.126,,121.889,,0.0879999999999999,-51007.953,,0.007,,2.336,,0.016,,,4.757,,,,,,,,4
2010-05-07 02:29:00,,4.982,,0.027,,121.94,,0.1409999999999999,-61159.546,,0.007,,2.064,,0.014,,,4.753,,,,,,,,4
2010-05-07 02:30:00,,4.99,,0.0709999999999999,,121.928,,0.162,-59785.858,,0.006,,2.222,,0.012,,,4.737,,,,,,,,4
2010-05-07 02:31:00,,4.984,,0.0219999999999999,,121.968,,0.186,-61863.642,,0.005,,2.168,,0.012,,,4.733,,,,,,,,4
2010-05-07 02:32:00,,4.984,,0.0709999999999999,,121.959,,0.126,-61863.809,,0.008,,2.014,,0.016,,,4.709,,,,,,,,4
2010-05-07 02:33:00,,4.983,,0.1429999999999999,,121.965,,0.134,-61865.432,,0.006,,2.306,,0.014,,,4.731,,,,,,,,4
2010-05-07 02:34:00,,4.982,,0.016,,121.883,,0.112,-61863.506,,0.008,,2.242,,0.0179999999999999,,,4.722,,,,,,,,4
2010-05-07 02:35:00,,4.985,,0.11,,121.972,,0.132,-59415.911,,0.006,,2.116,,0.012,,,4.721,,,,,,,,4
2010-05-07 02:36:00,,4.98,,0.115,,121.931,,0.095,-60247.221,,0.008,,2.39,,0.02,,,4.716,,,,,,,,4
2010-05-07 02:37:00,,4.981,,0.132,,121.862,,0.1179999999999999,-61866.184,,0.006,,2.222,,0.014,,,4.731,,,,,,,,4
2010-05-07 02:38:00,,4.983,,0.0599999999999999,,121.884,,0.113,-61864.823,,0.007,,2.092,,0.016,,,4.716,,,,,,,,4
2010-05-07 02:39:00,,4.99,,0.2089999999999999,,121.955,,0.1179999999999999,-61867.332,,0.005,,2.212,,0.012,,,4.727,,,,,,,,4
2010-05-07 02:40:00,,4.99,,0.066,,121.971,,0.112,-61867.277,,0.006,,2.18,,0.014,,,4.713,,,,,,,,4
2010-05-07 02:41:00,,4.986,,0.0709999999999999,,121.908,,0.029,-57766.136,,0.008,,2.094,,0.0179999999999999,,,4.718,,,,,,,,4
2010-05-07 02:42:00,,4.981,,0.0879999999999999,,121.97,,-0.004,-57163.82,,0.007,,2.354,,0.0179999999999999,,,4.712,,,,,,,,4
2010-05-07 02:43:00,,4.985,,0.027,,121.953,,0.0129999999999999,-60757.785,,0.006,,2.444,,0.014,,,4.734,,,,,,,,4
2010-05-07 02:44:00,,4.984,,0.066,,121.906,,0.0219999999999999,-61628.437,,0.007,,2.134,,0.016,,,4.736,,,,,,,,4
2010-05-07 02:45:00,,4.982,,-0.006,,121.882,,0.008,-61868.028,,0.005,,2.222,,0.012,,,4.737,,,,,,,,4
2010-05-07 02:46:00,,4.985,,-0.017,,121.926,,0.0179999999999999,-61869.21,,0.007,,2.216,,0.016,,,4.737,,,,,,,,4
2010-05-07 02:47:00,,4.99,,0.066,,121.959,,0.057,-61870.127,,0.006,,2.392,,0.016,,,4.743,,,,,,,,4
2010-05-07 02:48:00,,4.985,,0.11,,121.902,,0.0719999999999999,-61872.126,,0.006,,2.242,,0.012,,,4.753,,,,,,,,4
2010-05-07 02:49:00,,4.983,,0.0379999999999999,,121.891,,0.0519999999999999,-61871.705,,0.007,,2.428,,0.0179999999999999,,,4.743,,,,,,,,4
2010-05-07 02:50:00,,4.986,,0.0219999999999999,,121.938,,0.058,-57284.576,,0.007,,2.344,,0.016,,,4.76,,,,,,,,4
2010-05-07 02:51:00,,4.985,,0.121,,121.898,,0.0909999999999999,-58100.116,,0.007,,2.076,,0.016,,,4.774,,,,,,,,4
2010-05-07 02:52:00,,4.984,,0.005,,121.909,,0.096,-46632.721,,0.007,,2.338,,0.016,,,4.769,,,,,,,,4
2010-05-07 02:53:00,,4.986,,0.11,,121.921,,0.097,-47583.433,,0.006,,2.182,,0.012,,,4.767,,,,,,,,4
2010-05-07 02:54:00,,4.985,,0.0929999999999999,,121.887,,0.094,-52006.704,,0.007,,2.308,,0.016,,,4.763,,,,,,,,4
2010-05-07 02:55:00,,4.983,,0.049,,121.835,,0.0769999999999999,-61876.501,,0.005,,2.338,,0.012,,,4.773,,,,,,,,4
2010-05-07 02:56:00,,4.987,,0.0879999999999999,,121.947,,0.116,-61878.036,,0.007,,2.276,,0.016,,,4.775,,,,,,,,4
2010-05-07 02:57:00,,4.983,,0.0439999999999999,,121.969,,0.13,-61878.835,,0.007,,2.33,,0.016,,,4.775,,,,,,,,4
2010-05-07 02:58:00,,4.985,,0.0709999999999999,,121.894,,0.1729999999999999,-61880.663,,0.007,,2.296,,0.016,,,4.783,,,,,,,,4
2010-05-07 02:59:00,,4.981,,0.165,,121.868,,0.184,-61880.451,,0.008,,2.204,,0.0179999999999999,,,4.79,,,,,,,,4
2010-05-07 03:00:00,,4.978,,0.055,,121.8,,0.164,-61883.006,,0.007,,2.294,,0.016,,,4.787,,,,,,,,4
2010-05-07 03:01:00,,4.977,,0.0599999999999999,,121.823,,0.1449999999999999,-61883.305,,0.006,,2.326,,0.014,,,4.787,,,,,,,,4
