measured_on,ac_current__319,ac_current__3979,ac_current_a__3978,ac_power__315,ac_va__3982,ac_vars__3981,ac_volage_c-a__3977,ac_voltage__318,ac_voltage_a-n__3975,ac_voltage_c_n__3976,ac_w__3980,ambient_temp__320,ambient_temp__3969,das_batt_vdc__3986,das_battery_voltage__326,das_temp__325,dc_current__3973,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dc_power__3971,dc_voltage__3972,frequency__3984,inverter_temp__324,mod_temperature__3974,module_temp_1__321,module_temp_2__322,module_temp_3__323,neutral_current__3985,panel_temperatuer__3987,poa_irradiance__313,poa_irradiance__3970,power_factor__327,power_factor__3983,system_id
2012-06-23 00:35:00,0.189,,,3.4387,,,,122.8229,,,,23.8214,,,13.2348,23.5574,,0.0224999999999999,1.0191,0.0235,,,,23.325,,20.6988,20.5191,20.8715,,,-4.2736,,0.1333999999999999,,4
2012-06-23 00:36:00,0.1893,,,3.0304,,,,122.4205,,,,23.9506,,,13.2333,23.5255,,0.0202999999999999,1.0419,0.0219999999999999,,,,23.3186,,20.7822,20.6398,20.9895,,,-4.2736,,0.1333,,4
2012-06-23 00:37:00,0.1899,,,2.9443,,,,121.9007,,,,24.132,,,13.2362,23.5073,,0.0224999999999999,1.1102,0.0251,,,,23.3546,,20.9324,20.6913,21.0885,,,-4.2736,,0.1322,,4
2012-06-23 00:38:00,0.189,,,3.0088,,,,121.989,,,,24.0635,,,13.2364,23.474,,0.0244,1.0418,0.0269,,,,23.3323,,21.0288,20.6688,21.1711,,,-4.2143,,0.1325,,4
2012-06-23 00:39:00,0.1893,,,2.9227,,,,121.9697,,,,24.0059,,,13.2372,23.4495,,0.0216,1.0532,0.0227,,,,23.314,,21.0732,20.7223,21.2355,,,-4.0956,,0.1327,,4
2012-06-23 00:40:00,0.189,,,3.0302,,,,122.0024,,,,24.303,,,13.2375,23.4192,,0.0208999999999999,1.1272,0.0248999999999999,,,,23.3394,,21.2734,20.8562,21.4611,,,-4.0956,,0.1327,,4
2012-06-23 00:41:00,0.1888,,,3.1377,,,,122.035,,,,24.2298,,,13.2383,23.4101,,0.0194,1.1272,0.0229,,,,23.3722,,21.3961,20.9431,21.5665,,,-4.0956,,0.1331,,4
2012-06-23 00:42:00,0.1897,,,3.0948,,,,122.0658,,,,23.902,,,13.2381,23.3808,,0.0205,1.4574,0.0292,,,,23.3566,,21.4197,20.9764,21.5715,,,-3.7988,,0.1328999999999999,,4
2012-06-23 00:43:00,0.1897,,,3.2022,,,,122.0882,,,,23.9701,,,13.2388,23.3514,,0.0273,1.3663,0.04,,,,23.3506,,21.4082,21.0374,21.5648,,,-3.6801,,0.1333,,4
2012-06-23 00:44:00,0.1897,,,2.9014,,,,122.0523,,,,24.2306,,,13.2394,23.3356,,0.021,1.0988,0.0230999999999999,,,,23.3884,,21.4758,21.1445,21.6718,,,-3.8582,,0.1338,,4
2012-06-23 00:45:00,0.1895,,,2.9872,,,,122.0507,,,,24.3536,,,13.2392,23.3218,,0.0223,1.1329,0.0253,,,,23.4159,,21.6007,21.3392,21.9159,,,-3.7395,,0.1322,,4
2012-06-23 00:46:00,0.1893,,,3.1162,,,,122.0483,,,,24.8853,,,13.2402,23.3243,,0.0273,0.9109,0.025,,,,23.5057,,21.8328,21.59,22.1768,,,-3.7989,,0.1337,,4
2012-06-23 00:47:00,0.1897,,,3.0517,,,,122.1123,,,,25.1502,,,13.2405,23.3072,,0.0223,1.2468,0.0292,,,,23.5957,,22.0342,21.8943,22.4518,,,-3.3834,,0.133,,4
2012-06-23 00:48:00,0.1895,,,3.1162,,,,122.0971,,,,25.0015,,,13.241,23.2949,,0.0218999999999999,1.1614,0.0259999999999999,,,,23.6687,,22.1398,21.9503,22.5813,,,-3.146,,0.1331,,4
2012-06-23 00:49:00,0.1893,,,3.2023,,,,122.064,,,,24.9509,,,13.2399,23.2655,,0.0216,1.2924,0.0281999999999999,,,,23.7067,,22.2241,22.0145,22.7055,,,-3.0866,,0.1333,,4
2012-06-23 00:50:00,0.1897,,,3.0733,,,,122.0576,,,,24.9026,,,13.2403,23.2655,,0.0276,1.2354,0.033,,,,23.7438,,22.2558,21.9477,22.6401,,,-2.9679,,0.1333999999999999,,4
2012-06-23 00:51:00,0.1893,,,3.0518,,,,122.0522,,,,24.7634,,,13.2392,23.2213,,0.0184,1.1728,0.0218999999999999,,,,23.7319,,22.1893,21.8633,22.5062,,,-3.0273,,0.1342,,4
2012-06-23 00:52:00,0.1897,,,3.0089,,,,122.0969,,,,24.4952,,,13.2392,23.2091,,0.0247999999999999,1.0817,0.0267,,,,23.7169,,22.1144,21.8269,22.4306,,,-3.2054,,0.1331,,4
2012-06-23 00:53:00,0.1893,,,3.0949,,,,122.0972,,,,24.1772,,,13.24,23.2384,,0.0265999999999999,1.1614,0.0316999999999999,,,,23.7346,,22.1638,21.955,22.531,,,-3.5021,,0.1333,,4
2012-06-23 00:54:00,0.1893,,,3.2669,,,,122.1097,,,,24.3347,,,13.2395,23.2164,,0.0224999999999999,1.1501,0.0239,,,,23.7194,,22.1975,22.0363,22.6074,,,-3.5021,,0.133,,4
2012-06-23 00:55:00,0.1893,,,3.095,,,,122.0884,,,,24.4566,,,13.2393,23.1821,,0.0213999999999999,1.0533,0.0248999999999999,,,,23.7147,,22.2259,21.9985,22.6123,,,-3.5616,,0.1341,,4
2012-06-23 00:56:00,0.1895,,,2.9875,,,,122.0659,,,,24.1117,,,13.2394,23.1846,,0.0223,1.1444,0.027,,,,23.7131,,22.2187,21.9637,22.5301,,,-3.5616,,0.1333999999999999,,4
2012-06-23 00:57:00,0.1890999999999999,,,2.966,,,,122.1602,,,,24.0746,,,13.2401,23.2091,,0.0246,1.1615,0.0291,,,,23.7258,,22.2674,22.0379,22.5973,,,-3.6209,,0.134,,4
2012-06-23 00:58:00,0.1897,,,3.1594,,,,122.2255,,,,24.2611,,,13.2397,23.2091,,0.0178,1.2867,0.0218999999999999,,,,23.7396,,22.3149,22.0268,22.5897,,,-3.5022,,0.1343,,4
2012-06-23 00:59:00,0.189,,,3.5032,,,,122.2367,,,,24.25,,,13.2412,23.2091,,0.0218999999999999,1.2867,0.0281,,,,23.7409,,22.3239,22.0,22.5807,,,-3.5615,,0.1333999999999999,,4
2012-06-23 01:00:00,0.1893,,,3.0088,,,,122.2367,,,,24.047,,,13.2403,23.2091,,0.0246,0.9906,0.0267,,,,23.7196,,22.2494,21.9138,22.4616,,,-3.5615,,0.135,,4
2012-06-23 01:01:00,0.1895,,,3.2238,,,,122.2792,,,,24.0655,,,13.2409,23.1895,,0.0281999999999999,1.0988,0.0327,,,,23.687,,22.196,21.921,22.4117,,,-3.7989,,0.1342,,4
2012-06-23 01:02:00,0.189,,,3.3312,,,,122.2381,,,,24.2415,,,13.2401,23.1797,,0.0276,1.0931,0.0300999999999999,,,,23.68,,22.2172,21.9415,22.4487,,,-3.7989,,0.1335,,4
2012-06-23 01:03:00,0.1888,,,3.1592,,,,122.2322,,,,24.4292,,,13.242,23.1797,,0.0246,1.1557,0.0294999999999999,,,,23.6958,,22.2262,21.8954,22.4226,,,-3.9176,,0.1343999999999999,,4
2012-06-23 01:04:00,0.1895,,,3.0518,,,,122.2432,,,,24.4009,,,13.2425,23.1797,,0.0236999999999999,1.1386,0.0247,,,,23.682,,22.0829,21.732,22.238,,,-3.9177,,0.1333999999999999,,4
2012-06-23 01:05:00,0.1893,,,2.9444,,,,122.2507,,,,24.492,,,13.2416,23.1797,,0.0190999999999999,0.9166,0.017,,,,23.693,,22.0802,21.8085,22.2807,,,-4.0364,,0.1333999999999999,,4
2012-06-23 01:06:00,0.1897,,,3.2023,,,,122.2527,,,,24.3717,,,13.2421,23.1684,,0.0247999999999999,1.2468,0.0309,,,,23.668,,21.9571,21.6475,22.0909,,,-4.0958,,0.1337,,4
2012-06-23 01:07:00,0.1890999999999999,,,3.3743,,,,122.2188,,,,24.1439,,,13.2427,23.1526,,0.0241,1.0362,0.0258,,,,23.6034,,21.731,21.3853,21.8565,,,-4.2739,,0.1346999999999999,,4
2012-06-23 01:08:00,0.1888,,,3.2024,,,,122.1635,,,,23.9457,,,13.2418,23.1526,,0.0262,1.002,0.0224999999999999,,,,23.5622,,21.5385,21.2362,21.6744,,,-4.3926,,0.1341,,4
2012-06-23 01:09:00,0.1893,,,3.3098,,,,122.093,,,,23.8365,,,13.2432,23.1526,,0.0257,1.0647,0.0271999999999999,,,,23.5299,,21.4239,21.1747,21.5833,,,-4.3926,,0.134,,4
2012-06-23 01:10:00,0.1895,,,3.052,,,,122.2165,,,,23.8448,,,13.2423,23.1526,,0.0235,1.2583,0.0304,,,,23.5031,,21.3286,21.0966,21.4867,,,-4.7487,,0.1343999999999999,,4
2012-06-23 01:11:00,0.1888,,,3.2024,,,,122.2467,,,,23.8931,,,13.2451,23.1477,,0.0198,1.2241,0.0225999999999999,,,,23.4866,,21.2588,21.0592,21.4148,,,-4.6893,,0.1342,,4
2012-06-23 01:12:00,0.1897,,,3.3529,,,,122.2507,,,,23.8138,,,13.2437,23.1257,,0.0276,0.985,0.0298,,,,23.4391,,21.1759,20.9922,21.2995,,,-4.4519,,0.1346,,4
2012-06-23 01:13:00,0.1893,,,3.3743,,,,122.2827,,,,23.6592,,,13.2456,23.1232,,0.0262,1.0704,0.0277999999999999,,,,23.405,,21.0526,20.8551,21.1314,,,-4.9268,,0.1348,,4
2012-06-23 01:14:00,0.1890999999999999,,,2.966,,,,122.3381,,,,23.4811,,,13.2456,23.1006,,0.0205,1.1558,0.024,,,,23.3371,,20.8413,20.6319,20.9609,,,-4.5707,,0.1328,,4
2012-06-23 01:15:00,0.1895,,,3.1164,,,,122.3106,,,,23.471,,,13.2452,23.0961,,0.0231999999999999,1.1387,0.025,,,,23.2996,,20.7331,20.5942,20.89,,,-4.7488,,0.135,,4
2012-06-23 01:16:00,0.1893,,,3.1808,,,,122.3285,,,,23.4358,,,13.2456,23.0961,,0.0277999999999999,1.0646,0.0292,,,,23.27,,20.6453,20.5319,20.796,,,-4.3333,,0.134,,4
2012-06-23 01:17:00,0.1893,,,3.3527,,,,122.3259,,,,23.2633,,,13.2457,23.0765,,0.025,0.8994999999999999,0.0207999999999999,,,,23.2188,,20.5579,20.4473,20.6706,,,-4.5708,,0.1332,,4
2012-06-23 01:18:00,0.1895,,,3.1592,,,,122.3631,,,,23.1879,,,13.2461,23.0599,,0.0246,1.0817,0.0252,,,,23.1651,,20.5302,20.414,20.6671,,,-4.3926,,0.1341,,4
2012-06-23 01:19:00,0.1893,,,3.3526,,,,122.414,,,,23.2361,,,13.2461,23.0396,,0.0264,1.093,0.0287999999999999,,,,23.1221,,20.5554,20.4434,20.6494,,,-4.6301,,0.1333999999999999,,4
2012-06-23 01:20:00,0.1895,,,3.1592,,,,122.4576,,,,23.2684,,,13.2462,23.02,,0.0216,1.2525,0.0286,,,,23.0826,,20.5218,20.3786,20.5328,,,-4.6894,,0.1337,,4
2012-06-23 01:21:00,0.1888,,,3.2881,,,,122.4495,,,,23.18,,,13.2462,23.0029,,0.0265999999999999,1.0817,0.0302,,,,23.0352,,20.4278,20.286,20.4686,,,-4.63,,0.1346,,4
2012-06-23 01:22:00,0.1895,,,3.3527,,,,122.4437,,,,23.1864,,,13.2462,22.9809,,0.0246,0.9223,0.0236999999999999,,,,22.9884,,20.3891,20.2272,20.4845,,,-4.7488,,0.134,,4
2012-06-23 01:23:00,0.189,,,3.1593,,,,122.4515,,,,23.3629,,,13.2462,22.9741,,0.0276,1.207,0.0337999999999999,,,,22.9864,,20.5254,20.4611,20.6637,,,-4.9269,,0.134,,4
2012-06-23 01:24:00,0.1899,,,3.2022,,,,122.4222,,,,23.8115,,,13.2466,22.9538,,0.025,1.0475,0.0270999999999999,,,,23.0493,,20.8583,20.7677,21.0255,,,-4.6301,,0.1341,,4
2012-06-23 01:25:00,0.1888,,,3.3956,,,,122.4804,,,,23.8671,,,13.2462,22.9244,,0.0293999999999999,1.4005,0.0413999999999999,,,,23.0839,,21.0706,20.9407,21.2232,,,-4.3927,,0.1337,,4
2012-06-23 01:26:00,0.1897,,,3.1807,,,,122.4723,,,,23.9784,,,13.2476,22.9244,,0.0223,0.9564,0.0219999999999999,,,,23.1479,,21.3088,21.0802,21.4151,,,-4.274,,0.134,,4
2012-06-23 01:27:00,0.189,,,3.2667,,,,122.4451,,,,23.8778,,,13.2467,22.9108,,0.0216,1.1329,0.0275,,,,23.1612,,21.3974,21.1536,21.4878,,,-3.9771,,0.1341,,4
2012-06-23 01:28:00,0.1895,,,3.3311,,,,122.5326,,,,23.8809,,,13.2471,22.8973,,0.0205,1.0532,0.019,,,,23.1751,,21.3838,21.1483,21.4341,,,-3.6803,,0.1343,,4
2012-06-23 01:29:00,0.1893,,,3.3096,,,,122.5023,,,,23.843,,,13.2462,22.8753,,0.0257,1.0134,0.0261,,,,23.1641,,21.2919,21.053,21.3437,,,-3.5616,,0.1338999999999999,,4
2012-06-23 01:30:00,0.1895,,,3.1806,,,,122.4895,,,,23.8101,,,13.2476,22.8679,,0.0224999999999999,1.1215,0.0217,,,,23.1506,,21.2106,21.0027,21.2562,,,-4.1552,,0.1338999999999999,,4
2012-06-23 01:31:00,0.1897,,,3.2022,,,,122.4952,,,,23.647,,,13.2494,22.8679,,0.0270999999999999,1.224,0.0325999999999999,,,,23.1169,,21.0255,20.7878,21.0421,,,-4.2145,,0.1343999999999999,,4
2012-06-23 01:32:00,0.1888,,,3.3312,,,,122.471,,,,23.4485,,,13.249,22.8679,,0.0244,1.355,0.0313999999999999,,,,23.0818,,20.8356,20.5937,20.837,,,-4.2145,,0.1338999999999999,,4
2012-06-23 01:33:00,0.1893,,,3.4817,,,,122.4458,,,,23.259,,,13.2476,22.8431,,0.0241,1.0191,0.0242999999999999,,,,23.0233,,20.7118,20.5438,20.7733,,,-4.2739,,0.1346,,4
2012-06-23 01:34:00,0.1890999999999999,,,3.3098,,,,122.5743,,,,23.2353,,,13.2503,22.8408,,0.0228,1.2867,0.0285,,,,23.0017,,20.6577,20.5097,20.751,,,-4.3926,,0.1343,,4
2012-06-23 01:35:00,0.1893,,,3.2883,,,,122.5586,,,,23.1271,,,13.2485,22.8114,,0.0241,1.1728,0.0253999999999999,,,,22.9449,,20.613,20.4553,20.7284,,,-4.452,,0.1335,,4
2012-06-23 01:36:00,0.1890999999999999,,,3.3528,,,,122.6077,,,,23.0299,,,13.2508,22.8001,,0.02,1.3322,0.0258,,,,22.9033,,20.5145,20.3706,20.5892,,,-4.6301,,0.1336,,4
2012-06-23 01:37:00,0.1893,,,3.2239,,,,122.6286,,,,23.0391,,,13.2513,22.7843,,0.0231999999999999,1.2981,0.0307,,,,22.8634,,20.464,20.2911,20.5954,,,-4.452,,0.1343,,4
2012-06-23 01:38:00,0.1893,,,3.1809,,,,122.613,,,,23.1112,,,13.2508,22.7672,,0.0253,1.3323,0.0337,,,,22.8297,,20.4143,20.2711,20.5201,,,-4.5114,,0.1341,,4
2012-06-23 01:39:00,0.1893,,,3.3314,,,,122.6189,,,,23.1689,,,13.2513,22.755,,0.0270999999999999,1.1899,0.0347,,,,22.8127,,20.3901,20.2968,20.4973,,,-4.6301,,0.1348999999999999,,4
2012-06-23 01:40:00,0.1895,,,3.3313,,,,122.6168,,,,23.2532,,,13.2513,22.7527,,0.0292,1.1842,0.0347,,,,22.8249,,20.4266,20.3968,20.531,,,-4.5114,,0.1343999999999999,,4
2012-06-23 01:41:00,0.1890999999999999,,,3.4819,,,,122.6208,,,,23.6033,,,13.2522,22.7278,,0.0194,1.264,0.0244,,,,22.8578,,20.6257,20.6188,20.7958,,,-4.4521,,0.1343999999999999,,4
2012-06-23 01:42:00,0.1895,,,3.4389,,,,122.6267,,,,23.8288,,,13.2522,22.7058,,0.0257,1.1102,0.0276999999999999,,,,22.906,,20.7716,20.6873,20.8428,,,-4.2146,,0.1353,,4
2012-06-23 01:43:00,0.1890999999999999,,,3.1166,,,,122.2001,,,,23.8836,,,13.2522,22.6985,,0.0292,1.2469,0.0376999999999999,,,,22.9393,,20.9308,20.7898,21.0344,,,-4.1553,,0.1343,,4
2012-06-23 01:44:00,0.1893,,,3.0951,,,,122.1459,,,,24.0263,,,13.2522,22.694,,0.0254999999999999,1.2697,0.0340999999999999,,,,22.9815,,21.1031,20.9311,21.2716,,,-3.9179,,0.1338999999999999,,4
2012-06-23 01:45:00,0.1890999999999999,,,3.224,,,,122.197,,,,24.0794,,,13.2536,22.6759,,0.021,1.3722,0.0282999999999999,,,,23.0178,,21.2838,21.0394,21.4557,,,-3.6804,,0.1343,,4
2012-06-23 01:46:00,0.1890999999999999,,,3.224,,,,122.1744,,,,24.0646,,,13.254,22.6714,,0.0254999999999999,1.0989,0.0284,,,,23.056,,21.4795,21.1688,21.7003,,,-3.4429,,0.1343,,4
2012-06-23 01:47:00,0.1893,,,3.3099,,,,122.1386,,,,24.323,,,13.2531,22.6431,,0.0187,1.0362,0.0183,,,,23.113,,21.7092,21.3697,21.9403,,,-3.4429,,0.1341,,4
2012-06-23 01:48:00,0.1885999999999999,,,3.138,,,,122.2205,,,,24.2037,,,13.2536,22.6149,,0.0202999999999999,1.3437,0.0282999999999999,,,,23.1481,,21.7506,21.3242,21.8906,,,-3.0274,,0.1342,,4
2012-06-23 01:49:00,0.1890999999999999,,,3.0734,,,,122.2242,,,,23.9344,,,13.2536,22.6149,,0.0228,1.0704,0.0233,,,,23.1254,,21.5753,21.177,21.6919,,,-2.8493,,0.1337,,4
2012-06-23 01:50:00,0.1895,,,3.4173,,,,122.2518,,,,23.8521,,,13.2522,22.6149,,0.0195999999999999,1.0817,0.0207999999999999,,,,23.1151,,21.5008,21.2419,21.6719,,,-3.3836,,0.1336,,4
2012-06-23 01:51:00,0.1888,,,3.181,,,,122.2443,,,,24.321,,,13.2526,22.6196,,0.0195999999999999,1.0362,0.0222,,,,23.1789,,21.7119,21.4421,21.9346,,,-3.5617,,0.1338999999999999,,4
2012-06-23 01:52:00,0.1888,,,3.224,,,,122.2465,,,,24.3881,,,13.2522,22.6149,,0.0254999999999999,0.9964,0.0269,,,,23.2141,,21.7175,21.3573,21.8665,,,-3.3242,,0.1346999999999999,,4
2012-06-23 01:53:00,0.1890999999999999,,,3.439,,,,122.2639,,,,24.0586,,,13.2522,22.6149,,0.0184,1.1103,0.0217,,,,23.1777,,21.5271,21.1384,21.6051,,,-3.5617,,0.135,,4
2012-06-23 01:54:00,0.1888,,,3.1596,,,,122.2796,,,,23.7697,,,13.2531,22.6196,,0.0269,1.2298,0.0328999999999999,,,,23.1397,,21.3641,21.0824,21.4573,,,-3.9179,,0.1346,,4
2012-06-23 01:55:00,0.1889,,,3.2886,,,,122.1548,,,,23.9467,,,13.2522,22.6149,,0.0269,1.2925,0.034,,,,23.155,,21.3967,21.2117,21.5485,,,-4.096,,0.1346999999999999,,4
2012-06-23 01:56:00,0.1893,,,3.3746,,,,122.227,,,,24.0738,,,13.2517,22.6149,,0.0221,1.116,0.0269,,,,23.1935,,21.4912,21.3049,21.6009,,,-4.096,,0.1346,,4
2012-06-23 01:57:00,0.1893,,,3.3316,,,,122.2862,,,,24.2403,,,13.2517,22.6149,,0.0254999999999999,1.2014,0.0323,,,,23.2155,,21.4809,21.2827,21.5471,,,-3.7992,,0.1346,,4
