measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-10-25 00:00:00,0.1852,3.3582,122.5367,-2.6117,,,,13.8711,,-0.7548,-0.0028999999999999,1.5511,-0.0047999999999999,,,,,-1.75,-2.1147,-2.093,-1.9917,-0.1784,0.1226,,,,4
2012-10-25 00:01:00,0.185,3.3581,122.407,-2.6434,,,,13.8711,,-0.7622999999999999,-0.0071,1.6765,-0.0109999999999999,,,,,-1.7568,-2.1288,-2.1078,-2.0079,-0.0594999999999999,0.1231,,,,4
2012-10-25 00:02:00,0.185,3.3366,122.1836,-2.6548,,,,13.8706,,-0.7773999999999999,0.0025,1.7221,0.0051,,,,,-1.7741,-2.1395,-2.1265,-2.0259,-0.2379,0.1237,,,,4
2012-10-25 00:03:00,0.1845999999999999,3.3366,122.1652,-2.6198,,,,13.8711,,-0.7773999999999999,-0.0061999999999999,1.4883,-0.0077999999999999,,,,,-1.7748,-2.1323,-2.1106,-2.0136,-0.1189999999999999,0.124,,,,4
2012-10-25 00:04:00,0.185,3.4011,122.1287,-2.6116,,,,13.8711,,-0.7859,-0.0043,1.7449,-0.0061,,,,,-1.7833,-2.1278,-2.1068,-1.9997,-0.3569,0.1237,,,,4
2012-10-25 00:05:00,0.1852,3.3796,122.1906,-2.5768,,,,13.8711,,-0.7976999999999999,-0.0033999999999999,1.8076,-0.0073,,,,,-1.7959,-2.1244,-2.0926,-1.9941,-0.5948,0.1236,,,,4
2012-10-25 00:06:00,0.1855,3.2936,122.2545,-2.5662,,,,13.8711,,-0.809,-0.0088999999999999,1.8134,-0.0141,,,,,-1.8036,-2.1372,-2.1162,-2.0105,-0.5353,0.1233,,,,4
2012-10-25 00:07:00,0.1844,3.3796,122.2922,-2.5907,,,,13.8711,,-0.8203,-0.0061999999999999,1.5054,-0.0086,,,,,-1.8156,-2.1456,-2.1239,-2.019,0.0,0.123,,,,4
2012-10-25 00:08:00,0.185,3.3581,122.2935,-2.5724,,,,13.8711,,-0.8203,0.0020999999999999,1.4769,0.0025,,,,,-1.8149,-2.1377,-2.1044,-1.998,0.0,0.1234,,,,4
2012-10-25 00:09:00,0.1852,3.3796,122.2785,-2.58,,,,13.8711,,-0.8271,-0.0032,1.4883,-0.0038,,,,,-1.8174,-2.1409,-2.1083,-2.0055,-0.4758999999999999,0.1232,,,,4
2012-10-25 00:10:00,0.1857,3.358,122.3004,-2.6133,,,,13.8711,,-0.8407,-0.0103,1.5738,-0.0172999999999999,,,,,-1.8346,-2.1574,-2.1299,-2.0271,-0.1189999999999999,0.1226,,,,4
2012-10-25 00:11:00,0.185,3.3581,122.2877,-2.6038,,,,13.8711,,-0.8407,-0.0041,1.6366,-0.0066,,,,,-1.8382,-2.1407,-2.1161,-2.0184,-0.0594999999999999,0.123,,,,4
2012-10-25 00:12:00,0.1852,3.4012,122.2691,-2.6206,,,,13.8715,,-0.8558999999999999,-0.0047999999999999,1.5453,-0.0054,,,,,-1.8535,-2.1575,-2.1263,-2.0329,-0.1189999999999999,0.1231,,,,4
2012-10-25 00:13:00,0.1847999999999999,3.4226,122.2655,-2.6156,,,,13.8715,,-0.8609999999999999,-0.003,1.6251,-0.0051999999999999,,,,,-1.8593,-2.1539,-2.1235,-2.0359,-0.7137999999999999,0.124,,,,4
2012-10-25 00:14:00,0.1852,3.3581,122.3051,-2.5966,,,,13.8711,,-0.8609999999999999,-0.0035999999999999,1.3628,-0.0051999999999999,,,,,-1.8586,-2.1452,-2.117,-2.0207,-0.2379,0.1241,,,,4
2012-10-25 00:15:00,0.1845999999999999,3.3797,122.3024,-2.5911,,,,13.8715,,-0.8817,-0.0103,1.7963,-0.019,,,,,-1.88,-2.1652,-2.1269,-2.0327,-0.1784,0.1233,,,,4
2012-10-25 00:16:00,0.1852,3.3581,122.3079,-2.6105,,,,13.8711,,-0.8836,0.0005,1.6195,-0.0004,,,,,-1.8812,-2.1621,-2.1179,-2.0281,-0.0594999999999999,0.1237,,,,4
2012-10-25 00:17:00,0.1844,3.4228,122.3045,-2.5929,,,,13.8725,,-0.8836,0.0008999999999999,1.6423,0.0016,,,,,-1.8812,-2.1483,-2.1085,-2.0107,-0.2379,0.1234,,,,4
2012-10-25 00:18:00,0.1847999999999999,3.2936,122.3236,-2.6177,,,,13.872,,-0.9039,-0.0074999999999999,1.5967,-0.012,,,,,-1.9016,-2.1658,-2.1267,-2.0297,-0.1784,0.1239,,,,4
