measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-03-07 00:00:00,5.027,0.1429999999999999,122.519,3.164,7.107,0.007,1.978,0.014,4.84,4
2010-03-07 00:01:00,5.02,0.066,122.596,3.229,7.072,0.0089999999999999,1.942,0.0179999999999999,4.764,4
2010-03-07 00:02:00,5.019,0.1479999999999999,122.63,3.244,7.04,0.007,1.924,0.014,4.715,4
2010-03-07 00:03:00,5.022,0.1809999999999999,122.552,3.216,7.01,0.008,2.13,0.016,4.639,4
2010-03-07 00:04:00,5.02,0.0709999999999999,122.555,3.18,6.975,0.007,2.04,0.016,4.579,4
2010-03-07 00:05:00,5.014,0.104,122.502,3.178,6.945,0.007,2.124,0.016,4.623,4
2010-03-07 00:06:00,5.016,0.154,122.595,3.259,6.901,0.007,1.912,0.014,4.652,4
2010-03-07 00:07:00,5.018,0.17,122.522,3.421,6.873,0.007,1.858,0.012,4.651,4
2010-03-07 00:08:00,5.017,0.137,122.532,3.526,6.84,0.008,1.872,0.014,4.572,4
2010-03-07 00:09:00,5.017,0.137,122.543,3.599,6.815,0.006,2.094,0.014,4.487,4
2010-03-07 00:10:00,5.011,0.11,122.584,3.581,6.779,0.008,1.954,0.016,4.396,4
2010-03-07 00:11:00,5.018,0.187,122.62,3.499,6.764,0.008,2.158,0.0179999999999999,4.339,4
2010-03-07 00:12:00,5.018,0.137,122.629,3.171,6.713,0.007,2.094,0.014,4.282,4
2010-03-07 00:13:00,5.018,0.126,122.611,3.174,6.685,0.008,2.032,0.016,4.315,4
2010-03-07 00:14:00,5.016,0.11,122.64,3.442,6.672,0.008,2.046,0.016,4.365,4
2010-03-07 00:15:00,5.013,0.0769999999999999,122.607,3.632,6.645,0.007,1.864,0.014,4.385,4
2010-03-07 00:16:00,5.016,0.137,122.605,3.685,6.609,0.0089999999999999,2.068,0.0179999999999999,4.322,4
2010-03-07 00:17:00,5.016,0.22,122.612,3.61,6.578,0.008,1.962,0.016,4.278,4
2010-03-07 00:18:00,5.022,0.203,122.625,3.455,6.558,0.006,1.966,0.012,4.271,4
2010-03-07 00:19:00,5.018,0.1479999999999999,122.625,3.506,6.536,0.008,1.908,0.016,4.289,4
2010-03-07 00:20:00,5.018,0.203,122.585,3.406,6.501,0.0089999999999999,2.074,0.0179999999999999,4.262,4
2010-03-07 00:21:00,5.018,0.1479999999999999,122.579,3.353,6.475,0.008,2.116,0.016,4.333,4
2010-03-07 00:22:00,5.022,0.137,122.639,3.194,6.446,0.007,1.75,0.012,4.313,4
2010-03-07 00:23:00,5.026,0.1759999999999999,122.68,2.99,6.42,0.008,1.912,0.016,4.312,4
2010-03-07 00:24:00,5.02,0.066,122.729,2.874,6.407,0.007,1.972,0.014,4.32,4
2010-03-07 00:25:00,5.023,0.115,122.689,2.975,6.376,0.006,2.11,0.014,4.405,4
2010-03-07 00:26:00,5.021,0.0439999999999999,122.648,3.138,6.356,0.007,2.106,0.014,4.447,4
2010-03-07 00:27:00,5.024,0.0599999999999999,122.714,2.946,6.344,0.006,2.014,0.012,4.391,4
2010-03-07 00:28:00,5.021,0.1809999999999999,122.666,2.874,6.319,0.006,1.98,0.012,4.4,4
2010-03-07 00:29:00,5.026,0.104,122.712,2.826,6.313,0.007,1.986,0.012,4.35,4
2010-03-07 00:30:00,5.024,0.0929999999999999,122.685,2.793,6.277,0.0089999999999999,2.04,0.0179999999999999,4.318,4
2010-03-07 00:31:00,5.026,0.0219999999999999,122.698,2.802,6.257,0.007,2.014,0.014,4.274,4
2010-03-07 00:32:00,5.021,0.264,122.732,2.812,6.234,0.007,1.992,0.014,4.232,4
2010-03-07 00:33:00,5.018,0.1759999999999999,122.692,2.77,6.203,0.005,1.984,0.01,4.17,4
2010-03-07 00:34:00,5.027,0.055,122.689,2.804,6.179,0.007,1.758,0.014,4.125,4
2010-03-07 00:35:00,5.026,0.192,122.721,2.827,6.152,0.007,2.05,0.014,4.11,4
2010-03-07 00:36:00,5.024,0.0929999999999999,122.714,2.851,6.139,0.008,1.864,0.016,4.128,4
2010-03-07 00:37:00,5.025,0.192,122.719,2.948,6.114,0.006,2.002,0.012,4.139,4
2010-03-07 00:38:00,5.026,0.033,122.827,2.996,6.094,0.007,1.99,0.014,4.135,4
2010-03-07 00:39:00,5.03,0.082,122.761,2.94,6.073,0.008,1.954,0.016,4.097,4
2010-03-07 00:40:00,5.027,0.2969999999999999,122.79,2.836,6.061,0.01,1.786,0.0179999999999999,4.009,4
2010-03-07 00:41:00,5.024,0.115,122.732,2.687,6.045,0.006,1.878,0.012,3.899,4
2010-03-07 00:42:00,5.03,0.132,122.723,2.593,6.014,0.008,1.984,0.016,3.803,4
2010-03-07 00:43:00,5.03,0.17,122.749,2.595,6.005,0.0089999999999999,1.956,0.0179999999999999,3.708,4
2010-03-07 00:44:00,5.025,0.154,122.778,2.603,5.983,0.006,2.092,0.012,3.675,4
2010-03-07 00:45:00,5.029,0.11,122.77,2.591,5.957,0.008,1.936,0.016,3.596,4
2010-03-07 00:46:00,5.029,0.132,122.727,2.56,5.929,0.005,1.996,0.01,3.576,4
2010-03-07 00:47:00,5.027,0.066,122.779,2.478,5.918,0.008,1.95,0.016,3.588,4
2010-03-07 00:48:00,5.027,0.159,122.736,2.441,5.9,0.0089999999999999,2.222,0.02,3.6,4
2010-03-07 00:49:00,5.025,0.1429999999999999,122.714,2.411,5.886,0.006,1.974,0.012,3.628,4
2010-03-07 00:50:00,5.025,0.187,122.764,2.383,5.857,0.007,2.052,0.014,3.626,4
2010-03-07 00:51:00,5.025,0.225,122.762,2.342,5.829,0.008,2.044,0.016,3.602,4
2010-03-07 00:52:00,5.024,0.1429999999999999,122.796,2.253,5.824,0.008,2.002,0.016,3.546,4
2010-03-07 00:53:00,5.021,0.126,122.806,2.327,5.792,0.008,2.094,0.0179999999999999,3.46,4
2010-03-07 00:54:00,5.029,0.066,122.816,2.513,5.786,0.0089999999999999,1.842,0.016,3.389,4
2010-03-07 00:55:00,5.028,0.165,122.829,2.668,5.767,0.007,2.112,0.016,3.324,4
2010-03-07 00:56:00,5.025,0.192,122.802,2.783,5.742,0.007,1.882,0.012,3.329,4
2010-03-07 00:57:00,5.028,0.082,122.808,2.834,5.723,0.007,1.992,0.014,3.331,4
2010-03-07 00:58:00,5.024,0.165,122.884,2.842,5.697,0.008,2.038,0.016,3.288,4
2010-03-07 00:59:00,5.026,0.1809999999999999,122.824,2.439,5.669,0.007,2.082,0.014,3.185,4
2010-03-07 01:00:00,5.026,0.132,122.89,2.081,5.66,0.0089999999999999,1.98,0.0179999999999999,3.23,4
2010-03-07 01:01:00,5.025,0.0769999999999999,122.851,1.897,5.638,0.006,2.008,0.012,3.264,4
2010-03-07 01:02:00,5.032,0.187,122.85,1.886,5.607,0.007,1.962,0.014,3.298,4
2010-03-07 01:03:00,5.027,0.137,122.896,1.88,5.596,0.008,2.254,0.0179999999999999,3.327,4
2010-03-07 01:04:00,5.031,0.0929999999999999,122.903,1.856,5.56,0.005,2.026,0.01,3.378,4
2010-03-07 01:05:00,5.03,0.104,122.854,1.881,5.546,0.006,1.684,0.01,3.447,4
2010-03-07 01:06:00,5.03,0.0929999999999999,122.891,1.791,5.523,0.007,1.84,0.014,3.424,4
2010-03-07 01:07:00,5.028,0.1809999999999999,122.838,1.806,5.515,0.0089999999999999,2.136,0.0179999999999999,3.537,4
2010-03-07 01:08:00,5.03,0.0769999999999999,122.855,1.863,5.475,0.008,1.794,0.014,3.612,4
2010-03-07 01:09:00,5.03,0.187,122.893,2.121,5.462,0.0089999999999999,2.302,0.02,3.774,4
2010-03-07 01:10:00,5.025,0.1429999999999999,122.966,2.338,5.454,0.007,1.762,0.012,3.783,4
2010-03-07 01:11:00,5.034,0.192,122.915,2.47,5.428,0.007,2.028,0.016,3.738,4
2010-03-07 01:12:00,5.034,0.137,122.947,2.443,5.405,0.007,2.022,0.014,3.699,4
2010-03-07 01:13:00,5.035,0.1759999999999999,122.976,2.412,5.387,0.008,1.966,0.016,3.628,4
2010-03-07 01:14:00,5.034,0.0929999999999999,122.925,2.589,5.364,0.006,1.974,0.012,3.579,4
2010-03-07 01:15:00,5.032,0.126,122.981,2.79,5.33,0.007,1.692,0.012,3.527,4
2010-03-07 01:16:00,5.035,0.1479999999999999,122.964,2.99,5.323,0.007,1.816,0.014,3.504,4
2010-03-07 01:17:00,5.029,0.066,122.974,2.992,5.283,0.0089999999999999,1.77,0.016,3.498,4
2010-03-07 01:18:00,5.027,0.159,122.957,3.143,5.279,0.0089999999999999,1.834,0.016,3.505,4
2010-03-07 01:19:00,5.034,0.082,122.941,3.091,5.255,0.007,1.84,0.014,3.476,4
2010-03-07 01:20:00,5.036,0.159,122.976,2.766,5.231,0.008,2.004,0.016,3.411,4
2010-03-07 01:21:00,5.039,0.126,122.959,2.562,5.214,0.007,1.984,0.014,3.444,4
2010-03-07 01:22:00,5.032,0.137,122.9,2.601,5.193,0.008,1.786,0.014,3.448,4
2010-03-07 01:23:00,5.036,0.0709999999999999,122.918,2.701,5.176,0.005,2.124,0.01,3.457,4
2010-03-07 01:24:00,5.034,0.214,122.899,2.73,5.16,0.007,1.984,0.014,3.362,4
2010-03-07 01:25:00,5.033,0.132,122.918,2.659,5.143,0.006,1.882,0.012,3.352,4
2010-03-07 01:26:00,5.033,0.132,122.885,2.469,5.155,0.007,1.986,0.014,3.318,4
2010-03-07 01:27:00,5.029,0.126,122.909,2.269,5.128,0.006,1.95,0.012,3.297,4
2010-03-07 01:28:00,5.031,0.137,122.87,2.176,5.105,0.007,1.956,0.014,3.274,4
2010-03-07 01:29:00,5.038,0.192,122.897,2.178,5.098,0.008,1.876,0.016,3.286,4
2010-03-07 01:30:00,5.036,0.132,122.892,2.329,5.097,0.008,2.08,0.016,3.339,4
2010-03-07 01:31:00,5.037,0.137,122.9,2.535,5.073,0.008,2.086,0.016,3.337,4
2010-03-07 01:32:00,5.037,0.187,122.909,2.648,5.061,0.006,1.852,0.01,3.308,4
2010-03-07 01:33:00,5.037,0.099,122.937,2.494,5.059,0.008,1.732,0.014,3.24,4
2010-03-07 01:34:00,5.035,0.1809999999999999,122.944,2.197,5.041,0.007,1.768,0.012,3.164,4
2010-03-07 01:35:00,5.026,0.132,122.935,2.023,5.035,0.008,2.068,0.0179999999999999,3.148,4
2010-03-07 01:36:00,5.04,0.121,122.963,1.884,5.018,0.007,1.966,0.014,3.107,4
2010-03-07 01:37:00,5.037,0.198,122.964,1.812,5.004,0.008,1.974,0.016,3.079,4
2010-03-07 01:38:00,5.038,0.132,122.891,1.688,4.992,0.006,1.944,0.012,3.055,4
2010-03-07 01:39:00,5.038,0.159,122.973,1.639,4.983,0.008,1.84,0.016,3.087,4
2010-03-07 01:40:00,5.037,0.0879999999999999,122.964,1.516,4.974,0.007,1.914,0.014,3.042,4
2010-03-07 01:41:00,5.04,0.137,123.025,1.484,4.972,0.008,2.26,0.0179999999999999,2.984,4
2010-03-07 01:42:00,5.04,0.104,123.002,1.495,4.944,0.006,2.05,0.012,2.912,4
2010-03-07 01:43:00,5.029,0.187,122.971,1.42,4.928,0.01,1.912,0.0179999999999999,2.798,4
2010-03-07 01:44:00,5.032,0.192,122.96,1.373,4.903,0.008,2.032,0.0179999999999999,2.692,4
2010-03-07 01:45:00,5.043,0.2419999999999999,122.96,1.32,4.897,0.006,1.872,0.012,2.585,4
2010-03-07 01:46:00,5.034,0.082,122.96,1.273,4.87,0.008,2.212,0.016,2.516,4
2010-03-07 01:47:00,5.033,0.1809999999999999,122.905,1.202,4.857,0.008,1.884,0.014,2.509,4
2010-03-07 01:48:00,5.034,0.165,122.972,1.262,4.839,0.008,1.884,0.016,2.554,4
2010-03-07 01:49:00,5.036,0.0769999999999999,122.952,1.28,4.829,0.005,1.998,0.01,2.6,4
2010-03-07 01:50:00,5.032,0.126,122.957,1.253,4.821,0.007,1.998,0.014,2.6,4
2010-03-07 01:51:00,5.031,0.0929999999999999,122.933,1.286,4.806,0.007,1.768,0.012,2.612,4
2010-03-07 01:52:00,5.025,0.115,122.916,1.355,4.784,0.008,1.962,0.0179999999999999,2.616,4
2010-03-07 01:53:00,5.04,0.2089999999999999,122.99,1.423,4.764,0.0089999999999999,1.95,0.0179999999999999,2.595,4
2010-03-07 01:54:00,5.037,0.187,123.012,1.454,4.736,0.008,2.168,0.0179999999999999,2.6,4
2010-03-07 01:55:00,5.037,0.1759999999999999,123.015,1.459,4.713,0.008,1.966,0.016,2.577,4
2010-03-07 01:56:00,5.037,0.0709999999999999,123.009,1.436,4.712,0.008,1.852,0.014,2.527,4
2010-03-07 01:57:00,5.032,0.214,122.97,1.422,4.679,0.007,1.884,0.014,2.444,4
2010-03-07 01:58:00,5.029,0.1429999999999999,122.881,1.434,4.666,0.007,2.002,0.014,2.356,4
2010-03-07 01:59:00,5.039,0.2909999999999999,122.97,1.367,4.637,0.007,2.174,0.014,2.334,4
2010-03-07 02:00:00,5.031,0.1479999999999999,123.042,1.297,4.619,0.005,1.894,0.01,2.305,4
2010-03-07 02:01:00,5.042,0.198,123.042,1.257,4.594,0.008,2.022,0.016,2.292,4
2010-03-07 02:02:00,5.046,0.132,123.051,1.204,4.578,0.008,1.914,0.016,2.282,4
2010-03-07 02:03:00,5.036,0.099,123.028,1.191,4.561,0.008,1.728,0.014,2.295,4
2010-03-07 02:04:00,5.035,0.192,123.033,1.27,4.549,0.0089999999999999,2.144,0.02,2.367,4
2010-03-07 02:05:00,5.03,0.0879999999999999,122.99,1.563,4.523,0.007,2.144,0.016,2.427,4
2010-03-07 02:06:00,5.037,0.253,123.006,1.564,4.517,0.006,2.17,0.012,2.375,4
2010-03-07 02:07:00,5.039,0.11,123.065,1.536,4.489,0.0089999999999999,2.076,0.0179999999999999,2.317,4
2010-03-07 02:08:00,5.033,0.154,123.043,1.491,4.477,0.007,1.93,0.014,2.267,4
2010-03-07 02:09:00,5.037,0.132,123.069,1.463,4.462,0.006,2.164,0.012,2.235,4
2010-03-07 02:10:00,5.037,0.17,123.051,1.44,4.449,0.008,1.788,0.014,2.263,4
2010-03-07 02:11:00,5.043,0.159,123.111,1.349,4.424,0.007,2.038,0.014,2.351,4
2010-03-07 02:12:00,5.039,0.198,123.11,1.256,4.407,0.007,2.198,0.014,2.43,4
2010-03-07 02:13:00,5.034,0.132,123.099,1.274,4.386,0.008,2.302,0.02,2.43,4
2010-03-07 02:14:00,5.042,0.055,123.109,1.132,4.371,0.008,1.9,0.014,2.436,4
2010-03-07 02:15:00,5.039,0.258,123.056,1.226,4.359,0.008,2.122,0.016,2.554,4
2010-03-07 02:16:00,5.035,0.22,123.074,1.364,4.335,0.007,2.134,0.014,2.597,4
2010-03-07 02:17:00,5.036,0.1479999999999999,123.054,1.165,4.33,0.005,2.014,0.01,2.552,4
2010-03-07 02:18:00,5.038,0.2419999999999999,123.002,1.083,4.317,0.006,2.098,0.014,2.502,4
2010-03-07 02:19:00,5.041,0.1429999999999999,123.051,1.002,4.294,0.0109999999999999,2.01,0.02,2.482,4
2010-03-07 02:20:00,5.036,0.104,123.029,1.081,4.287,0.0089999999999999,2.086,0.0179999999999999,2.539,4
2010-03-07 02:21:00,5.035,0.11,123.06,1.382,4.269,0.008,2.174,0.0179999999999999,2.641,4
2010-03-07 02:22:00,5.036,0.0599999999999999,123.065,1.605,4.25,0.007,1.948,0.014,2.723,4
2010-03-07 02:23:00,5.038,0.1479999999999999,123.0,1.778,4.246,0.008,2.064,0.016,2.738,4
2010-03-07 02:24:00,5.038,0.11,123.081,1.794,4.211,0.008,2.194,0.0179999999999999,2.712,4
2010-03-07 02:25:00,5.037,0.159,123.082,1.784,4.205,0.008,2.01,0.016,2.71,4
2010-03-07 02:26:00,5.033,0.2419999999999999,123.015,1.751,4.177,0.007,2.124,0.014,2.73,4
2010-03-07 02:27:00,5.037,0.1759999999999999,123.048,1.773,4.159,0.006,2.046,0.01,2.711,4
2010-03-07 02:28:00,5.037,0.104,123.064,1.756,4.144,0.007,2.192,0.016,2.685,4
2010-03-07 02:29:00,5.037,0.104,123.022,1.72,4.132,0.006,2.1,0.012,2.621,4
2010-03-07 02:30:00,5.039,0.3019999999999999,123.112,1.785,4.115,0.006,2.146,0.014,2.596,4
2010-03-07 02:31:00,5.041,0.0599999999999999,123.076,1.909,4.114,0.006,2.122,0.014,2.611,4
2010-03-07 02:32:00,5.036,0.154,123.124,2.031,4.105,0.006,2.186,0.014,2.572,4
2010-03-07 02:33:00,5.033,0.055,123.083,2.039,4.085,0.006,2.058,0.012,2.522,4
2010-03-07 02:34:00,5.037,0.1809999999999999,123.09,1.994,4.085,0.007,1.996,0.014,2.553,4
2010-03-07 02:35:00,5.043,0.203,123.141,2.037,4.061,0.006,2.064,0.012,2.568,4
2010-03-07 02:36:00,5.048,0.269,123.097,2.13,4.065,0.006,2.01,0.012,2.61,4
