measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-04-04 00:00:00,0.1847,3.3137,123.001,-2.2593,,,,13.8853,,-1.7579,-0.0058999999999999,1.6701,-0.0132,,,,,-2.7265,-2.704,-2.6148,-2.3417,-1.2696,0.1205,,,,4
2011-04-04 00:01:00,0.1854,3.4643,123.0044,-2.2411,,,,13.8853,,-1.7579,-0.0058999999999999,1.71,-0.0102,,,,,-2.7315,-2.696,-2.5916,-2.346,-1.3301,0.122,,,,4
2011-04-04 00:02:00,0.1845,3.3567,123.0164,-2.1864,,,,13.8853,,-1.7579,-0.0058999999999999,1.7214,-0.0097999999999999,,,,,-2.7315,-2.6946,-2.5641,-2.3554,-1.3906,0.1213,,,,4
2011-04-04 00:03:00,0.1849,3.2706,123.0438,-2.1624,,,,13.8848,,-1.7579,-0.003,1.6416,-0.0057,,,,,-2.7272,-2.6996,-2.5771,-2.3373,-1.3906,0.1212,,,,4
2011-04-04 00:04:00,0.1857999999999999,3.3567,123.0455,-2.1667,,,,13.8853,,-1.7447,-0.0123,1.6188,-0.0211,,,,,-2.7205,-2.6574,-2.5183,-2.2944,-1.2696,0.1207,,,,4
2011-04-04 00:05:00,0.1855999999999999,3.3567,123.0284,-2.0873,,,,13.8843,,-1.7353,-0.008,1.6644,-0.0143,,,,,-2.7205,-2.6328,-2.4886,-2.2712,-1.3906,0.1213,,,,4
2011-04-04 00:06:00,0.1847,3.4213,123.0489,-2.0516,,,,13.8853,,-1.7353,-0.0066,1.7271,-0.0114,,,,,-2.7292,-2.6154,-2.4625,-2.2444,-1.3906,0.1213999999999999,,,,4
2011-04-04 00:07:00,0.1849,3.3567,123.0728,-2.0545,,,,13.8853,,-1.7353,-0.0144,1.5219,-0.0221,,,,,-2.7444,-2.5915,-2.4458,-2.2502,-1.5115,0.1218999999999999,,,,4
2011-04-04 00:08:00,0.1845,3.3782,123.0523,-2.088,,,,13.8853,,-1.7302,-0.0027,1.7613,-0.0045999999999999,,,,,-2.7538,-2.5784,-2.4414,-2.2379,-1.451,0.121,,,,4
2011-04-04 00:09:00,0.1849,3.3997,123.0643,-1.9796,,,,13.8843,,-1.715,-0.0066,1.4877,-0.0104,,,,,-2.7538,-2.5406,-2.3936,-2.1886,-1.451,0.1206,,,,4
2011-04-04 00:10:00,0.1849,3.3782,123.0609,-1.9235,,,,13.8839,,-1.715,-0.0032,1.311,-0.0051999999999999,,,,,-2.7704,-2.5399,-2.4059,-2.198,-1.451,0.1216,,,,4
2011-04-04 00:11:00,0.1857999999999999,3.3997,123.0848,-1.9812,,,,13.8839,,-1.7093,-0.0082,1.6929,-0.0142,,,,,-2.7757,-2.5379,-2.4024,-2.2134,-1.5115,0.1213,,,,4
2011-04-04 00:12:00,0.1855999999999999,3.3567,123.119,-2.0276,,,,13.8843,,-1.6924,-0.0054999999999999,1.4421,-0.0058999999999999,,,,,-2.7717,-2.5368,-2.4035,-2.2188,-1.8742,0.1211,,,,4
2011-04-04 00:13:00,0.1854,3.3782,123.1395,-2.0494,,,,13.8839,,-1.6924,-0.0018,1.6986,-0.0053,,,,,-2.7804,-2.5463,-2.4144,-2.2152,-1.5115,0.1215,,,,4
2011-04-04 00:14:00,0.1845,3.4858,123.1806,-2.0421,,,,13.8834,,-1.6924,-0.0051999999999999,1.5105,-0.0088,,,,,-2.7869,-2.5557,-2.4274,-2.2116,-1.451,0.1211,,,,4
2011-04-04 00:15:00,0.1852,3.3567,123.1378,-2.0691,,,,13.8825,,-1.6924,-0.0103,1.5447,-0.0149,,,,,-2.7935,-2.5651,-2.4405,-2.2188,-1.451,0.1213,,,,4
2011-04-04 00:16:00,0.1849,3.4428,123.0677,-2.1046,,,,13.8839,,-1.6907,-0.0038999999999999,1.8582,-0.0061,,,,,-2.8027,-2.5801,-2.446,-2.2237,-1.6324,0.1213,,,,4
2011-04-04 00:17:00,0.1854,3.4213,123.0472,-2.0866,,,,13.8825,,-1.6721,-0.0045999999999999,1.5561,-0.0054999999999999,,,,,-2.7847,-2.5774,-2.4368,-2.2065,-1.5115,0.1225,,,,4
2011-04-04 00:18:00,0.1847,3.3567,123.0233,-2.0589,,,,13.8843,,-1.6721,-0.01,1.7214,-0.0184,,,,,-2.7948,-2.5599,-2.4223,-2.2035,-1.8138,0.1217,,,,4
2011-04-04 00:19:00,0.1862,3.3782,123.0917,-2.0997,,,,13.882,,-1.6721,-0.0027,1.6188,-0.0047999999999999,,,,,-2.8086,-2.5556,-2.4165,-2.2137,-1.451,0.1215,,,,4
2011-04-04 00:20:00,0.1845,3.2922,123.0643,-2.1044,,,,13.8816,,-1.6585,-0.0008999999999999,1.6131,-0.0028,,,,,-2.8073,-2.5413,-2.4101,-2.1972,-1.451,0.1218999999999999,,,,4
2011-04-04 00:21:00,0.1852,3.4213,123.054,-2.1238,,,,13.8811,,-1.6517,-0.0067999999999999,1.4193,-0.0103,,,,,-2.8157,-2.5533,-2.4273,-2.2049,-1.451,0.1221,,,,4
2011-04-04 00:22:00,0.1857999999999999,3.4213,123.0386,-2.0968,,,,13.8811,,-1.6517,-0.0077999999999999,1.6416,-0.0129999999999999,,,,,-2.8252,-2.549,-2.4106,-2.1962,-1.6324,0.122,,,,4
2011-04-04 00:23:00,0.1847,3.4858,123.1498,-2.0932,,,,13.8811,,-1.6517,-0.0043,1.6644,-0.008,,,,,-2.8404,-2.5562,-2.4265,-2.1977,-1.5719,0.1221,,,,4
2011-04-04 00:24:00,0.1854,3.3352,123.1344,-2.1104,,,,13.8807,,-1.6442,-0.0067999999999999,1.6587,-0.0129,,,,,-2.8539,-2.5429,-2.4168,-2.1974,-1.5115,0.1213999999999999,,,,4
2011-04-04 00:25:00,0.1845,3.2922,123.1686,-2.134,,,,13.8802,,-1.6291,-0.0018,1.7955,-0.0041999999999999,,,,,-2.8547,-2.5213,-2.3996,-2.1881,-1.6324,0.1211,,,,4
2011-04-04 00:26:00,0.1854,3.3567,123.131,-2.1434,,,,13.8807,,-1.6291,-0.0054999999999999,1.7499,-0.0119,,,,,-2.8729,-2.4996,-2.3836,-2.1881,-1.8742,0.1212,,,,4
2011-04-04 00:27:00,0.1842999999999999,3.3567,123.1207,-2.1109,,,,13.8807,,-1.6207,-0.0073,1.4991,-0.0088999999999999,,,,,-2.889,-2.4809,-2.3737,-2.176,-1.7533,0.1221,,,,4
2011-04-04 00:28:00,0.1854,3.3567,123.119,-2.1104,,,,13.8802,,-1.6122,-0.0064,1.5276,-0.0095999999999999,,,,,-2.895,-2.4876,-2.3826,-2.1928,-1.6929,0.1212,,,,4
2011-04-04 00:29:00,0.1845,3.3782,123.1293,-2.1129,,,,13.882,,-1.6088,-0.0016,1.6302,-0.005,,,,,-2.9068,-2.4922,-2.3835,-2.1909,-1.8138,0.1218999999999999,,,,4
2011-04-04 00:30:00,0.1854,3.3567,123.1549,-2.1471,,,,13.8816,,-1.6088,-0.0043,1.5162,-0.0079,,,,,-2.9148,-2.5154,-2.4183,-2.2155,-1.8742,0.1218,,,,4
2011-04-04 00:31:00,0.1852,3.4428,123.1395,-2.1843,,,,13.8802,,-1.6088,-0.0123,1.4535,-0.0162999999999999,,,,,-2.9293,-2.5291,-2.4255,-2.2148,-1.8138,0.1218,,,,4
2011-04-04 00:32:00,0.1855999999999999,3.3352,123.1908,-2.2156,,,,13.8807,,-1.6088,-0.0086999999999999,1.6815,-0.0152999999999999,,,,,-2.9409,-2.5378,-2.4393,-2.2206,-1.9347,0.1218999999999999,,,,4
2011-04-04 00:33:00,0.1854,3.3997,123.196,-2.249,,,,13.8807,,-1.5956,-0.0091,1.4592,-0.0149999999999999,,,,,-2.935,-2.5304,-2.4326,-2.2255,-1.7533,0.1208999999999999,,,,4
2011-04-04 00:34:00,0.1847,3.3352,123.1823,-2.26,,,,13.8802,,-1.5862,-0.008,1.6644,-0.0122,,,,,-2.9364,-2.5246,-2.4152,-2.2225,-1.8743,0.1218,,,,4
2011-04-04 00:35:00,0.1862,3.3352,123.1601,-2.2542,,,,13.8807,,-1.5862,-0.01,1.3794,-0.0141,,,,,-2.9415,-2.5174,-2.4044,-2.2175,-1.6929,0.1217,,,,4
2011-04-04 00:36:00,0.1847,3.3352,123.0797,-2.2265,,,,13.8807,,-1.5862,-0.0097999999999999,1.4364,-0.0144,,,,,-2.9444,-2.516,-2.4029,-2.2124,-1.451,0.1213999999999999,,,,4
2011-04-04 00:37:00,0.1847,3.4428,122.9104,-2.2425,,,,13.8807,,-1.5862,-0.0112,1.653,-0.0194,,,,,-2.9509,-2.5181,-2.413,-2.2204,-1.8138,0.1211,,,,4
2011-04-04 00:38:00,0.1849,3.2922,122.842,-2.2415,,,,13.8811,,-1.5794,-0.0045999999999999,1.7385,-0.0073,,,,,-2.9477,-2.5098,-2.4033,-2.2165,-1.572,0.1217,,,,4
2011-04-04 00:39:00,0.1849,3.3782,122.9172,-2.2156,,,,13.882,,-1.5659,-0.0066,1.6701,-0.0094999999999999,,,,,-2.9377,-2.4839,-2.3731,-2.1957,-1.6929,0.1216,,,,4
2011-04-04 00:40:00,0.1855999999999999,3.3567,122.9976,-2.2112,,,,13.882,,-1.5659,-0.0073,1.6872,-0.0102,,,,,-2.9406,-2.4905,-2.3774,-2.1971,-1.572,0.1217,,,,4
2011-04-04 00:41:00,0.1857999999999999,3.4643,122.9822,-2.2112,,,,13.8825,,-1.5659,-0.0114,1.5219,-0.0152,,,,,-2.9435,-2.4904,-2.3811,-2.2051,-1.6324,0.1218999999999999,,,,4
2011-04-04 00:42:00,0.1849,3.3352,122.9873,-2.2105,,,,13.8825,,-1.5659,-0.0074999999999999,1.6245,-0.0115999999999999,,,,,-2.9537,-2.4716,-2.3644,-2.2,-1.7533,0.1213999999999999,,,,4
2011-04-04 00:43:00,0.1854,3.3567,122.96,-2.185,,,,13.882,,-1.5659,0.0027,1.5618,0.0033,,,,,-2.9711,-2.4484,-2.3564,-2.1971,-1.6929,0.1211,,,,4
2011-04-04 00:44:00,0.1862,3.3782,122.9258,-2.1921,,,,13.8816,,-1.5621,-0.0137,1.7727,-0.0241,,,,,-2.976,-2.4454,-2.3628,-2.2027,-1.8138,0.1218999999999999,,,,4
2011-04-04 00:45:00,0.1849,3.3782,122.8711,-2.1832,,,,13.8816,,-1.5452,-0.0018,1.5903,-0.003,,,,,-2.9757,-2.4125,-2.3357,-2.18,-1.8138,0.1211,,,,4
2011-04-04 00:46:00,0.1857999999999999,3.3997,122.8779,-2.1711,,,,13.8834,,-1.5433,-0.0066,1.596,-0.0105,,,,,-3.0029,-2.391,-2.3222,-2.1803,-1.8743,0.1208999999999999,,,,4
2011-04-04 00:47:00,0.1849,3.3997,122.9549,-2.198,,,,13.8816,,-1.5433,-0.0088999999999999,1.4991,-0.0115,,,,,-3.0326,-2.399,-2.3403,-2.1919,-1.9347,0.1216,,,,4
2011-04-04 00:48:00,0.1855999999999999,3.3137,122.9651,-2.217,,,,13.8825,,-1.5433,-0.0083999999999999,1.5618,-0.0146,,,,,-3.0681,-2.4004,-2.3577,-2.2158,-1.9952,0.1217,,,,4
2011-04-04 00:49:00,0.1855999999999999,3.3137,122.9771,-2.2422,,,,13.8839,,-1.5416,-0.0047999999999999,1.6986,-0.008,,,,,-3.0976,-2.4038,-2.3785,-2.2278,-2.1766,0.1218,,,,4
2011-04-04 00:50:00,0.1854,3.3997,122.9514,-2.2342,,,,13.883,,-1.5365,-0.0073,1.5618,-0.0115999999999999,,,,,-3.1143,-2.4096,-2.3908,-2.2394,-2.237,0.1215,,,,4
