measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2011-03-28 00:00:00,0.186,3.3137,122.8334,1.1038,13.754,2.6951,-0.003,2.4624,-0.0073,1.7202,1.1339,1.4343,1.458,-0.4834,0.1239,4
2011-03-28 00:01:00,0.1857999999999999,3.3567,122.8865,1.089,13.7508,2.6875,0.0045999999999999,2.565,0.0103,1.7234,1.1041,1.3915,1.4253,-0.6646999999999998,0.1247,4
2011-03-28 00:02:00,0.1867,3.2491,122.9018,1.0334,13.7526,2.6725,0.0005,2.4339,-0.0002999999999999,1.7083,1.0588,1.3434,1.3563,-0.4229999999999999,0.1254,4
2011-03-28 00:03:00,0.1865,3.2706,122.9617,0.99,13.7535,2.6725,-0.0018,2.2686,-0.0038,1.7083,1.0063,1.3046,1.3175,-0.6043,0.1239,4
2011-03-28 00:04:00,0.1865,3.3137,122.9429,0.9558,13.7526,2.6572,-0.0057,2.3256,-0.0138,1.6915,0.9435,1.2727,1.2828,-0.6646999999999998,0.124,4
2011-03-28 00:05:00,0.1857999999999999,3.2706,122.9087,0.9181,13.7535,2.6521,0.0005,2.7189,0.0005999999999999,1.6664,0.9269,1.2202,1.241,-0.4834,0.1242999999999999,4
2011-03-28 00:06:00,0.1857999999999999,3.2276,122.8745,0.9674,13.7531,2.6521,0.0011,2.3712,0.002,1.6549,0.9277,1.2418,1.2397,-0.5439,0.1258,4
2011-03-28 00:07:00,0.1865,3.3352,122.9087,0.9519,13.7531,2.6352,-0.0023999999999999,2.4054,-0.0028999999999999,1.6422,0.902,1.2155,1.2169,-0.6646999999999998,0.125,4
2011-03-28 00:08:00,0.186,3.3997,122.9412,0.973,13.7531,2.6295,0.0016,2.337,0.002,1.6517,0.8978,1.2228,1.2278,-0.7251999999999998,0.1242999999999999,4
2011-03-28 00:09:00,0.1862,3.3137,122.9053,0.9695,13.754,2.616,-0.0041,2.5308,-0.0086,1.651,0.8806,1.2049,1.2128,-0.7251999999999998,0.1246,4
2011-03-28 00:10:00,0.1855999999999999,3.2706,122.9668,0.9418,13.754,2.6092,0.0006999999999999,2.4738,0.0025999999999999,1.6521,0.8659,1.1851,1.2074,-0.6646999999999998,0.1241,4
2011-03-28 00:11:00,0.1855999999999999,3.3137,122.9258,0.9613,13.7535,2.6092,-0.0008999999999999,2.5707,-0.0016999999999999,1.6571,0.8695,1.1966,1.2074,-0.7251999999999998,0.1245,4
2011-03-28 00:12:00,0.1857999999999999,3.2491,122.9925,0.9915,13.7535,2.6054,-0.0064,2.3427,-0.0135999999999999,1.657,0.8715,1.1986,1.2137,-0.7251999999999998,0.1237,4
2011-03-28 00:13:00,0.1865,3.2706,122.9463,1.0088,13.754,2.5866,-0.003,2.2686,-0.0063,1.6553,0.8510999999999999,1.1747,1.1883,-0.7855999999999999,0.1242999999999999,4
2011-03-28 00:14:00,0.1865,3.2706,122.9292,0.9754,13.754,2.5866,-0.003,2.4966,-0.0071999999999999,1.6696,0.8453,1.1696,1.2026,-0.7251999999999998,0.1237999999999999,4
2011-03-28 00:15:00,0.1867,3.3782,122.9018,0.9686,13.754,2.5697,0.0,2.2116,-0.0004,1.6627,0.8217999999999999,1.154,1.195,-0.7855999999999999,0.125,4
2011-03-28 00:16:00,0.1855999999999999,3.2276,122.9258,0.9529,13.754,2.5663,-0.0047999999999999,2.5194,-0.0134,1.6651,0.8155999999999999,1.1492,1.1945,-0.8459999999999999,0.1252999999999999,4
2011-03-28 00:17:00,0.186,3.2922,123.0062,0.9551,13.7549,2.5663,-0.0002,2.3598,-0.002,1.6773,0.8142,1.1514,1.2046,-0.7251999999999998,0.124,4
2011-03-28 00:18:00,0.1862,3.3352,122.9771,0.9676,13.7553,2.5456,-0.0006999999999999,2.2857,-0.0006999999999999,1.6623,0.7963,1.1436,1.2025,-0.7855999999999999,0.1250999999999999,4
2011-03-28 00:19:00,0.1865,3.2922,122.9771,0.994,13.7544,2.5437,0.003,2.7588,0.006,1.6691,0.803,1.1474,1.2121,-0.7251999999999998,0.123,4
2011-03-28 00:20:00,0.1857999999999999,3.2922,122.9908,1.0048,13.7549,2.5437,0.0020999999999999,2.4453,0.0076,1.6791,0.8131,1.164,1.2279,-0.6646999999999998,0.1236,4
2011-03-28 00:21:00,0.1862,3.2491,123.0335,1.037,13.7553,2.5267,-0.0020999999999999,2.4909,-0.0061,1.6665,0.8256,1.1808,1.234,-0.7251999999999998,0.1242999999999999,4
2011-03-28 00:22:00,0.1857999999999999,3.2922,123.0267,1.0872,13.7553,2.5234,-0.0023,2.4168,-0.0053,1.671,0.8559999999999999,1.2004,1.2478,-0.7251999999999998,0.1244,4
2011-03-28 00:23:00,0.1862,3.3782,122.9925,1.1269,13.7553,2.5234,0.0,2.4054,0.0006999999999999,1.6817,0.8810999999999999,1.2205,1.2715,-0.6043,0.124,4
2011-03-28 00:24:00,0.1865,3.3137,122.9275,1.1305,13.7553,2.5234,0.0014,2.3313,0.0023999999999999,1.6925,0.9077,1.2463,1.2815,-0.6043,0.1242,4
2011-03-28 00:25:00,0.186,3.2706,122.9497,1.158,13.7544,2.5234,-0.0047999999999999,2.3655,-0.0131,1.7033,0.9264,1.2622,1.3031,-0.6646999999999998,0.1244,4
2011-03-28 00:26:00,0.1847,3.2706,122.9566,1.1865,13.7553,2.5149,-0.0058999999999999,2.5878,-0.0164,1.7099,0.9367,1.2846,1.3198,-0.6043,0.1244,4
2011-03-28 00:27:00,0.1862,3.2491,122.96,1.2204,13.7567,2.5098,-0.0045999999999999,2.508,-0.0102,1.717,0.9596,1.291,1.347,-0.5439,0.125,4
2011-03-28 00:28:00,0.1857999999999999,3.3567,122.9737,1.1652,13.7553,2.503,-0.0038999999999999,2.5479,-0.0063,1.7152,0.9622,1.2734,1.3352,-0.4834999999999999,0.1246,4
2011-03-28 00:29:00,0.1857999999999999,3.2922,122.9805,1.1152,13.7544,2.503,-0.0005,2.4111,-0.0002999999999999,1.7152,0.9643,1.2727,1.3359,-0.3625999999999999,0.125,4
2011-03-28 00:30:00,0.1855999999999999,3.2491,122.9497,1.0928,13.7558,2.503,0.0025,2.4624,0.0055999999999999,1.7145,0.9715,1.2756,1.3503,-0.4229999999999999,0.1252999999999999,4
2011-03-28 00:31:00,0.186,3.2706,122.9395,1.0595,13.7563,2.503,-0.0014,2.4225,-0.0020999999999999,1.7066,0.9427,1.2418,1.3302,-0.4229999999999999,0.1247,4
2011-03-28 00:32:00,0.186,3.1846,123.0113,1.0357,13.7553,2.503,-0.0025,2.28,-0.0071,1.7066,0.9312,1.2389,1.3151,-0.5439,0.1242999999999999,4
2011-03-28 00:33:00,0.1854,3.163,122.9908,1.0591,13.7558,2.4955,-0.0064,2.3769,-0.0135999999999999,1.7033,0.925,1.2097,1.3075,-0.6648,0.1254,4
2011-03-28 00:34:00,0.1865,3.2276,123.0113,1.0549,13.7563,2.4804,0.0043,2.6391,0.0109999999999999,1.6911,0.8948,1.2025,1.2514,-0.5439,0.1249,4
2011-03-28 00:35:00,0.1862,3.2706,123.0284,1.0535,13.7563,2.4804,-0.0071,2.4339,-0.0179999999999999,1.6954,0.8811999999999999,1.1795,1.2399,-0.6648,0.1245,4
2011-03-28 00:36:00,0.1857999999999999,3.3137,123.0472,1.0622,13.7558,2.4804,-0.0032,2.3427,-0.0061999999999999,1.6911,0.8768,1.1673,1.2349,-0.5439,0.1259,4
2011-03-28 00:37:00,0.1854,3.2061,123.0301,1.0187,13.7563,2.4804,-0.0016,2.3997,-0.0041,1.6818,0.8659999999999999,1.145,1.2061,-0.6648,0.1252999999999999,4
2011-03-28 00:38:00,0.1865,3.2491,123.0335,0.9594,13.7549,2.4804,-0.0027,2.3826,-0.0053,1.6638,0.8365,1.1227,1.1788,-0.6043,0.1247999999999999,4
2011-03-28 00:39:00,0.186,3.3567,123.0335,0.9116,13.7558,2.4804,-0.0051999999999999,2.2686,-0.0112999999999999,1.6451,0.8192,1.1069,1.1615,-0.6648,0.1252,4
2011-03-28 00:40:00,0.1862,3.3137,123.0318,0.9254,13.7567,2.4804,-0.0033999999999999,2.1945,-0.0082,1.6365,0.8076999999999999,1.1076,1.1615,-0.6648,0.1250999999999999,4
2011-03-28 00:41:00,0.1865,3.3137,123.0352,0.9591,13.7572,2.4787,0.0005,2.1774,0.0023999999999999,1.6269,0.806,1.116,1.1605,-0.7251999999999998,0.1250999999999999,4
2011-03-28 00:42:00,0.1869,3.2922,123.0027,0.9409,13.7567,2.4635,-0.0008,2.2629,0.0002999999999999,1.6102,0.7893,1.0805,1.1359,-0.7251999999999998,0.1246,4
2011-03-28 00:43:00,0.1867,3.3137,123.0421,0.9223,13.7576,2.4601,-0.0047999999999999,2.4054,-0.0134,1.6039,0.7671,1.0778,1.1202,-0.7855999999999999,0.1249,4
2011-03-28 00:44:00,0.1865,3.2491,123.0369,0.9433,13.7586,2.4601,-0.0058999999999999,2.28,-0.0158,1.6039,0.7585,1.0728,1.1138,-0.7855999999999999,0.1250999999999999,4
2011-03-28 00:45:00,0.186,3.2276,123.0472,0.9419,13.759,2.4601,-0.0006999999999999,2.0805,-0.0038,1.6068,0.7390999999999999,1.0757,1.1074,-0.7251999999999998,0.1259,4
2011-03-28 00:46:00,0.1852,3.3352,123.0233,0.9255,13.7581,2.4582,-0.0035999999999999,2.28,-0.0082,1.5977,0.7329,1.058,1.1033,-0.7251999999999998,0.1247,4
2011-03-28 00:47:00,0.1865,3.2922,123.0096,0.906,13.759,2.4394,-0.0043,2.1774,-0.0108,1.5731,0.7112,1.0471,1.083,-0.7251999999999998,0.1252999999999999,4
2011-03-28 00:48:00,0.186,3.2491,123.0489,0.907,13.759,2.4375,0.0005,2.1375,0.0008,1.5784,0.7071,1.0524,1.0739,-0.7855999999999999,0.125,4
2011-03-28 00:49:00,0.1852,3.3567,123.0557,0.9077,13.7595,2.4375,0.0027,2.3712,0.0066,1.5784,0.7043,1.0574,1.0811,-0.7251999999999998,0.1247999999999999,4
2011-03-28 00:50:00,0.1867,3.2491,123.0301,0.9019,13.7595,2.4375,-0.0033999999999999,2.3256,-0.0077999999999999,1.5835,0.7128999999999999,1.0502,1.0948,-0.7251999999999998,0.1247999999999999,4
2011-03-28 00:51:00,0.1857999999999999,3.3352,123.0301,0.8664,13.7595,2.4375,-0.005,2.3085,-0.0105,1.577,0.7178999999999999,1.043,1.0991,-0.7251999999999998,0.1250999999999999,4
2011-03-28 00:52:00,0.1857999999999999,3.2922,122.9566,0.8374,13.7595,2.4375,-0.0033999999999999,2.2629,-0.007,1.5648,0.7199999999999999,1.0336,1.0955,-0.6648,0.1242999999999999,4
2011-03-28 00:53:00,0.1855999999999999,3.2706,122.8796,0.8533,13.7595,2.4375,-0.0018,2.3199,-0.0025999999999999,1.5554,0.7321999999999999,1.053,1.1206,-0.7251999999999998,0.1252,4
2011-03-28 00:54:00,0.1862,3.3352,122.8728,0.883,13.7595,2.4324,-0.0020999999999999,1.9779,-0.0051999999999999,1.5482,0.7422999999999998,1.0645,1.127,-0.7251999999999998,0.1252999999999999,4
2011-03-28 00:55:00,0.1854,3.3352,122.8899,0.8479999999999999,13.7595,2.4256,-0.0043,2.2116,-0.01,1.5392,0.7254,1.0404,1.103,-0.6648,0.125,4
2011-03-28 00:56:00,0.186,3.2706,122.8916,0.8402,13.7595,2.4172,-0.0023,2.0748,-0.0074,1.5279,0.7227,1.0434,1.1153,-0.7251999999999998,0.1246,4
2011-03-28 00:57:00,0.186,3.3782,122.8711,0.8605,13.7595,2.4172,-0.0023,2.3085,-0.0048999999999999,1.525,0.7269999999999999,1.0564,1.0995,-0.6648,0.1246,4
2011-03-28 00:58:00,0.1857999999999999,3.2922,122.8437,0.8286,13.7595,2.4172,-0.0014,2.1546,-0.0015,1.5135,0.7255,1.0362,1.0966,-0.6044,0.1252999999999999,4
2011-03-28 00:59:00,0.186,3.2706,122.8352,0.8062,13.7595,2.4172,-0.0043,2.2743,-0.0118,1.507,0.7255,1.0384,1.1002,-0.4229999999999999,0.1252999999999999,4
2011-03-28 01:00:00,0.1865,3.2061,122.854,0.8137999999999999,13.7595,2.4002,0.0011,2.2458,0.0023999999999999,1.4857,0.7099999999999999,1.03,1.1019,-0.7251999999999998,0.1254,4
2011-03-28 01:01:00,0.1855999999999999,3.3352,122.8642,0.8473,13.7595,2.3946,-0.0041,2.0805,-0.0106999999999999,1.4851,0.7194,1.0366,1.1071,-0.6044,0.1257,4
2011-03-28 01:02:00,0.1857999999999999,3.2706,122.9121,0.8769,13.7595,2.3946,-0.0016,2.1774,-0.0006999999999999,1.4908,0.7208,1.0481,1.1099,-0.7251999999999998,0.1252,4
2011-03-28 01:03:00,0.1862,3.2706,122.9207,0.8963999999999999,13.7595,2.3946,-0.0020999999999999,2.2515,-0.0058999999999999,1.498,0.7172,1.0545,1.0977,-0.6648,0.1254,4
2011-03-28 01:04:00,0.1854,3.3567,122.8386,0.8681999999999999,13.7595,2.3946,0.0018,2.2857,0.0032,1.4966,0.7122,1.0553,1.0984,-0.6648,0.125,4
2011-03-28 01:05:00,0.1857999999999999,3.2706,122.7394,0.8404,13.7595,2.3827,0.0038999999999999,2.0121,0.0073,1.4797,0.6953,1.0448,1.0772,-0.7251999999999998,0.1246,4
2011-03-28 01:06:00,0.1862,3.2706,122.7582,0.8305,13.7595,2.3742,0.0027,2.3484,0.0077999999999999,1.4698,0.6867999999999999,1.0371,1.0723,-0.7251999999999998,0.1255,4
2011-03-28 01:07:00,0.1854,3.3137,122.8249,0.8153,13.7599,2.3742,0.0047999999999999,2.1774,0.0103,1.4691,0.6882,1.0313,1.0666,-0.7251999999999998,0.125,4
