measured_on,ac_current_other_inv_14539,ac_current_other_inv_14539_2,ac_current_other_inv_14539_3,ac_current_other_inv_14539_4,ac_current_other_inv_14539_5,ac_current_other_inv_14539_6,ac_energy_inv_14539,ac_energy_inv_14539_2,ac_energy_inv_14539_3,ac_other_inv_14539,ac_other_meter_1865,ac_other_meter_1865_2,ac_other_meter_1865_3,ac_power_inv_14539,ac_power_meter_1865,ac_power_meter_1865_2,ac_power_meter_1865_3,ac_power_meter_1865_4,ac_power_meter_1865_5,ac_power_other_inv_14539,ac_power_other_inv_14539_2,ac_power_other_meter_1865,ac_power_other_meter_1865_2,ac_power_other_meter_1865_3,ac_power_other_meter_1865_4,ac_voltage_other_inv_14539,ac_voltage_other_inv_14539_2,ac_voltage_other_inv_14539_3,ac_voltage_other_inv_14539_4,ac_voltage_other_inv_14539_5,ac_voltage_other_meter_1865,ac_voltage_other_meter_1865_2,ac_voltage_other_meter_1865_3,ac_voltage_other_meter_1865_4,ac_voltage_other_meter_1865_5,ac_voltage_other_meter_1865_6,battery_a_avg__82785,battery_v_min__82784,chgsource_min__82788,chgstate_min__82787,ckbatt_max__82789,cr1000temp_c_avg__82689,dc_power_inv_14539,dc_voltage_other_inv_14539,dooropen_min__82690,irradiance_ghi_o_2206,irradiance_ghi_o_2207,irradiance_ghi_o_2209,irradiance_ghi_o_2210,irradiance_ghi_o_2211,irradiance_ghi_o_2212,irradiance_ghi_o_2213,irradiance_ghi_o_2215,irradiance_ghi_o_2216,irradiance_poa_o_2208,irradiance_poa_o_2214,load_a_avg__82786,qloss_ah_max__82790,rtd_c_avg_1__82791,rtd_c_avg_2__82792,rtd_c_avg_3__82793,rtd_c_avg_4__82794,rtd_c_avg_5__82795,rtd_c_avg_6__82796,rtd_c_avg_7__82797,shuntcurrent_a_avg_1__82765,shuntcurrent_a_avg_2__82766,shuntcurrent_a_avg_3__82767,shuntcurrent_a_avg_4__82768,shuntetot_kwh_max_1__82773,shuntetot_kwh_max_2__82774,shuntetot_kwh_max_3__82775,shuntetot_kwh_max_4__82776,shuntpdc_kw_avg_1__82769,shuntpdc_kw_avg_2__82770,shuntpdc_kw_avg_3__82771,shuntpdc_kw_avg_4__82772,system_other_inv_14539,system_other_inv_14539_10,system_other_inv_14539_11,system_other_inv_14539_12,system_other_inv_14539_13,system_other_inv_14539_14,system_other_inv_14539_2,system_other_inv_14539_3,system_other_inv_14539_4,system_other_inv_14539_5,system_other_inv_14539_6,system_other_inv_14539_7,system_other_inv_14539_8,system_other_inv_14539_9,system_other_meter_1865,system_other_meter_1865_2,system_other_meter_1865_3,system_other_o_2218,tctemps_c_avg_10__82807,tctemps_c_avg_11__82808,tctemps_c_avg_12__82809,tctemps_c_avg_1__82798,tctemps_c_avg_2__82799,tctemps_c_avg_3__82800,tctemps_c_avg_4__82801,tctemps_c_avg_5__82802,tctemps_c_avg_6__82803,tctemps_c_avg_7__82804,tctemps_c_avg_8__82805,tctemps_c_avg_9__82806,temperature_ambient_o_2217,temperature_ambient_o_2218,temperature_inverter_inv_14539,temperature_inverter_inv_14539_2,temperature_inverter_inv_14539_3,temperature_module_o_2218,temperature_other_inv_14539,wind_direction_o_2218,wind_other_o_2218,wind_other_o_2218_2,wind_other_o_2218_3,wind_other_o_2218_4,wind_speed_o_2218,wind_speed_o_2218_2,system_id
2017-02-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.103,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.05,0.0919999999999999,-0.923,0.032,0.0819999999999999,1.0,0.655,274.0,275.8,277.0,276.8,0.818,275.7,0.7909999999999999,276.0,0.8359999999999999,274.6,0.002,13.81,2.0,3.0,0.0,13.12,0.0,-1.4169999999999998,0.0,-0.031,-0.027,-0.025,-0.0299999999999999,-0.017,-0.024,-0.027,-0.181,0.3059999999999999,-0.024,-0.2049999999999999,0.275,0.0,8.16,8.58,8.32,8.679999999999998,7.962,7.98,10.11,0.001,0.0,0.001,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.621,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,6000.0,-1.283,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.42,9.97,9.06,8.83,9.65,9.29,8.41,9.03,10.07,10.13,8.8,9.27,13.01,12.96,29.95,31.0,38.0,8.16,0.0,272.0,21.44,2.0,3.504,-1.0,2.085,3.5,4903
2017-02-20 00:01:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.1019999999999999,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.04,0.0899999999999999,-0.923,0.032,0.0819999999999999,1.0,0.67,274.0,276.0,277.0,277.0,0.818,276.0,0.7909999999999999,276.0,0.8359999999999999,275.0,0.002,13.66,2.0,1.0,0.0,13.11,0.0,-1.4169999999999998,0.0,-0.0299999999999999,-0.027,-0.026,-0.0299999999999999,-0.017,-0.024,-0.027,-0.016,0.471,-0.024,-0.0609999999999999,0.2739999999999999,0.001,8.24,8.63,8.349999999999998,8.75,8.01,8.08,10.11,0.001,0.0,0.001,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.621,1.983,0.0,0.0,0.0,0.0,0.0,0.0,59.97,6000.0,-1.267,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.47,9.99,9.07,8.859999999999998,9.75,9.38,8.439999999999998,9.01,10.03,10.11,8.769999999999998,9.28,13.0,13.03,29.57,31.0,38.0,8.3,0.0,305.0,52.68,2.0,3.504,-1.0,2.207,4.5,4903
2017-02-20 00:02:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.1,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.047,0.0869999999999999,-0.923,0.032,0.0819999999999999,1.0,0.64,273.9,275.8,277.0,276.9,0.818,275.2,0.7909999999999999,276.0,0.8359999999999999,274.5,0.002,13.81,2.0,3.0,0.0,13.09,0.0,-1.5,0.0,-0.0289999999999999,-0.027,-0.026,-0.0299999999999999,-0.017,-0.024,-0.027,-0.171,0.3039999999999999,-0.024,-0.2039999999999999,0.275,0.0,8.26,8.71,8.42,8.84,8.08,8.17,10.11,0.001,0.0,0.0,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.621,1.983,0.0,0.0,0.0,0.0,0.0,0.0,59.94,6000.0,-1.3330000000000002,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.54,10.05,9.12,8.87,9.76,9.37,8.449999999999998,9.04,10.09,10.11,8.8,9.32,13.06,13.01,29.22,31.0,38.0,8.26,0.0,284.3,23.69,2.0,3.503,-1.0,2.738,4.9,4903
2017-02-20 00:03:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.1019999999999999,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.0279999999999999,0.093,-0.923,0.032,0.0819999999999999,1.0,0.652,273.9,275.7,277.0,276.9,0.818,275.4,0.7909999999999999,276.0,0.8359999999999999,274.6,0.002,13.81,2.0,3.0,0.0,13.09,0.0,-1.217,0.0,-0.0279999999999999,-0.027,-0.026,-0.0299999999999999,-0.017,-0.024,-0.0279999999999999,-0.168,0.3039999999999999,-0.024,-0.2039999999999999,0.275,0.0,8.26,8.66,8.439999999999998,8.83,8.07,8.14,10.11,0.001,0.0,0.001,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.616,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.95,6000.0,-1.05,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.48,10.01,9.090000000000002,8.849999999999998,9.72,9.41,8.429999999999998,9.04,10.08,10.11,8.79,9.31,13.02,13.02,29.03,31.0,38.0,8.22,0.0,270.1,13.19,2.0,3.503,-1.0,2.785,3.8,4903
2017-02-20 00:04:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.1,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.0279999999999999,0.0899999999999999,-0.923,0.032,0.0819999999999999,1.0,0.638,274.0,276.0,277.0,277.0,0.818,276.0,0.7909999999999999,276.0,0.8359999999999999,275.0,0.002,13.81,2.0,3.0,0.0,13.09,0.0,-1.783,0.0,-0.0279999999999999,-0.027,-0.026,-0.0289999999999999,-0.017,-0.023,-0.027,-0.1639999999999999,0.3039999999999999,-0.024,-0.2039999999999999,0.2739999999999999,0.0,8.24,8.73,8.449999999999998,8.84,8.09,8.16,10.11,0.001,0.0,0.001,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.62,1.867,0.0,0.0,0.0,0.0,0.0,0.0,59.97,6000.0,-1.433,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.49,10.03,9.11,8.88,9.75,9.420000000000002,8.46,9.06,10.14,10.2,8.81,9.33,12.95,13.03,29.0,31.0,38.0,8.24,0.0,278.6,19.89,2.0,3.503,-1.0,2.815,4.5,4903
2017-02-20 00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.1,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.0279999999999999,0.095,-0.922,0.032,0.0819999999999999,1.0,0.627,274.0,276.0,277.0,277.0,0.818,276.0,0.7909999999999999,276.0,0.8359999999999999,275.0,0.002,13.81,2.0,3.0,0.0,13.08,0.0,-1.733,0.0,-0.0289999999999999,-0.027,-0.025,-0.0289999999999999,-0.017,-0.022,-0.0279999999999999,-0.1789999999999999,0.3039999999999999,-0.024,-0.2039999999999999,0.2739999999999999,0.0,8.26,8.73,8.41,8.79,8.08,8.14,10.16,0.002,-0.001,0.0,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.618,1.95,0.0,0.0,0.0,0.0,0.0,0.0,59.97,6000.0,-1.45,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.47,10.04,9.14,8.9,9.72,9.43,8.5,9.06,10.12,10.18,8.82,9.35,12.94,13.11,29.0,31.0,38.0,8.269999999999998,0.0,271.2,12.83,2.0,3.503,-1.0,2.798,4.9,4903
2017-02-20 00:06:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.107,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.0299999999999999,0.095,-0.922,0.032,0.0819999999999999,1.0,0.635,274.0,276.0,277.0,277.0,0.818,276.0,0.7909999999999999,276.0,0.8359999999999999,275.0,-0.012,13.66,2.0,1.0,0.0,13.07,0.0,-1.35,0.0,-0.0279999999999999,-0.027,-0.025,-0.0289999999999999,-0.017,-0.024,-0.0279999999999999,0.023,0.467,-0.024,-0.026,0.2739999999999999,0.001,8.26,8.73,8.47,8.79,8.14,8.14,10.11,0.001,0.0,0.001,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.618,1.983,0.0,0.0,0.0,0.0,0.0,0.0,59.98,6000.0,-1.233,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.47,10.05,9.13,8.89,9.69,9.35,8.48,9.06,10.11,10.17,8.82,9.340000000000002,12.97,13.03,29.0,30.97,38.0,8.279999999999998,0.0,282.5,26.24,2.0,3.504,-1.0,2.787,5.3,4903
2017-02-20 00:07:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.1019999999999999,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.033,0.093,-0.923,0.032,0.0819999999999999,1.0,0.645,274.0,276.0,277.0,277.0,0.818,276.0,0.7909999999999999,276.0,0.8359999999999999,275.0,0.012,13.79,2.0,3.0,0.0,13.07,0.0,-1.6,0.0,-0.0299999999999999,-0.0289999999999999,-0.025,-0.0289999999999999,-0.017,-0.026,-0.0279999999999999,-0.1889999999999999,0.3039999999999999,-0.024,-0.2039999999999999,0.275,0.0,8.22,8.74,8.37,8.82,8.14,8.17,10.14,0.001,-0.001,0.001,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.614,1.933,0.0,0.0,0.0,0.0,0.0,0.0,59.98,6000.0,-1.317,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.41,10.01,9.1,8.859999999999998,9.68,9.33,8.439999999999998,9.07,10.12,10.17,8.83,9.31,13.0,12.98,29.0,30.5,38.0,8.22,0.0,279.2,15.07,2.0,3.503,-1.0,2.615,4.2,4903
2017-02-20 00:08:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.1019999999999999,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.033,0.083,-0.923,0.032,0.0819999999999999,1.0,0.623,274.0,275.8,277.0,276.8,0.818,275.8,0.7909999999999999,276.0,0.8359999999999999,274.6,0.002,13.81,2.0,3.0,0.0,13.07,0.0,-1.4,0.0,-0.033,-0.0299999999999999,-0.026,-0.0289999999999999,-0.017,-0.027,-0.0279999999999999,-0.185,0.3039999999999999,-0.027,-0.2039999999999999,0.275,0.0,8.17,8.679999999999998,8.38,8.76,8.07,8.09,10.07,0.001,-0.001,0.001,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.614,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.94,6000.0,-1.167,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.42,10.0,9.090000000000002,8.84,9.69,9.29,8.429999999999998,9.02,10.03,10.09,8.79,9.3,12.92,12.92,29.0,30.42,38.0,8.13,0.0,255.6,14.28,2.0,3.503,-1.0,1.728,2.9,4903
2017-02-20 00:09:00,0.0,0.0,0.0,0.0,0.0,0.0,141.0,383897.0,248.0,0.0,75.59999999999998,59.5,60.0,-0.1019999999999999,12519.0,1838.0,1834.0,395712.0,-0.0759999999999999,-0.042,0.098,-0.923,0.032,0.0819999999999999,1.0,0.62,274.0,275.9,277.0,276.9,0.818,276.0,0.7909999999999999,276.0,0.8359999999999999,274.7,0.002,13.81,2.0,3.0,0.0,13.07,0.0,-1.367,0.0,-0.033,-0.031,-0.027,-0.0299999999999999,-0.017,-0.027,-0.0289999999999999,-0.185,0.3049999999999999,-0.027,-0.2039999999999999,0.275,0.0,8.099999999999998,8.58,8.32,8.64,7.981,8.029999999999998,10.03,0.001,0.0,0.001,0.0,151.0,151.0,151.0,113.0,0.0,0.0,0.0,0.0,0.0,1.619,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.94,6000.0,-1.25,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,10.44,10.0,9.090000000000002,8.859999999999998,9.64,9.33,8.449999999999998,8.97,9.98,10.08,8.72,9.29,12.81,12.86,29.0,30.05,38.0,8.13,0.0,285.3,25.42,2.0,3.503,-1.0,3.02,6.7,4903
