measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2008-10-15 00:00:00,5.057,-0.096,121.39,4.809,5.84,0.006,2.989,0.019,4.087,4
2008-10-15 00:15:00,5.058,-0.095,121.434,4.865,5.577,0.006,3.095,0.02,3.885,4
2008-10-15 00:30:00,5.062,-0.095,121.512,5.029,5.532,0.006,3.067,0.0179999999999999,3.541,4
2008-10-15 00:45:00,5.063,-0.095,121.523,4.013,5.323,0.006,2.997,0.019,3.701,4
2008-10-15 01:00:00,5.065,-0.095,121.578,3.8,4.989,0.006,3.061,0.019,3.531,4
2008-10-15 01:15:00,5.065,-0.095,121.576,3.796,4.735,0.006,2.968,0.0179999999999999,3.391,4
2008-10-15 01:30:00,5.067,-0.095,121.626,3.431,4.616,0.006,3.048,0.019,3.079,4
2008-10-15 01:45:00,5.063,-0.095,121.533,3.493,4.406,0.006,3.01,0.0179999999999999,2.94,4
2008-10-15 02:00:00,5.066,-0.095,121.604,3.953,4.346,0.006,3.013,0.019,2.748,4
2008-10-15 02:15:00,5.065,-0.095,121.57,3.942,4.422,0.006,2.949,0.0179999999999999,2.597,4
2008-10-15 02:30:00,5.064,-0.095,121.516,3.667,4.419,0.006,3.01,0.0179999999999999,2.581,4
2008-10-15 02:45:00,5.063,-0.095,121.515,3.756,4.333,0.006,2.911,0.0179999999999999,2.392,4
2008-10-15 03:00:00,5.06,-0.095,121.462,2.854,4.062,0.006,2.891,0.0179999999999999,2.496,4
2008-10-15 03:15:00,5.053,-0.097,121.334,2.434,3.885,0.006,2.866,0.0179999999999999,2.036,4
2008-10-15 03:30:00,5.048,-0.099,121.277,2.494,3.546,0.006,2.793,0.016,1.996,4
2008-10-15 03:45:00,5.042,-0.114,121.127,1.985,3.372,0.006,2.721,0.016,1.694,4
2008-10-15 04:00:00,5.036,-0.132,120.987,2.308,3.1,0.006,2.601,0.016,1.672,4
