measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-02-16 00:00:00,5.201,-0.095,125.101,-3.093,-2.61,0.006,2.132,0.0129999999999999,-5.133,14.0,4
2008-02-16 00:15:00,5.167,-0.095,124.482,-3.45,-2.746,0.006,2.104,0.012,-5.488,14.0,4
2008-02-16 00:30:00,5.163,-0.095,124.364,-3.72,-2.885,0.006,2.064,0.012,-5.211,14.0,4
2008-02-16 00:45:00,5.161,-0.095,124.33,-3.408,-3.014,0.006,2.024,0.0109999999999999,-5.311,14.0,4
2008-02-16 01:00:00,5.164,-0.095,124.421,-3.266,-3.1,0.005,2.011,0.0109999999999999,-5.944,13.0,4
2008-02-16 01:15:00,5.166,-0.095,124.461,-3.124,-3.206,0.005,1.952,0.01,-6.361,13.0,4
2008-02-16 01:30:00,5.166,-0.095,124.386,-2.326,-3.192,0.005,1.894,0.01,-6.715,14.0,4
2008-02-16 01:45:00,5.165,-0.095,124.366,-1.625,-2.876,0.006,1.92,0.0109999999999999,-6.593,14.0,4
2008-02-16 02:00:00,5.165,-0.095,124.362,-0.899,-2.137,0.006,1.881,0.0109999999999999,-5.933,15.0,4
2008-02-16 02:15:00,5.164,-0.095,124.351,-0.558,-1.332,0.006,1.877,0.0109999999999999,-4.416,15.0,4
2008-02-16 02:30:00,5.164,-0.095,124.323,-0.3509999999999999,-0.765,0.006,1.841,0.0109999999999999,-3.543,15.0,4
2008-02-16 02:45:00,5.159,-0.095,124.225,-0.2109999999999999,-0.4119999999999999,0.006,1.842,0.0109999999999999,-3.112,15.0,4
2008-02-16 03:00:00,5.153,-0.095,124.048,0.0749999999999999,-0.2079999999999999,0.005,1.787,0.01,-2.798,15.0,4
2008-02-16 03:15:00,5.151,-0.095,124.019,0.658,0.196,0.006,1.868,0.0109999999999999,-2.517,15.0,4
2008-02-16 03:30:00,5.152,-0.095,124.004,1.623,0.664,0.005,1.811,0.01,-1.947,15.0,4
2008-02-16 03:45:00,5.151,-0.095,124.003,1.64,1.283,0.005,1.815,0.01,-1.585,15.0,4
2008-02-16 04:00:00,5.175,-0.095,124.506,1.478,1.416,0.006,1.747,0.01,-1.56,15.0,4
2008-02-16 04:15:00,5.186,-0.095,124.734,1.338,1.412,0.006,1.784,0.0109999999999999,-1.247,16.0,4
2008-02-16 04:30:00,5.183,-0.095,124.69,1.8,1.482,0.006,1.707,0.01,-1.042,17.0,4
2008-02-16 04:45:00,5.182,-0.095,124.708,1.598,1.575,0.006,1.703,0.01,-1.183,16.0,4
2008-02-16 05:00:00,5.189,-0.095,124.864,1.547,1.517,0.006,1.727,0.01,-0.879,17.0,4
2008-02-16 05:15:00,5.181,-0.095,124.702,1.619,1.575,0.006,1.747,0.01,-0.987,17.0,4
2008-02-16 05:30:00,5.181,-0.095,124.849,1.427,1.519,0.006,1.747,0.01,-0.962,16.0,4
2008-02-16 05:45:00,5.181,-0.095,124.727,1.276,1.391,0.006,1.78,0.0109999999999999,-0.977,15.0,4
2008-02-16 06:00:00,5.176,-0.095,124.626,1.061,1.283,0.006,1.806,0.0109999999999999,-0.963,15.0,4
2008-02-16 06:15:00,5.161,-0.095,124.283,1.044,1.258,0.006,2.362,0.0129999999999999,-0.943,16.0,4
2008-02-16 06:30:00,5.155,-0.095,124.177,1.299,1.237,0.006,5.302,0.033,-1.035,16.0,4
2008-02-16 06:45:00,5.159,-0.095,124.271,1.753,1.463,0.01,14.406,0.165,-1.018,17.0,4
2008-02-16 07:00:00,5.274,3.674,124.465,2.03,1.529,0.0749999999999999,114.497,11.057,-1.012,42.0,4
2008-02-16 07:15:00,5.159,40.217,124.457,3.445,1.9,0.333,161.398,53.806,0.0859999999999999,136.0,4
2008-02-16 07:30:00,5.019,112.928,124.615,4.361,2.855,0.632,203.123,130.707,2.546,229.0,4
2008-02-16 07:45:00,5.064,226.344,125.389,5.158,4.141,0.899,279.823,252.349,5.536,317.0,4
2008-02-16 08:00:00,5.224,313.959,125.91,5.713,5.373,1.19,289.553,344.228,8.763999999999998,402.0,4
2008-02-16 08:15:00,5.411,391.463,125.933,6.128,6.387,1.487,286.53,425.982,11.512,483.0,4
2008-02-16 08:30:00,5.636,465.766,126.054,6.446,7.391,1.755,287.497,504.63,14.261,560.0,4
2008-02-16 08:45:00,5.905,531.653,126.206,7.705,8.38,2.01,285.671,574.122,17.805,633.0,4
2008-02-16 09:00:00,6.164,587.672,126.381,9.072,9.738,2.287,277.18,633.728,22.061,700.0,4
2008-02-16 09:15:00,6.439,641.866,126.868,10.132,11.438,2.504,276.4,691.82,25.255,765.0,4
2008-02-16 09:30:00,6.686,688.795,127.048,10.739,13.076,2.718,273.189,742.368,29.29,826.0,4
2008-02-16 09:45:00,6.921,731.7899999999998,127.139,11.171,14.463,2.912,270.924,788.6409999999998,32.419,882.0,4
2008-02-16 10:00:00,7.175,776.301,127.267,9.232,15.365,3.094,270.835,837.717,29.97,930.0,4
2008-02-16 10:15:00,7.433,821.9869999999999,127.583,8.705999999999998,15.167,3.223,275.435,887.6649999999998,29.262,978.0,4
2008-02-16 10:30:00,7.615999999999999,851.111,127.751,8.993,14.931,3.395,271.092,920.2070000000001,30.141,1015.0,4
2008-02-16 10:45:00,7.876,885.72,128.219,8.779,14.752,3.475,275.4,956.958,29.506,1049.0,4
2008-02-16 11:00:00,8.01,902.919,128.369,9.571,14.952,3.586,272.097,975.541,32.289,1076.0,4
2008-02-16 11:15:00,8.048,911.518,128.533,10.241,15.7,3.661,268.852,984.228,35.498,1094.0,4
2008-02-16 11:30:00,8.096,926.502,128.767,10.701,16.79,3.751,266.904,1000.996,36.737,1119.0,4
2008-02-16 11:45:00,6.655,460.322,126.864,11.256,18.096,1.846,299.582,500.442,39.324,1134.0,4
2008-02-16 12:00:00,5.744,164.065,125.568,12.595,19.304,0.654,317.082,182.615,44.334,1138.0,4
2008-02-16 12:15:00,6.946,724.548,127.563,12.658,19.265,2.833,276.711,783.596,30.895,847.0,4
2008-02-16 12:30:00,6.314,606.131,127.042,12.191,17.629,2.287,286.881,656.428,24.984,695.0,4
2008-02-16 12:45:00,6.456,632.063,127.427,11.996,16.761,2.445,280.174,684.349,25.193,731.0,4
2008-02-16 13:00:00,5.794,498.421,126.687,11.328,16.018,1.974,274.011,541.368,22.4,578.0,4
2008-02-16 13:15:00,5.489,416.657,126.516,11.017,15.337,1.606,282.939,454.267,20.802,482.0,4
2008-02-16 13:30:00,5.489,411.369,126.425,10.88,14.796,1.56,288.363,449.659,20.037,474.0,4
2008-02-16 13:45:00,5.421,392.847,126.359,10.996,14.789,1.517,282.373,428.666,20.345,457.0,4
2008-02-16 14:00:00,6.263,599.554,127.103,11.47,15.129,2.244,289.544,649.161,23.72,686.0,4
2008-02-16 14:15:00,6.679,681.274,127.602,11.028,14.93,2.698,273.859,736.017,23.604,778.0,4
2008-02-16 14:30:00,7.145,668.557,127.882,11.545,14.862,2.58,292.765,723.249,26.648,967.0,4
2008-02-16 14:45:00,6.188,476.998,126.864,11.456,15.313,1.873,289.811,518.206,27.135,759.0,4
2008-02-16 15:00:00,5.062,143.853,125.235,10.008,14.808,0.5879999999999999,283.657,166.654,17.454,194.0,4
2008-02-16 15:15:00,5.048,135.255,125.202,9.45,13.431,0.564,280.595,158.297,15.565,181.0,4
2008-02-16 15:30:00,5.045,143.009,125.284,9.025,12.526,0.6009999999999999,276.192,166.055,14.872,190.0,4
2008-02-16 15:45:00,5.108,105.527,125.262,8.532999999999998,11.755,0.456,277.005,126.493,13.673,152.0,4
2008-02-16 16:00:00,5.222,56.893,124.969,8.128999999999998,11.0,0.2929999999999999,254.32,74.956,12.388,102.0,4
2008-02-16 16:15:00,5.395,24.761,124.702,7.934999999999999,10.324,0.164,246.126,40.3,11.263,66.0,4
2008-02-16 16:30:00,5.443,8.599,124.381,7.461,9.892,0.098,231.305,22.712,10.426,47.0,4
2008-02-16 16:45:00,5.461,10.134,124.484,7.052,9.326,0.116,201.609,23.407,10.118,51.0,4
2008-02-16 17:00:00,5.405,22.032,124.51,6.556,8.881,0.165,221.106,36.695,9.669,62.0,4
2008-02-16 17:15:00,5.202,56.017,124.752,6.319,8.602,0.2969999999999999,247.685,73.55299999999998,9.558,95.0,4
2008-02-16 17:30:00,5.33,32.248,124.63,5.713,8.352,0.196,246.318,48.32,8.949999999999998,71.0,4
2008-02-16 17:45:00,5.267,-0.519,123.952,4.981,7.606,0.0299999999999999,133.798,4.921,7.674,26.0,4
2008-02-16 18:00:00,5.127,-0.095,123.581,4.414,6.738,0.0089999999999999,11.134,0.101,6.664,21.0,4
