measured_on,ac_current_other_inv_14537,ac_current_other_inv_14537_2,ac_current_other_inv_14537_3,ac_energy_inv_14537,ac_other_meter_1863,ac_other_meter_1863_2,ac_other_meter_1863_3,ac_power_inv_14537,ac_power_meter_1863,ac_power_meter_1863_2,ac_power_meter_1863_3,ac_power_meter_1863_4,ac_power_meter_1863_5,ac_power_other_meter_1863,ac_power_other_meter_1863_2,ac_power_other_meter_1863_3,ac_power_other_meter_1863_4,ac_voltage_other_inv_14537,ac_voltage_other_inv_14537_2,ac_voltage_other_inv_14537_3,ac_voltage_other_meter_1863,ac_voltage_other_meter_1863_2,ac_voltage_other_meter_1863_3,ac_voltage_other_meter_1863_4,ac_voltage_other_meter_1863_5,ac_voltage_other_meter_1863_6,battery_a_avg__82575,battery_v_min__82574,chgsource_min__82578,chgstate_min__82577,ckbatt_max__82579,cr1000temp_c_avg__82491,dc_power_inv_14537,dc_voltage_other_inv_14537,dc_voltage_other_inv_14537_2,dooropen_min__82492,irradiance_ghi_o_2196,irradiance_poa_o_2195,irradiance_poa_o_2197,irradiance_poa_o_2198,irradiance_poa_o_2199,load_a_avg__82576,qloss_ah_max__82580,rtd_c_avg_10__82590,rtd_c_avg_1__82581,rtd_c_avg_2__82582,rtd_c_avg_3__82583,rtd_c_avg_4__82584,rtd_c_avg_5__82585,rtd_c_avg_6__82586,rtd_c_avg_7__82587,rtd_c_avg_8__82588,rtd_c_avg_9__82589,sewspoairrad_wm2_avg__82524,shuntcurrent_a_avg_1__82546,shuntcurrent_a_avg_2__82547,shuntcurrent_a_avg_3__82548,shuntcurrent_a_avg_4__82549,shuntcurrent_a_avg_5__82550,shuntcurrent_a_avg_6__82551,shuntcurrent_a_avg_7__82552,shuntetot_kwh_max_1__82560,shuntetot_kwh_max_2__82561,shuntetot_kwh_max_3__82562,shuntetot_kwh_max_4__82563,shuntetot_kwh_max_5__82564,shuntetot_kwh_max_6__82565,shuntetot_kwh_max_7__82566,shuntpdc_kw_avg_1__82553,shuntpdc_kw_avg_2__82554,shuntpdc_kw_avg_3__82555,shuntpdc_kw_avg_4__82556,shuntpdc_kw_avg_5__82557,shuntpdc_kw_avg_6__82558,shuntpdc_kw_avg_7__82559,system_other_inv_14537,system_other_inv_14537_10,system_other_inv_14537_11,system_other_inv_14537_2,system_other_inv_14537_3,system_other_inv_14537_4,system_other_inv_14537_5,system_other_inv_14537_6,system_other_inv_14537_7,system_other_inv_14537_8,system_other_inv_14537_9,system_other_meter_1863,system_other_meter_1863_2,system_other_meter_1863_3,temperature_ambient_o_2200,temperature_ambient_o_2201,temperature_inverter_inv_14537,temperature_module_o_2201,wind_direction_o_2201,wind_other_o_2201,wind_other_o_2201_2,wind_other_o_2201_3,wind_other_o_2201_4,wind_speed_o_2201,wind_speed_o_2201_2,system_id
2017-02-18 00:00:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,274.3,273.7,275.4,0.772,271.0,0.531,271.3,0.842,273.1,0.002,13.92,1.0,3.0,0.0,2.957,0.0,21.13,5.336,0.0,-0.02,-0.018,-0.013,-0.39,-0.135,0.5809999999999998,0.0,9.04,-1.038,-0.96,-2.016,-1.873,-1.92,-1.828,-2.085,-1.266,-1.81,0.018,0.002,0.002,0.003,0.004,0.011,0.008,0.008,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.241,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.448,2.552,0.0,-1.03,148.6,11.45,2.667,3.477,-1.0,0.582,0.6999999999999998,4901
2017-02-18 00:01:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,274.1,273.8,275.4,0.772,271.0,0.531,271.5,0.842,273.0,0.002,13.91,2.0,3.0,0.0,2.95,0.0,21.09,5.354,0.0,-0.02,-0.02,-0.013,-0.3879999999999999,-0.134,0.221,0.0,8.99,-1.056,-0.96,-2.016,-1.856,-1.92,-1.828,-2.12,-1.344,-1.889,0.018,0.002,0.001,0.003,0.004,0.011,0.0069999999999999,0.008,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.239,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.41,2.504,0.0,-1.045,154.4,11.23,2.0,3.477,-1.0,0.5799999999999998,0.6999999999999998,4901
2017-02-18 00:02:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,274.3,273.8,275.4,0.772,271.1,0.531,271.8,0.842,273.5,0.002,13.91,2.0,3.0,0.0,2.944,0.0,21.03,5.372999999999999,0.0,-0.02,-0.02,-0.013,-0.387,-0.133,0.221,0.0,8.939999999999998,-1.105,-1.024,-2.016,-1.902,-1.984,-1.828,-2.199,-1.408,-1.888,0.018,0.002,0.002,0.003,0.004,0.011,0.0069999999999999,0.008,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.234,0.0,60.21,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.35,2.471,0.0,-1.105,141.8,8.84,2.0,3.477,-1.0,0.535,0.8,4901
2017-02-18 00:03:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,274.2,274.1,275.7,0.772,271.9,0.531,272.0,0.842,274.0,0.002,13.91,1.0,3.0,0.0,2.93,0.0,21.02,5.336,0.0,-0.02,-0.02,-0.0149999999999999,-0.386,-0.132,0.5789999999999998,0.0,8.939999999999998,-1.152,-1.041,-2.08,-1.856,-2.002,-1.828,-2.167,-1.44,-1.952,0.018,0.001,0.001,0.003,0.004,0.013,0.0069999999999999,0.008,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235,0.0,60.23,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.305,2.432,0.0,-1.136,132.2,10.26,2.833,3.477,-1.0,0.375,0.5,4901
2017-02-18 00:04:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,274.4,274.1,275.7,0.772,272.0,0.531,272.0,0.842,274.0,0.004,13.92,1.0,3.0,0.0,2.93,0.0,21.05,5.331,0.0,-0.02,-0.02,-0.017,-0.347,-0.131,0.5909999999999999,0.0,8.939999999999998,-1.1840000000000002,-1.056,-2.112,-1.824,-2.016,-1.828,-2.185,-1.44,-1.97,0.023,0.001,0.001,0.003,0.004,0.011,0.0069999999999999,0.008,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235,0.0,60.17,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.285,2.371,0.0,-1.212,106.8,16.55,3.0,3.477,-1.0,0.56,0.8,4901
2017-02-18 00:05:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,274.4,274.0,275.6,0.772,271.6,0.531,272.0,0.842,273.9,0.0,13.74,1.0,1.0,0.0,2.92,0.0,21.05,5.332000000000001,0.0,-0.02,-0.02,-0.013,-0.385,-0.131,0.5879999999999999,0.001,8.939999999999998,-1.297,-1.088,-2.094,-1.842,-2.016,-1.828,-2.218,-1.44,-1.92,0.023,0.001,0.002,0.003,0.004,0.012,0.008,0.009,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2310000000000003,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.454,2.236,0.0,-1.278,81.29999999999998,26.07,3.0,3.478,-1.0,0.655,1.2,4901
2017-02-18 00:06:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,274.1,273.7,275.4,0.772,271.0,0.531,271.7,0.842,273.0,0.002,13.92,1.0,3.0,0.0,2.907,0.0,21.03,5.352,0.0,-0.02,-0.02,-0.013,-0.381,-0.127,0.5909999999999999,0.0,8.939999999999998,-1.376,-1.169,-2.112,-1.824,-2.016,-1.796,-2.153,-1.44,-1.868,0.017,0.002,0.002,0.003,0.003,0.011,0.0069999999999999,0.008,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.459,2.095,0.0,-1.408,53.89,10.77,2.833,3.477,-1.0,0.4849999999999999,0.5999999999999999,4901
2017-02-18 00:07:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,274.0,273.5,275.2,0.772,271.0,0.531,271.0,0.842,273.0,0.002,13.91,2.0,3.0,0.0,2.895,0.0,21.11,5.365,0.0,-0.02,-0.02,-0.013,-0.376,-0.123,0.2319999999999999,0.0,8.859999999999998,-1.472,-1.297,-2.112,-1.838,-2.0980000000000003,-1.828,-2.135,-1.44,-1.804,0.0139999999999999,0.002,0.001,0.003,0.004,0.012,0.008,0.009,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2310000000000003,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.476,2.014,0.0,-1.497,67.29,13.46,2.0,3.477,-1.0,0.318,0.4,4901
2017-02-18 00:08:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,273.7,273.1,275.0,0.772,271.0,0.531,271.0,0.842,273.0,0.002,13.91,2.0,3.0,0.0,2.887,0.0,21.07,5.352,0.0,-0.02,-0.02,-0.0139999999999999,-0.374,-0.12,0.221,0.0,8.849999999999998,-1.536,-1.329,-2.126,-1.856,-2.112,-1.828,-2.15,-1.44,-1.778,0.017,0.002,0.002,0.003,0.004,0.01,0.0069999999999999,0.0069999999999999,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.217,0.0,60.12,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.497,2.026,0.0,-1.575,80.4,17.57,2.0,3.477,-1.0,0.3379999999999999,0.6999999999999998,4901
2017-02-18 00:09:00,0.0,0.0,0.0,1387955.0,62.9,59.8,60.0,0.0,53188.0,652.0,121406.0,1340427.0,0.0,1.0,0.0,0.0,0.0,273.6,273.1,275.0,0.772,271.0,0.531,271.0,0.842,273.0,0.002,13.91,1.0,3.0,0.0,2.886,0.0,21.03,5.367000000000001,0.0,-0.02,-0.02,-0.017,-0.371,-0.1169999999999999,0.417,0.0,8.849999999999998,-1.617,-1.344,-2.13,-1.92,-2.112,-1.828,-2.121,-1.44,-1.857,0.019,0.002,0.001,0.003,0.004,0.011,0.008,0.008,42850.0,60958.0,60234.0,61576.0,52204.0,51924.0,41582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212,0.0,60.13,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.431,2.1180000000000003,0.0,-1.649,87.59999999999998,15.92,2.667,3.477,-1.0,0.283,0.4,4901
