measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-05-27 00:00:00,0.1884,2.9662,121.628,20.1887,,13.2975,20.1421,0.0168999999999999,1.2526,0.0201999999999999,,19.8818,17.1795,17.3563,17.6485,,-4.1555,0.1322,,4
2012-05-27 00:01:00,0.1893,2.9232,121.5945,20.3114,,13.2994,20.1116,0.0190999999999999,1.2697,0.0253,,19.9198,17.3062,17.4593,17.7827,,-3.74,0.1318,,4
2012-05-27 00:02:00,0.1884,2.9662,121.5713,20.2506,,13.3003,20.08,0.0207,1.2982,0.0268,,19.9228,17.3816,17.5173,17.7732,,-3.6212,0.133,,4
2012-05-27 00:03:00,0.1885999999999999,3.0737,121.6847,20.166,,13.3012,20.0664,0.0207,1.2356,0.027,,19.9314,17.3728,17.48,17.7791,,-3.3838,0.1315,,4
2012-05-27 00:04:00,0.1884,2.9233,121.7022,20.0839,,13.3012,20.0339,0.0213999999999999,1.2584,0.0299999999999999,,19.9009,17.4069,17.5613,17.85,,-3.3838,0.1323,,4
2012-05-27 00:05:00,0.1893,3.0307,121.7796,20.0982,,13.3007,20.0167,0.0239,1.3609,0.0327,,19.9066,17.4675,17.6059,17.8723,,-3.4432,0.132,,4
2012-05-27 00:06:00,0.1890999999999999,3.0093,121.7868,19.9924,,13.3012,19.9806,0.0195999999999999,1.2584,0.0245,,19.8787,17.4715,17.6322,17.8408,,-3.5025,0.1321,,4
2012-05-27 00:07:00,0.1884,3.0523,121.8266,20.0006,,13.3012,19.9693,0.0194,1.3666,0.0281,,19.8709,17.4672,17.632,17.8643,,-3.3838,0.1321,,4
2012-05-27 00:08:00,0.1889,2.9448,121.7994,20.024,,13.3012,19.9426,0.02,1.3779,0.0271999999999999,,19.8663,17.4897,17.6469,17.8569,,-3.6213,0.1318999999999999,,4
2012-05-27 00:09:00,0.1889,3.0093,121.7657,19.9173,,13.3012,19.9173,0.021,1.5602,0.0328,,19.8349,17.385,17.5485,17.7718,,-3.5619,0.1312,,4
2012-05-27 00:10:00,0.1884,2.9663,121.7163,19.8812,,13.3012,19.8925,0.0273,1.321,0.0349,,19.8148,17.3934,17.5124,17.7343,,-3.6213,0.1318,,4
2012-05-27 00:11:00,0.1890999999999999,3.0523,121.7423,19.7768,,13.3012,19.8654,0.0187,1.4748,0.0248999999999999,,19.7815,17.3077,17.4274,17.6883,,-3.5619,0.1326,,4
2012-05-27 00:12:00,0.1884,3.0953,121.7526,19.7968,,13.3012,19.859,0.02,1.321,0.0261,,19.7737,17.224,17.3611,17.5622,,-3.5619,0.1321,,4
2012-05-27 00:13:00,0.1884,2.9663,121.7888,19.7551,,13.3016,19.827,0.0207,1.4577,0.0308,,19.7271,17.1689,17.3179,17.5391,,-3.5619,0.132,,4
