measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,module_temp_1__321,module_temp_f__18,wind_speed_mph__19,system_id
2010-03-13 00:00:00,4.998,0.0769999999999999,121.956,2.353,,5.448,0.008,1.974,0.016,,3.507,,,4
2010-03-13 00:01:00,4.997,0.159,121.981,2.328,,5.432,0.0089999999999999,1.936,0.0179999999999999,,3.582,,,4
2010-03-13 00:02:00,5.007,0.1809999999999999,122.033,2.323,,5.436,0.005,1.866,0.01,,3.668,,,4
2010-03-13 00:03:00,4.993,0.121,121.962,2.467,,5.428,0.0089999999999999,2.144,0.02,,3.697,,,4
2010-03-13 00:04:00,4.996,0.192,121.947,2.736,,5.419,0.008,1.798,0.014,,3.674,,,4
2010-03-13 00:05:00,5.004,0.0929999999999999,122.001,3.225,,5.405,0.007,2.034,0.014,,3.683,,,4
2010-03-13 00:06:00,4.997,0.104,122.027,3.409,,5.389,0.006,1.882,0.012,,3.562,,,4
2010-03-13 00:07:00,5.002,0.1479999999999999,122.02,3.396,,5.37,0.008,2.062,0.016,,3.494,,,4
2010-03-13 00:08:00,4.995,0.0769999999999999,122.08,3.351,,5.36,0.006,2.13,0.012,,3.401,,,4
2010-03-13 00:09:00,5.005,0.159,122.068,3.328,,5.368,0.005,1.942,0.01,,3.395,,,4
2010-03-13 00:10:00,4.999,0.104,122.072,3.214,,5.333,0.0089999999999999,1.816,0.016,,3.388,,,4
2010-03-13 00:11:00,4.998,0.159,122.031,3.02,,5.342,0.008,1.902,0.014,,3.41,,,4
2010-03-13 00:12:00,5.005,0.1429999999999999,121.978,2.924,,5.339,0.006,1.738,0.01,,3.423,,,4
2010-03-13 00:13:00,5.0,0.121,121.968,2.969,,5.33,0.008,2.008,0.016,,3.43,,,4
2010-03-13 00:14:00,5.002,0.0769999999999999,122.047,2.98,,5.328,0.008,2.206,0.0179999999999999,,3.411,,,4
2010-03-13 00:15:00,4.999,0.11,122.04,2.975,,5.329,0.008,2.112,0.016,,3.411,,,4
2010-03-13 00:16:00,5.001,0.121,122.059,2.806,,5.313,0.007,2.022,0.014,,3.405,,,4
2010-03-13 00:17:00,4.999,0.0879999999999999,122.02,2.638,,5.318,0.006,1.932,0.012,,3.461,,,4
2010-03-13 00:18:00,5.009,0.1479999999999999,122.067,2.523,,5.311,0.007,1.804,0.012,,3.448,,,4
2010-03-13 00:19:00,5.006,0.137,122.02,2.506,,5.31,0.0089999999999999,2.074,0.02,,3.5,,,4
2010-03-13 00:20:00,5.004,0.115,122.092,2.48,,5.311,0.006,1.888,0.01,,3.488,,,4
2010-03-13 00:21:00,5.003,0.0929999999999999,122.057,2.407,,5.321,0.006,1.848,0.012,,3.506,,,4
2010-03-13 00:22:00,5.008,0.187,122.141,2.328,,5.305,0.006,1.768,0.01,,3.527,,,4
2010-03-13 00:23:00,5.008,0.0929999999999999,122.153,2.39,,5.321,0.008,1.852,0.014,,3.54,,,4
2010-03-13 00:24:00,5.01,0.1809999999999999,122.172,2.461,,5.312,0.007,1.786,0.012,,3.484,,,4
2010-03-13 00:25:00,5.007,0.137,122.202,2.408,,5.311,0.007,2.052,0.014,,3.389,,,4
2010-03-13 00:26:00,5.004,0.192,122.191,2.427,,5.295,0.007,2.116,0.014,,3.347,,,4
2010-03-13 00:27:00,5.008,0.121,122.153,2.455,,5.296,0.008,2.212,0.0179999999999999,,3.308,,,4
2010-03-13 00:28:00,5.003,0.137,122.088,2.455,,5.292,0.008,1.986,0.016,,3.312,,,4
2010-03-13 00:29:00,5.005,0.11,122.121,2.487,,5.278,0.0089999999999999,2.35,0.0219999999999999,,3.325,,,4
2010-03-13 00:30:00,5.011,0.1429999999999999,122.132,2.446,,5.275,0.008,1.99,0.014,,3.273,,,4
2010-03-13 00:31:00,5.012,0.0879999999999999,122.249,2.452,,5.271,0.008,1.882,0.014,,3.303,,,4
2010-03-13 00:32:00,5.01,0.0219999999999999,122.157,2.422,,5.262,0.007,1.894,0.014,,3.325,,,4
2010-03-13 00:33:00,5.006,0.137,122.205,2.472,,5.256,0.008,2.014,0.016,,3.35,,,4
2010-03-13 00:34:00,5.011,0.1479999999999999,122.203,2.683,,5.234,0.008,1.932,0.016,,3.396,,,4
2010-03-13 00:35:00,5.011,0.126,122.213,2.695,,5.235,0.007,1.84,0.012,,3.406,,,4
2010-03-13 00:36:00,5.01,0.104,122.196,2.555,,5.219,0.006,2.052,0.014,,3.364,,,4
2010-03-13 00:37:00,5.008,0.1809999999999999,122.21,2.544,,5.223,0.007,1.972,0.014,,3.445,,,4
2010-03-13 00:38:00,5.008,0.0439999999999999,122.198,2.462,,5.195,0.008,1.854,0.016,,3.44,,,4
2010-03-13 00:39:00,5.009,0.0219999999999999,122.217,2.502,,5.199,0.007,2.158,0.014,,3.475,,,4
2010-03-13 00:40:00,5.008,0.1429999999999999,122.208,2.461,,5.178,0.008,2.1,0.0179999999999999,,3.428,,,4
2010-03-13 00:41:00,5.008,0.121,122.19,2.2,,5.177,0.0089999999999999,1.738,0.016,,3.375,,,4
2010-03-13 00:42:00,5.001,0.132,122.138,2.075,,5.174,0.008,1.978,0.016,,3.454,,,4
2010-03-13 00:43:00,5.008,0.165,122.146,1.936,,5.157,0.006,1.872,0.012,,3.445,,,4
2010-03-13 00:44:00,5.012,0.198,122.117,1.922,,5.154,0.006,1.956,0.012,,3.445,,,4
2010-03-13 00:45:00,5.002,0.269,122.109,2.069,,5.144,0.006,2.176,0.014,,3.382,,,4
2010-03-13 00:46:00,5.003,0.0379999999999999,122.161,2.145,,5.136,0.007,1.816,0.012,,3.309,,,4
2010-03-13 00:47:00,5.012,0.1429999999999999,122.153,2.153,,5.125,0.008,2.014,0.016,,3.284,,,4
2010-03-13 00:48:00,5.01,0.137,122.204,2.071,,5.124,0.006,1.902,0.012,,3.26,,,4
2010-03-13 00:49:00,5.012,0.121,122.254,2.083,,5.102,0.008,1.872,0.014,,3.143,,,4
2010-03-13 00:50:00,5.012,0.115,122.276,2.146,,5.107,0.008,1.794,0.016,,3.076,,,4
2010-03-13 00:51:00,5.016,0.0879999999999999,122.239,2.166,,5.091,0.007,2.188,0.014,,2.996,,,4
2010-03-13 00:52:00,5.01,0.17,122.212,2.133,,5.085,0.007,1.834,0.012,,3.011,,,4
2010-03-13 00:53:00,5.004,0.11,122.187,2.137,,5.068,0.006,1.842,0.012,,3.086,,,4
2010-03-13 00:54:00,5.01,0.1759999999999999,122.201,2.155,,5.068,0.006,1.998,0.012,,3.162,,,4
2010-03-13 00:55:00,5.006,0.0439999999999999,122.16,2.101,,5.051,0.007,1.702,0.012,,3.165,,,4
2010-03-13 00:56:00,5.007,0.253,122.2,2.159,,5.05,0.007,2.062,0.016,,3.181,,,4
2010-03-13 00:57:00,5.009,0.0879999999999999,122.281,2.435,,5.036,0.006,2.118,0.014,,3.224,,,4
2010-03-13 00:58:00,5.009,0.099,122.261,2.573,,5.029,0.008,1.944,0.016,,3.228,,,4
2010-03-13 00:59:00,5.01,0.1429999999999999,122.249,2.603,,5.007,0.007,1.804,0.014,,3.225,,,4
2010-03-13 01:00:00,5.017,0.0929999999999999,122.293,2.704,,4.999,0.008,1.896,0.016,,3.266,,,4
2010-03-13 01:01:00,5.018,0.132,122.315,2.769,,4.978,0.007,2.032,0.014,,3.269,,,4
2010-03-13 01:02:00,5.014,0.187,122.348,2.795,,4.967,0.006,2.15,0.014,,3.302,,,4
2010-03-13 01:03:00,5.019,0.121,122.265,2.736,,4.954,0.007,1.866,0.012,,3.26,,,4
2010-03-13 01:04:00,5.011,0.0769999999999999,122.325,2.687,,4.945,0.0089999999999999,1.752,0.016,,3.328,,,4
2010-03-13 01:05:00,5.011,0.082,122.248,2.595,,4.936,0.006,1.872,0.012,,3.339,,,4
2010-03-13 01:06:00,5.009,0.1759999999999999,122.288,2.448,,4.924,0.007,1.932,0.014,,3.371,,,4
2010-03-13 01:07:00,5.007,0.1759999999999999,122.263,2.544,,4.917,0.006,1.872,0.01,,3.43,,,4
2010-03-13 01:08:00,5.013,0.1429999999999999,122.309,2.574,,4.905,0.007,2.052,0.014,,3.414,,,4
2010-03-13 01:09:00,5.013,0.121,122.316,2.599,,4.907,0.007,1.878,0.014,,3.355,,,4
2010-03-13 01:10:00,5.009,0.066,122.245,2.661,,4.893,0.007,1.962,0.014,,3.387,,,4
2010-03-13 01:11:00,5.018,0.214,122.307,2.711,,4.887,0.008,1.93,0.014,,3.405,,,4
2010-03-13 01:12:00,5.015,0.1479999999999999,122.293,2.669,,4.883,0.006,1.944,0.012,,3.41,,,4
2010-03-13 01:13:00,5.014,0.099,122.352,2.87,,4.875,0.008,2.068,0.0179999999999999,,3.442,,,4
2010-03-13 01:14:00,5.011,0.247,122.35,3.1,,4.874,0.008,2.112,0.0179999999999999,,3.502,,,4
2010-03-13 01:15:00,5.008,0.066,122.329,3.095,,4.871,0.006,2.134,0.014,,3.495,,,4
2010-03-13 01:16:00,5.016,0.137,122.377,3.542,,4.876,0.008,1.882,0.016,,3.577,,,4
2010-03-13 01:17:00,5.016,0.121,122.368,3.751,,4.862,0.007,2.224,0.016,,3.573,,,4
2010-03-13 01:18:00,5.015,0.126,122.331,3.804,,4.863,0.008,1.948,0.016,,3.597,,,4
2010-03-13 01:19:00,5.015,0.198,122.274,3.693,,4.862,0.007,2.164,0.014,,3.616,,,4
2010-03-13 01:20:00,5.012,0.214,122.34,3.332,,4.872,0.0089999999999999,1.684,0.014,,3.626,,,4
2010-03-13 01:21:00,5.017,0.258,122.349,3.353,,4.869,0.007,1.944,0.014,,3.674,,,4
2010-03-13 01:22:00,5.013,0.121,122.285,3.361,,4.866,0.007,1.842,0.014,,3.637,,,4
2010-03-13 01:23:00,5.017,0.1429999999999999,122.355,3.259,,4.852,0.007,2.228,0.014,,3.616,,,4
2010-03-13 01:24:00,5.012,0.17,122.371,3.606,,4.862,0.008,2.224,0.0179999999999999,,3.727,,,4
