measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-03-17 00:00:00,5.007,0.0769999999999999,122.226,6.035,9.149,0.007,1.948,0.012,7.349999999999999,4
2010-03-17 00:01:00,5.009,0.099,122.248,5.992,9.136,0.007,1.978,0.014,7.228,4
2010-03-17 00:02:00,5.008,0.0709999999999999,122.211,6.134,9.102,0.008,1.764,0.014,7.174,4
2010-03-17 00:03:00,5.005,0.0879999999999999,122.242,6.325,9.081,0.008,1.84,0.014,7.279,4
2010-03-17 00:04:00,5.007,0.055,122.272,6.58,9.071,0.008,2.056,0.0179999999999999,7.311,4
2010-03-17 00:05:00,5.013,0.104,122.228,6.639,9.05,0.008,1.834,0.016,7.26,4
2010-03-17 00:06:00,5.008,0.0769999999999999,122.229,6.673,9.039,0.007,2.074,0.014,7.248999999999999,4
2010-03-17 00:07:00,5.011,0.115,122.225,6.682,9.02,0.008,1.816,0.014,7.248999999999999,4
2010-03-17 00:08:00,4.997,0.132,122.252,6.696,8.997,0.008,1.666,0.014,7.312999999999999,4
2010-03-17 00:09:00,5.01,0.099,122.271,6.599,8.965999999999998,0.0089999999999999,1.836,0.016,7.316,4
2010-03-17 00:10:00,5.01,0.115,122.27,6.514,8.945,0.007,1.998,0.014,7.203,4
2010-03-17 00:11:00,5.007,0.121,122.276,6.508,8.932,0.0089999999999999,1.77,0.016,7.238,4
2010-03-17 00:12:00,5.006,0.187,122.276,6.519,8.917,0.007,1.746,0.012,7.228,4
2010-03-17 00:13:00,5.007,0.099,122.264,6.734,8.894999999999998,0.007,1.84,0.012,7.268,4
2010-03-17 00:14:00,5.003,0.0769999999999999,122.354,6.73,8.891,0.007,1.99,0.014,7.21,4
2010-03-17 00:15:00,5.004,0.005,122.283,6.634,8.872999999999998,0.007,1.92,0.014,7.208999999999999,4
2010-03-17 00:16:00,5.004,0.066,122.222,6.501,8.862999999999998,0.008,1.9,0.016,7.184,4
2010-03-17 00:17:00,5.004,0.17,122.325,6.559,8.840999999999998,0.003,1.806,0.006,7.168,4
2010-03-17 00:18:00,5.004,0.159,122.289,6.773,8.84,0.0089999999999999,1.722,0.016,7.125,4
2010-03-17 00:19:00,5.013,0.033,122.409,6.762,8.817,0.006,1.81,0.01,7.095,4
2010-03-17 00:20:00,5.006,0.082,122.364,6.514,8.808,0.007,1.732,0.012,7.019,4
2010-03-17 00:21:00,5.01,0.005,122.331,6.361,8.804999999999998,0.008,1.764,0.014,6.966,4
2010-03-17 00:22:00,5.007,0.005,122.286,6.366,8.791,0.01,1.864,0.0179999999999999,6.945,4
2010-03-17 00:23:00,5.006,0.0929999999999999,122.33,6.544,8.79,0.008,1.858,0.014,7.036,4
2010-03-17 00:24:00,5.005,0.154,122.281,6.553,8.776,0.0089999999999999,1.89,0.016,7.05,4
2010-03-17 00:25:00,5.015,0.0929999999999999,122.347,6.558,8.782,0.007,1.848,0.012,7.066,4
2010-03-17 00:26:00,5.008,0.066,122.38,6.571,8.771,0.006,1.996,0.01,7.098,4
2010-03-17 00:27:00,5.018,0.1759999999999999,122.382,6.701,8.766,0.007,1.99,0.014,7.112,4
2010-03-17 00:28:00,5.017,0.0769999999999999,122.472,6.833,8.742,0.008,1.816,0.014,7.087,4
2010-03-17 00:29:00,5.014,0.1429999999999999,122.378,6.705,8.737999999999998,0.006,1.726,0.01,7.023,4
2010-03-17 00:30:00,5.01,0.0709999999999999,122.312,6.472,8.746,0.008,1.684,0.012,6.882,4
2010-03-17 00:31:00,5.007,0.11,122.283,6.23,8.746,0.0089999999999999,2.044,0.0179999999999999,6.886,4
2010-03-17 00:32:00,5.011,0.104,122.296,6.315,8.734,0.008,1.854,0.014,7.002,4
2010-03-17 00:33:00,5.007,0.2089999999999999,122.325,6.123,8.737999999999998,0.008,1.74,0.014,6.986,4
2010-03-17 00:34:00,5.0,0.016,122.261,6.139,8.734999999999998,0.01,1.758,0.016,7.058,4
2010-03-17 00:35:00,4.999,0.049,122.223,6.241,8.731999999999998,0.0089999999999999,1.854,0.016,7.085,4
2010-03-17 00:36:00,5.006,0.049,122.31,6.216,8.737999999999998,0.008,1.75,0.012,7.112,4
2010-03-17 00:37:00,5.015,0.264,122.325,6.169,8.739,0.005,1.992,0.01,7.063,4
2010-03-17 00:38:00,5.012,0.1809999999999999,122.375,6.228,8.723,0.01,1.866,0.0179999999999999,7.061,4
2010-03-17 00:39:00,5.009,0.0879999999999999,122.3,6.514,8.711,0.008,1.684,0.012,7.129,4
2010-03-17 00:40:00,5.014,0.115,122.377,6.462,8.711,0.007,2.07,0.014,7.099,4
2010-03-17 00:41:00,5.009,0.11,122.339,6.317,8.715999999999998,0.006,1.704,0.01,7.054,4
2010-03-17 00:42:00,5.01,0.11,122.399,6.139,8.699999999999998,0.007,1.698,0.014,7.048,4
2010-03-17 00:43:00,5.007,0.165,122.378,6.35,8.699999999999998,0.008,1.86,0.014,7.15,4
2010-03-17 00:44:00,5.004,0.099,122.293,6.551,8.694,0.007,1.666,0.012,7.18,4
2010-03-17 00:45:00,5.01,0.137,122.375,6.784,8.679,0.008,1.788,0.014,7.06,4
2010-03-17 00:46:00,5.004,0.033,122.369,6.792,8.672,0.005,1.722,0.008,6.954,4
2010-03-17 00:47:00,5.013,0.159,122.333,6.686,8.669,0.005,1.8,0.01,6.888,4
2010-03-17 00:48:00,5.014,0.049,122.343,6.413,8.662,0.006,1.774,0.012,6.943,4
2010-03-17 00:49:00,5.011,0.055,122.341,6.294,8.665,0.01,1.684,0.0179999999999999,6.994,4
2010-03-17 00:50:00,5.003,0.121,122.287,6.275,8.636,0.007,1.858,0.014,6.961,4
2010-03-17 00:51:00,5.006,0.0929999999999999,122.307,6.117,8.647,0.006,2.076,0.012,6.944,4
2010-03-17 00:52:00,5.006,0.049,122.26,5.94,8.638999999999998,0.006,1.764,0.012,6.929,4
2010-03-17 00:53:00,4.997,0.099,122.234,6.049,8.641999999999998,0.007,1.69,0.012,7.009,4
2010-03-17 00:54:00,5.007,0.0379999999999999,122.297,6.427,8.624,0.008,1.788,0.014,7.04,4
2010-03-17 00:55:00,4.999,0.104,122.26,6.541,8.625999999999998,0.006,1.914,0.01,6.989,4
2010-03-17 00:56:00,5.013,0.115,122.211,6.243,8.615999999999998,0.006,1.678,0.01,6.955,4
