measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,control_module_voltage__1371,control_module_voltage__1376,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,hvps_1-1_current__1387,hvps_1-1_disabled__1378,hvps_1-1_mvcontrol__1384,hvps_1-1_vactual__1386,hvps_1-1_vtarget__1385,hvps_1-2_current__1391,hvps_1-2_disabled__1379,hvps_1-2_mvcontrol__1388,hvps_1-2_vactual__1390,hvps_1-2_vtarget__1389,hvps_1-3_current__1395,hvps_1-3_disabled__1380,hvps_1-3_mvcontrol__1392,hvps_1-3_vactual__1394,hvps_1-3_vtarget__1393,hvps_2-1_current__1399,hvps_2-1_disabled__1381,hvps_2-1_mvcontrol__1396,hvps_2-1_vactual__1398,hvps_2-1_vtarget__1397,hvps_2-2_current__1403,hvps_2-2_disabled__1382,hvps_2-2_mvcontrol__1400,hvps_2-2_vactual__1402,hvps_2-2_vtarget__1401,hvps_2-3_current__1407,hvps_2-3_disabled__1383,hvps_2-3_mvcontrol__1404,hvps_2-3_vactual__1406,hvps_2-3_vtarget__1405,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,program_codeset__1377,resistor_box_3_temp__1370,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,vcm_above_threshold__1372,system_id
2012-06-18 00:00:00,0.1893,3.3961,123.4167,23.082,,,,,,,,,,,,,,,,,,,13.2462,,22.6985,0.023,1.1217,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6991,19.8905,19.822,20.0795,-4.6302,0.133,,,,,,,,,,,4
2012-06-18 00:01:00,0.1890999999999999,3.353,123.4428,22.8703,,,,,,,,,,,,,,,,,,,13.2462,,22.6827,0.0216,0.8939,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6578,19.8435,19.7728,20.0145,-4.5115,0.1333999999999999,,,,,,,,,,,4
2012-06-18 00:02:00,0.1889,3.3315,123.4374,22.6971,,,,,,,,,,,,,,,,,,,13.2481,,22.6431,0.0221,1.1501,0.0241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5942,19.7774,19.6818,19.9692,-4.5708,0.1323999999999999,,,,,,,,,,,4
2012-06-18 00:03:00,0.1895,3.5035,123.5227,22.6633,,,,,,,,,,,,,,,,,,,13.2471,,22.6149,0.0287,1.0534,0.0287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5418,19.7184,19.6193,19.9116,-4.6896,0.1323,,,,,,,,,,,4
2012-06-18 00:04:00,0.1893,3.4176,123.5293,22.7076,,,,,,,,,,,,,,,,,,,13.2476,,22.6058,0.0223,1.2583,0.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5231,19.6871,19.6061,19.8686,-4.6302,0.133,,,,,,,,,,,4
2012-06-18 00:05:00,0.1893,3.3745,123.5454,22.6981,,,,,,,,,,,,,,,,,,,13.2494,,22.5755,0.0213999999999999,1.2128,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4763,19.5792,19.5113,19.7676,-4.6302,0.1313999999999999,,,,,,,,,,,4
2012-06-18 00:06:00,0.1893,3.2455,123.5321,22.7885,,,,,,,,,,,,,,,,,,,13.2508,,22.5516,0.0228,1.0363,0.0225999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.451,19.6001,19.5253,19.8169,-4.6896,0.1327,,,,,,,,,,,4
2012-06-18 00:07:00,0.1890999999999999,3.3316,123.5388,22.6712,,,,,,,,,,,,,,,,,,,13.2517,,22.5313,0.023,1.0192,0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4176,19.5339,19.4286,19.714,-4.6896,0.1323,,,,,,,,,,,4
2012-06-18 00:08:00,0.1893,3.482,123.5407,22.5576,,,,,,,,,,,,,,,,,,,13.2517,,22.5044,0.023,1.3665,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3755,19.4965,19.405,19.6655,-4.8083,0.132,,,,,,,,,,,4
2012-06-18 00:09:00,0.1893,3.0737,123.0944,22.5666,,,,,,,,,,,,,,,,,,,13.2517,,22.4974,0.0228,1.3153,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3568,19.556,19.5013,19.7534,-4.6896,0.1323999999999999,,,,,,,,,,,4
2012-06-18 00:10:00,0.1890999999999999,3.1812,123.0896,22.836,,,,,,,,,,,,,,,,,,,13.2522,,22.4703,0.0216,1.1786,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3462,19.6791,19.6195,19.9325,-4.6303,0.1328,,,,,,,,,,,4
2012-06-18 00:11:00,0.1885999999999999,3.0952,123.0751,22.8938,,,,,,,,,,,,,,,,,,,13.2536,,22.4477,0.0195999999999999,1.2527,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3209,19.6535,19.4748,19.8911,-4.6303,0.1326,,,,,,,,,,,4
2012-06-18 00:12:00,0.1885999999999999,3.1597,123.0891,22.8953,,,,,,,,,,,,,,,,,,,13.2549,,22.4257,0.023,1.2356,0.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2912,19.623,19.4699,19.8821,-4.5709,0.1322,,,,,,,,,,,4
2012-06-18 00:13:00,0.1893,3.0522,123.0146,22.7146,,,,,,,,,,,,,,,,,,,13.254,,22.398,0.0213999999999999,1.1217,0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2698,19.5806,19.4447,19.7995,-4.3335,0.1328999999999999,,,,,,,,,,,4
2012-06-18 00:14:00,0.1893,3.0737,123.0696,22.4126,,,,,,,,,,,,,,,,,,,13.2554,,22.3912,0.0205,1.2413,0.0259999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2471,19.5807,19.4477,19.8072,-4.3335,0.1326,,,,,,,,,,,4
2012-06-18 00:15:00,0.1895,3.2242,123.1657,22.2815,,,,,,,,,,,,,,,,,,,13.2558,,22.3641,0.0202999999999999,1.2356,0.0261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2076,19.5576,19.4357,19.7509,-4.2741,0.1333,,,,,,,,,,,4
2012-06-18 00:16:00,0.1890999999999999,3.2457,123.1759,22.4341,,,,,,,,,,,,,,,,,,,13.2563,,22.3372,0.0236999999999999,1.1786,0.0287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1814,19.586,19.4807,19.7986,-4.4522,0.1321,,,,,,,,,,,4
2012-06-18 00:17:00,0.1897,3.3101,123.1724,22.6323,,,,,,,,,,,,,,,,,,,13.2572,,22.3121,0.0231999999999999,1.3893,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1625,19.5684,19.4319,19.7762,-4.2741,0.1323,,,,,,,,,,,4
2012-06-18 00:18:00,0.1893,3.3531,123.1713,22.7655,,,,,,,,,,,,,,,,,,,13.2572,,22.288,0.0251,1.3324,0.0321999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1419,19.567,19.4263,19.8178,-4.3335,0.132,,,,,,,,,,,4
2012-06-18 00:19:00,0.1893,3.2886,123.1771,22.9413,,,,,,,,,,,,,,,,,,,13.2572,,22.2783,0.0207,1.1046,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1465,19.5717,19.4615,19.7885,-4.2147,0.1326,,,,,,,,,,,4
2012-06-18 00:20:00,0.1885999999999999,3.2242,123.2,22.952,26.19184,,,,,,,,,,,,,,,0.02220074,,13.05052,13.2572,20.20877,22.2557,0.0213999999999999,1.3722,0.0286,24.10569,24.16572,20.70989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00806,22.1281,19.5046,19.4048,19.7658,-4.2147,0.1325,1.0,,11.33979,,,,,,,0.0,4
2012-06-18 00:21:00,0.1895,3.2672,123.2499,23.0276,,,,,,,,,,,,,,,,,,,13.2572,,22.2308,0.0239,1.1673,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1142,19.5635,19.5115,19.8447,-4.2147,0.133,,,,,,,,,,,4
2012-06-18 00:22:00,0.1890999999999999,3.2457,123.2249,23.1935,,,,,,,,,,,,,,,,,,,13.2572,,22.2216,0.0251,1.0932,0.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1464,19.6338,19.5659,19.8686,-4.1553,0.1323999999999999,,,,,,,,,,,4
2012-06-18 00:23:00,0.1889,3.3317,123.2081,23.2578,,,,,,,,,,,,,,,,,,,13.2572,,22.1924,0.0205,1.1843,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1592,19.8108,19.7921,20.1466,-4.0366,0.1317,,,,,,,,,,,4
2012-06-18 00:24:00,0.1897,3.2242,123.1403,23.0433,,,,,,,,,,,,,,,,,,,13.2572,,22.1675,0.0307,1.116,0.0366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2012,20.0069,19.9328,20.3162,-3.7398,0.1317,,,,,,,,,,,4
2012-06-18 00:25:00,0.1890999999999999,3.3532,123.1558,23.008,,,,,,,,,,,,,,,,,0.02220074,,13.2572,,22.1675,0.0213999999999999,0.9794,0.0214999999999999,,,,,,,0.006739751,0.0,0.0,1.376381,0.0,0.006739751,0.0,0.0,1.375127,0.0,0.006739751,0.0,0.0,-0.7032697,0.0,0.006739751,0.0,0.0,-1.032033,0.0,0.006739751,0.0,0.0,-1.374895,0.0,-0.006739751,0.0,5000.0,-1506.242,-1500.0,,22.2267,20.1135,19.9473,20.3951,-3.5024,0.1325,,1.0,,,,,,,,,4
2012-06-18 00:26:00,0.1890999999999999,3.0523,123.1665,23.3566,,,,,,,,,,,,,,,,,,,13.2572,,22.1563,0.0236999999999999,1.0989,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2492,20.1416,20.0399,20.4681,-3.6211,0.132,,,,,,,,,,,4
2012-06-18 00:27:00,0.1890999999999999,3.3747,123.1837,23.8208,,,,,,,,,,,,,,,,,,,13.2577,,22.1404,0.0257,1.4007,0.0354999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3044,20.2517,20.1444,20.5553,-3.5023,0.1321,,,,,,,,,,,4
2012-06-18 00:28:00,0.1893,3.2671,123.1754,23.9344,,,,,,,,,,,,,,,,,,,13.2577,,22.1178,0.0228,1.1786,0.0253999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.339,20.339,20.1979,20.6004,-3.0868,0.133,,,,,,,,,,,4
2012-06-18 00:29:00,0.1893,3.4391,123.197,23.8857,,,,,,,,,,,,,,,,,,,13.2577,,22.1133,0.0228,1.3381,0.0318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3572,20.3719,20.21,20.5952,-3.2056,0.133,,,,,,,,,,,4
2012-06-18 00:30:00,0.1893,3.3745,123.1652,23.6548,,,,,,,,,,,,,,,,,,,13.2577,,22.1133,0.0247999999999999,1.0021,0.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.384,20.3615,20.2176,20.5434,-3.0868,0.1322,,,,,,,,,,,4
2012-06-18 00:31:00,0.1893,3.3745,123.1735,23.5179,,,,,,,,,,,,,,,,,,,13.2572,,22.1084,0.0228,1.2014,0.0277999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3943,20.333,20.1718,20.5474,-3.2649,0.133,,,,,,,,,,,4
2012-06-18 00:32:00,0.1895,3.3101,123.1787,23.6951,,,,,,,,,,,,,,,,,,,13.2572,,22.0864,0.0303,1.0363,0.0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4109,20.4042,20.2797,20.6324,-3.5024,0.1331,,,,,,,,,,,4
2012-06-18 00:33:00,0.1899,3.2671,123.1788,23.7702,,,,,,,,,,,,,,,,,,,13.2572,,22.0888,0.021,1.1501,0.0259999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4485,20.4703,20.3147,20.6937,-3.3243,0.1318999999999999,,,,,,,,,,,4
2012-06-18 00:34:00,0.1895,3.2671,123.2143,23.7556,,,,,,,,,,,,,,,,,,,13.2572,,22.084,0.0216,1.0249,0.0216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4594,20.516,20.359,20.6771,-3.3243,0.132,,,,,,,,,,,4
2012-06-18 00:35:00,0.1889,3.1597,123.1325,23.6498,,,,,,,,,,,,,,,,,,,13.2572,,22.084,0.0231999999999999,0.9509,0.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4704,20.4966,20.3299,20.6487,-3.3243,0.1325,,,,,,,,,,,4
2012-06-18 00:36:00,0.1890999999999999,3.3101,123.1847,23.5613,,,,,,,,,,,,,,,,,,,13.2572,,22.084,0.0205,1.0534,0.0218999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4718,20.4426,20.2621,20.5844,-3.3836,0.1333999999999999,,,,,,,,,,,4
2012-06-18 00:37:00,0.1890999999999999,3.3746,123.2446,23.4527,,,,,,,,,,,,,,,,,,,13.2572,,22.084,0.02,1.2071,0.0235999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4456,20.3057,20.1251,20.415,-3.6211,0.1323,,,,,,,,,,,4
2012-06-18 00:38:00,0.1893,3.1382,123.189,23.4984,,,,,,,,,,,,,,,,,,,13.2572,,22.084,0.0246,1.1843,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4649,20.3921,20.3257,20.6231,-4.096,0.1323,,,,,,,,,,,4
2012-06-18 00:39:00,0.1890999999999999,3.3962,123.1738,23.7197,,,,,,,,,,,,,,,,,,,13.2572,,22.084,0.0218999999999999,1.1103,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5131,20.5436,20.3949,20.7469,-3.7398,0.1327,,,,,,,,,,,4
2012-06-18 00:40:00,0.1893,3.1812,123.1966,23.8391,,,,,,,,,,,,,,,,,,,13.2572,,22.0817,0.0221,1.1217,0.0241999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5164,20.5171,20.3193,20.6886,-3.8585,0.1323999999999999,,,,,,,,,,,4
2012-06-18 00:41:00,0.1890999999999999,3.2887,123.233,23.9003,,,,,,,,,,,,,,,,,,,13.2577,,22.0681,0.0218999999999999,1.0932,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4835,20.4606,20.269,20.6439,-3.7991,0.1326,,,,,,,,,,,4
2012-06-18 00:42:00,0.1893,3.2026,123.2647,23.914,,,,,,,,,,,,,,,,,,,13.2572,,22.0568,0.0224999999999999,0.9452,0.0214999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4668,20.3427,20.1455,20.4852,-3.9772,0.133,,,,,,,,,,,4
2012-06-18 00:43:00,0.1890999999999999,3.2456,123.3456,23.9533,,,,,,,,,,,,,,,,,,,13.2572,,22.0568,0.0207,1.0647,0.0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4619,20.3365,20.1829,20.5246,-3.9772,0.1331,,,,,,,,,,,4
2012-06-18 00:44:00,0.1890999999999999,3.4606,123.3634,23.8911,,,,,,,,,,,,,,,,,,,13.2572,,22.0568,0.0156999999999999,1.2868,0.0191999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4661,20.331,20.1518,20.4763,-3.7991,0.1323,,,,,,,,,,,4
2012-06-18 00:45:00,0.1890999999999999,3.4605,123.3908,23.6714,,,,,,,,,,,,,,,,,,,13.2572,,22.0591,0.0218999999999999,1.2583,0.0284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4435,20.1755,19.9748,20.2925,-3.6804,0.1323,,,,,,,,,,,4
2012-06-18 00:46:00,0.1893,3.525,123.3483,23.598,,,,,,,,,,,,,,,,,,,13.2577,,22.0568,0.0228,1.19,0.0259999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4316,20.1373,19.9989,20.322,-3.9772,0.1332,,,,,,,,,,,4
2012-06-18 00:47:00,0.1897,3.31,123.359,23.5482,,,,,,,,,,,,,,,,,,,13.2572,,22.0568,0.0236999999999999,1.0476,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4185,20.0986,19.9373,20.2432,-4.096,0.1322,,,,,,,,,,,4
2012-06-18 00:48:00,0.1895,3.224,123.3816,23.4229,,,,,,,,,,,,,,,,,,,13.2572,,22.0568,0.0207,1.1046,0.0196999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4013,20.0169,19.8639,20.127,-4.2147,0.1321,,,,,,,,,,,4
2012-06-18 00:49:00,0.1890999999999999,3.4819,123.3873,23.3316,,,,,,,,,,,,,,,,,,,13.2572,,22.0568,0.021,1.1843,0.0269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3779,19.9422,19.7455,20.064,-4.4522,0.1327,,,,,,,,,,,4
2012-06-18 00:50:00,0.1885999999999999,3.2454,123.1678,23.3012,,,,,,,,,,,,,,,,,,,13.2572,,22.0568,0.0236999999999999,1.0761,0.0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3613,19.9138,19.7309,20.064,-4.749,0.1323,,,,,,,,,,,4
2012-06-18 00:51:00,0.1893,3.3745,123.1388,23.2244,,,,,,,,,,,,,,,,,,,13.2572,,22.0568,0.0259999999999999,0.9907,0.0248999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3407,19.8299,19.6346,19.904,-4.6896,0.133,,,,,,,,,,,4
2012-06-18 00:52:00,0.1893,3.267,123.1687,23.0583,,,,,,,,,,,,,,,,,,,13.2581,,22.0568,0.0179999999999999,0.985,0.0179999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3083,19.7454,19.5341,19.8022,-4.749,0.1322,,,,,,,,,,,4
2012-06-18 00:53:00,0.1893,3.224,123.1773,22.8458,,,,,,,,,,,,,,,,,,,13.2586,,22.041,0.0257,1.1729,0.0303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2539,19.6451,19.4324,19.7428,-4.927,0.1325,,,,,,,,,,,4
2012-06-18 00:54:00,0.1890999999999999,3.267,123.1648,22.7853,,,,,,,,,,,,,,,,,,,13.2591,,22.0297,0.0178,1.0647,0.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2178,19.6712,19.4855,19.8042,-4.9864,0.1321,,,,,,,,,,,4
2012-06-18 00:55:00,0.1895,3.3743,123.1582,22.9892,,,,,,,,,,,,,,,,,,,13.2595,,22.0175,0.0296,1.1159,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1959,19.6943,19.5259,19.9269,-4.9271,0.1327,,,,,,,,,,,4
2012-06-18 00:56:00,0.1890999999999999,3.1593,123.1111,23.1791,,,,,,,,,,,,,,,,,,,13.26,,22.0004,0.0276,1.2013,0.0337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.196,19.8585,19.7131,20.107,-4.9271,0.1326,,,,,,,,,,,4
2012-06-18 00:57:00,0.1893,3.2884,123.1551,22.9845,,,,,,,,,,,,,,,,,,,13.2627,,22.0004,0.0155,1.1899,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2257,20.0641,19.8529,20.2627,-4.5115,0.1328999999999999,,,,,,,,,,,4
2012-06-18 00:58:00,0.1890999999999999,3.3529,123.1506,22.7823,,,,,,,,,,,,,,,,,,,13.2618,,22.0004,0.0224999999999999,1.1159,0.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2139,20.0758,19.7643,20.2343,-4.2147,0.1332,,,,,,,,,,,4
2012-06-18 00:59:00,0.1888,3.4174,123.1619,22.894,,,,,,,,,,,,,,,,,,,13.2618,,21.9845,0.0218999999999999,1.3551,0.0304999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1802,20.0052,19.7103,20.1596,-3.9773,0.1338999999999999,,,,,,,,,,,4
2012-06-18 01:00:00,0.1890999999999999,3.267,123.1621,22.9748,,,,,,,,,,,,,,,,,,,13.2627,,21.9733,0.0241,0.9736,0.0241999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1558,19.9011,19.5673,20.0098,-4.2741,0.1328,,,,,,,,,,,4
2012-06-18 01:01:00,0.1885999999999999,3.5463,123.1586,23.1545,,,,,,,,,,,,,,,,,,,13.2627,,21.9507,0.0241,1.1387,0.0291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1305,19.8804,19.6844,20.1698,-4.4521,0.1331,,,,,,,,,,,4
2012-06-18 01:02:00,0.1885999999999999,3.2669,123.1656,23.4005,,,,,,,,,,,,,,,,,,,13.2627,,21.9461,0.021,1.207,0.0263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1329,19.8198,19.5441,20.1334,-4.3928,0.1333999999999999,,,,,,,,,,,4
2012-06-18 01:03:00,0.1888,3.353,123.2091,23.3112,,,,,,,,,,,,,,,,,,,13.2627,,21.9461,0.0189,1.2583,0.0231999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.137,19.8053,19.6633,20.1349,-4.1553,0.1341,,,,,,,,,,,4
2012-06-18 01:04:00,0.1893,3.5464,123.1804,23.1124,,,,,,,,,,,,,,,,,,,13.2632,,21.9439,0.0187,1.5031,0.0286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1437,19.731,19.5828,19.9983,-4.274,0.1333,,,,,,,,,,,4
2012-06-18 01:05:00,0.1893,3.396,123.1925,23.1797,,,,,,,,,,,,,,,,,,,13.2632,,21.919,0.0216,1.0363,0.0235999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1292,19.7546,19.5862,20.0004,-4.096,0.1326,,,,,,,,,,,4
2012-06-18 01:06:00,0.1895,3.2671,123.1774,23.3409,,,,,,,,,,,,,,,,,,,13.2641,,21.919,0.0259999999999999,1.2242,0.0313999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1361,19.8204,19.6985,20.2211,-4.2147,0.1327,,,,,,,,,,,4
2012-06-18 01:07:00,0.1893,3.2241,123.0747,23.2526,,,,,,,,,,,,,,,,,,,13.265,,21.9019,0.0184,0.9679,0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1024,19.7284,19.4478,20.0531,-4.096,0.1335,,,,,,,,,,,4
2012-06-18 01:08:00,0.1890999999999999,3.482,123.1799,23.068,,,,,,,,,,,,,,,,,,,13.2655,,21.8897,0.0194,1.0021,0.0207999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.064,19.5934,19.2989,19.9037,-4.1554,0.1333,,,,,,,,,,,4
2012-06-18 01:09:00,0.1893,3.5464,123.1675,22.9936,,,,,,,,,,,,,,,,,,,13.2659,,21.8851,0.0212,1.133,0.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0305,19.4856,19.2659,19.7503,-4.3334,0.1338,,,,,,,,,,,4
2012-06-18 01:10:00,0.1890999999999999,3.4175,123.2075,22.8024,,,,,,,,,,,,,,,,,,,13.2664,,21.8671,0.0241,1.1558,0.0305999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9745,19.2858,19.0737,19.5319,-4.5709,0.1328999999999999,,,,,,,,,,,4
2012-06-18 01:11:00,0.1893,3.2456,123.1797,22.8078,,,,,,,,,,,,,,,,,,,13.2668,,21.8558,0.0190999999999999,1.2185,0.0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9329,19.0914,19.0082,19.4976,-4.5709,0.1327,,,,,,,,,,,4
2012-06-18 01:12:00,0.1893,3.3745,123.1684,22.9121,,,,,,,,,,,,,,,,,,,13.2673,,21.8354,0.0223,1.0306,0.0258999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.894,18.9975,18.8719,19.4197,-4.749,0.1325,,,,,,,,,,,4
2012-06-18 01:13:00,0.1885999999999999,3.2455,123.1873,23.0458,,,,,,,,,,,,,,,,,,,13.2678,,21.8354,0.0253,1.3437,0.0357999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8905,18.9622,18.8401,19.3505,-4.5115,0.1336,,,,,,,,,,,4
2012-06-18 01:14:00,0.1890999999999999,3.439,123.2089,23.0845,,,,,,,,,,,,,,,,,,,13.2682,,21.8174,0.0221,1.2925,0.0276999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.858,18.9315,18.7934,19.2651,-4.3334,0.1333999999999999,,,,,,,,,,,4
2012-06-18 01:15:00,0.1890999999999999,3.31,123.1621,23.0372,,,,,,,,,,,,,,,,,,,13.2682,,21.797,0.0218999999999999,1.2298,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8156,18.8327,18.6446,19.1712,-4.6896,0.1333999999999999,,,,,,,,,,,4
2012-06-18 01:16:00,0.1897,3.3745,123.1643,22.9474,,,,,,,,,,,,,,,,,,,13.2682,,21.7812,0.0224999999999999,1.0647,0.0229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7791,18.7314,18.6134,19.072,-4.8677,0.1331,,,,,,,,,,,4
2012-06-18 01:17:00,0.1888,3.3315,123.204,22.9015,,,,,,,,,,,,,,,,,,,13.2682,,21.7616,0.021,1.1103,0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.736,18.6166,18.5215,18.9004,-4.9271,0.1328,,,,,,,,,,,4
2012-06-18 01:18:00,0.1893,3.3745,123.2565,22.7856,,,,,,,,,,,,,,,,,,,13.2682,,21.7315,0.0241,1.264,0.0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.688,18.4765,18.3578,18.7264,-4.5709,0.1333,,,,,,,,,,,4
