measured_on,ac_current__319,ac_current_a__3647,ac_current_b__3648,ac_current_c__3649,ac_power__315,ac_va__3652,ac_vars__3651,ac_voltage__318,ac_voltage_a-bn__3644,ac_voltage_a-n__3641,ac_voltage_b-c__3645,ac_voltage_b-n__3642,ac_voltage_c-a__3646,ac_voltage_c-n__3643,ac_w_total__3650,ambient_temp__320,ambient_temp__3603,ambient_temp_f__17,das_battery_voltage__326,das_battery_voltage__3656,das_temp__325,das_temp__3657,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,frequency__3654,intsolirrad__16,inv1_string1_dc_current__3614,inv1_string1_dc_voltage__3627,inv1_string2_dc_current__3615,inv1_string2_dc_voltage__3628,inv2_string1_dc_current__3616,inv2_string1_dc_voltage__3629,inv2_string2_dc_current__3617,inv2_string2_dc_voltage__3630,inv3_string1_dc_current__3618,inv3_string1_dc_voltage__3631,inv3_string2_dc_current__3619,inv3_string2_dc_voltage__3632,inv4_string1_dc_current__3620,inv4_string1_dc_voltage__3633,inv4_string2_dc_current__3621,inv4_string2_dc_voltage__3634,inv5_string1_dc_current__3622,inv5_string1_dc_voltage__3635,inv5_string2_dc_current__3623,inv5_string2_dc_voltage__3636,inv6_string1_dc_current__3624,inv6_string1_dc_voltage__3838,inv6_string2_dc_current__3625,inv6_string2_dc_voltage__3638,inv7_string1_dc_current__3626,inv7_string1_dc_voltage__3639,inv7_string2_dc_current__3837,inv7_string2_dc_voltage__3640,inverter_temp__324,licor1_irradiance__3605,licor2_irradiance__3606,licor3_irradiance__3607,licor4_irradiance__3608,licor5_irradiance__3609,module_temp_10__3668,module_temp_11__3669,module_temp_12__3839,module_temp_13__3670,module_temp_14__3671,module_temp_15__3672,module_temp_16__3841,module_temp_17__3842,module_temp_18__3675,module_temp_19__3676,module_temp_1__321,module_temp_1__3658,module_temp_20__3840,module_temp_2__322,module_temp_2__3659,module_temp_3__323,module_temp_3__3660,module_temp_4__3661,module_temp_5__3662,module_temp_6__3663,module_temp_7__3664,module_temp_9__3667,module_temp_f__18,neutral_current__3655,poa_irradiance__313,poa_irradiance__3604,power_factor__327,power_factor__3653,referencemodule1_irradiance__3610,referencemodule1_temp__3611,referencemodule2_irradiance__3612,referencemodule2_temp__3613,wind_speed_mph__19,system_id
2012-08-14 00:00:00,0.1880999999999999,,,,3.3973,,,122.0158,,,,,,,,18.1881,,,13.3381,,18.7132,,0.0171,1.4923,0.0241999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.343,,,,,,,,,,,,,,,,16.2678,,,16.1827,,16.4073,,,,,,,,,-3.3844,,0.1346999999999999,,,,,,,4
2012-08-14 00:01:00,0.1889,,,,3.0963,,,121.9874,,,,,,,,18.1308,,,13.3382,,18.7069,,0.0168999999999999,1.4866,0.0251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3242,,,,,,,,,,,,,,,,16.196,,,16.0648,,16.2944,,,,,,,,,-3.4437,,0.1333,,,,,,,4
2012-08-14 00:02:00,0.1883,,,,3.2468,,,121.9455,,,,,,,,18.0435,,,13.3381,,18.677,,0.0178,1.5436,0.0270999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2755,,,,,,,,,,,,,,,,16.0731,,,15.9489,,16.1722,,,,,,,,,-3.6219,,0.1342,,,,,,,4
2012-08-14 00:03:00,0.1880999999999999,,,,3.2897,,,121.9207,,,,,,,,17.9977,,,13.3392,,18.6529,,0.0146,1.3043,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2361,,,,,,,,,,,,,,,,15.9379,,,15.8471,,16.0384,,,,,,,,,-3.7406,,0.1343999999999999,,,,,,,4
2012-08-14 00:04:00,0.1875999999999999,,,,3.1392,,,121.9075,,,,,,,,17.993,,,13.3396,,18.6273,,0.0164,1.498,0.0247999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2014,,,,,,,,,,,,,,,,15.8144,,,15.748,,15.9777,,,,,,,,,-3.9781,,0.1338,,,,,,,4
2012-08-14 00:05:00,0.1880999999999999,,,,3.1177,,,121.9067,,,,,,,,18.0365,,,13.3421,,18.6092,,0.0207,1.4069,0.0274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1778,,,,,,,,,,,,,,,,15.7626,,,15.7396,,15.9672,,,,,,,,,-3.9188,,0.1343,,,,,,,4
2012-08-14 00:06:00,0.1890999999999999,,,,3.0532,,,121.9294,,,,,,,,18.2299,,,13.3411,,18.5823,,0.0164,1.5322,0.0259999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1592,,,,,,,,,,,,,,,,15.7907,,,15.8319,,16.0211,,,,,,,,,-3.8,,0.1335,,,,,,,4
2012-08-14 00:07:00,0.1885,,,,3.2468,,,122.012,,,,,,,,18.3805,,,13.3419,,18.5595,,0.0149999999999999,1.3328,0.0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1475,,,,,,,,,,,,,,,,15.8579,,,15.874,,16.1155,,,,,,,,,-3.6813,,0.1342,,,,,,,4
2012-08-14 00:08:00,0.1885,,,,3.2038,,,122.0911,,,,,,,,18.3802,,,13.3425,,18.5305,,0.0202999999999999,1.5037,0.0300999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.122,,,,,,,,,,,,,,,,15.879,,,15.8755,,16.0954,,,,,,,,,-3.5625,,0.1338999999999999,,,,,,,4
2012-08-14 00:09:00,0.1890999999999999,,,,3.3328,,,122.0881,,,,,,,,18.4292,,,13.3431,,18.5076,,0.0164,1.1904,0.0196999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.108,,,,,,,,,,,,,,,,15.9194,,,15.9425,,16.1749,,,,,,,,,-3.325,,0.1343999999999999,,,,,,,4
2012-08-14 00:10:00,0.1887,,,,3.2683,,,122.0628,,,,,,,,18.7977,,,13.343,,18.4917,,0.0161999999999999,1.4468,0.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.145,,,,,,,,,,,,,,,,16.1311,,,16.1925,,16.4471,,,,,,,,,-3.325,,0.1353999999999999,,,,,,,4
2012-08-14 00:11:00,0.1885,,,,3.2038,,,122.0495,,,,,,,,19.1183,,,13.3433,,18.466,,0.0198,1.3215,0.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1942,,,,,,,,,,,,,,,,16.3291,,,16.3932,,16.6464,,,,,,,,,-3.0281,,0.134,,,,,,,4
2012-08-14 00:12:00,0.1885,,,,3.3543,,,122.0054,,,,,,,,19.457,,,13.3421,,18.4494,,0.0195999999999999,1.4866,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2708,,,,,,,,,,,,,,,,16.5649,,,16.613,,16.8987,,,,,,,,,-2.5531,,0.1335,,,,,,,4
2012-08-14 00:13:00,0.1890999999999999,,,,3.3543,,,121.992,,,,,,,,19.6379,,,13.3431,,18.4328,,0.0152999999999999,1.3613,0.0218999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3417,,,,,,,,,,,,,,,,16.7253,,,16.7204,,16.9915,,,,,,,,,-2.4344,,0.1342,,,,,,,4
2012-08-14 00:14:00,0.1880999999999999,,,,3.3114,,,121.9717,,,,,,,,19.6833,,,13.3428,,18.4217,,0.0144,1.4753,0.0208999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3709,,,,,,,,,,,,,,,,16.7678,,,16.7183,,16.9587,,,,,,,,,-2.0781,,0.1327,,,,,,,4
2012-08-14 00:15:00,0.1885,,,,3.1393,,,122.03,,,,,,,,19.7275,,,13.3433,,18.4059,,0.0212,1.105,0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3954,,,,,,,,,,,,,,,,16.8195,,,16.8411,,17.0752,,,,,,,,,-2.0781,,0.1346999999999999,,,,,,,4
2012-08-14 00:16:00,0.1887,,,,3.3329,,,122.0286,,,,,,,,19.8096,,,13.3434,,18.4036,,0.0134,1.5265,0.0191999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4681,,,,,,,,,,,,,,,,16.9309,,,16.9532,,17.176,,,,,,,,,-1.9594,,0.1328,,,,,,,4
2012-08-14 00:17:00,0.1883,,,,3.1608,,,122.0013,,,,,,,,19.9427,,,13.3435,,18.4036,,0.0168999999999999,1.3443,0.0219999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5334,,,,,,,,,,,,,,,,17.0646,,,17.0911,,17.3,,,,,,,,,-1.9,,0.1343999999999999,,,,,,,4
2012-08-14 00:18:00,0.1885,,,,3.2254,,,121.9195,,,,,,,,19.942,,,13.3436,,18.4036,,0.0152999999999999,1.2531,0.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5619,,,,,,,,,,,,,,,,17.0368,,,17.0117,,17.2144,,,,,,,,,-1.8406,,0.134,,,,,,,4
2012-08-14 00:19:00,0.1887,,,,3.2469,,,121.8854,,,,,,,,19.8088,,,13.3427,,18.4036,,0.0152999999999999,1.5151,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5619,,,,,,,,,,,,,,,,16.9845,,,16.9386,,17.183,,,,,,,,,-1.7813,,0.1335,,,,,,,4
2012-08-14 00:20:00,0.1883,,,,3.0533,,,121.7643,,,,,,,,19.6227,,,13.3428,,18.4036,,0.0149999999999999,1.2816,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5529,,,,,,,,,,,,,,,,16.8828,,,16.8271,,17.0173,,,,,,,,,-1.9,,0.1343,,,,,,,4
2012-08-14 00:21:00,0.1883,,,,3.2039,,,121.7387,,,,,,,,19.4664,,,13.341,,18.4036,,0.0155,1.2987,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5397,,,,,,,,,,,,,,,,16.7713,,,16.7609,,16.9643,,,,,,,,,-2.0781,,0.1333999999999999,,,,,,,4
2012-08-14 00:22:00,0.1880999999999999,,,,3.1824,,,121.7474,,,,,,,,19.4427,,,13.3411,,18.4036,,0.0166,1.4696,0.0242999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.539,,,,,,,,,,,,,,,,16.7142,,,16.7344,,16.9058,,,,,,,,,-2.375,,0.1348,,,,,,,4
2012-08-14 00:23:00,0.1880999999999999,,,,3.1394,,,121.814,,,,,,,,19.2567,,,13.3415,,18.3829,,0.0144,1.3443,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5058,,,,,,,,,,,,,,,,16.6133,,,16.6307,,16.8286,,,,,,,,,-2.5531,,0.1343999999999999,,,,,,,4
2012-08-14 00:24:00,0.1887,,,,3.3329,,,121.8022,,,,,,,,19.136,,,13.3407,,18.3788,,0.0155,1.5151,0.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4891,,,,,,,,,,,,,,,,16.5561,,,16.5888,,16.7519,,,,,,,,,-2.6719,,0.1343,,,,,,,4
2012-08-14 00:25:00,0.1885,,,,3.2254,,,121.8808,,,,,,,,19.039,,,13.3411,,18.3788,,0.0231999999999999,1.4126,0.0325999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4711,,,,,,,,,,,,,,,,16.5205,,,16.5651,,16.7101,,,,,,,,,-2.7906,,0.1343,,,,,,,4
2012-08-14 00:26:00,0.1885,,,,3.3759,,,121.9083,,,,,,,,18.9468,,,13.3403,,18.3788,,0.0179999999999999,1.555,0.0281999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4621,,,,,,,,,,,,,,,,16.4767,,,16.531,,16.6663,,,,,,,,,-2.9094,,0.1337,,,,,,,4
2012-08-14 00:27:00,0.1890999999999999,,,,3.1824,,,121.9032,,,,,,,,18.8113,,,13.3407,,18.3788,,0.0156999999999999,1.3898,0.0236999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4405,,,,,,,,,,,,,,,,16.4502,,,16.478,,16.5994,,,,,,,,,-2.9688,,0.1335,,,,,,,4
2012-08-14 00:28:00,0.1875999999999999,,,,3.2039,,,121.8366,,,,,,,,18.6341,,,13.3412,,18.3581,,0.0155,1.6575,0.0262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4011,,,,,,,,,,,,,,,,16.4147,,,16.4782,,16.5807,,,,,,,,,-3.1469,,0.1341,,,,,,,4
2012-08-14 00:29:00,0.1883,,,,3.2469,,,121.8981,,,,,,,,18.7019,,,13.3421,,18.3539,,0.0125,1.3784,0.0159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3955,,,,,,,,,,,,,,,,16.5096,,,16.564,,16.7166,,,,,,,,,-3.2063,,0.134,,,,,,,4
2012-08-14 00:30:00,0.1877999999999999,,,,3.1824,,,121.9119,,,,,,,,18.8311,,,13.3422,,18.3539,,0.0159,1.3557,0.0213999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3983,,,,,,,,,,,,,,,,16.6009,,,16.6337,,16.8469,,,,,,,,,-3.0875,,0.1335,,,,,,,4
2012-08-14 00:31:00,0.1885,,,,3.1609,,,121.9051,,,,,,,,19.0407,,,13.3427,,18.3539,,0.0179999999999999,1.6632,0.0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4393,,,,,,,,,,,,,,,,16.7626,,,16.787,,16.9466,,,,,,,,,-2.9094,,0.1343999999999999,,,,,,,4
2012-08-14 00:32:00,0.1885,,,,3.2469,,,121.9803,,,,,,,,19.1181,,,13.3428,,18.3539,,0.0194,1.2645,0.0259999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.481,,,,,,,,,,,,,,,,16.9228,,,16.9242,,17.1388,,,,,,,,,-2.85,,0.1341,,,,,,,4
2012-08-14 00:33:00,0.1887,,,,3.2899,,,122.0059,,,,,,,,19.2974,,,13.3428,,18.3517,,0.0171,1.5038,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.537,,,,,,,,,,,,,,,,17.0738,,,17.0313,,17.2368,,,,,,,,,-2.7906,,0.134,,,,,,,4
2012-08-14 00:34:00,0.1883,,,,3.2039,,,121.994,,,,,,,,19.3679,,,13.3429,,18.3517,,0.0202999999999999,1.3443,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5745,,,,,,,,,,,,,,,,17.1998,,,17.1657,,17.3704,,,,,,,,,-2.4938,,0.134,,,,,,,4
2012-08-14 00:35:00,0.1889,,,,3.4189,,,122.0265,,,,,,,,19.4364,,,13.3429,,18.3539,,0.0179999999999999,1.3955,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6365,,,,,,,,,,,,,,,,17.4047,,,17.3142,,17.5835,,,,,,,,,-2.4938,,0.134,,,,,,,4
2012-08-14 00:36:00,0.1880999999999999,,,,3.3114,,,122.0282,,,,,,,,19.3743,,,13.3425,,18.3539,,0.0138999999999999,1.3386,0.0207999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6782,,,,,,,,,,,,,,,,17.5314,,,17.3706,,17.6719,,,,,,,,,-2.3156,,0.1341,,,,,,,4
2012-08-14 00:37:00,0.1880999999999999,,,,3.1394,,,122.0317,,,,,,,,19.2229,,,13.3425,,18.3539,,0.0205,1.3784,0.0282999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6775,,,,,,,,,,,,,,,,17.5884,,,17.3664,,17.7519,,,,,,,,,-2.1375,,0.1333,,,,,,,4
2012-08-14 00:38:00,0.1889,,,,3.1394,,,122.0283,,,,,,,,19.2208,,,13.3426,,18.3539,,0.0155,1.0936,0.0181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.69,,,,,,,,,,,,,,,,17.6434,,,17.4096,,17.7999,,,,,,,,,-2.1969,,0.1341,,,,,,,4
2012-08-14 00:39:00,0.1872,,,,3.1394,,,122.059,,,,,,,,19.1586,,,13.3426,,18.3539,,0.0178,1.5949,0.0303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6907,,,,,,,,,,,,,,,,17.6037,,,17.3414,,17.7137,,,,,,,,,-2.0781,,0.1332,,,,,,,4
2012-08-14 00:40:00,0.1885,,,,3.0749,,,122.1308,,,,,,,,19.0609,,,13.3417,,18.356,,0.0134,1.3557,0.0184999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6677,,,,,,,,,,,,,,,,17.5112,,,17.2912,,17.6309,,,,,,,,,-2.1969,,0.1338999999999999,,,,,,,4
2012-08-14 00:41:00,0.1880999999999999,,,,3.2039,,,122.1342,,,,,,,,19.0817,,,13.3422,,18.3643,,0.0172999999999999,1.3898,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6732,,,,,,,,,,,,,,,,17.475,,,17.3274,,17.5814,,,,,,,,,-2.3156,,0.1333999999999999,,,,,,,4
2012-08-14 00:42:00,0.1885,,,,3.1394,,,122.1052,,,,,,,,19.0683,,,13.3426,,18.3788,,0.0146,1.4924,0.0231999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6738,,,,,,,,,,,,,,,,17.4025,,,17.2055,,17.4825,,,,,,,,,-2.4344,,0.1332,,,,,,,4
2012-08-14 00:43:00,0.1887,,,,3.3544,,,122.1069,,,,,,,,18.9021,,,13.3431,,18.3788,,0.0178,1.4867,0.0271999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6343,,,,,,,,,,,,,,,,17.2758,,,17.0989,,17.3642,,,,,,,,,-2.5531,,0.1342,,,,,,,4
2012-08-14 00:44:00,0.1880999999999999,,,,3.1394,,,122.0505,,,,,,,,18.7771,,,13.3404,,18.3788,,0.0161999999999999,1.4639,0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5975,,,,,,,,,,,,,,,,17.1567,,,17.025,,17.2472,,,,,,,,,-2.85,,0.1336,,,,,,,4
2012-08-14 00:45:00,0.1880999999999999,,,,3.3759,,,122.0762,,,,,,,,18.747,,,13.3418,,18.3788,,0.0228,1.4411,0.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5766,,,,,,,,,,,,,,,,17.1087,,,17.0286,,17.2305,,,,,,,,,-2.9094,,0.1343,,,,,,,4
2012-08-14 00:46:00,0.1875999999999999,,,,3.3974,,,122.0693,,,,,,,,18.7645,,,13.3418,,18.3788,,0.0175,1.2873,0.0251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5669,,,,,,,,,,,,,,,,17.0955,,,17.0237,,17.2124,,,,,,,,,-2.9094,,0.134,,,,,,,4
2012-08-14 00:47:00,0.1887,,,,3.1824,,,122.1052,,,,,,,,18.7882,,,13.3436,,18.3788,,0.0195999999999999,1.5607,0.0298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5496,,,,,,,,,,,,,,,,17.0362,,,16.9617,,17.1198,,,,,,,,,-2.9094,,0.1337,,,,,,,4
2012-08-14 00:48:00,0.1885,,,,3.2039,,,122.1223,,,,,,,,18.6862,,,13.3418,,18.3788,,0.0109,1.481,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5204,,,,,,,,,,,,,,,,16.929,,,16.8481,,17.0126,,,,,,,,,-2.9688,,0.1342,,,,,,,4
2012-08-14 00:49:00,0.1883,,,,3.3759,,,122.0984,,,,,,,,18.5437,,,13.3414,,18.3788,,0.0168999999999999,1.2417,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4815,,,,,,,,,,,,,,,,16.8203,,,16.7422,,16.9067,,,,,,,,,-3.0281,,0.134,,,,,,,4
2012-08-14 00:50:00,0.1877999999999999,,,,3.1394,,,122.1087,,,,,,,,18.5199,,,13.3432,,18.3788,,0.0175,1.3329,0.0236999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4544,,,,,,,,,,,,,,,,16.7255,,,16.6913,,16.8314,,,,,,,,,-3.325,,0.1336,,,,,,,4
2012-08-14 00:51:00,0.1889,,,,3.2469,,,122.1138,,,,,,,,18.5667,,,13.3427,,18.3788,,0.0184999999999999,1.4582,0.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4371,,,,,,,,,,,,,,,,16.7331,,,16.722,,16.8474,,,,,,,,,-3.0875,,0.1343999999999999,,,,,,,4
2012-08-14 00:52:00,0.1887,,,,3.2684,,,122.054,,,,,,,,18.6221,,,13.3427,,18.3643,,0.0172999999999999,1.2588,0.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4184,,,,,,,,,,,,,,,,16.7479,,,16.7507,,16.8942,,,,,,,,,-3.0281,,0.1338,,,,,,,4
2012-08-14 00:53:00,0.1880999999999999,,,,3.0964,,,122.0181,,,,,,,,18.6516,,,13.3437,,18.3539,,0.0109,1.4525,0.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4018,,,,,,,,,,,,,,,,16.805,,,16.7346,,16.9235,,,,,,,,,-3.1469,,0.1342,,,,,,,4
2012-08-14 00:54:00,0.1887,,,,3.5909,,,122.0198,,,,,,,,18.6838,,,13.3437,,18.3539,,0.0146,1.481,0.0218999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3955,,,,,,,,,,,,,,,,16.8803,,,16.7911,,17.0154,,,,,,,,,-3.1469,,0.1346,,,,,,,4
2012-08-14 00:55:00,0.1887,,,,3.1609,,,122.0967,,,,,,,,18.7299,,,13.3437,,18.3539,,0.0190999999999999,1.4924,0.0286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.399,,,,,,,,,,,,,,,,16.9521,,,16.81,,17.0837,,,,,,,,,-2.85,,0.1336,,,,,,,4
2012-08-14 00:56:00,0.1880999999999999,,,,3.4189,,,122.0916,,,,,,,,18.7369,,,13.3446,,18.3539,,0.0156999999999999,1.5208,0.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3962,,,,,,,,,,,,,,,,16.9911,,,16.8434,,17.1485,,,,,,,,,-2.85,,0.1341,,,,,,,4
2012-08-14 00:57:00,0.1889,,,,3.2684,,,122.1087,,,,,,,,18.8933,,,13.3441,,18.3539,,0.0129999999999999,1.3443,0.0173999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4136,,,,,,,,,,,,,,,,17.0949,,,16.9319,,17.2891,,,,,,,,,-2.7313,,0.1341,,,,,,,4
2012-08-14 00:58:00,0.1885,,,,3.3544,,,122.124,,,,,,,,18.9607,,,13.3446,,18.3494,,0.0175,1.424,0.0253999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4258,,,,,,,,,,,,,,,,17.1885,,,16.9657,,17.3939,,,,,,,,,-2.5531,,0.1342,,,,,,,4
2012-08-14 00:59:00,0.1885,,,,3.4189,,,122.1343,,,,,,,,18.9498,,,13.3451,,18.3336,,0.0138999999999999,1.3443,0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4197,,,,,,,,,,,,,,,,17.2019,,,16.9554,,17.3996,,,,,,,,,-2.6125,,0.1345,,,,,,,4
2012-08-14 01:00:00,0.1890999999999999,,,,3.4189,,,122.1548,,,,,,,,18.9703,,,13.3455,,18.3268,,0.0137,1.1677,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4275,,,,,,,,,,,,,,,,17.2125,,,17.0057,,17.4061,,,,,,,,,-2.6719,,0.1351,,,,,,,4
2012-08-14 01:01:00,0.1883,,,,3.4834,,,122.1634,,,,,,,,19.0324,,,13.346,,18.3268,,0.0159,1.4411,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4497,,,,,,,,,,,,,,,,17.2578,,,17.0712,,17.4499,,,,,,,,,-2.5532,,0.1343,,,,,,,4
2012-08-14 01:02:00,0.1889,,,,3.3114,,,122.2009,,,,,,,,19.1309,,,13.3455,,18.3268,,0.0144,1.6405,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4907,,,,,,,,,,,,,,,,17.3852,,,17.2251,,17.5863,,,,,,,,,-2.5532,,0.1341,,,,,,,4
2012-08-14 01:03:00,0.1885,,,,3.2684,,,122.2471,,,,,,,,19.0695,,,13.346,,18.3268,,0.0152999999999999,1.2759,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5101,,,,,,,,,,,,,,,,17.3803,,,17.1659,,17.5272,,,,,,,,,-2.4344,,0.1351999999999999,,,,,,,4
2012-08-14 01:04:00,0.1889,,,,3.2469,,,122.2556,,,,,,,,18.9466,,,13.3455,,18.3268,,0.0187,1.5152,0.0282999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4914,,,,,,,,,,,,,,,,17.2822,,,17.0795,,17.4249,,,,,,,,,-2.3157,,0.1353999999999999,,,,,,,4
2012-08-14 01:05:00,0.1887,,,,3.4404,,,122.2368,,,,,,,,18.8292,,,13.3446,,18.3268,,0.0178,1.4582,0.0254999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.474,,,,,,,,,,,,,,,,17.2084,,,17.0455,,17.3316,,,,,,,,,-2.4938,,0.1343,,,,,,,4
2012-08-14 01:06:00,0.1877999999999999,,,,3.3329,,,122.1753,,,,,,,,18.8369,,,13.3451,,18.3268,,0.0166,1.5892,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.458,,,,,,,,,,,,,,,,17.159,,,17.0371,,17.3107,,,,,,,,,-2.5532,,0.1343999999999999,,,,,,,4
2012-08-14 01:07:00,0.1885,,,,3.4619,,,122.1138,,,,,,,,18.8034,,,13.3446,,18.3268,,0.0115999999999999,1.2873,0.0156999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4455,,,,,,,,,,,,,,,,17.097,,,16.9639,,17.2126,,,,,,,,,-2.5532,,0.1338999999999999,,,,,,,4
2012-08-14 01:08:00,0.1877999999999999,,,,3.2684,,,122.1172,,,,,,,,18.607,,,13.3455,,18.3268,,0.0114,1.4183,0.0149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4157,,,,,,,,,,,,,,,,16.9988,,,16.865,,17.1039,,,,,,,,,-2.7313,,0.1351,,,,,,,4
2012-08-14 01:09:00,0.1880999999999999,,,,3.2899,,,122.1206,,,,,,,,18.5064,,,13.3451,,18.3268,,0.0166,1.3728,0.0242999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3858,,,,,,,,,,,,,,,,16.941,,,16.8525,,17.0663,,,,,,,,,-2.8501,,0.1346,,,,,,,4
2012-08-14 01:10:00,0.1885,,,,3.4404,,,122.124,,,,,,,,18.4365,,,13.3451,,18.3268,,0.0125,1.3215,0.0168999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3531,,,,,,,,,,,,,,,,16.8434,,,16.7326,,16.9626,,,,,,,,,-2.8501,,0.1343,,,,,,,4
2012-08-14 01:11:00,0.1880999999999999,,,,3.3544,,,122.1668,,,,,,,,18.3421,,,13.3451,,18.3268,,0.0148,1.2987,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.324,,,,,,,,,,,,,,,,16.787,,,16.6985,,16.9208,,,,,,,,,-2.9688,,0.1343,,,,,,,4
2012-08-14 01:12:00,0.1889,,,,3.3329,,,122.218,,,,,,,,18.347,,,13.3469,,18.3268,,0.0166,1.4411,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3003,,,,,,,,,,,,,,,,16.7793,,,16.7026,,16.9319,,,,,,,,,-3.0282,,0.1343,,,,,,,4
