measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,module_temp_1__321,module_temp_f__18,wind_speed_mph__19,system_id
2010-05-25 00:21:00,5.028,0.049,123.024,7.958999999999999,,17.837,0.007,2.498,0.0179999999999999,,9.458,,,4
2010-05-25 00:22:00,5.027,0.1809999999999999,122.992,8.061999999999998,,17.386,0.006,2.398,0.016,,9.497000000000002,,,4
2010-05-25 00:23:00,5.031,0.0709999999999999,123.071,8.481,,17.137,0.0089999999999999,2.45,0.0219999999999999,,9.58,,,4
2010-05-25 00:24:00,5.037,0.137,123.113,8.87,,17.775,0.007,2.468,0.02,,9.566,,,4
2010-05-25 00:25:00,5.037,-0.033,123.101,8.990999999999998,,17.665,0.008,2.42,0.02,,9.592,,,4
2010-05-25 00:26:00,5.034,-0.099,123.069,8.843999999999998,,16.958,0.006,2.266,0.014,,9.557,,,4
2010-05-25 00:27:00,5.035,0.11,123.143,8.901,,16.227,0.007,2.23,0.016,,9.599,,,4
2010-05-25 00:28:00,5.037,0.214,123.185,8.923,,16.295,0.007,2.56,0.0179999999999999,,9.590000000000002,,,4
2010-05-25 00:29:00,5.036,0.027,123.169,9.198,,16.159,0.008,2.396,0.02,,9.631,,,4
2010-05-25 00:30:00,5.035,0.0769999999999999,123.09,9.382,,15.798,0.006,2.486,0.016,,9.617,,,4
2010-05-25 00:31:00,5.031,0.0879999999999999,123.116,9.437,,16.464,0.006,2.282,0.016,,9.621,,,4
2010-05-25 00:32:00,5.036,0.0929999999999999,123.118,9.409,,16.016,0.006,2.488,0.014,,9.599,,,4
2010-05-25 00:33:00,5.032,0.0929999999999999,123.0,9.306,,16.18,0.007,2.426,0.0179999999999999,,9.571,,,4
2010-05-25 00:34:00,5.028,0.104,122.953,9.186000000000002,,16.022,0.0089999999999999,2.434,0.0219999999999999,,9.581,,,4
2010-05-25 00:35:00,5.03,0.049,123.04,8.974,,16.351,0.008,2.24,0.016,,9.552,,,4
2010-05-25 00:36:00,5.036,0.121,123.085,8.756,,16.381,0.007,2.41,0.0179999999999999,,9.542,,,4
2010-05-25 00:37:00,5.034,0.066,123.097,9.139,,17.625,0.008,2.27,0.0179999999999999,,9.588,,,4
2010-05-25 00:38:00,5.035,0.104,123.101,9.238,,17.723,0.007,2.312,0.016,,9.514,,,4
2010-05-25 00:39:00,5.032,0.099,123.001,9.056,,17.688,0.006,2.308,0.014,,9.494,,,4
2010-05-25 00:40:00,5.033,0.115,123.05,9.076,,18.26,0.008,2.296,0.02,,9.527,,,4
2010-05-25 00:41:00,5.03,0.2859999999999999,123.081,9.097,,17.195,0.007,2.372,0.016,,9.548,,,4
2010-05-25 00:42:00,5.033,-0.028,122.976,9.234,,16.851,0.008,2.498,0.02,,9.57,,,4
2010-05-25 00:43:00,5.033,0.17,123.036,9.311000000000002,,17.059,0.006,2.474,0.014,,9.536,,,4
2010-05-25 00:44:00,5.035,0.132,123.046,9.332,,17.449,0.007,2.432,0.0179999999999999,,9.451,,,4
2010-05-25 00:45:00,5.032,0.0219999999999999,123.074,9.169,,16.8,0.0089999999999999,2.174,0.0179999999999999,,9.336,,,4
2010-05-25 00:46:00,5.034,0.0769999999999999,123.116,9.067,,16.687,0.0089999999999999,2.366,0.0219999999999999,,9.271,,,4
2010-05-25 00:47:00,5.032,0.099,123.115,9.031,,16.899,0.005,2.228,0.012,,9.173,,,4
2010-05-25 00:48:00,5.035,0.1809999999999999,123.114,8.947,,16.897,0.007,2.498,0.0179999999999999,,9.084,,,4
2010-05-25 00:49:00,5.036,0.17,123.131,8.888999999999998,,17.438,0.007,2.294,0.016,,8.939999999999998,,,4
2010-05-25 00:50:00,5.035,0.192,123.125,8.641999999999998,,18.077,0.007,2.146,0.014,,8.819,,,4
2010-05-25 00:51:00,5.038,0.1429999999999999,123.112,7.937,,18.169,0.007,2.378,0.016,,8.652,,,4
2010-05-25 00:52:00,5.033,-0.0219999999999999,123.147,7.58,,17.903,0.006,2.356,0.014,,8.583,,,4
2010-05-25 00:53:00,5.037,0.055,123.178,7.639999999999999,,17.39,0.006,2.272,0.014,,8.535,,,4
2010-05-25 00:54:00,5.033,0.126,123.165,7.627,,17.7,0.007,2.588,0.0179999999999999,,8.481999999999998,,,4
2010-05-25 00:55:00,5.038,0.0,123.132,7.426,,17.633,0.006,2.306,0.014,,8.448,,,4
2010-05-25 00:56:00,5.03,0.126,123.093,7.417,,17.972,0.008,2.218,0.0179999999999999,,8.378999999999998,,,4
2010-05-25 00:57:00,5.034,0.049,123.129,7.489,,17.313,0.008,2.33,0.0179999999999999,,8.281,,,4
2010-05-25 00:58:00,5.035,0.033,123.157,7.519,,17.428,0.007,2.348,0.016,,8.24,,,4
2010-05-25 00:59:00,5.034,0.192,123.111,7.567,,17.314,0.007,2.348,0.0179999999999999,,8.205999999999998,,,4
2010-05-25 01:00:00,5.032,0.137,123.203,7.606,,16.885,0.006,2.082,0.012,,8.154999999999998,,,4
2010-05-25 01:01:00,5.043,0.132,123.267,7.570999999999999,,17.06,0.007,2.348,0.016,,8.178,,,4
2010-05-25 01:02:00,5.041,0.2859999999999999,123.217,7.472,,17.302,0.008,2.434,0.02,,8.199999999999998,,,4
2010-05-25 01:03:00,5.035,0.005,123.165,7.378,,17.326,0.007,2.216,0.014,,8.204,,,4
2010-05-25 01:04:00,5.038,0.1479999999999999,123.157,7.442,,16.907,0.007,2.434,0.0179999999999999,,8.215,,,4
2010-05-25 01:05:00,5.032,0.055,123.109,7.586999999999998,,17.164,0.005,2.348,0.012,,8.256,,,4
2010-05-25 01:06:00,5.033,0.0769999999999999,123.088,7.796999999999999,,17.065,0.008,2.3,0.02,,8.274,,,4
2010-05-25 01:07:00,5.035,0.0769999999999999,123.058,8.016,,17.348,0.007,2.38,0.016,,8.362,,,4
2010-05-25 01:08:00,5.028,0.033,123.054,8.314999999999998,,17.373,0.0089999999999999,2.308,0.02,,8.484999999999998,,,4
2010-05-25 01:09:00,5.026,0.066,123.07,8.538,,16.75,0.007,2.344,0.016,,8.583999999999998,,,4
2010-05-25 01:10:00,5.032,0.027,123.131,8.820999999999998,,16.694,0.008,2.38,0.0179999999999999,,8.729,,,4
2010-05-25 01:11:00,5.033,0.275,123.145,9.261,,16.011,0.008,2.368,0.02,,8.865999999999998,,,4
2010-05-25 01:12:00,5.039,0.1479999999999999,123.118,9.363,,15.813,0.006,2.35,0.014,,8.965999999999998,,,4
2010-05-25 01:13:00,5.034,0.115,123.166,9.364,,16.032,0.007,2.344,0.016,,9.03,,,4
2010-05-25 01:14:00,5.031,0.0,123.138,9.23,,16.525,0.005,2.492,0.012,,9.06,,,4
2010-05-25 01:15:00,5.029,0.137,123.068,9.178,,18.043,0.007,2.356,0.016,,9.073,,,4
2010-05-25 01:16:00,5.032,0.0599999999999999,123.09,9.127,,18.253,0.007,2.338,0.016,,9.044,,,4
2010-05-25 01:17:00,5.031,0.104,123.124,9.134,,18.849,0.007,2.162,0.014,,9.059,,,4
2010-05-25 01:18:00,5.027,0.033,123.141,9.2,,18.082,0.006,2.524,0.016,,9.11,,,4
2010-05-25 01:19:00,5.035,0.049,123.175,9.39,,18.37,0.008,2.2,0.0179999999999999,,9.218,,,4
2010-05-25 01:20:00,5.033,0.115,123.225,9.542,,17.49,0.0089999999999999,2.158,0.0179999999999999,,9.249,,,4
2010-05-25 01:21:00,5.039,0.0769999999999999,123.132,9.596,,16.862,0.0089999999999999,2.182,0.0179999999999999,,9.314,,,4
2010-05-25 01:22:00,5.034,0.0769999999999999,123.148,9.638000000000002,,17.19,0.007,2.42,0.0179999999999999,,9.369,,,4
2010-05-25 01:23:00,5.039,0.0379999999999999,123.149,9.573,,17.435,0.006,2.366,0.014,,9.38,,,4
2010-05-25 01:24:00,5.04,0.121,123.196,9.644,,17.498,0.007,2.234,0.016,,9.456,,,4
2010-05-25 01:25:00,5.036,0.104,123.228,9.608,,17.986,0.007,2.264,0.016,,9.451,,,4
2010-05-25 01:26:00,5.038,0.0439999999999999,123.193,9.424,,18.034,0.007,2.414,0.0179999999999999,,9.389,,,4
2010-05-25 01:27:00,5.04,0.082,123.243,9.245,,17.571,0.01,2.372,0.0219999999999999,,9.381,,,4
2010-05-25 01:28:00,5.035,0.159,123.247,9.284,,17.43,0.0089999999999999,2.396,0.0219999999999999,,9.397,,,4
2010-05-25 01:29:00,5.037,-0.0109999999999999,123.199,9.301,,17.074,0.008,2.088,0.0179999999999999,,9.318,,,4
2010-05-25 01:30:00,5.041,0.11,123.204,9.199,,17.002,0.008,2.356,0.02,,9.223,,,4
2010-05-25 01:31:00,5.04,0.1429999999999999,123.247,8.984999999999998,,17.104,0.006,2.198,0.014,,9.170000000000002,,,4
2010-05-25 01:32:00,5.037,0.1429999999999999,123.225,8.904999999999998,,18.429,0.008,2.264,0.02,,9.079,,,4
2010-05-25 01:33:00,5.037,0.049,123.184,8.772999999999998,,18.828,0.007,2.396,0.016,,8.973,,,4
2010-05-25 01:34:00,5.033,0.17,123.182,8.316,,19.675,0.005,2.236,0.012,,8.843,,,4
2010-05-25 01:35:00,5.042,0.0599999999999999,123.246,7.743,,19.704,0.006,2.176,0.012,,8.798999999999998,,,4
2010-05-25 01:36:00,5.039,0.115,123.231,7.622,,20.031,0.0089999999999999,2.444,0.0219999999999999,,8.724,,,4
2010-05-25 01:37:00,5.034,-0.017,123.234,7.615999999999999,,19.31,0.007,2.3,0.016,,8.654999999999998,,,4
2010-05-25 01:38:00,5.034,0.066,123.17,7.63,,19.5,0.0089999999999999,2.2,0.02,,8.598,,,4
2010-05-25 01:39:00,5.037,0.033,123.164,7.711,,20.328,0.008,2.344,0.0179999999999999,,8.557,,,4
2010-05-25 01:40:00,5.044,0.1429999999999999,123.211,7.796,,20.179,0.006,1.998,0.01,,8.553,,,4
2010-05-25 01:41:00,5.037,0.0599999999999999,123.261,8.042,,20.24,0.008,2.384,0.02,,8.643,,,4
2010-05-25 01:42:00,5.048,0.115,123.269,8.208,,19.106,0.006,2.224,0.014,,8.679,,,4
2010-05-25 01:43:00,5.044,0.154,123.271,8.227,,19.594,0.005,2.182,0.012,,8.644,,,4
2010-05-25 01:44:00,5.038,0.104,123.275,8.208,,19.666,0.006,2.218,0.014,,8.589,,,4
2010-05-25 01:45:00,5.039,0.192,123.198,8.178,,19.844,0.006,2.082,0.012,,8.554999999999998,,,4
2010-05-25 01:46:00,5.038,0.049,123.253,8.154,,19.297,0.008,2.194,0.0179999999999999,,8.524,,,4
2010-05-25 01:47:00,5.037,0.0929999999999999,123.307,8.131,,19.061,0.008,2.094,0.0179999999999999,,8.484,,,4
2010-05-25 01:48:00,5.039,0.0219999999999999,123.239,8.028,,19.645,0.008,2.022,0.016,,8.463,,,4
2010-05-25 01:49:00,5.037,0.066,123.268,7.937999999999999,,19.126,0.008,2.29,0.0179999999999999,,8.442999999999998,,,4
2010-05-25 01:50:00,5.04,0.0879999999999999,123.218,7.910999999999999,,19.71,0.008,1.978,0.016,,8.441,,,4
2010-05-25 01:51:00,5.041,0.0379999999999999,123.267,7.851,,19.415,0.007,2.278,0.016,,8.532,,,4
2010-05-25 01:52:00,5.04,0.17,123.276,8.137,,19.649,0.007,2.124,0.016,,8.692,,,4
2010-05-25 01:53:00,5.039,0.0769999999999999,123.235,8.308,,19.247,0.006,2.104,0.012,,8.637,,,4
2010-05-25 01:54:00,5.033,0.0109999999999999,123.208,8.332,,19.251,0.007,1.978,0.014,,8.574,,,4
2010-05-25 01:55:00,5.037,0.066,123.227,8.320999999999998,,19.536,0.007,2.02,0.014,,8.577999999999998,,,4
2010-05-25 01:56:00,5.031,-0.0219999999999999,123.132,8.39,,19.283,0.005,1.944,0.01,,8.711,,,4
2010-05-25 01:57:00,5.035,0.0929999999999999,123.157,8.083,,20.083,0.008,1.864,0.016,,8.915,,,4
2010-05-25 01:58:00,5.037,0.082,123.189,7.931,,20.183,0.008,2.164,0.016,,9.087,,,4
2010-05-25 01:59:00,5.037,0.055,123.175,8.059,,19.918,0.008,2.174,0.0179999999999999,,9.256,,,4
2010-05-25 02:00:00,5.032,0.033,123.148,8.154,,19.548,0.007,2.18,0.016,,9.292,,,4
2010-05-25 02:01:00,5.029,0.082,123.042,8.066,,19.265,0.007,2.046,0.016,,9.295000000000002,,,4
2010-05-25 02:02:00,5.03,0.0379999999999999,123.056,7.546,,19.053,0.007,2.164,0.014,,9.172,,,4
2010-05-25 02:03:00,5.027,0.066,123.039,7.347,,19.584,0.007,2.122,0.014,,9.173,,,4
2010-05-25 02:04:00,5.03,0.0709999999999999,123.058,6.976,,19.377,0.007,2.01,0.014,,9.209,,,4
2010-05-25 02:05:00,5.034,0.1479999999999999,123.066,6.876,,19.307,0.007,1.956,0.014,,9.273,,,4
2010-05-25 02:06:00,5.029,0.1809999999999999,123.101,7.149,,18.89,0.008,1.972,0.016,,9.261,,,4
2010-05-25 02:07:00,5.033,0.0709999999999999,123.085,7.695,,18.552,0.0089999999999999,1.764,0.016,,9.303,,,4
2010-05-25 02:08:00,5.041,0.0769999999999999,123.104,7.743,,18.195,0.007,1.842,0.014,,9.21,,,4
2010-05-25 02:09:00,5.028,0.126,123.093,7.865,,17.733,0.0089999999999999,1.966,0.0179999999999999,,9.147,,,4
2010-05-25 02:10:00,5.036,0.0879999999999999,123.099,8.067,,17.632,0.0089999999999999,1.792,0.016,,9.103,,,4
2010-05-25 02:11:00,5.033,0.126,123.126,7.961,,18.672,0.008,2.02,0.016,,9.097,,,4
2010-05-25 02:12:00,5.036,0.0379999999999999,123.16,7.965,,18.745,0.007,1.752,0.012,,9.113,,,4
2010-05-25 02:13:00,5.037,0.049,123.168,7.746,,17.7,0.006,1.87,0.012,,9.098,,,4
2010-05-25 02:14:00,5.036,0.055,123.155,7.753999999999999,,18.207,0.006,2.032,0.014,,9.074,,,4
2010-05-25 02:15:00,5.024,0.066,123.152,7.838,,18.09,0.008,2.032,0.016,,9.031,,,4
2010-05-25 02:16:00,5.035,0.066,123.155,7.897999999999999,,18.033,0.005,1.992,0.01,,8.936,,,4
2010-05-25 02:17:00,5.034,0.132,123.11,7.832,,17.837,0.007,1.72,0.012,,8.824,,,4
2010-05-25 02:18:00,5.033,0.0379999999999999,123.143,7.809999999999999,,18.301,0.007,2.192,0.016,,8.776,,,4
2010-05-25 02:19:00,5.031,-0.006,123.109,7.718,,17.975,0.007,1.96,0.014,,8.781,,,4
2010-05-25 02:20:00,5.039,0.126,123.18,7.699,,18.171,0.007,2.118,0.014,,8.867,,,4
2010-05-25 02:21:00,5.038,0.055,123.154,7.816,,19.096,0.007,2.004,0.014,,8.926,,,4
2010-05-25 02:22:00,5.04,0.055,123.134,7.885,,20.077,0.008,1.914,0.014,,8.945,,,4
2010-05-25 02:23:00,5.04,0.082,123.132,7.865,,19.833,0.007,2.272,0.016,,8.941,,,4
2010-05-25 02:24:00,5.03,0.187,123.13,7.807,,19.928,0.007,1.92,0.014,,8.979,,,4
2010-05-25 02:25:00,5.028,0.313,123.099,7.695999999999999,,19.439,0.0089999999999999,2.028,0.0179999999999999,,9.006999999999998,,,4
2010-05-25 02:26:00,5.039,0.187,123.158,7.716999999999999,,19.12,0.006,2.016,0.012,,9.098,,,4
2010-05-25 02:27:00,5.034,-0.028,123.113,7.838,,18.893,0.007,2.086,0.014,,9.096,,,4
2010-05-25 02:28:00,5.031,0.159,123.147,7.942,,18.953,0.007,2.076,0.014,,9.06,,,4
2010-05-25 02:29:00,5.037,0.11,123.148,7.99,,19.104,0.008,2.076,0.016,,8.979,,,4
2010-05-25 02:30:00,5.038,0.049,123.145,7.982,,18.164,0.008,2.026,0.016,,8.909,,,4
2010-05-25 02:31:00,5.033,0.066,123.096,7.883,,18.494,0.006,2.116,0.012,,8.87,,,4
2010-05-25 02:32:00,5.037,0.0769999999999999,123.093,7.079,,19.298,0.007,1.854,0.014,,8.814999999999998,,,4
2010-05-25 02:33:00,5.033,0.0769999999999999,123.111,6.624,,19.039,0.008,1.998,0.016,,8.814,,,4
2010-05-25 02:34:00,5.025,0.11,123.053,6.385,,18.523,0.008,2.11,0.016,,8.845,,,4
2010-05-25 02:35:00,5.034,0.016,123.048,6.264,,18.556,0.007,1.746,0.012,,8.942,,,4
2010-05-25 02:36:00,5.034,0.066,123.024,6.353,,17.899,0.008,1.996,0.016,,8.968,,,4
2010-05-25 02:37:00,5.035,0.0439999999999999,123.004,6.585,,17.896,0.007,2.092,0.014,,8.928,,,4
2010-05-25 02:38:00,5.037,0.121,123.111,6.79,,17.789,0.008,2.068,0.016,,8.910999999999998,,,4
2010-05-25 02:39:00,5.035,0.049,123.083,6.987,,17.956,0.007,2.068,0.014,,8.952,,,4
2010-05-25 02:40:00,5.032,0.159,123.1,7.038,,17.89,0.008,2.038,0.016,,8.872,,,4
2010-05-25 02:41:00,5.034,0.253,123.112,7.098,,17.867,0.007,2.002,0.014,,8.881999999999998,,,4
2010-05-25 02:42:00,5.033,0.165,123.163,7.477,,18.368,0.007,2.152,0.014,,8.875,,,4
2010-05-25 02:43:00,5.027,0.027,123.063,7.549,,18.387,0.008,2.158,0.0179999999999999,,8.772,,,4
2010-05-25 02:44:00,5.033,0.115,123.055,7.761,,18.676,0.008,1.794,0.014,,8.788,,,4
2010-05-25 02:45:00,5.029,0.0879999999999999,123.068,8.167,,19.19,0.008,1.908,0.014,,8.747,,,4
2010-05-25 02:46:00,5.04,0.192,123.103,8.391,,18.879,0.006,1.996,0.012,,8.711999999999998,,,4
2010-05-25 02:47:00,5.036,-0.028,123.069,8.484,,18.482,0.007,2.026,0.014,,8.801,,,4
2010-05-25 02:48:00,5.03,0.115,123.017,8.596999999999998,,17.716,0.006,1.968,0.012,,8.826,,,4
2010-05-25 02:49:00,5.034,0.082,123.031,8.609999999999998,,18.517,0.008,2.136,0.0179999999999999,,8.750999999999998,,,4
2010-05-25 02:50:00,5.032,0.0219999999999999,123.069,8.622,,18.294,0.006,2.026,0.012,,8.676999999999998,,,4
2010-05-25 02:51:00,5.031,-0.0219999999999999,123.023,8.58,,19.697,0.008,2.18,0.016,,8.643,,,4
2010-05-25 02:52:00,5.027,0.055,123.031,8.576,,19.015,0.006,1.996,0.012,,8.622999999999998,,,4
2010-05-25 02:53:00,5.026,0.121,122.989,8.558,,18.431,0.007,2.074,0.016,,8.574999999999998,,,4
2010-05-25 02:54:00,5.031,0.0219999999999999,123.015,8.529,,19.472,0.007,2.052,0.014,,8.554,,,4
2010-05-25 02:55:00,5.034,0.049,123.056,8.500999999999998,,19.153,0.007,1.95,0.014,,8.506999999999998,,,4
2010-05-25 02:56:00,5.031,0.049,123.051,8.497999999999998,,19.12,0.007,2.046,0.014,,8.506,,,4
2010-05-25 02:57:00,5.027,0.0439999999999999,123.003,8.478,,20.335,0.007,2.1,0.014,,8.58,,,4
2010-05-25 02:58:00,5.032,0.154,122.993,8.478,,20.238,0.004,1.974,0.01,,8.619,,,4
2010-05-25 02:59:00,5.029,0.1479999999999999,123.042,8.492,,19.729,0.008,2.222,0.0179999999999999,,8.676999999999998,,,4
2010-05-25 03:00:00,5.037,0.0599999999999999,123.094,8.461999999999998,,19.432,0.008,1.96,0.016,,8.715,,,4
2010-05-25 03:01:00,5.031,0.0879999999999999,123.073,8.391999999999998,,19.615,0.007,1.876,0.014,,8.718,,,4
2010-05-25 03:02:00,5.031,0.027,123.091,8.378,,19.759,0.008,1.84,0.016,,8.737999999999998,,,4
2010-05-25 03:03:00,5.029,0.0879999999999999,123.051,8.375,,19.904,0.008,1.984,0.016,,8.76,,,4
2010-05-25 03:04:00,5.033,0.126,123.106,8.391,,20.415,0.008,2.17,0.0179999999999999,,8.759,,,4
2010-05-25 03:05:00,5.032,0.0709999999999999,123.099,8.512,,20.221,0.007,1.774,0.014,,8.756,,,4
2010-05-25 03:06:00,5.038,0.0879999999999999,123.034,8.574,,20.047,0.008,2.014,0.0179999999999999,,8.782,,,4
2010-05-25 03:07:00,5.037,-0.05,123.094,8.689,,19.257,0.008,2.118,0.016,,8.794,,,4
2010-05-25 03:08:00,5.031,0.159,123.086,8.711999999999998,,18.844,0.006,2.028,0.01,,8.71,,,4
2010-05-25 03:09:00,5.033,0.099,123.102,8.699,,18.426,0.005,2.116,0.01,,8.695999999999998,,,4
2010-05-25 03:10:00,5.031,-0.006,123.035,8.609,,18.84,0.008,1.996,0.016,,8.663,,,4
2010-05-25 03:11:00,5.028,0.0,123.022,8.441,,18.99,0.0089999999999999,1.972,0.0179999999999999,,8.647,,,4
2010-05-25 03:12:00,5.027,0.027,123.004,8.292,,19.755,0.0089999999999999,2.034,0.0179999999999999,,8.653,,,4
2010-05-25 03:13:00,5.031,0.027,122.975,8.112999999999998,,19.646,0.007,1.896,0.012,,8.657999999999998,,,4
2010-05-25 03:14:00,5.03,0.082,122.95,7.974,,19.327,0.007,1.894,0.014,,8.721999999999998,,,4
2010-05-25 03:15:00,5.028,0.049,122.987,7.965,,19.86,0.008,1.902,0.014,,8.785,,,4
2010-05-25 03:16:00,5.029,0.016,122.967,7.950999999999999,,20.366,0.0089999999999999,1.95,0.0179999999999999,,8.806,,,4
2010-05-25 03:17:00,5.028,0.198,123.008,7.913,,19.601,0.008,1.918,0.016,,8.814,,,4
2010-05-25 03:18:00,5.03,0.22,123.013,8.01,,19.651,0.007,1.75,0.012,,8.859,,,4
2010-05-25 03:19:00,5.03,0.0769999999999999,122.972,8.021,,20.06,0.005,2.016,0.01,,8.887,,,4
2010-05-25 03:20:00,5.025,-0.017,122.976,8.051999999999998,,19.056,0.007,1.686,0.012,,8.955,,,4
2010-05-25 03:21:00,5.02,0.0439999999999999,122.873,8.103,,20.027,0.0089999999999999,2.008,0.0179999999999999,,9.006,,,4
2010-05-25 03:22:00,5.027,0.0219999999999999,122.894,8.151,,19.87,0.007,2.04,0.016,,9.028,,,4
2010-05-25 03:23:00,5.029,0.066,122.901,8.167,,19.146,0.008,1.662,0.012,,9.049,,,4
2010-05-25 03:24:00,5.033,0.154,122.95,8.086999999999998,,19.659,0.008,1.752,0.014,,9.109,,,4
2010-05-25 03:25:00,5.028,0.1479999999999999,122.856,8.25,,20.462,0.0089999999999999,1.804,0.0179999999999999,,9.175,,,4
2010-05-25 03:26:00,5.032,0.154,122.916,8.138999999999998,,19.757,0.007,1.78,0.012,,9.167,,,4
2010-05-25 03:27:00,5.021,-0.099,122.86,8.377,,18.53,0.007,2.022,0.014,,9.205,,,4
2010-05-25 03:28:00,5.027,0.198,122.884,8.447,,19.179,0.007,1.684,0.012,,9.179,,,4
2010-05-25 03:29:00,5.023,0.0439999999999999,122.831,8.201,,19.036,0.006,2.062,0.012,,9.191,,,4
2010-05-25 03:30:00,5.017,0.027,122.773,8.134,,19.289,0.008,2.02,0.0179999999999999,,9.209,,,4
2010-05-25 03:31:00,5.027,0.126,122.806,8.188,,19.814,0.006,1.96,0.01,,9.185,,,4
2010-05-25 03:32:00,5.027,0.104,122.819,8.122,,20.157,0.0089999999999999,2.094,0.0179999999999999,,9.126,,,4
2010-05-25 03:33:00,5.031,0.132,122.888,7.713,,20.102,0.007,1.776,0.012,,9.177,,,4
2010-05-25 03:34:00,5.024,0.0439999999999999,122.777,7.490999999999999,,20.108,0.006,1.84,0.01,,9.261,,,4
2010-05-25 03:35:00,5.021,0.0599999999999999,122.739,7.312999999999999,,19.925,0.008,1.782,0.014,,9.318,,,4
2010-05-25 03:36:00,5.015,0.0379999999999999,122.669,7.177,,20.089,0.007,2.056,0.014,,9.393,,,4
2010-05-25 03:37:00,5.018,0.11,122.687,6.984,,20.603,0.008,2.29,0.0179999999999999,,9.437,,,4
2010-05-25 03:38:00,5.021,0.0929999999999999,122.764,7.017,,20.171,0.004,1.926,0.008,,9.48,,,4
2010-05-25 03:39:00,5.011,0.0,122.757,7.105,,19.966,0.006,2.068,0.012,,9.493,,,4
2010-05-25 03:40:00,5.015,0.033,122.74,7.251,,20.487,0.0089999999999999,2.082,0.0179999999999999,,9.504,,,4
2010-05-25 03:41:00,5.019,0.0599999999999999,122.685,7.197,,20.649,0.007,2.05,0.014,,9.504,,,4
2010-05-25 03:42:00,5.026,0.049,122.75,6.964,,20.629,0.008,1.944,0.016,,9.531,,,4
2010-05-25 03:43:00,5.022,0.082,122.742,6.864,,20.5,0.007,1.678,0.012,,9.553,,,4
2010-05-25 03:44:00,5.019,0.0879999999999999,122.746,6.811,,19.935,0.007,2.188,0.016,,9.583,,,4
2010-05-25 03:45:00,5.017,0.027,122.722,6.798,,21.353,0.007,1.962,0.014,,9.631,,,4
2010-05-25 03:46:00,5.022,0.0599999999999999,122.757,6.818,,21.522,0.007,2.224,0.016,,9.645,,,4
2010-05-25 03:47:00,5.018,0.055,122.712,7.173,,21.053,0.0089999999999999,2.312,0.02,,9.71,,,4
2010-05-25 03:48:00,5.017,-0.028,122.691,7.463,,20.44,0.007,2.17,0.014,,9.696,,,4
