measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-06-07 00:00:00,0.1893,3.568,123.4084,20.7306,13.2902,20.4754,0.0118,1.0761,0.0111,20.8244,18.2822,18.1523,18.4281,0.1337,4
2011-06-07 00:01:00,0.1895,3.5251,123.4605,20.4335,13.2902,20.4754,0.0161999999999999,1.0875,0.0168999999999999,20.7491,18.2211,18.1245,18.4267,0.1345,4
2011-06-07 00:02:00,0.1885999999999999,3.5681,123.4524,20.4828,13.2902,20.4731,0.0164,1.2754,0.0199,20.6929,18.2105,18.0868,18.4057,0.1337,4
2011-06-07 00:03:00,0.1890999999999999,3.4606,123.4565,20.6459,13.2902,20.4596,0.0155,1.0818,0.0158,20.6427,18.2324,18.1059,18.4505,0.1346999999999999,4
2011-06-07 00:04:00,0.1895,3.5896,123.4363,20.7293,13.2902,20.4483,0.0205,1.1616,0.0212,20.6044,18.2412,18.0731,18.435,0.1342,4
2011-06-07 00:05:00,0.1890999999999999,3.5681,123.4882,20.7254,13.2911,20.4179,0.0194,1.2356,0.025,20.5403,18.2254,18.0107,18.4199,0.1338,4
2011-06-07 00:06:00,0.1884,3.5466,123.4815,20.7824,13.2916,20.3963,0.0236999999999999,1.1217,0.0253,20.4979,18.2043,18.0028,18.4023,0.1341,4
2011-06-07 00:07:00,0.1893,3.5681,123.5214,20.7942,13.2934,20.3963,0.021,1.1445,0.024,20.4778,18.0834,17.8923,18.2224,0.1343999999999999,4
2011-06-07 00:08:00,0.1890999999999999,3.5252,123.3421,20.686,13.2948,20.3918,0.0148,1.5089,0.0225999999999999,20.4429,17.9684,17.7222,18.124,0.1346999999999999,4
2011-06-07 00:09:00,0.1888,3.482,123.1777,20.6168,13.2948,20.3692,0.0247999999999999,1.2014,0.0307,20.3836,17.8428,17.6105,18.0318,0.134,4
2011-06-07 00:10:00,0.1893,3.4819,123.1241,20.6261,13.2952,20.3443,0.0235,1.1729,0.0242999999999999,20.3429,17.8087,17.6481,17.993,0.1346,4
2011-06-07 00:11:00,0.1893,3.5033,123.1571,20.5496,13.2957,20.3353,0.0253,1.1387,0.0291,20.311,17.7704,17.6055,17.9741,0.134,4
2011-06-07 00:12:00,0.1890999999999999,3.5247,123.1707,20.3998,13.2966,20.315,0.0152999999999999,0.9963,0.0164,20.263,17.7778,17.599,17.9828,0.1343,4
2011-06-07 00:13:00,0.1890999999999999,3.4817,123.1289,20.2025,13.2975,20.2924,0.0205,1.1102,0.0241,20.2086,17.641,17.3864,17.7752,0.1345,4
2011-06-07 00:14:00,0.1893,3.5677,123.1654,19.989,13.2971,20.2879,0.0166,0.9793,0.0173999999999999,20.1646,17.4347,17.1925,17.5892,0.135,4
2011-06-07 00:15:00,0.1890999999999999,3.6108,123.1666,19.8859,13.2989,20.2628,0.0129999999999999,1.133,0.0125,20.0987,17.3155,17.161,17.4978,0.1341,4
2011-06-07 00:16:00,0.1893,3.4818,123.1903,20.1313,13.3007,20.2359,0.0236999999999999,0.9736,0.0224999999999999,20.0649,17.3963,17.2418,17.5939,0.1351999999999999,4
2011-06-07 00:17:00,0.1890999999999999,3.6108,123.1977,20.1718,13.3007,20.2178,0.0223,1.2639,0.0284,20.0267,17.3531,17.1582,17.5744,0.1333999999999999,4
2011-06-07 00:18:00,0.1895,3.5893,123.2036,20.1455,13.3012,20.1839,0.0194,1.2469,0.0235999999999999,19.9831,17.4777,17.3573,17.7795,0.1343,4
2011-06-07 00:19:00,0.1890999999999999,3.6108,123.252,20.1146,13.3012,20.1704,0.0187,1.0704,0.0204,19.9654,17.6046,17.3409,17.839,0.1343,4
2011-06-07 00:20:00,0.1890999999999999,3.6109,123.2614,20.0884,13.3012,20.1442,0.0195999999999999,1.19,0.0238,19.9226,17.5727,17.3131,17.8057,0.1348999999999999,4
2011-06-07 00:21:00,0.1890999999999999,3.5679,123.193,20.149,13.3012,20.1184,0.0194,1.1501,0.0225999999999999,19.8947,17.569,17.3359,17.8305,0.1345,4
2011-06-07 00:22:00,0.1885999999999999,3.482,123.1751,20.3022,13.3017,20.0913,0.0182,1.2014,0.023,19.887,17.7219,17.5564,18.0542,0.1338,4
2011-06-07 00:23:00,0.1889,3.6325,123.2104,20.6225,13.3021,20.0755,0.0198,1.3266,0.0257,19.9273,17.9411,17.7145,18.3024,0.1351,4
2011-06-07 00:24:00,0.1890999999999999,3.5035,123.1924,20.8168,13.3026,20.0597,0.0187,1.1501,0.0211,19.9744,18.1567,17.935,18.5505,0.1346,4
