measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2012-11-29 00:00:00,,0.1817,,2.7528,,121.5525,,7.0188,13.5944,4.6425,,0.0047999999999999,,2.8785,,0.0143,,5.0262,,3.2787,,2.311,,3.0781,,,,,,-3.5673,0.1241,4
2012-11-29 00:01:00,,0.1817,,2.7668,,121.5358,,6.9923,13.5944,4.6425,,0.0027,,2.8614,,0.0077,,4.984,,3.1232,,2.1811,,2.8825,,,,,,-3.5672,0.1247999999999999,4
2012-11-29 00:02:00,,0.1817999999999999,,2.7589,,121.54,,7.0431,13.5944,4.6425,,0.0006999999999999,,2.8044,,0.0014,,4.9633,,2.9971,,2.128,,2.7706,,,,,,-3.5078,0.1242999999999999,4
2012-11-29 00:03:00,,0.1817999999999999,,2.7665,,121.5384,,7.0389,13.5944,4.6425,,0.0002,,2.7531,,0.0028,,4.9519,,2.8824,,2.0059,,2.6279,,,,,,-2.9132,0.1246,4
2012-11-29 00:04:00,,0.1817,,2.7649,,121.525,,7.0368,13.5944,4.6425,,-0.0008999999999999,,3.0837,,-0.0008999999999999,,4.9426,,2.8329,,2.1006,,2.6444,,,,,,-3.5672,0.1246,4
2012-11-29 00:05:00,,0.1817999999999999,,2.7751,,121.5421,,7.1018,13.5944,4.6425,,-0.0033999999999999,,3.135,,-0.0112999999999999,,4.9398,,2.8588,,2.1503,,2.6796,,,,,,-3.0916,0.1249,4
2012-11-29 00:06:00,,0.1817,,2.7624,,121.4785,,7.0352,13.5944,4.6425,,0.0008999999999999,,3.0039,,0.0038999999999999,,4.9341,,2.8424,,2.1237,,2.638,,,,,,-3.0321,0.1246,4
2012-11-29 00:07:00,,0.1814999999999999,,2.7567,,121.4466,,6.9927,13.5944,4.6444,,-0.0020999999999999,,2.964,,0.0005,,4.9174,,2.7883,,2.0416,,2.5682,,,,,,-3.5672,0.1244,4
2012-11-29 00:08:00,,0.1814999999999999,,2.7644,,121.401,,6.9062,13.5944,4.6538,,-0.0005,,2.9526,,-0.0006999999999999,,4.9154,,2.787,,2.0338,,2.5275,,,,,,-3.5672,0.1247999999999999,4
2012-11-29 00:09:00,,0.1814999999999999,,2.7766,,121.4345,,6.4673,13.5944,4.6576,,-0.0016,,3.0381,,-0.0051,,4.8799,,2.7628,,1.9795,,2.4581,,,,,,-3.5672,0.1252999999999999,4
2012-11-29 00:10:00,,0.1814999999999999,,2.7614,,121.445,,6.2421,13.5944,4.6538,,0.0005,,2.9298,,0.0041,,4.8411,,2.7963,,2.0295,,2.4822,,,,,,-3.6861,0.1245,4
2012-11-29 00:11:00,,0.1816,,2.7662,,121.4347,,6.3015,13.5944,4.6444,,-0.0025,,2.7702,,-0.0071,,4.8346,,2.9166,,2.1944,,2.6298,,,,,,-3.805,0.1244,4
2012-11-29 00:12:00,,0.1816,,2.7607,,121.4409,,6.4341,13.5944,4.6444,,0.0027,,3.078,,0.0099,,4.8381,,2.9775,,2.2604,,2.771,,,,,,-3.7456,0.1246,4
2012-11-29 00:13:00,,0.1816,,2.7603,,121.4097,,6.6236,13.5944,4.6425,,0.0043,,2.8671,,0.012,,4.867,,3.0615,,2.3173,,2.8207,,,,,,-3.7456,0.1242999999999999,4
2012-11-29 00:14:00,,0.1816,,2.7604,,121.415,,6.5577,13.5944,4.6425,,-0.0027,,2.8728,,-0.0083999999999999,,4.8812,,3.0838,,2.3066,,2.8208,,,,,,-3.6267,0.1247,4
2012-11-29 00:15:00,,0.1814999999999999,,2.758,,121.3472,,6.3154,13.5944,4.6425,,-0.0002,,3.1179,,-0.0011,,4.8612,,3.0867,,2.2644,,2.8058,,,,,,-3.6267,0.1252,4
2012-11-29 00:16:00,,0.1814999999999999,,2.7575,,121.3102,,6.2344,13.5944,4.6425,,0.0008999999999999,,2.964,,0.0035999999999999,,4.822,,3.0874,,2.2586,,2.9004,,,,,,-3.6267,0.1242,4
