measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2011-10-18 00:00:00,,0.1855999999999999,,3.3137,,122.8215,,2.0404,13.7515,2.4375,,-0.0032,,1.6587,,-0.0053,,2.0846,,0.1454999999999999,,0.1131,,0.658,,,,,,-2.854,0.1283,4
2011-10-18 00:01:00,,0.186,,3.2491,,122.8249,,2.0794,13.7519,2.4375,,-0.0038999999999999,,1.596,,-0.007,,2.0602,,0.1182,,0.1139,,0.6502,,,,,,-2.7945,0.1274,4
2011-10-18 00:02:00,,0.1865,,3.4213,,122.83,,2.1329,13.7518,2.4375,,-0.0016,,1.6359,,-0.0032,,2.0458,,0.0879,,0.0742,,0.5559,,,,,,-2.7945,0.1273,4
2011-10-18 00:03:00,,0.1857999999999999,,3.3137,,122.8215,,2.1603,13.7521,2.4375,,-0.0016,,1.6644,,-0.0027,,2.0336,,0.0216,,0.0086999999999999,,0.4774999999999999,,,,,,-2.854,0.1274,4
2011-10-18 00:04:00,,0.1865,,3.2922,,122.7462,,2.1448,13.7522,2.4206,,-0.0043,,1.6074,,-0.0041,,2.0074,,0.0371,,0.0247999999999999,,0.4582999999999999,,,,,,-2.854,0.1287,4
2011-10-18 00:05:00,,0.186,,3.3997,,122.7497,,2.0851,13.7547,2.4172,,-0.005,,1.71,,-0.0106999999999999,,1.9903,,-0.0103,,-0.0507,,0.4022999999999999,,,,,,-2.9135,0.1269,4
2011-10-18 00:06:00,,0.186,,3.4643,,122.7907,,2.0663,13.7546,2.4172,,-0.0073,,1.9209,,-0.0146,,1.9695,,-0.0333999999999999,,-0.1321,,0.3599,,,,,,-2.854,0.1277,4
2011-10-18 00:07:00,,0.186,,3.3997,,122.7821,,2.1571,13.7558,2.404,,-0.0014,,1.6017,,-0.0028,,1.9412,,-0.0509,,-0.1605,,0.3473999999999999,,,,,,-2.9729,0.1270999999999999,4
2011-10-18 00:08:00,,0.1857999999999999,,3.3782,,122.8027,,2.1492,13.7558,2.3946,,-0.008,,1.6929,,-0.0138,,1.9139,,-0.1504999999999999,,-0.2427,,0.2708999999999999,,,,,,-3.0324,0.1275999999999999,4
2011-10-18 00:09:00,,0.186,,3.3352,,122.8317,,2.126,13.7561,2.3895,,-0.0038999999999999,,1.5789,,-0.0064999999999999,,1.8908,,-0.2832,,-0.3458999999999999,,0.1252999999999999,,,,,,-3.1513,0.128,4
