measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-05-17 00:00:00,0.1889,3.4404,122.2625,17.1261,,,,13.3795,,16.7363,0.0109,1.5038,0.0152,,,,,16.7544,15.4506,15.5715,15.6092,-1.4252,0.1335,,,,4
2012-05-17 00:01:00,0.1880999999999999,3.3544,122.2625,17.0834,,,,13.3804,,16.7363,0.0077,1.6519,0.0145,,,,,16.7585,15.4331,15.5366,15.5834,-1.4252,0.1342,,,,4
2012-05-17 00:02:00,0.1889,3.3544,122.2607,17.1752,,,,13.3795,,16.7363,0.0149999999999999,1.7829,0.0252,,,,,16.7676,15.468,15.6036,15.693,-1.3658,0.1331,,,,4
2012-05-17 00:03:00,0.1872,3.2469,122.283,17.5325,,,,13.3795,,16.7363,0.0198,1.5835,0.0313999999999999,,,,,16.8004,15.5596,15.6811,15.8921,-1.3658,0.1336,,,,4
2012-05-17 00:04:00,0.1875999999999999,3.2684,122.2761,17.4568,,,,13.3795,,16.7363,0.0141,1.5778,0.0207,,,,,16.8269,15.5953,15.7049,15.8111,-1.0689,0.1341,,,,4
2012-05-17 00:05:00,0.1880999999999999,3.3544,122.2693,17.2691,,,,13.3795,,16.7363,0.0187,1.4126,0.0267,,,,,16.8394,15.633,15.7245,15.8516,-1.1876,0.1343,,,,4
2012-05-17 00:06:00,0.1885,3.4189,122.2642,17.4232,,,,13.3799,,16.7363,0.0115999999999999,1.6234,0.0189,,,,,16.854,15.714,15.853,15.9884,-1.1876,0.1336,,,,4
2012-05-17 00:07:00,0.1877999999999999,3.4834,122.2966,18.0155,,,,13.3795,,16.7363,0.0179999999999999,1.6234,0.0302,,,,,16.9363,15.9668,16.0848,16.2683,-1.1283,0.1338,,,,4
2012-05-17 00:08:00,0.1883,3.3114,122.2847,18.4567,,,,13.3776,,16.7404,0.0171,1.612,0.0276,,,,,17.0351,16.1943,16.285,16.4461,-0.9501,0.134,,,,4
2012-05-17 00:09:00,0.1875999999999999,3.4404,122.2795,18.3054,,,,13.3772,,16.7612,0.0129999999999999,1.4525,0.0187,,,,,17.122,16.3302,16.342,16.4906,-0.772,0.1336,,,,4
2012-05-17 00:10:00,0.1880999999999999,3.5479,122.2847,17.7608,,,,13.3772,,16.7798,0.0132,1.6348,0.0208999999999999,,,,,17.1518,16.3195,16.2762,16.3865,-0.7126,0.1338,,,,4
2012-05-17 00:11:00,0.1877999999999999,3.3329,122.3137,17.4897,,,,13.3762,,16.786,0.0132,1.7544,0.0224,,,,,17.1253,16.2259,16.1708,16.3048,-0.8314,0.1331,,,,4
2012-05-17 00:12:00,0.1880999999999999,3.5694,122.2915,17.4572,,,,13.3758,,16.8026,0.0123,1.6405,0.0202999999999999,,,,,17.1293,16.2069,16.2083,16.2969,-1.0095,0.1336,,,,4
2012-05-17 00:13:00,0.1880999999999999,3.3974,122.3325,17.5481,,,,13.3758,,16.8129,0.0168999999999999,1.6576,0.0281,,,,,17.1375,16.1978,16.2055,16.2808,-1.247,0.1341,,,,4
2012-05-17 00:14:00,0.1885,3.5264,122.3291,17.5253,,,,13.3753,,16.8357,0.0221,1.7772,0.0378,,,,,17.1533,16.2025,16.2094,16.282,-1.247,0.1338999999999999,,,,4
2012-05-17 00:15:00,0.1877999999999999,3.4404,122.2778,17.5763,,,,13.3753,,16.844,0.0146,1.7943,0.0228,,,,,17.1658,16.254,16.2603,16.3566,-1.4252,0.1338999999999999,,,,4
2012-05-17 00:16:00,0.1885,3.3114,122.3001,17.7749,,,,13.3735,,16.8606,0.0144,1.7088,0.0245,,,,,17.1796,16.2922,16.2999,16.3941,-1.4252,0.135,,,,4
2012-05-17 00:17:00,0.1877999999999999,3.5479,122.3257,17.9943,,,,13.373,,16.8792,0.0121,1.7202,0.0184999999999999,,,,,17.2267,16.4085,16.4546,16.562,-1.3658,0.1333999999999999,,,,4
2012-05-17 00:18:00,0.1885,3.2469,122.3137,18.1286,,,,13.3721,,16.8854,0.0146,1.7772,0.0277999999999999,,,,,17.2768,16.5033,16.5466,16.6393,-1.3064,0.1341,,,,4
2012-05-17 00:19:00,0.1880999999999999,3.2899,122.3188,18.2262,,,,13.3717,,16.9061,0.0168999999999999,1.7259,0.0305999999999999,,,,,17.324,16.5966,16.6293,16.7276,-1.2471,0.1341,,,,4
2012-05-17 00:20:00,0.1885,3.3329,122.2983,18.2244,,,,13.3717,,16.933,0.0168999999999999,1.5835,0.0261,,,,,17.3592,16.62,16.6228,16.7344,-1.0689,0.1342,,,,4
2012-05-17 00:21:00,0.1880999999999999,3.3544,122.3496,18.1808,,,,13.3717,,16.9455,0.0178,1.6803,0.0305999999999999,,,,,17.3717,16.6478,16.638,16.7656,-1.0689,0.1343999999999999,,,,4
2012-05-17 00:22:00,0.1877999999999999,3.2039,122.3342,18.2294,,,,13.3717,,16.9745,0.0128,1.6348,0.0201,,,,,17.4146,16.6949,16.6977,16.8162,-0.9502,0.1328,,,,4
2012-05-17 00:23:00,0.1880999999999999,3.3759,122.3154,18.1858,,,,13.3717,,16.9848,0.0202999999999999,1.5778,0.031,,,,,17.4402,16.6732,16.6516,16.7757,-0.8908,0.1341,,,,4
2012-05-17 00:24:00,0.1875999999999999,3.3974,122.2966,18.1056,,,,13.3712,,17.0097,0.0182,1.8,0.0296,,,,,17.4602,16.6528,16.6486,16.7225,-1.0689,0.1338,,,,4
2012-05-17 00:25:00,0.1875999999999999,3.3114,122.3086,17.972,,,,13.3717,,17.0244,0.021,1.7772,0.0369999999999999,,,,,17.4623,16.6166,16.6208,16.6968,-1.0689,0.1346,,,,4
2012-05-17 00:26:00,0.1880999999999999,3.4189,122.3428,17.8547,,,,13.3703,,17.0471,0.0148,1.6803,0.0245,,,,,17.4704,16.5857,16.5759,16.6931,-1.3065,0.1333999999999999,,,,4
2012-05-17 00:27:00,0.1880999999999999,3.3974,122.3428,17.8733,,,,13.3703,,17.072,0.0123,1.9139,0.027,,,,,17.4862,16.5492,16.5555,16.6705,-1.3065,0.1345,,,,4
2012-05-17 00:28:00,0.1877999999999999,3.5694,122.3582,17.8688,,,,13.3685,,17.0865,0.0159,1.6632,0.0248999999999999,,,,,17.484,16.5226,16.5226,16.6042,-1.3065,0.135,,,,4
2012-05-17 00:29:00,0.1880999999999999,3.4189,122.365,17.8022,,,,13.3675,,17.0968,0.0141,1.6462,0.0236999999999999,,,,,17.4707,16.4779,16.4765,16.5915,-1.3658,0.1348,,,,4
