measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2008-02-10 00:00:00,5.183,-0.095,124.822,2.518,3.092,0.006,1.625,0.0109999999999999,1.314,4
2008-02-10 00:15:00,5.182,-0.095,124.768,2.732,3.26,0.006,1.686,0.01,1.417,4
2008-02-10 00:30:00,5.176,-0.095,124.63,3.405,3.552,0.006,1.874,0.0109999999999999,1.973,4
2008-02-10 00:45:00,5.181,-0.095,124.73,5.348,4.266,0.006,1.97,0.0129999999999999,2.533,4
2008-02-10 01:00:00,5.182,-0.095,124.748,5.114,5.182,0.006,1.975,0.012,3.05,4
2008-02-10 01:15:00,5.183,-0.094,124.749,6.223,5.633,0.006,1.785,0.01,3.15,4
2008-02-10 01:30:00,5.182,-0.095,124.73,5.682,6.054,0.007,1.667,0.0109999999999999,3.452,4
2008-02-10 01:45:00,5.186,-0.094,124.815,4.875,5.908,0.006,1.643,0.01,3.634,4
2008-02-10 02:00:00,5.188,-0.095,124.859,4.522,5.532,0.007,1.64,0.0109999999999999,3.336,4
2008-02-10 02:15:00,5.184,-0.095,124.79,4.092,5.096,0.006,1.556,0.01,2.536,4
2008-02-10 02:30:00,5.178,-0.095,124.65,4.223,4.659,0.007,1.547,0.0109999999999999,2.237,4
2008-02-10 02:45:00,5.177,-0.095,124.64,3.778,4.326,0.006,1.552,0.01,2.603,4
2008-02-10 03:00:00,5.177,-0.095,124.635,4.332,4.359,0.006,1.58,0.01,2.285,4
2008-02-10 03:15:00,5.174,-0.095,124.609,4.031,4.384,0.006,1.588,0.01,2.467,4
2008-02-10 03:30:00,5.176,-0.095,124.635,4.141,4.367,0.006,1.609,0.01,2.569,4
2008-02-10 03:45:00,5.174,-0.095,124.6,4.235,4.603,0.006,1.635,0.01,2.86,4
2008-02-10 04:00:00,5.173,-0.095,124.58,3.835,4.616,0.007,1.579,0.0109999999999999,2.786,4
2008-02-10 04:15:00,5.172,-0.095,124.582,3.648,4.583,0.006,1.621,0.01,3.155,4
2008-02-10 04:30:00,5.174,-0.095,124.623,3.906,4.516,0.006,1.669,0.0109999999999999,3.165,4
2008-02-10 04:45:00,5.181,-0.095,124.789,4.289,4.67,0.006,1.698,0.0109999999999999,3.226,4
2008-02-10 05:00:00,5.184,-0.095,124.881,4.684,4.854,0.007,1.606,0.0109999999999999,3.065,4
2008-02-10 05:15:00,5.18,-0.095,124.778,4.949,5.098,0.007,1.557,0.01,3.22,4
2008-02-10 05:30:00,5.176,-0.095,124.702,4.876,5.149,0.007,1.588,0.01,2.958,4
2008-02-10 05:45:00,5.172,-0.095,124.615,5.55,5.362,0.006,1.576,0.01,3.351,4
2008-02-10 06:00:00,5.167,-0.095,124.491,5.411,5.756,0.006,1.619,0.01,3.842,4
2008-02-10 06:15:00,5.162,-0.095,124.39,5.091,5.816,0.007,2.203,0.0149999999999999,4.07,4
2008-02-10 06:30:00,5.163,-0.095,124.435,4.114,5.546,0.007,4.016,0.027,4.077,4
2008-02-10 06:45:00,5.165,-0.095,124.469,3.582,5.09,0.0089999999999999,11.021,0.106,3.855,4
2008-02-10 07:00:00,5.401,-2.085,124.709,3.5,4.717,0.0359999999999999,159.095,5.763,3.716,4
2008-02-10 07:15:00,5.413,5.557,124.78,3.285,4.491,0.113,162.89,18.476,3.566,4
2008-02-10 07:30:00,5.316,16.334,124.753,3.397,4.468,0.1809999999999999,163.505,29.612,3.855,4
2008-02-10 07:45:00,5.476,12.963,124.952,3.537,4.526,0.123,221.407,27.085,3.524,4
2008-02-10 08:00:00,5.429,21.594,124.842,3.984,4.621,0.167,216.72,36.192,3.602,4
2008-02-10 08:15:00,5.383,27.525,124.645,2.962,4.827,0.1779999999999999,244.076,43.134,4.066,4
2008-02-10 08:30:00,5.385,26.524,124.662,1.322,4.542,0.1739999999999999,243.126,42.267,3.966,4
2008-02-10 08:45:00,5.353,30.123,124.441,2.736,4.275,0.184,252.224,46.189,3.924,4
2008-02-10 09:00:00,5.278,36.3,124.293,3.801,4.475,0.217,245.384,53.158,3.996,4
2008-02-10 09:15:00,5.305,36.948,124.543,4.463,4.93,0.2129999999999999,254.093,53.91,4.303,4
