measured_on,ac_current_other_inv_14539,ac_current_other_inv_14539_2,ac_current_other_inv_14539_3,ac_current_other_inv_14539_4,ac_current_other_inv_14539_5,ac_current_other_inv_14539_6,ac_energy_inv_14539,ac_energy_inv_14539_2,ac_energy_inv_14539_3,ac_other_inv_14539,ac_other_meter_1865,ac_other_meter_1865_2,ac_other_meter_1865_3,ac_power_inv_14539,ac_power_meter_1865,ac_power_meter_1865_2,ac_power_meter_1865_3,ac_power_meter_1865_4,ac_power_meter_1865_5,ac_power_other_inv_14539,ac_power_other_inv_14539_2,ac_power_other_meter_1865,ac_power_other_meter_1865_2,ac_power_other_meter_1865_3,ac_power_other_meter_1865_4,ac_voltage_other_inv_14539,ac_voltage_other_inv_14539_2,ac_voltage_other_inv_14539_3,ac_voltage_other_inv_14539_4,ac_voltage_other_inv_14539_5,ac_voltage_other_meter_1865,ac_voltage_other_meter_1865_2,ac_voltage_other_meter_1865_3,ac_voltage_other_meter_1865_4,ac_voltage_other_meter_1865_5,ac_voltage_other_meter_1865_6,battery_a_avg__82785,battery_v_min__82784,chgsource_min__82788,chgstate_min__82787,ckbatt_max__82789,cr1000temp_c_avg__82689,dc_power_inv_14539,dc_voltage_other_inv_14539,dooropen_min__82690,irradiance_ghi_o_2206,irradiance_ghi_o_2207,irradiance_ghi_o_2209,irradiance_ghi_o_2210,irradiance_ghi_o_2211,irradiance_ghi_o_2212,irradiance_ghi_o_2213,irradiance_ghi_o_2215,irradiance_ghi_o_2216,irradiance_poa_o_2208,irradiance_poa_o_2214,load_a_avg__82786,qloss_ah_max__82790,rtd_c_avg_1__82791,rtd_c_avg_2__82792,rtd_c_avg_3__82793,rtd_c_avg_4__82794,rtd_c_avg_5__82795,rtd_c_avg_6__82796,rtd_c_avg_7__82797,shuntcurrent_a_avg_1__82765,shuntcurrent_a_avg_2__82766,shuntcurrent_a_avg_3__82767,shuntcurrent_a_avg_4__82768,shuntetot_kwh_max_1__82773,shuntetot_kwh_max_2__82774,shuntetot_kwh_max_3__82775,shuntetot_kwh_max_4__82776,shuntpdc_kw_avg_1__82769,shuntpdc_kw_avg_2__82770,shuntpdc_kw_avg_3__82771,shuntpdc_kw_avg_4__82772,system_other_inv_14539,system_other_inv_14539_10,system_other_inv_14539_11,system_other_inv_14539_12,system_other_inv_14539_13,system_other_inv_14539_14,system_other_inv_14539_2,system_other_inv_14539_3,system_other_inv_14539_4,system_other_inv_14539_5,system_other_inv_14539_6,system_other_inv_14539_7,system_other_inv_14539_8,system_other_inv_14539_9,system_other_meter_1865,system_other_meter_1865_2,system_other_meter_1865_3,system_other_o_2218,tctemps_c_avg_10__82807,tctemps_c_avg_11__82808,tctemps_c_avg_12__82809,tctemps_c_avg_1__82798,tctemps_c_avg_2__82799,tctemps_c_avg_3__82800,tctemps_c_avg_4__82801,tctemps_c_avg_5__82802,tctemps_c_avg_6__82803,tctemps_c_avg_7__82804,tctemps_c_avg_8__82805,tctemps_c_avg_9__82806,temperature_ambient_o_2217,temperature_ambient_o_2218,temperature_inverter_inv_14539,temperature_inverter_inv_14539_2,temperature_inverter_inv_14539_3,temperature_module_o_2218,temperature_other_inv_14539,wind_direction_o_2218,wind_other_o_2218,wind_other_o_2218_2,wind_other_o_2218_3,wind_other_o_2218_4,wind_speed_o_2218,wind_speed_o_2218_2,system_id
2018-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,60.0,-0.1,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.0599999999999999,0.0449999999999999,-0.934,0.0289999999999999,0.081,1.0,0.664,267.0,269.0,270.0,270.0,0.818,269.0,0.7909999999999999,269.0,0.8359999999999999,268.0,0.001,14.0,2.0,3.0,0.0,-0.095,0.0,-1.509,0.0,-0.027,-0.017,-0.0149999999999999,-0.021,-0.004,-0.0139999999999999,-0.016,-0.0759999999999999,0.432,-0.017,-0.3049999999999999,0.268,0.0,-6.44,-5.234,-6.175,-5.444,-6.033,-6.401,-3.38,0.001,-0.001,0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.93,6000.0,-1.491,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-2.928,-3.5980000000000003,-4.736000000000001,-5.257999999999999,-4.203,-4.621,-5.653,-4.603,-3.218,-3.073,-4.84,-4.508,1.02,1.054,23.0,23.0,32.0,-6.335,0.0,274.9,17.15,2.0,3.504,-1.0,1.847,2.6,4903
2018-01-19 00:01:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,59.99,-0.1019999999999999,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.055,0.068,-0.935,0.0289999999999999,0.081,1.0,0.67,267.0,269.0,270.1,270.0,0.818,269.0,0.7909999999999999,269.2,0.8359999999999999,268.0,0.001,14.0,1.0,3.0,0.0,-0.107,0.0,-1.3,0.0,-0.025,-0.017,-0.0139999999999999,-0.021,-0.009,-0.017,-0.016,-0.0529999999999999,0.4539999999999999,-0.017,-0.267,0.487,0.0,-6.39,-5.095,-6.017,-5.322,-5.853,-6.276,-3.278,0.001,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.91,6000.0,-1.45,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.02,-3.679,-4.787,-5.267,-4.248,-4.657,-5.647,-4.516,-3.197,-3.029,-4.752,-4.54,1.036,0.942,23.0,23.0,32.0,-6.379,0.0,274.4,14.23,2.333,3.504,-1.0,1.6880000000000002,2.5,4903
2018-01-19 00:02:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,59.98,-0.1019999999999999,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.048,0.0729999999999999,-0.934,0.0289999999999999,0.081,1.0,0.66,267.0,269.0,270.1,270.0,0.818,269.0,0.7909999999999999,269.1,0.8359999999999999,268.0,0.002,14.0,1.0,3.0,0.0,-0.1159999999999999,0.0,-1.3330000000000002,0.0,-0.023,-0.017,-0.0139999999999999,-0.021,-0.01,-0.018,-0.017,0.3649999999999999,0.772,-0.017,0.1799999999999999,0.707,0.0,-6.327000000000001,-5.062,-5.952000000000001,-5.257000000000001,-5.8260000000000005,-6.197,-3.213,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.91,6000.0,-1.4169999999999998,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.1,-3.821,-4.874,-5.322,-4.3260000000000005,-4.659,-5.699,-4.515,-3.213,-3.057,-4.737,-4.6160000000000005,0.899,0.551,23.0,23.0,32.0,-6.367000000000001,0.0,241.6,23.22,3.0,3.504,-1.0,1.425,2.2,4903
2018-01-19 00:03:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,59.93,-0.1,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.042,0.065,-0.934,0.0289999999999999,0.081,1.0,0.635,267.0,269.0,270.1,270.0,0.818,269.0,0.7909999999999999,269.1,0.8359999999999999,268.0,0.001,14.0,1.0,3.0,0.0,-0.118,0.0,-1.433,0.0,-0.024,-0.017,-0.0139999999999999,-0.024,-0.01,-0.019,-0.019,-0.04,0.4789999999999999,-0.02,-0.2289999999999999,0.7059999999999998,0.0,-6.327000000000001,-5.111000000000001,-5.973,-5.307,-5.84,-6.229,-3.23,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.91,6000.0,-1.433,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.128,-3.868,-4.927,-5.3660000000000005,-4.456,-4.744,-5.755,-4.5280000000000005,-3.287,-3.097,-4.75,-4.667,0.5899999999999999,0.4789999999999999,23.0,23.0,32.0,-6.4270000000000005,0.0,239.2,30.46,3.0,3.504,-1.0,0.643,1.1,4903
2018-01-19 00:04:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,60.0,-0.1019999999999999,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.035,0.0749999999999999,-0.934,0.0289999999999999,0.081,1.0,0.645,267.0,269.0,270.3,270.0,0.818,269.0,0.7909999999999999,269.9,0.8359999999999999,268.0,0.001,14.0,1.0,3.0,0.0,-0.118,0.0,-1.633,0.0,-0.024,-0.019,-0.017,-0.027,-0.01,-0.02,-0.02,-0.021,0.4749999999999999,-0.024,-0.233,0.7049999999999998,0.0,-6.409,-5.21,-6.0520000000000005,-5.404,-5.941,-6.229,-3.329,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.92,6000.0,-1.517,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.248,-3.949,-4.987,-5.435,-4.518,-4.776,-5.824,-4.594,-3.4210000000000003,-3.172,-4.805,-4.73,0.449,0.439,23.0,23.0,32.0,-6.428,0.0,243.3,45.44,3.0,3.505,-1.0,0.5999999999999999,1.1,4903
2018-01-19 00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,60.0,-0.1,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.0379999999999999,0.0749999999999999,-0.934,0.0289999999999999,0.0819999999999999,1.0,0.643,267.0,269.0,270.5,270.0,0.818,269.0,0.7909999999999999,270.0,0.8359999999999999,268.0,0.001,14.0,1.0,3.0,0.0,-0.118,0.0,-1.383,0.0,-0.026,-0.024,-0.02,-0.027,-0.013,-0.02,-0.02,-0.034,0.407,-0.024,-0.267,0.4859999999999999,0.0,-6.424,-5.257000000000001,-6.049,-5.4510000000000005,-6.049,-6.327000000000001,-3.3760000000000003,0.0,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.92,6000.0,-1.4,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.208,-4.005,-5.04,-5.482,-4.55,-4.835,-5.874,-4.62,-3.4330000000000003,-3.176,-4.83,-4.779,0.4379999999999999,0.417,23.0,23.0,32.0,-6.494,0.0,261.9,24.7,2.667,3.504,-1.0,0.96,1.8,4903
2018-01-19 00:06:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,60.0,-0.1,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.042,0.05,-0.934,0.0289999999999999,0.081,1.0,0.637,267.0,269.0,270.3,270.0,0.818,269.0,0.7909999999999999,270.0,0.8359999999999999,268.0,0.001,14.0,2.0,3.0,0.0,-0.118,0.0,-1.55,0.0,-0.027,-0.024,-0.02,-0.0279999999999999,-0.017,-0.02,-0.021,-0.0759999999999999,0.3939999999999999,-0.024,-0.3049999999999999,0.268,0.0,-6.474,-5.304,-6.035,-5.4510000000000005,-6.035,-6.327000000000001,-3.491,0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.92,6000.0,-1.55,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.2230000000000003,-3.986,-5.046,-5.515,-4.509,-4.855,-5.91,-4.642,-3.489,-3.219,-4.85,-4.797,0.513,0.4199999999999999,23.0,23.0,32.0,-6.532,0.0,264.7,13.34,2.0,3.505,-1.0,1.895,2.8,4903
2018-01-19 00:07:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,60.0,-0.1019999999999999,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.04,0.047,-0.934,0.0289999999999999,0.081,1.0,0.63,267.0,269.0,270.3,270.0,0.818,269.0,0.7909999999999999,269.7,0.8359999999999999,268.0,0.002,14.0,1.0,3.0,0.0,-0.118,0.0,-1.217,0.0,-0.027,-0.024,-0.02,-0.0279999999999999,-0.017,-0.02,-0.02,0.4149999999999999,0.827,-0.024,0.233,0.707,0.0,-6.474,-5.257000000000001,-6.035,-5.4510000000000005,-5.985,-6.244,-3.408,0.001,-0.001,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.93,6000.0,-1.317,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.252,-3.989,-5.048,-5.54,-4.582,-4.918,-5.947,-4.596,-3.428,-3.157,-4.803,-4.794,0.698,0.389,23.0,23.0,32.0,-6.516,0.0,279.8,11.62,2.85,3.504,-1.0,1.982,2.7,4903
2018-01-19 00:08:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,60.0,-0.1,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.033,0.07,-0.934,0.0289999999999999,0.0819999999999999,1.0,0.648,267.0,269.0,270.1,270.0,0.818,269.0,0.7909999999999999,269.5,0.8359999999999999,268.0,0.001,14.0,1.0,3.0,0.0,-0.119,0.0,-1.2,0.0,-0.027,-0.024,-0.02,-0.027,-0.017,-0.02,-0.02,-0.009,0.477,-0.024,-0.233,0.712,0.0,-6.443,-5.1770000000000005,-5.957000000000001,-5.323,-5.872999999999999,-6.229,-3.3110000000000004,0.0,-0.001,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.93,6000.0,-1.433,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.381,-4.03,-5.091,-5.568,-4.668,-4.811,-5.968,-4.545,-3.391,-3.1260000000000003,-4.751,-4.849,0.8349999999999999,0.3649999999999999,23.0,23.0,32.0,-6.533,0.0,266.9,20.62,3.0,3.504,-1.0,1.7719999999999998,2.9,4903
2018-01-19 00:09:00,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,462898.0,0.0,0.0,79.5,59.5,60.0,-0.1019999999999999,15135.0,2184.0,2166.0,477229.0,-0.0759999999999999,-0.0599999999999999,0.065,-0.934,0.0289999999999999,0.081,1.0,0.655,267.0,269.0,270.0,270.0,0.818,269.0,0.7909999999999999,269.9,0.8359999999999999,268.0,0.001,14.0,1.0,3.0,0.0,-0.124,0.0,-1.467,0.0,-0.0279999999999999,-0.024,-0.018,-0.027,-0.017,-0.02,-0.021,-0.019,0.456,-0.024,-0.225,0.7049999999999998,0.0,-6.502999999999999,-5.159,-5.84,-5.271,-5.808,-6.147,-3.228,0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6230000000000002,2.0,0.0,1.0,0.0,0.0,2.0,0.0,59.93,6000.0,-1.483,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,-3.373,-4.089,-5.127000000000001,-5.617000000000001,-4.635,-4.88,-6.007999999999999,-4.513,-3.37,-3.083,-4.717,-4.875,0.745,0.2399999999999999,23.0,23.0,32.0,-6.559,0.0,263.8,17.41,3.0,3.503,-1.0,1.575,2.3,4903
