measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2016-07-04 00:00:00,0.1823273,2.975281,122.6041,22.22169,13.19022,22.11558,0.0323536099999999,1.321485,0.0455217399999999,22.12584,20.24809,20.13317,20.37266,-3.599018,0.1329666999999999,4
2016-07-04 00:01:00,0.1821951,2.960078,122.5755,22.16252,13.19022,22.11332,0.02141718,1.042379,0.02325144,22.10979,20.21328,20.09004,20.33026,-3.599025,0.1315437999999999,4
2016-07-04 00:02:00,0.1822127,2.958954,122.5728,22.18819,13.19022,22.11332,0.0246069699999999,1.498063,0.0362865699999999,22.10289,20.19874,20.11843,20.32679,-3.599039,0.1318921999999999,4
2016-07-04 00:03:00,0.182204,2.965124,122.5835,22.22012,13.19067,22.11332,0.0200501299999999,1.105035,0.0223325899999999,22.10496,20.2272,20.11505,20.34278,-3.59904,0.1321785,4
2016-07-04 00:04:00,0.1821681,2.949525,122.5413,22.21873,13.19022,22.11332,0.0243791299999999,1.367054,0.03429314,22.10565,20.25012,20.12621,20.37607,-3.599041,0.1319142,4
2016-07-04 00:05:00,0.1821214999999999,2.970476,122.6143,22.20623,13.19022,22.11332,0.01708817,1.566416,0.02698911,22.096,20.20028,20.09297,20.3387,-3.599025,0.132299,4
2016-07-04 00:06:00,0.182148,2.978684,122.594,22.36096,13.19067,22.11332,0.01708817,1.270221,0.02208341,22.11737,20.31309,20.24042,20.46531,-3.599009,0.1327062,4
2016-07-04 00:07:00,0.1821251999999999,2.962871,122.573,22.3783,13.19022,22.11332,0.01298701,1.384142,0.0166949399999999,22.13185,20.33108,20.20788,20.45217,-3.598993,0.1319816,4
2016-07-04 00:08:00,0.1821981,2.964207,122.5948,22.3235,13.19022,22.11332,0.0227842299999999,1.327181,0.03035302,22.13254,20.3463,20.22726,20.46393,-3.598982,0.1316373999999999,4
2016-07-04 00:09:00,0.1823014,2.955689,122.651,22.20554,13.19022,22.11332,0.02164502,1.18478,0.0240145499999999,22.12082,20.26938,20.1427,20.38426,-3.598991,0.1316776,4
2016-07-04 00:10:00,0.1823192999999999,2.980444,122.6552,22.21523,13.19022,22.10843,0.0289359699999999,1.42971,0.0426561899999999,22.11455,20.26857,20.16127,20.38276,-3.598995,0.1326088,4
2016-07-04 00:11:00,0.1823184999999999,2.967301,122.6402,22.27245,13.19022,22.10598,0.02756892,1.37275,0.0375636099999999,22.11968,20.32227,20.21014,20.45858,-3.599003,0.1327929999999999,4
2016-07-04 00:12:00,0.1823241999999999,2.963766,122.6295,22.26365,13.19022,22.08884,0.01982228,1.40123,0.0296522,22.10806,20.33001,20.22965,20.42619,-3.599006,0.1323106,4
2016-07-04 00:13:00,0.1823267,2.948731,122.604,22.26431,13.19067,22.08395,0.0230120699999999,1.218956,0.02642846,22.108,20.359,20.21782,20.44134,-3.598984,0.1309961,4
2016-07-04 00:14:00,0.1822875999999999,2.960153,122.6107,22.23447,13.19022,22.08395,0.0209614899999999,1.384142,0.03041531,22.10248,20.29949,20.15205,20.40813,-3.538997,0.1317037,4
2016-07-04 00:15:00,0.1823099,2.977783,122.6034,22.14911,13.19113,22.08395,0.0207336499999999,1.600592,0.03184808,22.09559,20.25517,20.10495,20.34514,-3.538977,0.1325461,4
2016-07-04 00:16:00,0.182252,2.98165,122.6422,22.10538,13.19067,22.08395,0.01663249,1.293005,0.02272193,22.08317,20.25586,20.12226,20.37628,-3.598958,0.1328535999999999,4
2016-07-04 00:17:00,0.1824248,2.9669,122.7206,22.14425,13.19022,22.08395,0.02392344,1.418318,0.0344956,22.07766,20.19347,20.09931,20.29799,-3.599,0.1322116999999999,4
2016-07-04 00:18:00,0.1825159,2.982689,122.7386,22.14217,13.19113,22.08395,0.01913876,1.310093,0.02536945,22.06662,20.14016,20.03214,20.24677,-3.599,0.1323647,4
