measured_on,ac_current__319,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power__315,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__1132,dc_power__314,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2013-05-25 00:10:00,0.1832999999999999,,,2.9235,,,122.8677,15.4938,13.3052,16.6659,0.0175,3.0303,,0.0533,,,,,,,,,,,15.8592,14.3185,14.28,14.5797,-2.6725,0.1298999999999999,4
2013-05-25 00:11:00,0.1832,,,2.9214,,,122.8757,15.561,13.3057,16.6431,0.0159,2.5177,,0.0403,,,,,,,,,,,15.8616,14.3622,14.3103,14.6191,-2.2567,0.1290999999999999,4
2013-05-25 00:12:00,0.1832999999999999,,,2.9405,,,122.8906,15.5517,13.3057,16.6141,0.0082,2.9107,,0.0268,,,,,,,,,,,15.8521,14.3954,14.3316,14.6488,-2.4943,0.1293,4
2013-05-25 00:13:00,0.1834,,,2.9298,,,122.9269,15.6245,13.3057,16.5893,0.0212,2.8195,,0.0614999999999999,,,,,,,,,,,15.8586,14.4173,14.327,14.6554,-2.3161,0.1295999999999999,4
2013-05-25 00:14:00,0.1832999999999999,,,2.933,,,122.939,15.6777,13.3057,16.5644,0.0156999999999999,3.0702,,0.0475,,,,,,,,,,,15.8644,14.449,14.36,14.6891,-2.3161,0.129,4
2013-05-25 00:15:00,0.1832,,,2.9375,,,122.9106,15.7763,13.3057,16.5541,0.0097999999999999,2.9392,,0.0293,,,,,,,,,,,15.8869,14.5303,14.4449,14.7774,-2.4349,0.1293,4
2013-05-25 00:16:00,0.1834,,,2.9503,,,122.9033,15.8041,13.3057,16.5292,0.01,3.0987,,0.0311999999999999,,,,,,,,,,,15.8969,14.5538,14.4277,14.7561,-2.3162,0.1295999999999999,4
2013-05-25 00:17:00,0.1832999999999999,,,2.9469,,,122.9152,15.6729,13.3057,16.5126,0.0168999999999999,2.848,,0.0502999999999999,,,,,,,,,,,15.8915,14.5224,14.4055,14.7338,-2.4943,0.1297,4
2013-05-25 00:18:00,0.1834,,,2.9248,,,122.9327,15.6332,13.3057,16.4919,0.0128,2.8594,,0.0376,,,,,,,,,,,15.8875,14.5478,14.4421,14.7655,-2.4943,0.1293999999999999,4
2013-05-25 00:19:00,0.1834,,,2.9521,,,122.9546,15.6315,13.3057,16.4671,0.0161999999999999,2.8537,,0.0456,,,,,,,,,,,15.8759,14.5516,14.4423,14.7532,-2.3162,0.1292,4
2013-05-25 00:20:00,0.1832999999999999,,,2.9366,,,122.9775,15.6379,13.3057,16.4629,0.0109,3.0816,,0.0344,,,,,,,,,,,15.8948,14.5614,14.4501,14.7483,-2.3162,0.1298999999999999,4
2013-05-25 00:21:00,0.1834,,,2.9399,,,122.9916,15.5222,13.3057,16.4422,0.0109,2.6259,,0.0264999999999999,,,,,,,,,,,15.8769,14.5287,14.4034,14.7149,-2.3756,0.1292,4
2013-05-25 00:22:00,0.1834,,,2.9407,,,123.0061,15.5148,13.3057,16.4236,0.0123,3.0132,,0.0373,,,,,,,,,,,15.8624,14.5254,14.4183,14.7179,-2.4943,0.1297,4
2013-05-25 00:23:00,0.1834,,,2.9393,,,123.0263,15.6592,13.3057,16.4091,0.0118,2.7911,,0.0321999999999999,,,,,,,,,,,15.8751,14.576,14.4849,14.7748,-2.435,0.1295,4
2013-05-25 00:24:00,0.1834,,,2.9225,,,123.0155,15.6652,13.3057,16.3905,0.0149999999999999,2.9961,,0.0446,,,,,,,,,,,15.8774,14.595,14.4648,14.7833,-2.435,0.1300999999999999,4
2013-05-25 00:25:00,0.1835,,,2.9375,,,123.0294,15.5985,13.3066,16.3801,0.0106999999999999,2.8651,,0.0288999999999999,,,,,,,,,,,15.8691,14.598,14.4621,14.7974,-2.3756,0.1298,4
2013-05-25 00:26:00,0.1835,,,2.9267,,,123.017,15.4933,13.3061,16.3635,0.0148,2.7683,,0.0381,,,,,,,,,,,15.8512,14.5534,14.4035,14.7403,-2.3162,0.1290999999999999,4
2013-05-25 00:27:00,0.1834,,,2.935,,,122.9926,15.3625,13.3075,16.3635,0.0125,2.7683,,0.0345999999999999,,,,,,,,,,,15.8428,14.4953,14.3629,14.6864,-2.435,0.1295999999999999,4
2013-05-25 00:28:00,0.1832999999999999,,,2.9214,,,122.9966,15.2425,13.3084,16.3387,0.0194,2.7341,,0.0543999999999999,,,,,,,,,,,15.8046,14.4185,14.2994,14.5998,-2.6131,0.1285999999999999,4
2013-05-25 00:29:00,0.1834,,,2.9211,,,122.9875,15.1362,13.308,16.3217,0.0189,2.8139,,0.0558999999999999,,,,,,,,,,,15.7646,14.3587,14.2579,14.5527,-2.3756,0.129,4
2013-05-25 00:30:00,0.1831,,,2.932,,,123.0146,15.2685,13.3107,16.3161,0.0172999999999999,2.6828,,0.0446,,,,,,,,,,,15.7541,14.3706,14.2774,14.5667,-2.7319,0.1297,4
2013-05-25 00:31:00,0.1832,,,2.953,,,123.0232,15.3843,13.3103,16.2933,0.0175,2.7056,,0.0485999999999999,,,,,,,,,,,15.7376,14.3771,14.2826,14.5788,-2.5538,0.1297,4
2013-05-25 00:32:00,0.1834,,,2.943,,,123.0059,15.4247,13.3107,16.2726,0.0189,2.7968,,0.0526,,,,,,,,,,,15.728,14.3738,14.2463,14.558,-2.8508,0.1292,4
2013-05-25 00:33:00,0.1834,,,2.9551,,,123.0098,15.3819,13.3112,16.2664,0.0178,2.8594,,0.0502999999999999,,,,,,,,,,,15.7211,14.3248,14.2225,14.5125,-2.5538,0.1295999999999999,4
2013-05-25 00:34:00,0.1834,,,2.9342,,,123.0285,15.3244,13.3112,16.2519,0.0159,2.8139,,0.0463,,,,,,,,,,,15.7051,14.2836,14.1645,14.4538,-2.5538,0.1298,4
2013-05-25 00:35:00,0.1834,,,2.9397,,,123.0505,14.9538,13.3115,16.2332,0.0125,2.8025,,0.0356,,,,,,,,,,,15.6551,14.1606,14.0386,14.3231,-2.3757,0.1303999999999999,4
2013-05-25 00:36:00,0.1834,,,2.951,,,123.0175,14.9527,13.3121,16.2167,0.0179999999999999,2.8879,,0.0511,,,,,,,,,,,15.6189,14.1152,14.0353,14.3142,-2.7914,0.1295999999999999,4
2013-05-25 00:37:00,0.1834,,,2.9211,,,123.0287,15.0123,13.3129,16.1918,0.0123,2.9164,,0.0373,,,,,,,,,,,15.5864,14.0734,13.9956,14.2808,-2.6727,0.1300999999999999,4
2013-05-25 00:38:00,0.1834,,,2.954,,,123.0425,14.8816,13.3143,16.1732,0.0125,2.8936,,0.0361,,,,,,,,,,,15.5488,14.0155,13.9678,14.2355,-2.8509,0.1295999999999999,4
2013-05-25 00:39:00,0.1834,,,2.9619,,,123.1003,14.8155,13.3138,16.167,0.0171,3.1328,,0.0524999999999999,,,,,,,,,,,15.5188,13.9952,13.9713,14.2327,-2.7915,0.1302,4
2013-05-25 00:40:00,0.1835,,,2.9609,,,123.1108,14.9089,13.3147,16.1442,0.0146,2.8765,,0.0405999999999999,,,,,,,,,,,15.4855,13.9947,13.9583,14.2372,-2.7321,0.1300999999999999,4
2013-05-25 00:41:00,0.1834,,,2.9562,,,123.1332,14.9269,13.316,16.1214,0.021,2.7797,,0.0577,,,,,,,,,,,15.4592,13.9725,13.9164,14.1961,-2.7321,0.1300999999999999,4
2013-05-25 00:42:00,0.1834,,,2.96,,,123.162,14.9349,13.3164,16.1069,0.0146,2.9221,,0.0422,,,,,,,,,,,15.444,13.9495,13.8879,14.1682,-2.7321,0.1293999999999999,4
2013-05-25 00:43:00,0.1835,,,2.944,,,123.1748,14.8796,13.3168,16.0841,0.0178,2.8651,,0.0529,,,,,,,,,,,15.4177,13.8894,13.8179,14.0976,-2.7321,0.13,4
2013-05-25 00:44:00,0.1835,,,2.9468,,,123.1596,14.9222,13.3168,16.0676,0.0148,2.9278,,0.0429999999999999,,,,,,,,,,,15.4004,13.877,13.8111,14.1048,-2.9103,0.1298999999999999,4
2013-05-25 00:45:00,0.1835,,,2.9605,,,123.1591,15.0952,13.3176,16.0525,0.0159,2.9107,,0.0475,,,,,,,,,,,15.3965,13.9132,13.8395,14.1515,-2.851,0.1303999999999999,4
2013-05-25 00:46:00,0.1836,,,2.9636,,,123.1608,15.2314,13.3176,16.0326,0.0141,2.8082,,0.0403,,,,,,,,,,,15.3989,13.9611,13.8777,14.2043,-2.7322,0.1303,4
2013-05-25 00:47:00,0.1837,,,2.9553,,,123.139,14.9656,13.3178,16.0139,0.0198,2.7911,,0.0551,,,,,,,,,,,15.3768,13.9143,13.7846,14.1043,-2.6134,0.13,4
2013-05-25 00:48:00,0.1837,,,2.9451,,,123.1746,14.6779,13.3179,15.9953,0.0155,2.6202,,0.0413999999999999,,,,,,,,,,,15.3238,13.8437,13.7414,14.0393,-2.6134,0.1288999999999999,4
2013-05-25 00:49:00,0.1835,,,2.9547,,,123.1083,14.8741,13.3181,15.9746,0.0138999999999999,2.8139,,0.0396999999999999,,,,,,,,,,,15.3073,13.8706,13.8047,14.1005,-2.6728,0.1293999999999999,4
2013-05-25 00:50:00,0.1836,,,2.955,,,123.1724,15.0826,13.3181,15.9704,0.0121,2.8195,,0.0335999999999999,,,,,,,,,,,15.3283,13.9583,13.8748,14.1804,-2.6134,0.1298,4
2013-05-25 00:51:00,0.1834,,,2.949,,,123.154,15.0028,13.3182,15.9456,0.0138999999999999,2.9676,,0.0422999999999999,,,,,,,,,,,15.3118,13.9621,13.8583,14.1667,-2.4353,0.1295,4
2013-05-25 00:52:00,0.1835,,,2.952,,,123.1453,14.994,13.3184,15.9249,0.0109,3.0018,,0.0311999999999999,,,,,,,,,,,15.2953,13.9819,13.8844,14.1795,-2.554,0.1305999999999999,4
2013-05-25 00:53:00,0.1835,,,2.9466,,,123.1681,15.1927,13.3188,15.9145,0.0121,2.8708,,0.0356,,,,,,,,,,,15.3149,14.0219,13.9272,14.2314,-2.4946,0.1302,4
2013-05-25 00:54:00,0.1836,,,2.9641,,,123.2035,15.3615,13.3188,15.894,0.0134,3.1385,,0.0417999999999999,,,,,,,,,,,15.3342,14.0504,13.9634,14.2578,-2.6134,0.1302,4
2013-05-25 00:55:00,0.1835,,,2.9493,,,123.24,15.4027,13.3188,15.8733,0.0123,2.9847,,0.0361,,,,,,,,,,,15.3457,14.0219,13.928,14.2301,-2.554,0.1298999999999999,4
2013-05-25 00:56:00,0.1836,,,2.959,,,123.2452,15.4893,13.3202,15.8712,0.0184999999999999,2.7626,,0.0514,,,,,,,,,,,15.38,14.0878,14.0338,14.3036,-2.554,0.1295999999999999,4
2013-05-25 00:57:00,0.1834,,,2.9346,,,123.0551,15.5719,13.3198,15.8567,0.0198,2.9449,,0.056,,,,,,,,,,,15.4095,14.1083,14.0228,14.3199,-2.554,0.1295,4
2013-05-25 00:58:00,0.1831,,,2.9366,,,122.9384,15.4729,13.3198,15.8443,0.0156999999999999,2.9961,,0.0476999999999999,,,,,,,,,,,15.4082,14.0643,13.9626,14.2689,-2.7322,0.1295,4
2013-05-25 00:59:00,0.183,,,2.9377,,,122.913,15.334,13.3198,15.8236,0.0138999999999999,2.7227,,0.0379,,,,,,,,,,,15.3952,13.993,13.89,14.1907,-2.851,0.1300999999999999,4
2013-05-25 01:00:00,0.1829,,,2.9272,,,122.9173,15.2145,13.3212,15.8153,0.0128,2.9107,,0.0354,,,,,,,,,,,15.3869,13.9153,13.8213,14.1214,-2.7916,0.1298,4
2013-05-25 01:01:00,0.183,,,2.9261,,,122.9115,15.1183,13.323,15.8008,0.0112,2.9506,,0.0335999999999999,,,,,,,,,,,15.3696,13.8236,13.7619,14.0417,-2.851,0.1295,4
2013-05-25 01:02:00,0.183,,,2.9365,,,122.9387,15.0262,13.3216,15.7904,0.0184999999999999,2.6487,,0.048,,,,,,,,,,,15.355,13.7507,13.6841,13.9744,-2.8511,0.1298999999999999,4
2013-05-25 01:03:00,0.1831,,,2.9339,,,122.9106,14.9237,13.3207,15.7739,0.0137,2.9733,,0.0396,,,,,,,,,,,15.3321,13.6618,13.572,13.882,-2.8511,0.129,4
2013-05-25 01:04:00,0.183,,,2.9556,,,122.9018,14.8505,13.3226,15.7739,0.0155,3.0531,,0.0461,,,,,,,,,,,15.3286,13.5896,13.504,13.8106,-3.4451,0.1303,4
2013-05-25 01:05:00,0.183,,,2.9315,,,122.9258,14.8431,13.3235,15.7552,0.0144,2.7854,,0.0403,,,,,,,,,,,15.2995,13.5071,13.4566,13.7407,-2.8511,0.1293,4
2013-05-25 01:06:00,0.1831,,,2.9427,,,122.9272,14.9176,13.3221,15.7396,0.0156999999999999,2.8025,,0.0448,,,,,,,,,,,15.2811,13.5033,13.4907,13.7418,-3.2669,0.1290999999999999,4
2013-05-25 01:07:00,0.1831,,,2.9309,,,122.919,14.9023,13.324,15.7264,0.0106999999999999,2.8366,,0.0318999999999999,,,,,,,,,,,15.2651,13.4655,13.4248,13.6739,-3.4451,0.1292,4
2013-05-25 01:08:00,0.1831,,,2.9222,,,122.9117,14.8652,13.324,15.714,0.0182,2.7626,,0.0504,,,,,,,,,,,15.2478,13.4313,13.385,13.6411,-3.3263,0.1293,4
2013-05-25 01:09:00,0.183,,,2.9417,,,122.9013,14.8965,13.3244,15.6954,0.0083999999999999,2.8708,,0.0231999999999999,,,,,,,,,,,15.2291,13.4435,13.4266,13.6652,-3.5639,0.1302,4
2013-05-25 01:10:00,0.183,,,2.9462,,,122.9092,14.9412,13.3244,15.6767,0.0138999999999999,2.8537,,0.039,,,,,,,,,,,15.2146,13.4654,13.4254,13.6703,-3.3263,0.13,4
2013-05-25 01:11:00,0.183,,,2.9437,,,122.9097,14.9722,13.3244,15.6767,0.0175,3.0018,,0.0529,,,,,,,,,,,15.216,13.4556,13.3924,13.6583,-3.1482,0.1298,4
2013-05-25 01:12:00,0.183,,,2.9324,,,122.9305,14.9649,13.3249,15.6539,0.0132,2.962,,0.0393,,,,,,,,,,,15.2009,13.4705,13.3961,13.6943,-3.4452,0.1298,4
2013-05-25 01:13:00,0.183,,,2.9365,,,122.951,14.8877,13.3244,15.6374,0.0129999999999999,2.8423,,0.0364999999999999,,,,,,,,,,,15.1808,13.4209,13.3135,13.6222,-2.8512,0.1298999999999999,4
2013-05-25 01:14:00,0.1831,,,2.9303,,,122.971,14.8619,13.3253,15.627,0.0129999999999999,3.0189,,0.0395,,,,,,,,,,,15.1677,13.4021,13.3235,13.6175,-2.8512,0.1293999999999999,4
2013-05-25 01:15:00,0.183,,,2.9401,,,122.9546,14.9369,13.3244,15.612,0.0121,3.036,,0.0359,,,,,,,,,,,15.1652,13.4207,13.3512,13.6487,-3.3858,0.1293999999999999,4
2013-05-25 01:16:00,0.1831,,,2.9432,,,122.9616,14.9632,13.3249,15.6044,0.0166,2.8082,,0.0461,,,,,,,,,,,15.1598,13.4349,13.3535,13.6601,-2.8512,0.1300999999999999,4
2013-05-25 01:17:00,0.183,,,2.933,,,122.919,14.9623,13.3267,15.5796,0.0184999999999999,3.2183,,0.0594,,,,,,,,,,,15.1384,13.4731,13.3994,13.6906,-2.8512,0.1302,4
2013-05-25 01:18:00,0.183,,,2.9286,,,122.9196,15.051,13.3258,15.5796,0.0171,2.9733,,0.0512,,,,,,,,,,,15.1531,13.5622,13.4927,13.7656,-3.1482,0.1295999999999999,4
2013-05-25 01:19:00,0.183,,,2.92,,,122.9288,15.0589,13.3276,15.5692,0.0132,2.8139,,0.0361,,,,,,,,,,,15.1553,13.6107,13.5139,13.8169,-3.1482,0.1292,4
2013-05-25 01:20:00,0.1831,,,2.9403,,,122.9637,15.0543,13.3281,15.5547,0.0128,2.9563,,0.0367999999999999,,,,,,,,,,,15.1506,13.6221,13.5133,13.8157,-2.8512,0.1303999999999999,4
2013-05-25 01:21:00,0.1831,,,2.9482,,,122.9343,15.0652,13.3281,15.5361,0.0159,2.6828,,0.0422999999999999,,,,,,,,,,,15.1438,13.6356,13.5227,13.8341,-2.8512,0.1303999999999999,4
2013-05-25 01:22:00,0.1831,,,2.9374,,,122.9356,15.0449,13.329,15.5299,0.0134,2.8708,,0.0379999999999999,,,,,,,,,,,15.1453,13.6125,13.5016,13.8145,-2.8512,0.1298999999999999,4
2013-05-25 01:23:00,0.1832,,,2.9428,,,122.976,15.0351,13.3295,15.5278,0.0178,2.905,,0.0505999999999999,,,,,,,,,,,15.1446,13.6027,13.4947,13.7949,-2.8512,0.13,4
2013-05-25 01:24:00,0.1832999999999999,,,2.9509,,,122.9688,15.0186,13.329,15.505,0.0091,2.717,,0.0247999999999999,,,,,,,,,,,15.1302,13.5645,13.4859,13.7525,-2.8513,0.1298999999999999,4
2013-05-25 01:25:00,0.1831,,,2.949,,,122.9699,15.0569,13.3295,15.4975,0.0086999999999999,3.0531,,0.0263,,,,,,,,,,,15.1304,13.5639,13.458,13.7737,-2.8513,0.1303999999999999,4
2013-05-25 01:26:00,0.1832,,,2.922,,,122.9753,15.0291,13.3295,15.4824,0.0121,3.0759,,0.0374,,,,,,,,,,,15.1209,13.5453,13.4302,13.7473,-2.8513,0.129,4
2013-05-25 01:27:00,0.1831,,,2.9415,,,122.9901,14.8847,13.3299,15.4824,0.0155,2.9563,,0.0459,,,,,,,,,,,15.1111,13.4007,13.2667,13.5783,-3.0889,0.13,4
2013-05-25 01:28:00,0.1832999999999999,,,2.935,,,123.0005,14.7185,13.3299,15.4804,0.0137,3.0873,,0.0434999999999999,,,,,,,,,,,15.0929,13.2435,13.1417,13.4183,-2.8512,0.1295999999999999,4
2013-05-25 01:29:00,0.1832999999999999,,,2.9402,,,122.9897,14.5301,13.3299,15.4576,0.0114,2.9676,,0.0323,,,,,,,,,,,15.0414,13.0921,13.0254,13.281,-2.8513,0.1293999999999999,4
2013-05-25 01:30:00,0.1832999999999999,,,2.9326,,,122.9934,14.3992,13.3299,15.4431,0.0077,2.9278,,0.0241999999999999,,,,,,,,,,,15.0038,12.9433,12.9089,13.1231,-3.1483,0.1290999999999999,4
2013-05-25 01:31:00,0.1831,,,2.9424,,,123.0025,14.2725,13.3299,15.4327,0.01,2.8936,,0.0293999999999999,,,,,,,,,,,14.9767,12.8605,12.8556,13.0719,-3.2077,0.1295999999999999,4
2013-05-25 01:32:00,0.1832999999999999,,,2.9262,,,123.0121,14.1798,13.3299,15.4099,0.0092999999999999,2.7854,,0.0251,,,,,,,,,,,14.9266,12.749,12.7412,12.9457,-3.5047,0.1293,4
2013-05-25 01:33:00,0.1832999999999999,,,2.9398,,,123.0042,14.2139,13.3299,15.4003,0.0097999999999999,2.7626,,0.0261,,,,,,,,,,,14.9002,12.6958,12.6958,12.927,-3.5641,0.1295999999999999,4
2013-05-25 01:34:00,0.1832,,,2.942,,,123.022,14.1438,13.3299,15.3853,0.0172999999999999,2.7911,,0.049,,,,,,,,,,,14.8641,12.6406,12.6273,12.8936,-4.0987,0.1295,4
2013-05-25 01:35:00,0.1832999999999999,,,2.9264,,,123.0181,14.1694,13.3304,15.3729,0.0086999999999999,3.0474,,0.0248999999999999,,,,,,,,,,,14.8335,12.6633,12.6647,12.917,-4.0393,0.1288,4
2013-05-25 01:36:00,0.1832999999999999,,,2.9508,,,123.0235,14.0464,13.3304,15.3501,0.0082,2.979,,0.0241,,,,,,,,,,,14.7827,12.608,12.6045,12.8505,-4.0393,0.1295,4
2013-05-25 01:37:00,0.1832999999999999,,,2.9481,,,123.0205,13.9698,13.3336,15.3356,0.0121,2.9392,,0.0350999999999999,,,,,,,,,,,14.7402,12.6111,12.5872,12.8542,-3.6235,0.1297,4
2013-05-25 01:38:00,0.1832999999999999,,,2.9586,,,123.024,13.8728,13.335,15.3169,0.0088999999999999,2.8139,,0.0251,,,,,,,,,,,14.6928,12.5888,12.5663,12.8397,-3.5641,0.1295999999999999,4
2013-05-25 01:39:00,0.1832999999999999,,,2.9429,,,123.0366,13.8246,13.3354,15.29,0.0137,2.8025,,0.0367,,,,,,,,,,,14.6448,12.5428,12.5076,12.7761,-3.5641,0.1295999999999999,4
2013-05-25 01:40:00,0.1832,,,2.9385,,,123.0525,13.8264,13.335,15.2798,0.0152999999999999,2.9449,,0.0427,,,,,,,,,,,14.6116,12.5178,12.4728,12.7596,-3.5641,0.1302,4
2013-05-25 01:41:00,0.1832,,,2.9381,,,123.0492,13.8925,13.3354,15.255,0.0159,2.848,,0.0461999999999999,,,,,,,,,,,14.5754,12.4934,12.4877,12.7464,-3.5641,0.1293999999999999,4
2013-05-25 01:42:00,0.1832999999999999,,,2.9365,,,123.0855,14.0602,13.3354,15.2322,0.0095999999999999,2.8708,,0.0287999999999999,,,,,,,,,,,14.5561,12.5464,12.5591,12.817,-3.5641,0.1303,4
2013-05-25 01:43:00,0.1832999999999999,,,2.9419,,,123.0914,14.3216,13.3363,15.2079,0.0103,2.8309,,0.0293999999999999,,,,,,,,,,,14.5557,12.6803,12.6691,12.9361,-3.5642,0.1295,4
2013-05-25 01:44:00,0.1832999999999999,,,2.9596,,,123.0878,14.5027,13.3387,15.191,0.0066,2.8252,,0.0183,,,,,,,,,,,14.5716,12.794,12.7575,13.0273,-3.1483,0.13,4
2013-05-25 01:45:00,0.1834,,,2.9501,,,123.0758,14.6622,13.3386,15.1786,0.0109,2.8651,,0.0302,,,,,,,,,,,14.5991,12.9023,12.8574,13.165,-2.9107,0.1303,4
2013-05-25 01:46:00,0.1834,,,2.951,,,123.1004,14.7056,13.34,15.1578,0.0205,2.774,,0.0565,,,,,,,,,,,14.6105,12.9609,12.8661,13.1899,-2.9107,0.1302,4
2013-05-25 01:47:00,0.1832999999999999,,,2.9644,,,123.1139,14.6454,13.3413,15.1413,0.0198,2.9164,,0.0568999999999999,,,,,,,,,,,14.6094,12.9464,12.8684,13.1747,-2.8513,0.1308999999999999,4
2013-05-25 01:48:00,0.1835,,,2.9493,,,123.1358,14.676,13.3408,15.1247,0.0178,2.9904,,0.0543,,,,,,,,,,,14.6278,13.0063,12.9079,13.2212,-2.8513,0.1295999999999999,4
2013-05-25 01:49:00,0.1834,,,2.9505,,,123.1374,14.5984,13.3408,15.107,0.0172999999999999,3.0018,,0.0512999999999999,,,,,,,,,,,14.6199,12.9337,12.7953,13.1388,-2.8513,0.1305999999999999,4
2013-05-25 01:50:00,0.1835,,,2.9645,,,123.1316,14.4745,13.3407,15.0938,0.0058999999999999,2.8936,,0.0183,,,,,,,,,,,14.6011,12.8537,12.73,13.0694,-2.9701,0.13,4
2013-05-25 01:51:00,0.1834,,,2.9692,,,123.0949,14.4845,13.3412,15.0876,0.0155,2.9107,,0.0429,,,,,,,,,,,14.6011,12.8242,12.7258,13.0455,-2.9107,0.13,4
2013-05-25 01:52:00,0.1835,,,2.9421,,,123.1199,14.4877,13.3411,15.069,0.0121,2.9107,,0.0367999999999999,,,,,,,,,,,14.5937,12.7711,12.6727,13.0107,-3.089,0.1297,4
2013-05-25 01:53:00,0.1837,,,2.9425,,,123.1744,14.4515,13.3411,15.0483,0.0148,2.905,,0.0439,,,,,,,,,,,14.5751,12.7131,12.6203,12.933,-3.089,0.13,4
2013-05-25 01:54:00,0.1836,,,2.9625,,,123.1726,14.4917,13.3411,15.0385,0.008,2.8651,,0.0252,,,,,,,,,,,14.5744,12.7124,12.6463,12.9422,-3.089,0.1293,4
2013-05-25 01:55:00,0.1836,,,2.9413,,,123.1691,14.6005,13.3411,15.0253,0.0115999999999999,2.7797,,0.0315,,,,,,,,,,,14.5773,12.7687,12.6816,12.9809,-3.2078,0.1302,4
2013-05-25 01:56:00,0.1834,,,2.9554,,,123.1552,14.5907,13.3411,15.0029,0.0148,2.848,,0.0402,,,,,,,,,,,14.5626,12.8123,12.683,13.0322,-3.2078,0.1303999999999999,4
2013-05-25 01:57:00,0.1834,,,2.9745,,,123.1713,14.5464,13.341,14.9967,0.0205,2.6031,,0.0534,,,,,,,,,,,14.5648,12.8419,12.688,13.0456,-3.2672,0.1300999999999999,4
2013-05-25 01:58:00,0.1834,,,2.9686,,,123.1767,14.6797,13.3406,14.9925,0.0121,2.9164,,0.0344,,,,,,,,,,,14.5767,12.901,12.7323,13.0969,-3.2672,0.131,4
2013-05-25 01:59:00,0.1835,,,2.9563,,,123.1768,14.69,13.341,14.9718,0.0077,2.8879,,0.0233,,,,,,,,,,,14.5658,12.8415,12.6503,13.0171,-2.9108,0.1303999999999999,4
2013-05-25 02:00:00,0.1832999999999999,,,2.9649,,,123.176,14.611,13.341,14.9549,0.0146,2.9335,,0.0437999999999999,,,,,,,,,,,14.5523,12.7738,12.5763,12.9488,-3.4454,0.1297,4
