measured_on,ac_energy_inv_14538,ac_other_meter_1864,ac_other_meter_1864_2,ac_other_meter_1864_3,ac_power_meter_1864,ac_power_meter_1864_2,ac_power_meter_1864_3,ac_power_meter_1864_4,ac_power_meter_1864_5,ac_power_other_meter_1864,ac_power_other_meter_1864_2,ac_power_other_meter_1864_3,ac_power_other_meter_1864_4,ac_voltage_other_meter_1864,ac_voltage_other_meter_1864_2,ac_voltage_other_meter_1864_3,ac_voltage_other_meter_1864_4,ac_voltage_other_meter_1864_5,ac_voltage_other_meter_1864_6,battery_a_avg__82673,battery_v_min__82672,chgsource_min__82676,chgstate_min__82675,ckbatt_max__82677,cr1000temp_c_avg__82591,dooropen_min__82592,irradiance_ghi_o_2202,irradiance_poa_o_2203,irradiance_poa_o_2204,irradiance_poa_o_2206,load_a_avg__82674,qloss_ah_max__82678,rtd_c_avg_10__82688,rtd_c_avg_1__82679,rtd_c_avg_2__82680,rtd_c_avg_3__82681,rtd_c_avg_4__82682,rtd_c_avg_5__82683,rtd_c_avg_6__82684,rtd_c_avg_7__82685,rtd_c_avg_8__82686,shuntcurrent_a_avg_1__82644,shuntcurrent_a_avg_2__82645,shuntcurrent_a_avg_3__82646,shuntcurrent_a_avg_4__82647,shuntcurrent_a_avg_5__82648,shuntcurrent_a_avg_6__82649,shuntcurrent_a_avg_7__82650,shuntetot_kwh_max_1__82658,shuntetot_kwh_max_2__82659,shuntetot_kwh_max_3__82660,shuntetot_kwh_max_4__82661,shuntetot_kwh_max_5__82662,shuntetot_kwh_max_6__82663,shuntetot_kwh_max_7__82664,shuntpdc_kw_avg_1__82651,shuntpdc_kw_avg_2__82652,shuntpdc_kw_avg_3__82653,shuntpdc_kw_avg_4__82654,shuntpdc_kw_avg_5__82655,shuntpdc_kw_avg_6__82656,shuntpdc_kw_avg_7__82657,system_other_inv_14538,system_other_inv_14538_10,system_other_inv_14538_11,system_other_inv_14538_3,system_other_inv_14538_5,system_other_inv_14538_7,system_other_inv_14538_8,system_other_inv_14538_9,system_other_meter_1864,system_other_meter_1864_2,system_other_meter_1864_3,temperature_ambient_o_2205,temperature_ambient_o_2206,temperature_inverter_inv_14538,temperature_module_o_2206,wind_direction_o_2206,wind_other_o_2206,wind_other_o_2206_2,wind_other_o_2206_3,wind_other_o_2206_4,wind_speed_o_2206,wind_speed_o_2206_2,system_id
2015-11-07 00:10:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.2,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.37,0.0,-6.547000000000001,-9.25,-300.0,-0.037,0.211,0.0,20.53,17.76,17.55,17.42,17.32,17.32,17.43,17.52,17.61,-0.002,-0.001,0.001,0.002,0.006,0.003,0.003,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.46,20.0,-7999.0,17.38,252.1,17.58,2.0,3.531,-1.0,0.693,1.4,4902
2015-11-07 00:11:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.6,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.37,0.0,-6.545,-9.27,-300.0,-0.0379999999999999,0.211,0.0,20.53,17.8,17.62,17.42,17.34,17.32,17.5,17.6,17.62,-0.002,0.0,0.001,0.002,0.0069999999999999,0.004,0.003,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.49,20.06,-7999.0,17.41,256.8,8.31,2.0,3.53,-1.0,1.07,1.6,4902
2015-11-07 00:12:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.35,0.0,-6.568,-9.18,-300.0,-0.0379999999999999,0.211,0.0,20.53,17.8,17.62,17.42,17.4,17.32,17.52,17.61,17.62,-0.001,0.0,0.0,0.002,0.0069999999999999,0.003,0.003,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.46,20.01,-7999.0,17.44,242.0,18.8,2.0,3.53,-1.0,0.782,1.3,4902
2015-11-07 00:13:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.33,0.0,-6.534,-9.21,-300.0,-0.0379999999999999,0.211,0.0,20.53,17.8,17.65,17.42,17.32,17.32,17.5,17.61,17.62,-0.001,0.0,0.001,0.002,0.006,0.004,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.42,19.99,-7999.0,17.43,245.5,17.32,2.0,3.53,-1.0,0.65,0.8,4902
2015-11-07 00:14:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.31,0.0,-6.54,-9.18,-300.0,-0.036,0.211,0.0,20.49,17.8,17.65,17.42,17.32,17.32,17.57,17.61,17.6,-0.002,-0.001,0.001,0.002,0.0069999999999999,0.004,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.39,19.93,-7999.0,17.43,232.2,58.17,2.0,3.53,-0.983,0.565,0.9,4902
2015-11-07 00:15:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.3,0.0,-6.547999999999999,-9.2,-300.0,-0.0379999999999999,0.211,0.0,20.48,17.8,17.63,17.42,17.32,17.32,17.59,17.61,17.6,-0.001,0.0,0.001,0.002,0.0069999999999999,0.003,0.003,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.3,19.85,-7999.0,17.43,232.0,21.44,2.0,3.53,-1.0,0.3779999999999999,0.5999999999999999,4902
2015-11-07 00:16:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.28,0.0,-6.544,-9.21,-300.0,-0.0379999999999999,0.211,0.0,20.43,17.78,17.59,17.42,17.32,17.32,17.55,17.61,17.57,-0.001,0.0,0.001,0.002,0.006,0.004,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.22,19.8,-7999.0,17.42,244.4,19.41,2.0,3.53,-1.0,0.385,0.5999999999999999,4902
2015-11-07 00:17:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.26,0.0,-6.542999999999999,-9.3,-300.0,-0.0379999999999999,0.211,0.0,20.43,17.7,17.55,17.42,17.32,17.32,17.52,17.61,17.58,-0.001,-0.001,0.002,0.002,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.18,19.7,-7999.0,17.38,241.8,30.94,2.0,3.53,-1.0,0.3019999999999999,0.6999999999999998,4902
2015-11-07 00:18:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.25,0.0,-6.56,-9.21,-300.0,-0.0379999999999999,0.211,0.0,20.43,17.7,17.55,17.42,17.32,17.32,17.46,17.61,17.61,-0.001,-0.001,0.002,0.002,0.006,0.003,0.003,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.14,19.63,-7999.0,17.37,249.2,18.97,2.0,3.53,-1.0,0.517,1.0,4902
2015-11-07 00:19:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.24,0.0,-6.538,-9.28,-300.0,-0.037,0.211,0.0,20.43,17.7,17.55,17.42,17.32,17.32,17.49,17.61,17.57,-0.002,0.0,0.001,0.002,0.0069999999999999,0.004,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.14,19.56,-7999.0,17.36,223.3,18.68,2.0,3.53,-1.0,0.437,0.6999999999999998,4902
2015-11-07 00:20:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.22,0.0,-6.551,-9.340000000000002,-300.0,-0.0379999999999999,0.211,0.0,20.41,17.7,17.55,17.42,17.32,17.32,17.49,17.61,17.57,-0.001,0.0,0.001,0.002,0.0069999999999999,0.003,0.003,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.11,19.51,-7999.0,17.37,260.6,97.5,2.0,3.53,-1.0,0.23,0.5,4902
2015-11-07 00:21:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.68,2.0,3.0,0.0,20.21,0.0,-6.5520000000000005,-9.29,-300.0,-0.0379999999999999,0.211,0.0,20.41,17.7,17.55,17.42,17.32,17.32,17.49,17.61,17.62,-0.001,-0.001,0.0,0.002,0.0069999999999999,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.09,19.48,-7999.0,17.36,242.9,14.0,2.0,3.53,-1.0,0.352,0.5999999999999999,4902
2015-11-07 00:22:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.17,0.0,-6.542000000000001,-9.31,-300.0,-0.037,0.211,0.0,20.33,17.7,17.55,17.42,17.35,17.32,17.49,17.61,17.62,-0.001,-0.001,0.001,0.002,0.006,0.004,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.07,19.5,-7999.0,17.36,221.0,26.32,2.0,3.53,-1.0,0.3479999999999999,0.5999999999999999,4902
2015-11-07 00:23:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0139999999999999,13.68,2.0,3.0,0.0,20.14,0.0,-6.55,-9.24,-300.0,-0.0379999999999999,0.211,0.0,20.33,17.7,17.55,17.42,17.32,17.32,17.49,17.61,17.59,-0.001,0.0,0.001,0.003,0.0069999999999999,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.06,19.44,-7999.0,17.34,214.7,11.51,2.0,3.531,-1.0,0.477,0.6999999999999998,4902
2015-11-07 00:24:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.1,0.921,275.0,0.0149999999999999,13.69,2.0,3.0,0.0,20.13,0.0,-6.54,-9.2,-300.0,-0.0379999999999999,0.211,0.0,20.33,17.65,17.53,17.42,17.32,17.32,17.49,17.61,17.54,-0.001,0.0,0.001,0.003,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.02,19.39,-7999.0,17.32,217.8,14.32,2.0,3.53,-1.0,0.327,0.5999999999999999,4902
2015-11-07 00:25:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,274.0,0.921,275.0,0.0139999999999999,13.69,2.0,3.0,0.0,20.12,0.0,-6.562,-9.33,-300.0,-0.037,0.211,0.0,20.33,17.6,17.45,17.42,17.32,17.32,17.49,17.59,17.52,-0.001,0.0,0.001,0.002,0.0069999999999999,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.99,19.38,-7999.0,17.28,225.5,43.36,2.0,3.53,-1.0,0.3329999999999999,0.5999999999999999,4902
2015-11-07 00:26:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.3,0.748,274.0,0.921,275.0,0.0139999999999999,13.68,2.0,3.0,0.0,20.1,0.0,-6.574,-9.29,-300.0,-0.0379999999999999,0.211,0.0,20.33,17.6,17.45,17.42,17.32,17.32,17.47,17.54,17.52,-0.001,-0.001,0.001,0.003,0.006,0.003,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,19.98,19.41,-7999.0,17.26,256.9,14.94,2.0,3.53,-1.0,0.4699999999999999,0.6999999999999998,4902
2015-11-07 00:27:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,273.0,0.748,274.0,0.921,275.0,0.0139999999999999,13.68,2.0,3.0,0.0,20.08,0.0,-6.581,-9.27,-300.0,-0.037,0.211,0.0,20.33,17.6,17.45,17.42,17.32,17.32,17.49,17.52,17.52,-0.001,0.0,0.001,0.002,0.006,0.004,0.002,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,20.05,19.57,-7999.0,17.24,257.4,19.42,2.0,3.53,-1.0,0.568,0.9,4902
