measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-21 00:00:00,0.1855999999999999,3.2275,122.6962,6.9404,13.643,6.1131,-0.0006999999999999,2.0291,0.0002,6.3696,5.7464,5.6694,5.9017,0.1274,4
2011-05-21 00:01:00,0.186,3.2921,122.7169,6.7233,13.6411,6.1336,-0.0005,1.6359,-0.0015,6.3823,5.769,5.67,5.8766,0.128,4
2011-05-21 00:02:00,0.1857999999999999,3.2276,122.7582,6.4588,13.6411,6.1506,0.003,2.0007,0.0071,6.3721,5.7646,5.6734,5.858,0.1279,4
2011-05-21 00:03:00,0.186,3.2921,122.7994,7.0323,13.6393,6.1766,0.0025,2.1204,0.0064,6.4323,5.9588,5.9445,6.1518,0.1279,4
2011-05-21 00:04:00,0.1862,3.2276,122.6936,7.459399999999999,13.6407,6.186,0.0020999999999999,1.938,0.0047,6.5157,6.1007,5.996,6.2445,0.1275999999999999,4
2011-05-21 00:05:00,0.186,3.1845,122.7314,7.4128,13.6393,6.2123,-0.0002,2.0235,-0.0008999999999999,6.5641,6.1754,6.0465,6.3022,0.1273,4
2011-05-21 00:06:00,0.186,3.2706,122.8204,7.1905,13.6393,6.2353,-0.0011,1.9323,-0.0004,6.58,6.1949,6.0652,6.2874,0.128,4
2011-05-21 00:07:00,0.1865,3.2489,122.7595,7.1235,13.6393,6.2628,-0.0045999999999999,2.0291,-0.0089999999999999,6.6024,6.1896,6.0685,6.2914,0.1278,4
2011-05-21 00:08:00,0.1857999999999999,3.2274,122.7079,7.322,13.6388,6.2797,-0.0043,2.0233,-0.0088,6.6258,6.2642,6.2001,6.4336,0.1272,4
2011-05-21 00:09:00,0.1864,3.2273,122.7145,7.614499999999999,13.6388,6.3078,0.0008999999999999,2.0119,-0.0002,6.688,6.3556,6.2609,6.5101,0.1272,4
2011-05-21 00:10:00,0.1864,3.1843,122.7346,7.531399999999999,13.6384,6.337,-0.0027,2.2741,-0.006,6.7072,6.325,6.1833,6.4175,0.1275,4
2011-05-21 00:11:00,0.1862,3.2488,122.7194,7.3221,13.6384,6.3543,-0.0018,2.3025,-0.0038,6.701,6.2526,6.1501,6.3466,0.1283999999999999,4
2011-05-21 00:12:00,0.1854,3.2918,122.7379,7.0039,13.6342,6.3788,0.0008999999999999,2.0689,0.0025999999999999,6.6991,6.1625,6.0713,6.2629,0.1278,4
2011-05-21 00:13:00,0.1869,3.2918,122.7092,6.8995,13.6342,6.4025,-0.0002,2.3139,-0.0027,6.693,6.1072,6.0366,6.2296,0.1274,4
2011-05-21 00:14:00,0.1869,3.3348,122.7005,6.8777,13.6342,6.4236,0.0074999999999999,2.1201,0.0152999999999999,6.6948,6.0834,6.0442,6.2101,0.128,4
2011-05-21 00:15:00,0.186,3.2272,122.7215,6.9788,13.6338,6.4424,0.0018,2.1885,0.0041999999999999,6.6987,6.0979,6.083,6.2361,0.1272,4
