measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_3__255,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,system_id
2010-04-20 00:38:00,,4.992,,-0.0439999999999999,,122.245,,11.451,13.771,,0.0089999999999999,,1.996,,0.0179999999999999,,,11.528,,,,,,,,4
2010-04-20 00:39:00,,4.993,,0.308,,122.285,,11.443,13.461,,0.007,,1.576,,0.012,,,11.553,,,,,,,,4
2010-04-20 00:40:00,,4.995,,0.137,,122.253,,11.371,13.743,,0.007,,1.564,,0.01,,,11.6,,,,,,,,4
2010-04-20 00:41:00,,4.99,,-0.11,,122.263,,11.338,11.725,,0.008,,1.558,,0.012,,,11.664,,,,,,,,4
2010-04-20 00:42:00,,4.991,,0.033,,122.238,,11.426,10.382,,0.0089999999999999,,1.78,,0.016,,,11.732,,,,,,,,4
2010-04-20 00:43:00,,4.994,,0.055,,122.353,,11.367,10.565,,0.007,,1.644,,0.01,,,11.756,,,,,,,,4
2010-04-20 00:44:00,,4.996,,-0.16,,122.247,,11.263,10.643,,0.006,,1.696,,0.01,,,11.742,,,,,,,,4
2010-04-20 00:45:00,,4.997,,0.0219999999999999,,122.27,,11.16,13.692,,0.008,,1.86,,0.016,,,11.794,,,,,,,,4
2010-04-20 00:46:00,,4.997,,0.2419999999999999,,122.284,,11.08,13.618,,0.008,,1.836,,0.016,,,11.803,,,,,,,,4
2010-04-20 00:47:00,,4.994,,0.2419999999999999,,122.308,,11.087,13.282,,0.005,,1.75,,0.008,,,11.783,,,,,,,,4
2010-04-20 00:48:00,,4.994,,-0.155,,122.319,,11.093,14.863,,0.007,,1.614,,0.012,,,11.767,,,,,,,,4
2010-04-20 00:49:00,,4.997,,-0.006,,122.297,,11.012,17.267,,0.008,,1.558,,0.012,,,11.759,,,,,,,,4
2010-04-20 00:50:00,,4.997,,-0.188,,122.304,,10.95,15.566,,0.0089999999999999,,1.572,,0.014,,,11.724,,,,,,,,4
2010-04-20 00:51:00,,4.997,,-0.133,,122.331,,11.005,14.339,,0.008,,1.68,,0.012,,,11.728,,,,,,,,4
2010-04-20 00:52:00,,4.997,,-0.11,,122.349,,11.197,15.909,,0.008,,1.726,,0.016,,,11.752,,,,,,,,4
2010-04-20 00:53:00,,5.002,,0.1479999999999999,,122.368,,11.22,17.576,,0.008,,1.618,,0.012,,,11.738,,,,,,,,4
2010-04-20 00:54:00,,4.999,,0.055,,122.39,,11.18,18.562,,0.0089999999999999,,1.686,,0.016,,,11.76,,,,,,,,4
2010-04-20 00:55:00,,5.001,,-0.138,,122.402,,11.393,17.917,,0.0089999999999999,,1.752,,0.014,,,11.813,,,,,,,,4
2010-04-20 00:56:00,,4.997,,0.055,,122.445,,11.357,18.925,,0.007,,1.596,,0.01,,,11.819,,,,,,,,4
2010-04-20 00:57:00,,4.996,,0.121,,122.457,,11.538,17.211,,0.007,,1.884,,0.012,,,11.838,,,,,,,,4
2010-04-20 00:58:00,,5.004,,0.17,,122.513,,11.514,18.238,,0.006,,1.63,,0.01,,,11.748,,,,,,,,4
2010-04-20 00:59:00,,5.0,,0.104,,122.403,,11.421,16.921,,0.007,,1.728,,0.012,,,11.757,,,,,,,,4
2010-04-20 01:00:00,,4.996,,-0.028,,122.378,,11.365,15.112,,0.007,,1.548,,0.012,,,11.754,,,,,,,,4
2010-04-20 01:01:00,,4.998,,-0.248,,122.383,,11.383,15.587,,0.006,,1.666,,0.01,,,11.795,,,,,,,,4
2010-04-20 01:02:00,,4.995,,-0.0219999999999999,,122.326,,11.59,14.765,,0.005,,1.68,,0.008,,,11.829,,,,,,,,4
2010-04-20 01:03:00,,5.0,,0.0109999999999999,,122.34,,11.737,13.175,,0.006,,1.852,,0.012,,,11.725,,,,,,,,4
2010-04-20 01:04:00,,4.993,,-0.006,,122.355,,11.757,13.603,,0.007,,2.046,,0.014,,,11.585,,,,,,,,4
2010-04-20 01:05:00,,4.999,,0.115,,122.396,,11.764,13.774,,0.0089999999999999,,1.89,,0.016,,,11.523,,,,,,,,4
2010-04-20 01:06:00,,5.002,,-0.0439999999999999,,122.362,,11.693,15.14,,0.007,,1.674,,0.012,,,11.407,,,,,,,,4
2010-04-20 01:07:00,,4.99,,-0.1489999999999999,,122.371,,11.586,14.125,,0.007,,1.6,,0.01,,,11.279,,,,,,,,4
2010-04-20 01:08:00,,5.001,,0.104,,122.445,,11.46,15.278,,0.008,,1.582,,0.012,,,11.206,,,,,,,,4
2010-04-20 01:09:00,,5.0,,-0.006,,122.451,,11.402,14.274,,0.006,,1.572,,0.008,,,11.128,,,,,,,,4
2010-04-20 01:10:00,,5.006,,-0.138,,122.494,,11.412,13.689,,0.008,,1.722,,0.012,,,11.11,,,,,,,,4
2010-04-20 01:11:00,,5.006,,0.055,,122.509,,11.266,13.588,,0.006,,1.776,,0.01,,,11.083,,,,,,,,4
2010-04-20 01:12:00,,5.005,,-0.127,,122.531,,11.069,14.98,,0.006,,1.552,,0.01,,,11.103,,,,,,,,4
2010-04-20 01:13:00,,4.996,,-0.066,,122.445,,10.933,15.675,,0.005,,1.722,,0.008,,,11.166,,,,,,,,4
2010-04-20 01:14:00,,5.001,,0.33,,122.42,,10.966,14.385,,0.006,,1.614,,0.01,,,11.248,,,,,,,,4
2010-04-20 01:15:00,,5.006,,-0.3469999999999999,,122.586,,11.039,14.731,,0.007,,1.854,,0.012,,,11.195,,,,,,,,4
2010-04-20 01:16:00,,5.003,,0.0379999999999999,,122.555,,11.15,16.245,,0.006,,1.648,,0.01,,,11.233,,,,,,,,4
2010-04-20 01:17:00,,5.0,,-0.039,,122.516,,11.158,17.289,,0.006,,1.63,,0.01,,,11.287,,,,,,,,4
2010-04-20 01:18:00,,5.0,,-0.0609999999999999,,122.511,,11.132,16.269,,0.006,,1.714,,0.008,,,11.394,,,,,,,,4
2010-04-20 01:19:00,,4.998,,-0.188,,122.488,,11.028,15.699,,0.006,,1.53,,0.01,,,11.487,,,,,,,,4
2010-04-20 01:20:00,,5.007,,0.0219999999999999,,122.492,,11.137,14.853,,0.005,,1.486,,0.008,,,11.53,,,,,,,,4
2010-04-20 01:21:00,,5.002,,-0.099,,122.47,,11.259,16.652,,0.0089999999999999,,1.368,,0.012,,,11.452,,,,,,,,4
2010-04-20 01:22:00,,4.996,,0.258,,122.392,,11.442,16.647,,0.008,,1.524,,0.012,,,11.48,,,,,,,,4
2010-04-20 01:23:00,,5.001,,0.1479999999999999,,122.459,,11.543,14.66,,0.006,,1.72,,0.01,,,11.579,,,,,,,,4
2010-04-20 01:24:00,,5.001,,0.132,,122.445,,11.521,13.31,,0.008,,1.78,,0.014,,,11.706,,,,,,,,4
2010-04-20 01:25:00,0.7826199999999999,5.002,39.62539,0.033,243.9553,122.502,6.327332,11.45,15.464,0.2381902999999999,0.008,209.6542,1.674,49.94104,0.014,8.232378,7.929317,11.672,8.222559999999998,8.261832999999998,8.43222,8.385947,8.148212,7.546031,45.19412,4
2010-04-20 01:26:00,,5.004,,0.1479999999999999,,122.504,,11.445,16.924,,0.01,,1.696,,0.0179999999999999,,,11.724,,,,,,,,4
2010-04-20 01:27:00,,4.996,,-0.182,,122.437,,11.451,15.767,,0.006,,1.674,,0.01,,,11.72,,,,,,,,4
2010-04-20 01:28:00,,5.001,,-0.017,,122.457,,11.355,16.048,,0.007,,1.624,,0.012,,,11.726,,,,,,,,4
2010-04-20 01:29:00,,5.008,,-0.006,,122.503,,11.364,15.428,,0.006,,1.636,,0.01,,,11.687,,,,,,,,4
2010-04-20 01:30:00,,4.998,,0.11,,122.485,,11.446,16.126,,0.007,,1.75,,0.014,,,11.657,,,,,,,,4
2010-04-20 01:31:00,,4.988,,-0.039,,122.293,,11.526,16.052,,0.008,,1.566,,0.012,,,11.554,,,,,,,,4
2010-04-20 01:32:00,,4.991,,0.033,,122.253,,11.548,15.992,,0.007,,1.698,,0.012,,,11.469,,,,,,,,4
2010-04-20 01:33:00,,4.989,,0.308,,122.273,,11.487,14.78,,0.007,,1.63,,0.012,,,11.377,,,,,,,,4
2010-04-20 01:34:00,,4.99,,0.0439999999999999,,122.244,,11.425,14.348,,0.006,,1.612,,0.01,,,11.315,,,,,,,,4
2010-04-20 01:35:00,,4.989,,0.0,,122.287,,11.367,15.502,,0.008,,1.72,,0.014,,,11.258,,,,,,,,4
2010-04-20 01:36:00,,4.986,,-0.099,,122.258,,11.404,14.24,,0.0089999999999999,,1.792,,0.016,,,11.179,,,,,,,,4
2010-04-20 01:37:00,,4.986,,0.049,,122.202,,11.085,11.554,,0.01,,1.678,,0.0179999999999999,,,11.055,,,,,,,,4
2010-04-20 01:38:00,,4.989,,-0.017,,122.197,,10.583,13.944,,0.006,,1.822,,0.012,,,10.973,,,,,,,,4
2010-04-20 01:39:00,,4.987,,-0.133,,122.21,,10.444,15.951,,0.007,,1.876,,0.012,,,10.931,,,,,,,,4
2010-04-20 01:40:00,,4.989,,0.159,,122.183,,10.612,15.047,,0.008,,1.914,,0.014,,,10.961,,,,,,,,4
2010-04-20 01:41:00,,4.99,,0.214,,122.169,,10.857,14.563,,0.007,,1.542,,0.01,,,10.995,,,,,,,,4
2010-04-20 01:42:00,,4.989,,-0.155,,122.268,,10.966,14.683,,0.0089999999999999,,1.698,,0.014,,,10.996,,,,,,,,4
2010-04-20 01:43:00,,4.99,,-0.171,,122.245,,11.082,15.463,,0.007,,1.768,,0.014,,,11.013,,,,,,,,4
2010-04-20 01:44:00,,4.993,,0.033,,122.326,,11.121,15.72,,0.008,,1.662,,0.014,,,11.061,,,,,,,,4
2010-04-20 01:45:00,,4.995,,-0.116,,122.257,,11.018,15.018,,0.008,,1.512,,0.012,,,10.989,,,,,,,,4
2010-04-20 01:46:00,,4.986,,-0.199,,122.297,,10.948,14.901,,0.007,,1.732,,0.014,,,10.944,,,,,,,,4
2010-04-20 01:47:00,,4.991,,0.154,,122.257,,10.919,14.549,,0.007,,1.458,,0.01,,,10.899,,,,,,,,4
2010-04-20 01:48:00,,4.991,,0.0109999999999999,,122.309,,10.957,14.272,,0.007,,1.722,,0.014,,,10.886,,,,,,,,4
2010-04-20 01:49:00,,4.993,,0.0379999999999999,,122.291,,11.032,13.829,,0.0089999999999999,,1.686,,0.016,,,10.88,,,,,,,,4
2010-04-20 01:50:00,,4.987,,-0.0219999999999999,,122.314,,11.054,12.847,,0.008,,1.608,,0.012,,,10.875,,,,,,,,4
2010-04-20 01:51:00,,4.992,,-0.094,,122.296,,11.143,11.944,,0.0089999999999999,,1.878,,0.016,,,10.97,,,,,,,,4
2010-04-20 01:52:00,,4.996,,0.192,,122.291,,11.194,12.047,,0.007,,1.878,,0.014,,,11.023,,,,,,,,4
2010-04-20 01:53:00,,4.993,,0.3519999999999999,,122.221,,11.235,12.403,,0.008,,1.656,,0.014,,,11.022,,,,,,,,4
2010-04-20 01:54:00,,4.992,,0.275,,122.27,,11.223,11.897,,0.007,,1.83,,0.014,,,11.014,,,,,,,,4
2010-04-20 01:55:00,,4.993,,0.1759999999999999,,122.262,,11.174,11.334,,0.006,,1.72,,0.01,,,10.998,,,,,,,,4
2010-04-20 01:56:00,,4.987,,-0.0109999999999999,,122.283,,11.167,13.661,,0.007,,1.626,,0.01,,,10.984,,,,,,,,4
2010-04-20 01:57:00,,4.996,,-0.0109999999999999,,122.289,,11.093,11.817,,0.007,,1.674,,0.012,,,10.887,,,,,,,,4
2010-04-20 01:58:00,,4.988,,0.121,,122.263,,11.043,12.695,,0.006,,1.686,,0.01,,,10.831,,,,,,,,4
2010-04-20 01:59:00,,4.993,,-0.155,,122.262,,10.998,11.893,,0.01,,1.602,,0.016,,,10.785,,,,,,,,4
2010-04-20 02:00:00,,4.989,,0.016,,122.182,,10.995,13.885,,0.008,,1.86,,0.014,,,10.72,,,,,,,,4
2010-04-20 02:01:00,,4.992,,-0.0609999999999999,,122.241,,11.025,13.908,,0.007,,1.636,,0.012,,,10.701,,,,,,,,4
2010-04-20 02:02:00,,4.99,,0.0769999999999999,,122.217,,11.141,14.047,,0.008,,1.636,,0.012,,,10.806,,,,,,,,4
2010-04-20 02:03:00,,4.991,,0.0769999999999999,,122.186,,11.317,12.565,,0.007,,1.716,,0.012,,,10.82,,,,,,,,4
2010-04-20 02:04:00,,4.984,,0.203,,122.152,,11.369,13.426,,0.008,,1.786,,0.014,,,10.855,,,,,,,,4
2010-04-20 02:05:00,,4.985,,-0.11,,122.1,,11.416,14.012,,0.007,,1.762,,0.014,,,10.954,,,,,,,,4
2010-04-20 02:06:00,,4.983,,-0.055,,122.106,,11.32,12.99,,0.008,,1.8,,0.014,,,11.033,,,,,,,,4
2010-04-20 02:07:00,,4.986,,-0.028,,122.118,,11.199,12.752,,0.006,,1.68,,0.01,,,11.124,,,,,,,,4
2010-04-20 02:08:00,,4.991,,0.066,,122.194,,11.192,12.098,,0.006,,1.6,,0.01,,,11.157,,,,,,,,4
2010-04-20 02:09:00,,5.0,,0.016,,122.237,,11.445,12.647,,0.008,,1.696,,0.014,,,11.251,,,,,,,,4
2010-04-20 02:10:00,,4.991,,0.126,,122.176,,11.634,11.87,,0.008,,1.804,,0.016,,,11.328,,,,,,,,4
2010-04-20 02:11:00,,4.987,,0.0709999999999999,,122.124,,11.602,11.138,,0.0089999999999999,,1.578,,0.014,,,11.422,,,,,,,,4
2010-04-20 02:12:00,,4.983,,-0.066,,122.03,,11.658,13.888,,0.007,,1.596,,0.012,,,11.584,,,,,,,,4
2010-04-20 02:13:00,,4.985,,0.1479999999999999,,122.102,,11.597,13.903,,0.008,,1.818,,0.014,,,11.629,,,,,,,,4
2010-04-20 02:14:00,,4.988,,0.4129999999999999,,122.149,,11.934,12.415,,0.008,,1.686,,0.014,,,11.891,,,,,,,,4
2010-04-20 02:15:00,,4.983,,0.308,,122.173,,12.172,11.607,,0.008,,1.798,,0.016,,,12.019,,,,,,,,4
2010-04-20 02:16:00,,4.987,,-0.1439999999999999,,122.198,,11.828,11.25,,0.007,,1.818,,0.014,,,11.99,,,,,,,,4
2010-04-20 02:17:00,,4.991,,0.055,,122.189,,11.562,10.379,,0.006,,1.602,,0.01,,,11.99,,,,,,,,4
2010-04-20 02:18:00,,4.996,,0.033,,122.226,,11.249,10.903,,0.005,,1.758,,0.008,,,12.008,,,,,,,,4
2010-04-20 02:19:00,,4.989,,0.159,,122.178,,11.203,10.144,,0.007,,1.552,,0.01,,,12.086,,,,,,,,4
2010-04-20 02:20:00,,4.99,,0.264,,122.116,,11.184,11.675,,0.0089999999999999,,1.534,,0.014,,,12.155,,,,,,,,4
2010-04-20 02:21:00,,4.989,,0.126,,122.145,,11.005,12.677,,0.0089999999999999,,1.582,,0.014,,,12.16,,,,,,,,4
2010-04-20 02:22:00,,4.979,,0.115,,122.001,,10.949,12.384,,0.007,,1.59,,0.01,,,12.235,,,,,,,,4
2010-04-20 02:23:00,,4.986,,-0.055,,122.057,,10.803,11.802,,0.008,,1.672,,0.014,,,12.241,,,,,,,,4
2010-04-20 02:24:00,,4.986,,0.231,,122.069,,10.837,12.042,,0.008,,1.716,,0.014,,,12.292,,,,,,,,4
2010-04-20 02:25:00,,4.993,,-0.133,,122.155,,11.267,12.589,,0.008,,1.57,,0.012,,,12.394,,,,,,,,4
2010-04-20 02:26:00,,4.986,,-0.182,,122.165,,11.649,11.541,,0.007,,1.938,,0.014,,,12.428,,,,,,,,4
2010-04-20 02:27:00,,4.989,,0.0929999999999999,,122.213,,11.314,9.166,,0.007,,1.59,,0.012,,,12.315,,,,,,,,4
2010-04-20 02:28:00,,4.986,,0.154,,122.14,,10.977,7.186,,0.008,,1.81,,0.014,,,12.269,,,,,,,,4
2010-04-20 02:29:00,,4.988,,0.0109999999999999,,122.149,,10.998,9.713,,0.007,,1.494,,0.01,,,12.315,,,,,,,,4
2010-04-20 02:30:00,,4.988,,0.066,,122.149,,11.074,9.426,,0.007,,1.74,,0.012,,,12.321,,,,,,,,4
2010-04-20 02:31:00,,4.985,,-0.033,,122.106,,11.219,10.037,,0.007,,1.572,,0.012,,,12.321,,,,,,,,4
2010-04-20 02:32:00,,4.985,,0.049,,122.123,,11.333,10.852,,0.01,,1.728,,0.016,,,12.229,,,,,,,,4
2010-04-20 02:33:00,,4.987,,0.049,,122.111,,11.105,11.979,,0.007,,1.722,,0.012,,,12.065,,,,,,,,4
2010-04-20 02:34:00,,4.99,,0.0439999999999999,,122.16,,10.835,10.72,,0.007,,1.884,,0.014,,,12.019,,,,,,,,4
2010-04-20 02:35:00,,4.983,,0.225,,122.123,,10.697,11.043,,0.006,,1.8,,0.01,,,12.025,,,,,,,,4
2010-04-20 02:36:00,,4.991,,0.1479999999999999,,122.215,,10.61,12.738,,0.007,,1.53,,0.01,,,11.985,,,,,,,,4
2010-04-20 02:37:00,,4.991,,0.2359999999999999,,122.186,,10.511,12.484,,0.008,,1.674,,0.014,,,11.969,,,,,,,,4
2010-04-20 02:38:00,,4.987,,0.0,,122.093,,10.746,12.722,,0.0089999999999999,,1.696,,0.016,,,12.003,,,,,,,,4
2010-04-20 02:39:00,,4.986,,-0.0439999999999999,,122.08,,10.831,14.688,,0.007,,1.684,,0.012,,,11.945,,,,,,,,4
2010-04-20 02:40:00,,4.986,,-0.121,,122.052,,10.827,13.289,,0.005,,1.752,,0.01,,,11.91,,,,,,,,4
2010-04-20 02:41:00,,4.994,,-0.017,,122.203,,10.548,14.11,,0.007,,1.596,,0.012,,,11.876,,,,,,,,4
2010-04-20 02:42:00,,4.986,,-0.006,,122.156,,10.392,14.753,,0.007,,1.642,,0.012,,,11.895,,,,,,,,4
2010-04-20 02:43:00,,4.986,,0.115,,122.191,,10.716,15.577,,0.008,,1.74,,0.012,,,11.977,,,,,,,,4
2010-04-20 02:44:00,,4.989,,0.104,,122.172,,10.791,15.459,,0.006,,1.692,,0.01,,,11.885,,,,,,,,4
2010-04-20 02:45:00,,4.986,,-0.0609999999999999,,122.217,,10.695,18.392,,0.006,,1.78,,0.012,,,11.854,,,,,,,,4
2010-04-20 02:46:00,,4.994,,0.0879999999999999,,122.222,,10.718,17.691,,0.008,,1.566,,0.012,,,11.844,,,,,,,,4
2010-04-20 02:47:00,,4.99,,0.1429999999999999,,122.218,,10.667,15.915,,0.008,,1.512,,0.012,,,11.838,,,,,,,,4
2010-04-20 02:48:00,,4.995,,-0.094,,122.233,,10.656,16.193,,0.007,,1.404,,0.01,,,11.801,,,,,,,,4
2010-04-20 02:49:00,,4.987,,0.049,,122.121,,10.744,17.287,,0.007,,1.536,,0.01,,,11.773,,,,,,,,4
2010-04-20 02:50:00,,4.984,,-0.0609999999999999,,122.1,,10.725,15.919,,0.006,,1.476,,0.01,,,11.693,,,,,,,,4
2010-04-20 02:51:00,,4.991,,0.1479999999999999,,122.128,,10.462,16.934,,0.006,,1.558,,0.01,,,11.612,,,,,,,,4
2010-04-20 02:52:00,,4.994,,-0.033,,122.16,,10.071,17.164,,0.008,,1.512,,0.01,,,11.602,,,,,,,,4
2010-04-20 02:53:00,,4.985,,0.137,,122.116,,9.681,16.513,,0.007,,1.842,,0.012,,,11.543,,,,,,,,4
2010-04-20 02:54:00,,4.986,,0.126,,122.072,,9.437,15.065,,0.0089999999999999,,1.78,,0.016,,,11.56,,,,,,,,4
2010-04-20 02:55:00,,4.974,,0.027,,121.999,,9.338,15.544,,0.008,,1.716,,0.012,,,11.505,,,,,,,,4
2010-04-20 02:56:00,,4.984,,0.126,,122.077,,9.335,16.349,,0.0089999999999999,,1.476,,0.012,,,11.511,,,,,,,,4
2010-04-20 02:57:00,,4.986,,0.1809999999999999,,122.075,,9.654000000000002,16.575,,0.006,,1.786,,0.01,,,11.555,,,,,,,,4
2010-04-20 02:58:00,,4.992,,0.159,,122.142,,9.905,18.087,,0.008,,1.842,,0.016,,,11.559,,,,,,,,4
2010-04-20 02:59:00,,4.99,,-0.033,,122.147,,10.108,17.512,,0.008,,1.732,,0.014,,,11.585,,,,,,,,4
2010-04-20 03:00:00,,4.986,,0.115,,122.039,,10.306,16.35,,0.007,,1.716,,0.012,,,11.577,,,,,,,,4
2010-04-20 03:01:00,,4.981,,-0.105,,122.055,,10.271,12.385,,0.008,,1.698,,0.014,,,11.599,,,,,,,,4
2010-04-20 03:02:00,,4.982,,-0.017,,122.025,,10.374,13.279,,0.007,,1.698,,0.012,,,11.592,,,,,,,,4
2010-04-20 03:03:00,,4.985,,0.049,,122.037,,10.351,13.704,,0.007,,1.8,,0.012,,,11.618,,,,,,,,4
2010-04-20 03:04:00,,4.975,,-0.099,,121.978,,10.323,13.085,,0.008,,1.746,,0.014,,,11.625,,,,,,,,4
2010-04-20 03:05:00,,4.977,,0.055,,121.976,,10.378,13.432,,0.007,,1.894,,0.012,,,11.661,,,,,,,,4
2010-04-20 03:06:00,,4.982,,-0.16,,121.994,,10.531,13.432,,0.0089999999999999,,1.614,,0.014,,,11.691,,,,,,,,4
2010-04-20 03:07:00,,4.986,,0.082,,122.006,,10.899,14.126,,0.007,,1.762,,0.014,,,11.696,,,,,,,,4
2010-04-20 03:08:00,,4.98,,0.0769999999999999,,121.96,,11.239,14.188,,0.0089999999999999,,1.566,,0.014,,,11.625,,,,,,,,4
2010-04-20 03:09:00,,4.976,,0.121,,121.942,,11.37,12.031,,0.008,,1.702,,0.014,,,11.576,,,,,,,,4
2010-04-20 03:10:00,,4.981,,0.0,,122.027,,11.37,11.507,,0.007,,1.822,,0.012,,,11.489,,,,,,,,4
2010-04-20 03:11:00,,4.99,,0.165,,122.065,,11.159,10.281,,0.007,,1.44,,0.01,,,11.44,,,,,,,,4
2010-04-20 03:12:00,,4.979,,0.033,,122.063,,11.071,12.781,,0.008,,1.624,,0.012,,,11.426,,,,,,,,4
