measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2010-12-08 00:01:00,0.186,3.3997,122.1768,2.641,,13.8077,0.2116,-0.0025,1.4478,-0.0025,,1.0522,-0.9407,-1.2896,-0.8426,,-3.2039,0.1259,,4
2010-12-08 00:02:00,0.1855999999999999,3.3567,122.1494,2.662,,13.8082,0.2384999999999999,-0.0129999999999999,1.3908,-0.0177,,1.0748,-0.9578,-1.2987,-0.9542,,-3.0225,0.1264,,4
2010-12-08 00:03:00,0.186,3.3352,122.1631,2.6435,,13.8082,0.2561999999999999,-0.0095999999999999,1.3908,-0.0149,,1.0874,-1.0007,-1.346,-0.8556,,-3.0829,0.1265999999999999,,4
2010-12-08 00:04:00,0.1855999999999999,3.3137,122.2606,2.6643,,13.8073,0.2798999999999999,-0.0054999999999999,1.482,-0.0064,,1.1147,-0.9899,-1.3265,-0.9242,,-3.0829,0.1265,,4
2010-12-08 00:05:00,0.186,3.2491,122.2845,2.597,,13.8073,0.2942,-0.0064,1.6074,-0.0092999999999999,,1.1175,-1.0557,-1.3649,-1.0254,,-3.1434,0.1265999999999999,,4
2010-12-08 00:06:00,0.1862,3.3352,122.288,2.5788,,13.8073,0.3144,-0.0067999999999999,1.5561,-0.0103,,1.1074,-1.1013,-1.4221,-0.9655,,-3.3248,0.1268,,4
2010-12-08 00:07:00,0.1867,3.2922,122.2931,2.6046,,13.8068,0.3315,-0.0129999999999999,1.5504,-0.0205,,1.113,-1.1477,-1.3977,-1.0559,,-3.3248,0.1267,,4
2010-12-08 00:08:00,0.186,3.2491,122.2743,2.5583,,13.8063,0.3538999999999999,-0.0020999999999999,1.653,-0.0028,,1.1224,-1.2313,-1.5515,-1.1873,,-3.2643,0.1265,,4
2010-12-08 00:09:00,0.1869,3.3137,122.2572,2.4512,,13.805,0.3725999999999999,-0.0035999999999999,1.4877,-0.0038999999999999,,1.1159,-1.2971,-1.6166,-1.2473,,-3.5666,0.128,,4
2010-12-08 00:10:00,0.1852,3.2922,122.2794,2.3598,,13.8045,0.3793,-0.008,1.4706,-0.0137,,1.0824,-1.4031,-1.7429,-1.4139,,-3.6875,0.1265999999999999,,4
2010-12-08 00:11:00,0.1857999999999999,3.3137,122.288,2.3112,,13.8054,0.3929,-0.0045999999999999,1.2996,-0.0063,,1.0693,-1.4307,-1.7235,-1.4458,,-3.7479,0.1267,,4
2010-12-08 00:12:00,0.1857999999999999,3.2491,122.317,2.3598,,13.8054,0.4287,-0.0061999999999999,1.4649,-0.0067999999999999,,1.0842,-1.449,-1.7302,-1.4193,,-3.9292,0.1269,,4
2010-12-08 00:13:00,0.1862,3.3782,122.3102,2.3879,,13.8045,0.4358,-0.0038999999999999,1.4136,-0.0053,,1.0719,-1.5459,-1.9241,-1.5068,,-3.9292,0.1267,,4
2010-12-08 00:14:00,0.1854,3.2922,122.3187,2.341,,13.8063,0.4451999999999999,-0.0064,1.3794,-0.0074999999999999,,1.0317,-1.7056,-2.0413,-1.7411,,-3.8083,0.1268,,4
2010-12-08 00:15:00,0.1869,3.2491,122.2897,2.3512,,13.8077,0.4583999999999999,-0.0051999999999999,1.4877,-0.0085,,1.0298,-1.7184,-1.9543,-1.6895,,-4.0501,0.1263,,4
2010-12-08 00:16:00,0.1852,3.3352,122.2657,2.416,,13.8063,0.4617999999999999,0.0018,1.4706,0.003,,1.0281,-1.6782,-1.8887,-1.5951,,-4.2314,0.1264,,4
2010-12-08 00:17:00,0.186,3.2706,122.264,2.501,,13.8082,0.4753,-0.003,1.539,-0.0023,,1.0388,-1.6747,-1.8758,-1.541,,-3.9896,0.1270999999999999,,4
2010-12-08 00:18:00,0.1862,3.3782,122.2914,2.5376,,13.8073,0.4787,-0.0005,1.4535,-0.001,,1.0602,-1.6112,-1.8622,-1.5635,,-3.7478,0.1265999999999999,,4
2010-12-08 00:19:00,0.1862,3.3782,122.2828,2.4719,,13.8082,0.4787,-0.0041,1.5333,-0.0067999999999999,,1.0479,-1.6199,-1.8738,-1.5541,,-3.6874,0.127,,4
2010-12-08 00:20:00,0.1854,3.2922,122.3204,2.4827,,13.8082,0.4787,-0.003,1.4991,-0.0051,,1.0479,-1.5931,-1.8564,-1.5678,,-3.4456,0.1268,,4
2010-12-08 00:21:00,0.1855999999999999,3.3997,122.3307,2.4603,,13.8077,0.4975999999999999,-0.0092999999999999,1.539,-0.0149,,1.0588,-1.6256,-1.886,-1.588,,-3.4456,0.1270999999999999,,4
2010-12-08 00:22:00,0.186,3.2706,122.2862,2.5175,,13.8077,0.5012999999999999,-0.0020999999999999,1.596,-0.0048999999999999,,1.0806,-1.4721,-1.6464,-1.397,,-3.5664,0.1273,,4
2010-12-08 00:23:00,0.186,3.3137,122.2845,2.5074,,13.8077,0.5012999999999999,-0.0095999999999999,1.6188,-0.0149999999999999,,1.1057,-1.3818,-1.6456,-1.3688,,-3.5664,0.1274,,4
2010-12-08 00:24:00,0.1847,3.3137,122.2845,2.5278,,13.8082,0.5182999999999999,-0.0074999999999999,1.5219,-0.0114,,1.1342,-1.2694,-1.4804,-1.2116,,-3.506,0.1268,,4
2010-12-08 00:25:00,0.1854,3.3567,122.3153,2.5738,,13.8082,0.5217,-0.0064,1.4364,-0.0067999999999999,,1.1663,-1.1186,-1.3925,-1.0941,,-3.3851,0.1269,,4
2010-12-08 00:26:00,0.1852,3.3567,122.3153,2.5874,,13.8077,0.5301,-0.0038999999999999,1.4193,-0.0051999999999999,,1.1784,-1.0647,-1.3833,-1.0148,,-3.3851,0.1272,,4
2010-12-08 00:27:00,0.1865,3.2491,122.3033,2.6006,,13.8077,0.542,-0.0035999999999999,1.4478,-0.0057999999999999,,1.1888,-1.0152,-1.3381,-1.0022,,-3.4455,0.1268,,4
2010-12-08 00:28:00,0.1855999999999999,3.3137,122.3427,2.6153,,13.8059,0.5589,0.0008999999999999,1.539,0.0015,,1.2107,-1.0234,-1.4453,-1.0314,,-3.3851,0.1265999999999999,,4
2010-12-08 00:29:00,0.1857999999999999,3.3137,122.3803,2.5574,,13.8045,0.5645999999999999,0.0006999999999999,1.5219,-0.0019,,1.1761,-1.1485,-1.556,-1.2164,,-3.385,0.1277,,4
2010-12-08 00:30:00,0.1849,3.3567,122.3906,2.3711,,13.8036,0.5696999999999999,-0.005,1.368,-0.0077999999999999,,1.1524,-1.1983,-1.6088,-1.2474,,-3.385,0.1270999999999999,,4
2010-12-08 00:31:00,0.1865,3.3567,122.3752,2.2181,,13.8036,0.5848999999999999,-0.0005999999999999,1.5846,-0.0038999999999999,,1.1562,-1.2053,-1.597,-1.2877,,-3.6268,0.1267,,4
2010-12-08 00:32:00,0.1854,3.3137,122.3632,2.1636,,13.8036,0.5867999999999999,-0.0045999999999999,1.4079,-0.0053,,1.148,-1.1558,-1.5055,-1.1767,,-3.7477,0.1274,,4
2010-12-08 00:33:00,0.1862,3.2491,122.3495,2.3254,,13.804,0.6056,-0.0082,1.4535,-0.0123,,1.1768,-1.0596,-1.3688,-1.0589,,-3.6872,0.1260999999999999,,4
