measured_on,ac_current__319,ac_current__3979,ac_current_a__3978,ac_power__315,ac_va__3982,ac_vars__3981,ac_volage_c-a__3977,ac_voltage__318,ac_voltage_a-n__3975,ac_voltage_c_n__3976,ac_w__3980,ambient_temp__320,ambient_temp__3969,battery_pack_voltage__1363,control_module_voltage__1371,das_batt_vdc__3986,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_current__3973,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dc_power__3971,dc_voltage__3972,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,frequency__3984,interior_temp__1366,inverter_temp__324,mod_temperature__3974,module_temp_1__321,module_temp_2__322,module_temp_3__323,neutral_current__3985,panel_temperatuer__3987,poa_irradiance__313,poa_irradiance__3970,power_factor__327,power_factor__3983,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-07-31 00:00:00,0.1889,,,3.2457,,,,122.5909,,,,20.3793,,,,,,13.2902,,21.0696,,0.0179999999999999,1.5886,0.0284,,,,,,,,20.6244,,19.3632,19.6057,19.7345,,,-1.4247,,0.1331,,,,,4
2012-07-31 00:01:00,0.1889,,,3.3532,,,,122.5773,,,,20.3721,,,,,,13.2902,,21.0492,,0.0202999999999999,1.6911,0.0332,,,,,,,,20.6062,,19.3372,19.5715,19.6955,,,-1.306,,0.1337,,,,,4
2012-07-31 00:02:00,0.1889,,,3.4392,,,,122.5982,,,,20.3974,,,,,,13.2902,,21.0424,,0.0164,1.6627,0.0282999999999999,,,,,,,,20.607,,19.3429,19.5862,19.7205,,,-1.3653,,0.1336,,,,,4
2012-07-31 00:03:00,0.1884,,,3.2457,,,,122.4701,,,,20.4003,,,,,,13.2902,,21.0357,,0.0143,1.7481,0.0256,,,,,,,,20.5995,,19.3181,19.5558,19.6805,,,-1.3653,,0.1345,,,,,4
2012-07-31 00:04:00,0.1893,,,3.1813,,,,122.3645,,,,20.3709,,,,,,13.2902,,21.0153,,0.0244,1.6911,0.0408999999999999,,,,,,,,20.5833,,19.2769,19.5194,19.6407,,,-1.3653,,0.1335,,,,,4
2012-07-31 00:05:00,0.1890999999999999,,,3.2243,,,,122.3424,,,,20.3514,,,,,,13.2902,,21.0153,,0.0212,1.7253,0.0369999999999999,,,,,,,,20.5833,,19.2748,19.5222,19.6483,,,-1.4247,,0.1338999999999999,,,,,4
2012-07-31 00:06:00,0.1884,,,3.0738,,,,122.4075,,,,20.3304,,,,,,13.2902,,20.995,,0.0207,1.7424,0.0371,,,,,,,,20.5636,,19.2439,19.4879,19.6182,,,-1.4247,,0.133,,,,,4
2012-07-31 00:07:00,0.1885999999999999,,,3.1813,,,,122.44,,,,20.3349,,,,,,13.2902,,20.9905,,0.021,1.9018,0.0420999999999999,,,,,,,,20.5591,,19.2429,19.4952,19.6165,,,-1.484,,0.1328999999999999,,,,,4
2012-07-31 00:08:00,0.1882,,,3.1813,,,,122.447,,,,20.3612,,,,,,13.2902,,20.9882,,0.0244,1.8904,0.0456999999999999,,,,,,,,20.5603,,19.2601,19.5027,19.6343,,,-1.4247,,0.1338,,,,,4
2012-07-31 00:09:00,0.1885999999999999,,,3.3962,,,,122.5359,,,,20.3523,,,,,,13.2907,,20.9634,,0.0190999999999999,1.6854,0.0374999999999999,,,,,,,,20.5396,,19.2414,19.4701,19.617,,,-1.306,,0.1335,,,,,4
2012-07-31 00:10:00,0.1889,,,3.2673,,,,122.5873,,,,20.3424,,,,,,13.2902,,20.9611,,0.0221,1.4975,0.0340999999999999,,,,,,,,20.5394,,19.235,19.479,19.5995,,,-1.4247,,0.1341,,,,,4
2012-07-31 00:11:00,0.1885999999999999,,,3.3962,,,,122.5805,,,,20.316,,,,,,13.2907,,20.9611,,0.0178,1.7879,0.0323999999999999,,,,,,,,20.5429,,19.2183,19.4547,19.6044,,,-1.2466,,0.1337,,,,,4
2012-07-31 00:12:00,0.1889,,,3.2888,,,,122.5908,,,,20.3027,,,,,,13.2902,,20.9611,,0.0155,1.657,0.0259999999999999,,,,,,,,20.538,,19.2038,19.4277,19.5829,,,-1.4247,,0.1341,,,,,4
2012-07-31 00:13:00,0.1884,,,3.3532,,,,122.5892,,,,20.2855,,,,,,13.2907,,20.9543,,0.0159,1.8734,0.0323,,,,,,,,20.5292,,19.1935,19.4396,19.583,,,-1.5434,,0.1342,,,,,4
2012-07-31 00:14:00,0.1889,,,3.4607,,,,122.5978,,,,20.2651,,,,,,13.2902,,20.934,,0.0202999999999999,1.7595,0.0379,,,,,,,,20.5095,,19.187,19.4539,19.5689,,,-1.484,,0.1338,,,,,4
2012-07-31 00:15:00,0.1882,,,3.2888,,,,122.6217,,,,20.293,,,,,,13.2902,,20.934,,0.0247999999999999,1.862,0.0488,,,,,,,,20.5137,,19.2258,19.4836,19.634,,,-1.4247,,0.1341,,,,,4
2012-07-31 00:16:00,0.1885999999999999,,,3.3533,,,,122.6081,,,,20.2914,,,,,,13.2902,,20.9137,,0.0184,1.7481,0.0325999999999999,,,,,,,,20.4954,,19.2275,19.475,19.6281,,,-1.3653,,0.1343999999999999,,,,,4
2012-07-31 00:17:00,0.1889,,,3.2458,,,,122.5023,,,,20.2986,,,,,,13.2902,,20.9069,,0.0198,1.6399,0.0315,,,,,,,,20.4921,,19.2492,19.4869,19.6449,,,-1.3653,,0.1338999999999999,,,,,4
2012-07-31 00:18:00,0.1890999999999999,,,3.2028,,,,122.5228,,,,20.3083,,,,,,13.2902,,20.9069,,0.02,1.862,0.0379,,,,,,,,20.4921,,19.2957,19.5057,19.6512,,,-1.3653,,0.1337,,,,,4
2012-07-31 00:19:00,0.1895,,,3.3318,,,,122.5502,,,,20.2895,,,,,,13.2902,,20.9069,,0.0189,1.8221,0.0354999999999999,,,,,,,,20.4934,,19.3026,19.5168,19.6706,,,-1.2466,,0.134,,,,,4
2012-07-31 00:20:00,0.1884,,,3.4177,,,,122.5929,,,,20.3109,,,,,,13.2902,,20.8956,,0.0195999999999999,1.7253,0.0347,,,,,,,,20.4821,,19.319,19.5588,19.6779,,,-1.1279,,0.1345,,,,,4
2012-07-31 00:21:00,0.188,,,3.3318,,,,122.5997,,,,20.3028,,,,,,13.2902,,20.8798,,0.0187,1.6855,0.033,,,,,,,,20.4705,,19.3142,19.5499,19.6794,,,-1.2466,,0.1337,,,,,4
2012-07-31 00:22:00,0.1885999999999999,,,3.2458,,,,122.5126,,,,20.2972,,,,,,13.2907,,20.8798,,0.0175,1.7709,0.035,,,,,,,,20.4732,,19.3655,19.5977,19.7459,,,-1.306,,0.1338,,,,,4
2012-07-31 00:23:00,0.1889,,,3.3748,,,,122.4853,,,,20.3245,,,,,,13.2902,,20.873,,0.0198,1.7082,0.0339,,,,,,,,20.4768,,19.4114,19.6449,19.791,,,-1.1872,,0.1338,,,,,4
2012-07-31 00:24:00,0.1885999999999999,,,3.3748,,,,122.4939,,,,20.319,,,,,,13.2902,,20.8549,,0.0179999999999999,1.7367,0.0316,,,,,,,,20.4656,,19.412,19.6365,19.7757,,,-1.0685,,0.1338999999999999,,,,,4
2012-07-31 00:25:00,0.1884,,,3.3533,,,,122.511,,,,20.323,,,,,,13.2907,,20.8527,,0.0166,1.7424,0.0286,,,,,,,,20.4668,,19.4367,19.6674,19.8038,,,-1.0685,,0.1345,,,,,4
2012-07-31 00:26:00,0.1882,,,3.5467,,,,122.5144,,,,20.3048,,,,,,13.2911,,20.8527,,0.0251,1.8164,0.0476999999999999,,,,,,,,20.4703,,19.4491,19.6632,19.8094,,,-0.9498,,0.1346999999999999,,,,,4
2012-07-31 00:27:00,0.1885999999999999,,,3.2888,,,,122.5178,,,,20.3118,,,,,,13.2916,,20.8527,,0.0184,1.7823,0.0333999999999999,,,,,,,,20.4724,,19.4762,19.6945,19.8503,,,-1.1872,,0.1345,,,,,4
2012-07-31 00:28:00,0.1885999999999999,,,3.2888,,,,122.511,,,,20.3341,,,,,,13.2916,,20.8527,,0.0172999999999999,1.7025,0.0281999999999999,,,,,,,,20.4786,,19.5254,19.7561,19.8953,,,-1.1279,,0.1341,,,,,4
2012-07-31 00:29:00,0.1885999999999999,,,3.3103,,,,122.5042,,,,20.3745,,,,,,13.2916,,20.8527,,0.0125,1.7196,0.0208999999999999,,,,,,,,20.489,,19.5739,19.8039,19.9327,,,-1.0685,,0.1346999999999999,,,,,4
2012-07-31 00:30:00,0.1884,,,3.4822,,,,122.4933,,,,20.3959,,,,,,13.2925,,20.8504,,0.0207,1.8278,0.0376999999999999,,,,,,,,20.4998,,19.6035,19.8342,19.9532,,,-1.0091,,0.1345,,,,,4
2012-07-31 00:31:00,0.1882,,,3.3102,,,,122.5632,,,,20.4091,,,,,,13.2925,,20.8504,,0.0166,1.6911,0.0293,,,,,,,,20.5074,,19.6208,19.8404,19.9435,,,-1.0091,,0.1341,,,,,4
2012-07-31 00:32:00,0.1890999999999999,,,3.4176,,,,122.6266,,,,20.3982,,,,,,13.292,,20.8436,,0.0146,1.7423,0.0262,,,,,,,,20.5027,,19.6237,19.8405,19.9444,,,-0.9498,,0.1346999999999999,,,,,4
2012-07-31 00:33:00,0.1889,,,3.5466,,,,122.6324,,,,20.3867,,,,,,13.292,,20.8301,,0.0166,1.6683,0.0313999999999999,,,,,,,,20.4926,,19.6011,19.8214,19.9259,,,-1.0091,,0.1343,,,,,4
2012-07-31 00:34:00,0.1893,,,3.3317,,,,122.6463,,,,20.3453,,,,,,13.293,,20.8256,,0.0205,1.7139,0.0362999999999999,,,,,,,,20.4909,,19.589,19.7981,19.9055,,,-1.0685,,0.1338,,,,,4
2012-07-31 00:35:00,0.1889,,,3.3102,,,,122.6416,,,,20.3341,,,,,,13.2925,,20.8256,,0.0172999999999999,1.6342,0.0287999999999999,,,,,,,,20.4888,,19.5682,19.7767,19.8902,,,-1.2466,,0.1342,,,,,4
2012-07-31 00:36:00,0.1884,,,3.4392,,,,122.635,,,,20.3084,,,,,,13.2925,,20.8256,,0.0182,1.731,0.0328999999999999,,,,,,,,20.4853,,19.5425,19.7607,19.8612,,,-1.306,,0.135,,,,,4
2012-07-31 00:37:00,0.1893,,,3.4392,,,,122.5533,,,,20.2964,,,,,,13.2934,,20.8233,,0.0244,1.8506,0.0453,,,,,,,,20.4776,,19.5306,19.744,19.8513,,,-1.0685,,0.1343,,,,,4
2012-07-31 00:38:00,0.1890999999999999,,,3.3747,,,,122.5023,,,,20.2793,,,,,,13.2939,,20.8097,,0.0134,1.6456,0.0185999999999999,,,,,,,,20.4598,,19.4948,19.7137,19.8183,,,-1.3653,,0.1337,,,,,4
2012-07-31 00:39:00,0.1885999999999999,,,3.3317,,,,122.4837,,,,20.2603,,,,,,13.2939,,20.7984,,0.0194,1.8961,0.0374999999999999,,,,,,,,20.4444,,19.4731,19.6907,19.7842,,,-1.2466,,0.1346999999999999,,,,,4
2012-07-31 00:40:00,0.1884,,,3.3102,,,,122.4907,,,,20.2603,,,,,,13.2934,,20.7984,,0.0178,2.0499,0.0356,,,,,,,,20.4423,,19.4676,19.6858,19.7814,,,-1.306,,0.1333,,,,,4
2012-07-31 00:41:00,0.1884,,,3.4177,,,,122.6276,,,,20.2561,,,,,,13.2934,,20.7984,,0.0198,1.8676,0.0359999999999999,,,,,,,,20.4409,,19.4509,19.6615,19.7627,,,-1.3653,,0.1341,,,,,4
2012-07-31 00:42:00,0.1893,,,3.3102,,,,122.5901,,,,20.2687,,,,,,13.2939,,20.7984,,0.0168999999999999,1.6285,0.0304999999999999,,,,,,,,20.4402,,19.4468,19.6699,19.7696,,,-1.306,,0.1338999999999999,,,,,4
2012-07-31 00:43:00,0.1889,,,3.4822,,,,122.6022,,,,20.2499,,,,,,13.2943,,20.7984,,0.0149999999999999,1.5716,0.0239,,,,,,,,20.4368,,19.4183,19.6463,19.7336,,,-1.3653,,0.1348,,,,,4
2012-07-31 00:44:00,0.1884,,,3.4822,,,,122.6263,,,,20.2297,,,,,,13.2948,,20.7984,,0.0228,1.7481,0.041,,,,,,,,20.4326,,19.4197,19.6587,19.7467,,,-1.3653,,0.1337,,,,,4
2012-07-31 00:45:00,0.1890999999999999,,,3.3102,,,,122.6349,,,,20.2532,,,,,,13.2943,,20.7962,,0.023,1.731,0.0386999999999999,,,,,,,,20.4269,,19.4354,19.6669,19.7631,,,-1.3653,,0.1336,,,,,4
2012-07-31 00:46:00,0.1893,,,3.1598,,,,122.6316,,,,20.2266,,,,,,13.2948,,20.7759,,0.0224999999999999,1.7481,0.0376999999999999,,,,,,,,20.4072,,19.4206,19.6555,19.7262,,,-1.4247,,0.1345,,,,,4
2012-07-31 00:47:00,0.1885999999999999,,,3.5252,,,,122.5941,,,,20.2022,,,,,,13.2943,,20.7759,,0.02,1.7082,0.0357999999999999,,,,,,,,20.3989,,19.4262,19.6354,19.7123,,,-1.306,,0.1341,,,,,4
2012-07-31 00:48:00,0.1889,,,3.3962,,,,122.6028,,,,20.1984,,,,,,13.2948,,20.7713,,0.0182,1.7652,0.0316,,,,,,,,20.391,,19.4216,19.6364,19.7265,,,-1.4247,,0.1338,,,,,4
2012-07-31 00:49:00,0.1884,,,3.4607,,,,122.5754,,,,20.2207,,,,,,13.2943,,20.7713,,0.0194,1.6798,0.0323,,,,,,,,20.3889,,19.4556,19.6739,19.7584,,,-1.2466,,0.1343999999999999,,,,,4
2012-07-31 00:50:00,0.1889,,,3.4392,,,,122.6097,,,,20.2555,,,,,,13.2943,,20.7713,,0.0202999999999999,1.452,0.0292,,,,,,,,20.3896,,19.4612,19.6683,19.7355,,,-1.2466,,0.1336,,,,,4
2012-07-31 00:51:00,0.1889,,,3.3747,,,,122.6302,,,,20.2381,,,,,,13.2952,,20.7713,,0.0235,1.7652,0.0408,,,,,,,,20.3868,,19.4383,19.6385,19.7161,,,-1.3653,,0.1336,,,,,4
2012-07-31 00:52:00,0.1889,,,3.3103,,,,122.6337,,,,20.2576,,,,,,13.2939,,20.7713,,0.021,1.7709,0.0378,,,,,,,,20.3903,,19.4528,19.6586,19.7514,,,-1.1872,,0.1341,,,,,4
2012-07-31 00:53:00,0.1885999999999999,,,3.4177,,,,122.6525,,,,20.2572,,,,,,13.2952,,20.7668,,0.0187,1.5602,0.0298,,,,,,,,20.3906,,19.4379,19.6451,19.749,,,-1.1279,,0.134,,,,,4
2012-07-31 00:54:00,0.1889,,,3.4822,,,,122.6833,,,,20.236,,,,,,13.2957,,20.7442,,0.0190999999999999,1.5887,0.0281,,,,,,,,20.3659,,19.402,19.6217,19.7166,,,-1.1279,,0.1343,,,,,4
2012-07-31 00:55:00,0.1884,,,3.5037,,,,122.6902,,,,20.2278,,,,,,13.2957,,20.7465,,0.0212,1.6057,0.0342,,,,,,,,20.3688,,19.3981,19.6032,19.7085,,,-1.1279,,0.1342,,,,,4
2012-07-31 00:56:00,0.1884,,,3.5252,,,,122.7722,,,,20.2297,,,,,,13.2952,,20.7442,,0.0253,1.7367,0.0471999999999999,,,,,,,,20.3625,,19.3869,19.6044,19.7049,,,-1.1279,,0.1338,,,,,4
2012-07-31 00:57:00,0.188,,,3.5467,,,,122.7893,,,,20.2792,,,,,,13.2952,,20.7442,,0.0182,1.7595,0.0298,,,,,,,,20.3673,,19.3986,19.6107,19.7174,,,-1.2466,,0.1342,,,,,4
2012-07-31 00:58:00,0.1889,,,3.5467,,,,122.8252,,,,20.3307,,,,,,13.2952,,20.7442,,0.0187,2.0385,0.0362999999999999,,,,,,,,20.3728,,19.4146,19.6336,19.7568,,,-1.1872,,0.135,,,,,4
2012-07-31 00:59:00,0.1882,,,3.4177,,,,122.8235,,,,20.3523,,,,,,13.2957,,20.7442,,0.0195999999999999,1.7709,0.0347,,,,,,,,20.3846,,19.4271,19.653,19.7541,,,-1.1279,,0.1342,,,,,4
2012-07-31 01:00:00,0.1890999999999999,,,3.5037,,,,122.8082,,,,20.3899,,,,,,13.2948,,20.7442,,0.0159,1.6968,0.0262,,,,,,,,20.395,,19.4514,19.6897,19.8012,,,-1.0685,,0.1351999999999999,,,,,4
2012-07-31 01:01:00,0.1885999999999999,,,3.3963,,,,122.7911,,,,20.4741,,,,,,13.2957,,20.7442,,0.0224999999999999,1.7595,0.0415999999999999,,,,,,,,20.4095,,19.4957,19.7215,19.8517,,,-1.0092,,0.1348999999999999,,,,,4
2012-07-31 01:02:00,0.1884,,,3.5467,,,,122.7706,,,,20.5354,,,,,,13.2957,,20.7442,,0.0213999999999999,1.7253,0.0362999999999999,,,,,,,,20.4261,,19.5172,19.7582,19.8593,,,-1.0685,,0.1343,,,,,4
2012-07-31 01:03:00,0.1885999999999999,,,3.6112,,,,122.7143,,,,20.6467,,,,,,13.2952,,20.7442,,0.0149999999999999,1.7424,0.0265999999999999,,,,,,,,20.4572,,19.5871,19.8268,19.9389,,,-0.8311,,0.1343,,,,,4
2012-07-31 01:04:00,0.1895,,,3.4607,,,,122.7194,,,,20.6488,,,,,,13.2957,,20.7442,,0.0216,1.6968,0.035,,,,,,,,20.4724,,19.5906,19.8143,19.9299,,,-0.7123,,0.1345,,,,,4
2012-07-31 01:05:00,0.1893,,,3.4607,,,,122.7126,,,,20.6502,,,,,,13.2957,,20.7442,,0.0221,1.805,0.0379,,,,,,,,20.4883,,19.6314,19.8635,19.9639,,,-0.7717,,0.1343,,,,,4
2012-07-31 01:06:00,0.1882,,,3.5037,,,,122.7229,,,,20.7379,,,,,,13.2952,,20.7442,,0.0221,1.7652,0.0395,,,,,,,,20.5091,,19.6606,19.8877,19.9978,,,-0.7717,,0.1345,,,,,4
2012-07-31 01:07:00,0.1884,,,3.3963,,,,122.7724,,,,20.8359,,,,,,13.2957,,20.7442,,0.0171,1.8506,0.0304999999999999,,,,,,,,20.5333,,19.7174,19.9535,20.1113,,,-0.8311,,0.1336,,,,,4
2012-07-31 01:08:00,0.1897,,,3.5682,,,,122.7929,,,,20.8596,,,,,,13.2939,,20.7442,,0.0166,2.067,0.0342999999999999,,,,,,,,20.5547,,19.7465,19.9452,20.0698,,,-0.7123,,0.1346,,,,,4
2012-07-31 01:09:00,0.1893,,,3.3103,,,,122.8271,,,,20.8422,,,,,,13.2952,,20.7442,,0.0171,1.6968,0.0293999999999999,,,,,,,,20.5644,,19.7492,19.9757,20.076,,,-0.7123,,0.1346,,,,,4
2012-07-31 01:10:00,0.1890999999999999,,,3.5037,,,,122.8151,,,,20.8499,,,,,,13.2952,,20.7442,,0.0198,1.6912,0.0325999999999999,,,,,,,,20.5699,,19.7451,19.957,20.038,,,-0.8903999999999999,,0.1355,,,,,4
2012-07-31 01:11:00,0.1885999999999999,,,3.3748,,,,122.6716,,,,20.7727,,,,,,13.2952,,20.7442,,0.021,1.7766,0.0385,,,,,,,,20.5699,,19.7132,19.9002,19.9943,,,-0.7717,,0.1346999999999999,,,,,4
2012-07-31 01:12:00,0.1890999999999999,,,3.4392,,,,122.6443,,,,20.7351,,,,,,13.2943,,20.7442,,0.0218999999999999,1.7709,0.0347,,,,,,,,20.5596,,19.68,19.878,19.9757,,,-1.1279,,0.1348,,,,,4
2012-07-31 01:13:00,0.1893,,,3.2888,,,,122.6119,,,,20.6794,,,,,,13.2948,,20.7442,,0.0223,1.6,0.0352999999999999,,,,,,,,20.5533,,19.6439,19.8434,19.932,,,-1.4247,,0.1343,,,,,4
2012-07-31 01:14:00,0.1885999999999999,,,3.4392,,,,122.7109,,,,20.6189,,,,,,13.2934,,20.7442,,0.0166,1.6968,0.0279,,,,,,,,20.5526,,19.6065,19.8219,19.9202,,,-1.2466,,0.1342,,,,,4
2012-07-31 01:15:00,0.1889,,,3.5682,,,,122.8151,,,,20.5773,,,,,,13.2934,,20.7465,,0.0194,1.7253,0.0321999999999999,,,,,,,,20.5487,,19.5956,19.7993,19.8983,,,-1.306,,0.1346,,,,,4
2012-07-31 01:16:00,0.1884,,,3.5682,,,,122.8203,,,,20.5482,,,,,,13.293,,20.7578,,0.0184,1.6342,0.0291,,,,,,,,20.5503,,19.5675,19.776,19.8625,,,-1.3653,,0.1346,,,,,4
2012-07-31 01:17:00,0.1885999999999999,,,3.5467,,,,122.8203,,,,20.5368,,,,,,13.2943,,20.7713,,0.0189,1.7082,0.0327,,,,,,,,20.5542,,19.5464,19.7542,19.8636,,,-1.4247,,0.1343,,,,,4
2012-07-31 01:18:00,0.1890999999999999,,,3.5682,,,,122.8117,,,,20.5381,,,,,,13.2943,,20.7713,,0.0184,1.805,0.0335,,,,,,,,20.5487,,19.5159,19.712,19.8076,,,-1.4247,,0.1346,,,,,4
2012-07-31 01:19:00,0.1882,,,3.5037,,,,122.7929,,,,20.5013,,,,,,13.293,,20.7713,,0.023,1.657,0.0383999999999999,,,,,,,,20.5362,,19.4633,19.6767,19.7411,,,-1.4247,,0.1346999999999999,,,,,4
2012-07-31 01:20:00,0.1882,,,3.3318,,,,122.7263,,,,20.4671,,,,,,13.2943,,20.7713,,0.0195999999999999,1.6684,0.0316999999999999,,,,,,,,20.5258,,19.4127,19.6351,19.694,,,-1.5434,,0.1343,,,,,4
2012-07-31 01:21:00,0.1884,,,3.5897,,,,122.7605,,,,20.4456,,,,,,13.2948,,20.7713,,0.0161999999999999,1.5659,0.0271999999999999,,,,,,,,20.5127,,19.3593,19.5908,19.6524,,,-1.6028,,0.135,,,,,4
2012-07-31 01:22:00,0.1890999999999999,,,3.5682,,,,122.7724,,,,20.4435,,,,,,13.2943,,20.7713,,0.0184,1.7709,0.0330999999999999,,,,,,,,20.5023,,19.3288,19.6012,19.6219,,,-1.5434,,0.1348,,,,,4
2012-07-31 01:23:00,0.188,,,3.3748,,,,122.7348,,,,20.4302,,,,,,13.2934,,20.7713,,0.0194,1.7253,0.0309,,,,,,,,20.4954,,19.2969,19.5769,19.5921,,,-1.5434,,0.1343999999999999,,,,,4
2012-07-31 01:24:00,0.1884,,,3.3533,,,,122.8254,,,,20.4226,,,,,,13.293,,20.7713,,0.0164,1.731,0.0292,,,,,,,,20.4816,,19.2989,19.5782,19.59,,,-1.4841,,0.1341,,,,,4
2012-07-31 01:25:00,0.1889,,,3.3748,,,,122.8186,,,,20.4407,,,,,,13.2943,,20.7713,,0.0172999999999999,1.8335,0.0335999999999999,,,,,,,,20.4795,,19.3024,19.5713,19.5713,,,-1.4841,,0.1346,,,,,4
2012-07-31 01:26:00,0.1889,,,3.5252,,,,122.8237,,,,20.4885,,,,,,13.2934,,20.7691,,0.0159,1.7993,0.0298999999999999,,,,,,,,20.4717,,19.2891,19.5448,19.5476,,,-1.4841,,0.135,,,,,4
2012-07-31 01:27:00,0.1890999999999999,,,3.4607,,,,122.8305,,,,20.4891,,,,,,13.2948,,20.7668,,0.023,1.6855,0.0385,,,,,,,,20.4611,,19.2508,19.4982,19.519,,,-1.4841,,0.1343999999999999,,,,,4
2012-07-31 01:28:00,0.1884,,,3.3533,,,,122.8459,,,,20.48,,,,,,13.2943,,20.7487,,0.0159,1.7595,0.0269,,,,,,,,20.4417,,19.2423,19.5071,19.5376,,,-1.5434,,0.1341,,,,,4
2012-07-31 01:29:00,0.1884,,,3.7402,,,,122.851,,,,20.5155,,,,,,13.2957,,20.7487,,0.0205,1.6285,0.0328,,,,,,,,20.4431,,19.2999,19.5307,19.5667,,,-1.6622,,0.1346,,,,,4
2012-07-31 01:30:00,0.1885999999999999,,,3.4607,,,,122.8578,,,,20.559,,,,,,13.2948,,20.7442,,0.0213999999999999,1.526,0.0298999999999999,,,,,,,,20.4385,,19.3286,19.5379,19.6135,,,-1.5434,,0.1345,,,,,4
2012-07-31 01:31:00,0.1890999999999999,,,3.5467,,,,122.8442,,,,20.7706,,,,,,13.2952,,20.7442,,0.0202999999999999,1.788,0.0337999999999999,,,,,,,,20.4475,,19.3716,19.6107,19.6938,,,-1.4841,,0.1343,,,,,4
2012-07-31 01:32:00,0.1885999999999999,,,3.4607,,,,122.8425,,,,21.0682,,,,,,13.2952,,20.7442,,0.0187,1.8107,0.0335999999999999,,,,,,,,20.4793,,19.427,19.6647,19.7734,,,-1.4247,,0.1342,,,,,4
2012-07-31 01:33:00,0.1885999999999999,,,3.4607,,,,122.8493,,,,21.1405,,,,,,13.2943,,20.7442,,0.02,1.5431,0.0313999999999999,,,,,,,,20.5063,,19.479,19.7222,19.8108,,,-1.2466,,0.1346,,,,,4
2012-07-31 01:34:00,0.1890999999999999,,,3.3963,,,,122.8681,,,,21.1996,,,,,,13.2952,,20.7442,,0.0161999999999999,1.8563,0.0276999999999999,,,,,,,,20.5333,,19.5421,19.8053,19.9036,,,-1.1279,,0.1343,,,,,4
2012-07-31 01:35:00,0.1884,,,3.5252,,,,122.8903,,,,21.2561,,,,,,13.2948,,20.7555,,0.0105,1.805,0.0201999999999999,,,,,,,,20.5902,,19.676,19.9205,20.0278,,,-1.0092,,0.1346999999999999,,,,,4
2012-07-31 01:36:00,0.1882,,,3.5897,,,,122.9296,,,,21.2948,,,,,,13.2939,,20.7713,,0.0190999999999999,1.7595,0.0310999999999999,,,,,,,,20.6434,,19.7764,19.955,20.0859,,,-1.1279,,0.1351,,,,,4
2012-07-31 01:37:00,0.1885999999999999,,,3.6327,,,,122.8852,,,,21.2302,,,,,,13.2948,,20.7713,,0.0172999999999999,1.6228,0.0293999999999999,,,,,,,,20.6475,,19.7736,19.9356,20.0602,,,-0.8903999999999999,,0.1346999999999999,,,,,4
2012-07-31 01:38:00,0.1882,,,3.5897,,,,122.8903,,,,21.1593,,,,,,13.2939,,20.7713,,0.0194,1.452,0.0263,,,,,,,,20.6607,,19.739,19.8865,20.0201,,,-0.8903999999999999,,0.1348,,,,,4
2012-07-31 01:39:00,0.1890999999999999,,,3.5467,,,,122.8681,,,,21.0979,,,,,,13.2925,,20.7781,,0.0179999999999999,1.6912,0.0302,,,,,,,,20.6667,,19.6883,19.8476,19.9867,,,-1.0092,,0.1342,,,,,4
2012-07-31 01:40:00,0.1889,,,3.4822,,,,122.8749,,,,21.0492,,,,,,13.2939,,20.7962,,0.0184,1.7595,0.0335999999999999,,,,,,,,20.682,,19.6926,19.8712,19.9772,,,-1.1279,,0.1343999999999999,,,,,4
2012-07-31 01:41:00,0.1890999999999999,,,3.5037,,,,122.9108,,,,21.0286,,,,,,13.293,,20.7984,,0.0216,1.5488,0.032,,,,,,,,20.6878,,19.6976,19.8756,19.9884,,,-1.1872,,0.1348,,,,,4
2012-07-31 01:42:00,0.1885999999999999,,,3.5037,,,,122.8783,,,,20.9952,,,,,,13.293,,20.7984,,0.0178,1.6741,0.0277999999999999,,,,,,,,20.6753,,19.6484,19.8181,19.9247,,,-1.3653,,0.1351999999999999,,,,,4
2012-07-31 01:43:00,0.1889,,,3.6542,,,,122.9159,,,,20.9668,,,,,,13.2911,,20.8007,,0.0178,1.5716,0.0269,,,,,,,,20.6741,,19.652,19.8342,19.956,,,-1.3653,,0.135,,,,,4
2012-07-31 01:44:00,0.1884,,,3.4822,,,,122.8749,,,,20.9432,,,,,,13.2907,,20.8188,,0.0216,1.7025,0.0359999999999999,,,,,,,,20.6818,,19.6494,19.8267,19.9534,,,-1.3653,,0.1342,,,,,4
2012-07-31 01:45:00,0.188,,,3.5682,,,,122.8032,,,,20.9465,,,,,,13.2911,,20.8256,,0.0178,1.6,0.0267,,,,,,,,20.6852,,19.6527,19.8342,19.9734,,,-1.3653,,0.1348,,,,,4
2012-07-31 01:46:00,0.1882,,,3.5467,,,,122.8237,,,,20.9479,,,,,,13.292,,20.8256,,0.0172999999999999,1.6114,0.0267,,,,,,,,20.6845,,19.623,19.7823,19.9062,,,-1.4247,,0.1346999999999999,,,,,4
2012-07-31 01:47:00,0.188,,,3.4607,,,,122.8408,,,,20.9251,,,,,,13.2916,,20.8278,,0.0223,1.7253,0.0381999999999999,,,,,,,,20.6791,,19.574,19.7506,19.8614,,,-1.4247,,0.1346,,,,,4
