measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-05-11 00:00:00,0.1877999999999999,3.1179,122.4504,11.1389,,13.4376,14.1478,0.0141,1.2645,0.0166,,12.1454,10.1316,10.5643,10.6003,,-2.9102,0.1303999999999999,,4
2012-05-11 00:01:00,0.1880999999999999,3.0319,122.4606,11.0966,,13.4376,14.0775,0.0159,1.3272,0.0214999999999999,,12.0925,10.0912,10.531,10.5635,,-3.2071,0.1283,,4
2012-05-11 00:02:00,0.1880999999999999,3.2254,122.3991,11.0375,,13.4386,14.0145,0.0132,1.3101,0.0184,,12.0482,10.0645,10.4958,10.5572,,-2.8508,0.129,,4
2012-05-11 00:03:00,0.1862999999999999,3.0319,122.4487,10.9168,,13.4408,13.9411,0.0118,1.1848,0.0138,,11.978,10.0434,10.4388,10.5264,,-2.8508,0.1288999999999999,,4
2012-05-11 00:04:00,0.1880999999999999,3.1179,122.4504,10.8964,,13.4422,13.8742,0.0148,1.1848,0.0182,,11.9222,10.0015,10.4124,10.4809,,-3.029,0.1298999999999999,,4
2012-05-11 00:05:00,0.1875999999999999,3.0319,122.447,10.8355,,13.4436,13.8066,0.0125,1.4183,0.0147,,11.8656,9.9814,10.3635,10.4376,,-2.9696,0.1293999999999999,,4
2012-05-11 00:06:00,0.1880999999999999,3.0534,122.5,10.7858,,13.4459,13.7473,0.0103,1.4582,0.0147,,11.8138,9.9471,10.3504,10.416,,-2.8508,0.1288,,4
2012-05-11 00:07:00,0.1862999999999999,2.9889,122.5444,10.7105,,13.4488,13.6767,0.0156999999999999,1.4069,0.0218,,11.7521,9.8951,10.2934,10.3287,,-2.8508,0.1283,,4
2012-05-11 00:08:00,0.1874,3.0104,122.5803,10.6965,,13.4491,13.6184,0.0168999999999999,1.2474,0.0206,,11.697,9.9161,10.3328,10.3483,,-2.8508,0.1288999999999999,,4
2012-05-11 00:09:00,0.1874,3.0964,122.5888,10.692,,13.4491,13.5511,0.0112,1.3272,0.0172,,11.6394,9.8921,10.3011,10.3145,,-2.8508,0.1290999999999999,,4
2012-05-11 00:10:00,0.1875999999999999,3.0749,122.6094,10.6549,,13.449,13.4819,0.0172999999999999,1.35,0.0227,,11.5923,9.7947,10.1981,10.2129,,-2.6133,0.129,,4
2012-05-11 00:11:00,0.187,3.0534,122.6145,10.6665,,13.4493,13.4235,0.0032,1.3329,0.005,,11.5605,9.7197,10.1358,10.1817,,-2.7915,0.1285999999999999,,4
2012-05-11 00:12:00,0.1883,3.1179,122.5478,10.6112,,13.453,13.3565,0.0083999999999999,1.5152,0.0147,,11.5172,9.6741,10.079,10.1369,,-2.8509,0.1285,,4
2012-05-11 00:13:00,0.1875999999999999,3.0534,122.6042,10.5281,,13.4556,13.2936,0.0149999999999999,1.3215,0.0184999999999999,,11.471,9.6087,10.0129,10.0489,,-2.8509,0.1277,,4
2012-05-11 00:14:00,0.1880999999999999,3.2039,122.5923,10.5002,,13.456,13.2333,0.0083999999999999,1.2531,0.0106,,11.4317,9.5593,9.977,10.0328,,-2.9103,0.129,,4
2012-05-11 00:15:00,0.1877999999999999,3.0104,122.529,10.4687,,13.457,13.1703,0.0097999999999999,1.4468,0.0132999999999999,,11.386,9.4957,9.9255,9.958,,-2.8509,0.1282,,4
2012-05-11 00:16:00,0.1862999999999999,3.1179,122.5239,10.4432,,13.4607,13.1061,0.0159,1.0196,0.0145,,11.3356,9.4586,9.9046,9.9449,,-2.9104,0.1278,,4
2012-05-11 00:17:00,0.1883,3.1179,122.553,10.4143,,13.4607,13.0498,0.0128,1.3101,0.0154,,11.2967,9.3962,9.8543,9.8883,,-2.9698,0.1287,,4
2012-05-11 00:18:00,0.1877999999999999,3.0749,122.529,10.3704,,13.4617,12.9892,0.0155,1.0652,0.017,,11.2535,9.3783,9.8329,9.9064,,-2.851,0.1292,,4
