measured_on,ac_current__319,ac_current__633,ac_power__315,ac_power__629,ac_voltage__318,ac_voltage__632,ambient_temp__320,ambient_temp__634,das_battery_voltage__326,das_temp__325,das_temp__662,dc_current__631,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dc_power__628,dc_voltage__630,inv_temp__661,inverter_temp__324,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__321,module_temp_2__322,module_temp_3__323,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__313,power_factor__327,reflector_temp_1__638,system_id
2012-12-24 00:16:00,0.1826,,2.7287,,121.6424,,-2.3763,,13.8033,-2.6326,,,-0.0071999999999999,2.042,-0.0132999999999999,,,,-2.6417,,,,,,,,,,,,,,,,,,,-5.3212,-5.4971,-4.9507,,,,,,,,,-4.1653,0.1221,,4
2012-12-24 00:17:00,0.1826,,2.7162,,121.6428,,-1.9829,,13.8034,-2.6379,,,-0.0008999999999999,2.3158,-0.0022,,,,-2.6405,,,,,,,,,,,,,,,,,,,-5.1128,-5.2368,-4.6362,,,,,,,,,-3.9868,0.1213999999999999,,4
2012-12-24 00:18:00,0.1825,,2.7447,,121.6664,,-1.7922,,13.8035,-2.6548,,,-0.0073,2.2302,-0.0132,,,,-2.6306,,,,,,,,,,,,,,,,,,,-4.9651,-5.2575,-4.4398,,,,,,,,,-3.8082,0.1236,,4
2012-12-24 00:19:00,0.1827,,2.7435,,121.6795,,-1.8375,,13.8036,-2.6718,,,-0.0043,2.1275,-0.0051,,,,-2.6105,,,,,,,,,,,,,,,,,,,-4.813,-4.9566,-4.1933,,,,,,,,,-3.2132,0.1225,,4
2012-12-24 00:20:00,0.1827,,2.7348,,121.7293,,-1.7842,,13.8041,-2.6774,,,-0.0112,2.3272,-0.027,,,,-2.5538,,,,,,,,,,,,,,,,,,,-4.6584,-4.7101,-4.0338,,,,,,,,,-3.2727,0.1225,,4
2012-12-24 00:21:00,0.1827999999999999,,2.7248,,121.6975,,-1.4209,,13.8042,-2.6774,,,-0.0047999999999999,2.0762,-0.0104,,,,-2.4705,,,,,,,,,,,,,,,,,,,-4.4196,-4.3803,-3.6899,,,,,,,,,-3.0347,0.1215,,4
2012-12-24 00:22:00,0.1827999999999999,,2.7377,,121.731,,-1.2167,,13.8055,-2.6944,,,-0.0083999999999999,2.0876,-0.0189,,,,-2.4106,,,,,,,,,,,,,,,,,,,-4.2175,-4.1738,-3.4489,,,,,,,,,-2.8562,0.1225,,4
2012-12-24 00:23:00,0.1827999999999999,,2.7336,,121.7524,,-1.2128,,13.8038,-2.6978,,,-0.0094,2.099,-0.024,,,,-2.3263,,,,,,,,,,,,,,,,,,,-4.092,-4.0658,-3.3092,,,,,,,,,-2.7967,0.1222,,4
2012-12-24 00:24:00,0.1829,,2.7328,,121.7678,,-1.3125,,13.8038,-2.6978,,,-0.0054999999999999,2.1504,-0.0108,,,,-2.2763,,,,,,,,,,,,,,,,,,,-3.9764,-4.0033,-3.2359,,,,,,,,,-2.3802,0.1221,,4
2012-12-24 00:25:00,0.183,,2.7182,,121.8001,,-1.7236,,13.8043,-2.6978,,,-0.0057,2.1389,-0.0106999999999999,,,,-2.2727,,,,,,,,,,,,,,,,,,,-3.9669,-4.0746,-3.3063,,,,,,,,,-2.1422,0.1213999999999999,,4
2012-12-24 00:26:00,0.1829,,2.7278,,121.7771,,-2.0953,,13.8039,-2.7147,,,-0.0112,2.253,-0.0292,,,,-2.315,,,,,,,,,,,,,,,,,,,-4.0414,-4.2437,-3.5223,,,,,,,,,-2.5587,0.1218,,4
2012-12-24 00:27:00,0.1827999999999999,,2.7218,,121.7742,,-2.2237,,13.8039,-2.7185,,,-0.0061999999999999,2.1104,-0.0144,,,,-2.3629,,,,,,,,,,,,,,,,,,,-4.1856,-4.4615,-3.7165,,,,,,,,,-2.2612,0.1216,,4
2012-12-24 00:28:00,0.1827,,2.7249,,121.7463,,-2.4013,,13.8039,-2.7204,,,-0.0061999999999999,2.1161,-0.0137,,,,-2.4105,,,,,,,,,,,,,,,,,,,-4.4007,-4.6651,-3.9743,,,,,,,,,-2.6182,0.1218,,4
2012-12-24 00:29:00,0.1827999999999999,,2.7265,,121.7188,,-2.5172,,13.804,-2.7204,,,-0.01,2.253,-0.023,,,,-2.4539,,,,,,,,,,,,,,,,,,,-4.5238,-4.7183,-4.1205,,,,,,,,,-2.8563,0.1218999999999999,,4
2012-12-24 00:30:00,0.1827999999999999,,2.748,,121.7474,,-2.5143,,13.804,-2.7204,,,-0.0054999999999999,2.1218,-0.0119,,,,-2.4931,,,,,,,,,,,,,,,,,,,-4.5938,-4.8254,-4.2559,,,,,,,,,-2.8563,0.1228,,4
2012-12-24 00:31:00,0.1827999999999999,,2.7271,,121.7869,,-2.6215,,13.804,-2.7204,,,-0.005,2.2017,-0.0115,,,,-2.5359,,,,,,,,,,,,,,,,,,,-4.6827,-4.9275,-4.4154,,,,,,,,,-3.0943,0.1218,,4
2012-12-24 00:32:00,0.1829,,2.7398,,121.8164,,-2.7648,,13.8045,-2.7271,,,-0.0088999999999999,2.1275,-0.0212,,,,-2.5977,,,,,,,,,,,,,,,,,,,-4.7288,-4.9773,-4.4819,,,,,,,,,-3.2728,0.1228,,4
2012-12-24 00:33:00,0.1827999999999999,,2.7382,,121.8031,,-2.4427,,13.805,-2.7407,,,-0.0006999999999999,2.0021,-0.0008999999999999,,,,-2.6185,,,,,,,,,,,,,,,,,,,-4.6353,-4.8473,-4.3505,,,,,,,,,-3.1538,0.1218,,4
2012-12-24 00:34:00,0.1829,,2.745,,121.8094,,-2.213,,13.8063,-2.7407,,,-0.0073,2.0021,-0.0154,,,,-2.6127,,,,,,,,,,,,,,,,,,,-4.5085,-4.7919,-4.2195,,,,,,,,,-3.0943,0.1233,,4
2012-12-24 00:35:00,0.1829,,2.7519,,121.8734,,-2.1368,,13.8087,-2.7614,,,-0.0038999999999999,1.9336,-0.0080999999999999,,,,-2.6334,,,,,,,,,,,,,,,,,,,-4.3976,-4.6539,-4.0621,,,,,,,,,-3.3323,0.1213999999999999,,4
2012-12-24 00:36:00,0.183,,2.7521,,121.8803,,-1.5677,,13.8091,-2.7633,,,0.0020999999999999,2.2758,0.0041999999999999,,,,-2.5708,,,,,,,,,,,,,,,,,,,-4.1621,-4.4504,-3.7803,,,,,,,,,-2.8562,0.1217,,4
2012-12-24 00:37:00,0.183,,2.7313,,121.8767,,-1.5291,,13.8087,-2.7633,,,-0.0077999999999999,2.1047,-0.0177,,,,-2.5273,,,,,,,,,,,,,,,,,,,-3.9824,-4.2844,-3.5652,,,,,,,,,-2.8562,0.1216,,4
2012-12-24 00:38:00,0.183,,2.7437,,121.8749,,-1.4672,,13.8096,-2.7633,,,-0.0105,2.0135,-0.0222,,,,-2.4729,,,,,,,,,,,,,,,,,,,-3.8457,-4.0988,-3.4053,,,,,,,,,-2.8562,0.1223999999999999,,4
2012-12-24 00:39:00,0.1832,,2.7457,,121.866,,-1.9616,,13.8092,-2.7633,,,-0.0018,2.0648,-0.007,,,,-2.465,,,,,,,,,,,,,,,,,,,-3.8639,-4.1774,-3.507,,,,,,,,,-2.3207,0.1218999999999999,,4
2012-12-24 00:40:00,0.1831,,2.7382,,121.8865,,-2.1591,,13.8087,-2.7633,,,-0.0037,2.2188,-0.0079,,,,-2.4831,,,,,,,,,,,,,,,,,,,-3.8836,-4.0851,-3.4758,,,,,,,,,-2.3207,0.1223999999999999,,4
2012-12-24 00:41:00,0.1831,,2.7328,,121.8847,,-1.7875,,13.8096,-2.7633,,,-0.0061999999999999,2.099,-0.0109999999999999,,,,-2.4396,,,,,,,,,,,,,,,,,,,-3.7672,-3.8479,-3.3218,,,,,,,,,-2.4397,0.1213,,4
2012-12-24 00:42:00,0.1831,,2.7497,,121.8855,,-1.7824,,13.8092,-2.7633,,,-0.0023,2.1675,-0.0048999999999999,,,,-2.3809,,,,,,,,,,,,,,,,,,,-3.7592,-3.8617,-3.3312,,,,,,,,,-2.1422,0.1213,,4
2012-12-24 00:43:00,0.1831,,2.732,,121.9044,,-1.7118,,13.8078,-2.7633,,,-0.0082,2.2074,-0.0178,,,,-2.3345,,,,,,,,,,,,,,,,,,,-3.7294,-3.8559,-3.2942,,,,,,,,,-2.3802,0.1228,,4
2012-12-24 00:44:00,0.183,,2.7333,,121.8441,,-1.6004,,13.8087,-2.7633,,,-0.0066,1.9906,-0.0151,,,,-2.2889,,,,,,,,,,,,,,,,,,,-3.7141,-3.8675,-3.2906,,,,,,,,,-2.3207,0.1217,,4
2012-12-24 00:45:00,0.183,,2.7345,,121.7949,,-1.706,,13.8073,-2.7633,,,-0.0047999999999999,2.099,-0.0105,,,,-2.2635,,,,,,,,,,,,,,,,,,,-3.7585,-3.9119,-3.3022,,,,,,,,,-2.5587,0.1217,,4
2012-12-24 00:46:00,0.1829,,2.7198,,121.7643,,-1.9427,,13.8078,-2.7633,,,-0.0097999999999999,2.1675,-0.0212999999999999,,,,-2.2729,,,,,,,,,,,,,,,,,,,-3.8065,-3.8777,-3.3559,,,,,,,,,-2.1422,0.1222,,4
2012-12-24 00:47:00,0.1829,,2.7416,,121.815,,-1.9315,,13.8051,-2.7558,,,-0.0054999999999999,2.1104,-0.0115,,,,-2.2639,,,,,,,,,,,,,,,,,,,-3.8091,-3.7597,-3.3172,,,,,,,,,-2.3802,0.1225,,4
2012-12-24 00:48:00,0.183,,2.7296,,121.7917,,-1.6358,,13.8051,-2.7426,,,-0.0025,1.9564,-0.0033999999999999,,,,-2.2175,,,,,,,,,,,,,,,,,,,-3.7232,-3.8097,-3.19,,,,,,,,,-2.6182,0.1218,,4
2012-12-24 00:49:00,0.183,,2.7161,,121.7737,,-1.4599,,13.806,-2.7407,,,-0.0051999999999999,2.0534,-0.01,,,,-2.1772,,,,,,,,,,,,,,,,,,,-3.7075,-3.7511,-3.1932,,,,,,,,,-2.4397,0.1213,,4
2012-12-24 00:50:00,0.1829,,2.7511,,121.8148,,-1.5094,,13.806,-2.7407,,,-0.0109999999999999,2.1618,-0.0229,,,,-2.1801,,,,,,,,,,,,,,,,,,,-3.7184,-3.6617,-3.0988,,,,,,,,,-2.3802,0.1229,,4
2012-12-24 00:51:00,0.1831,,2.7491,,121.9146,,-1.2104,,13.8046,-2.7407,,,-0.0014,2.0819,-0.0033,,,,-2.1467,,,,,,,,,,,,,,,,,,,-3.6327,-3.6821,-2.987,,,,,,,,,-2.1422,0.1225,,4
2012-12-24 00:52:00,0.1832,,2.7481,,121.9441,,-1.0454,,13.8051,-2.7407,,,-0.0073,1.9849,-0.0142,,,,-2.0809,,,,,,,,,,,,,,,,,,,-3.5476,-3.589,-2.9065,,,,,,,,,-2.4397,0.1223999999999999,,4
2012-12-24 00:53:00,0.1832,,2.7256,,121.9784,,-1.0255,,13.8041,-2.739,,,-0.0058999999999999,1.9222,-0.0138,,,,-2.0198,,,,,,,,,,,,,,,,,,,-3.4776,-3.6069,-2.8671,,,,,,,,,-2.1422,0.1213999999999999,,4
2012-12-24 00:54:00,0.1831,,2.7414,,121.8986,,-0.9972,,13.8042,-2.7238,,,-0.0097999999999999,1.8309,-0.019,,,,-1.9626,,,,,,,,,,,,,,,,,,,-3.4195,-3.4776,-2.8119,,,,,,,,,-2.4992,0.1223,,4
2012-12-24 00:55:00,0.183,,2.739,,121.9131,,-0.9459,,13.8042,-2.7204,,,-0.0097999999999999,2.0819,-0.0218,,,,-1.9027,,,,,,,,,,,,,,,,,,,-3.3623,-3.4335,-2.8201,,,,,,,,,-2.5587,0.1221,,4
2012-12-24 00:56:00,0.1829,,2.7214,,121.8486,,-1.3938,,13.8042,-2.7204,,,-0.0095999999999999,1.888,-0.0168999999999999,,,,-1.9433,,,,,,,,,,,,,,,,,,,-3.472,-3.6094,-3.0472,,,,,,,,,-2.4397,0.1216,,4
2012-12-24 00:57:00,0.1829,,2.752,,121.7969,,-1.7293,,13.8042,-2.7072,,,-0.0023,2.0762,-0.005,,,,-1.9938,,,,,,,,,,,,,,,,,,,-3.5802,-3.7757,-3.2337,,,,,,,,,-2.4992,0.1208,,4
2012-12-24 00:58:00,0.1827999999999999,,2.7498,,121.7865,,-2.0783,,13.8042,-2.6978,,,-0.0058999999999999,2.1218,-0.0123,,,,-2.0619,,,,,,,,,,,,,,,,,,,-3.823,-4.0768,-3.5548,,,,,,,,,-2.7372,0.1232,,4
2012-12-24 00:59:00,0.1827999999999999,,2.7334,,121.7525,,-2.5085,,13.8042,-2.6978,,,-0.0043,2.0876,-0.0091999999999999,,,,-2.1408,,,,,,,,,,,,,,,,,,,-4.0324,-4.2413,-3.7735,,,,,,,,,-2.8562,0.1229,,4
2012-12-24 01:00:00,0.1829,,2.7287,,121.7603,,-2.7315,,13.8042,-2.6859,,,-0.0045999999999999,2.3671,-0.0088,,,,-2.2137,,,,,,,,,,,,,,,,,,,-4.193,-4.3983,-3.9602,,,,,,,,,-3.0943,0.1223999999999999,,4
2012-12-24 01:01:00,0.1827999999999999,,2.7529,,121.7498,,-2.7481,,13.8042,-2.6791,,,-0.0106999999999999,2.0135,-0.0208999999999999,,,,-2.2895,,,,,,,,,,,,,,,,,,,-4.2648,-4.4242,-4.0639,,,,,,,,,-3.5108,0.123,,4
2012-12-24 01:02:00,0.1826,,2.7299,,121.6207,,-2.6727,,13.8042,-2.6774,,,-0.0091999999999999,1.9393,-0.0147,,,,-2.3516,,,,,,,,,,,,,,,,,,,-4.3111,-4.4982,-4.1262,,,,,,,,,-3.5703,0.1229,,4
2012-12-24 01:03:00,0.1825,,2.735,,121.5695,,-2.2672,,13.8042,-2.6825,,,-0.0105,2.0477,-0.0222,,,,-2.3886,,,,,,,,,,,,,,,,,,,-4.2056,-4.4123,-4.0062,,,,,,,,,-3.3323,0.1223,,4
2012-12-24 01:04:00,0.1824,,2.7186,,121.5487,,-2.0704,,13.8042,-2.6825,,,-0.0067999999999999,2.2245,-0.0159,,,,-2.4038,,,,,,,,,,,,,,,,,,,-4.1313,-4.4203,-4.0113,,,,,,,,,-2.9753,0.1229,,4
2012-12-24 01:05:00,0.1824,,2.7244,,121.5688,,-2.0126,,13.8046,-2.6859,,,-0.003,2.1846,-0.0067999999999999,,,,-2.4333,,,,,,,,,,,,,,,,,,,-4.1165,-4.4186,-4.0103,,,,,,,,,-3.1538,0.1231,,4
2012-12-24 01:06:00,0.1824,,2.7124,,121.5556,,-2.2586,,13.8046,-2.6893,,,-0.0033999999999999,1.9849,-0.0058999999999999,,,,-2.4874,,,,,,,,,,,,,,,,,,,-4.2705,-4.6703,-4.1963,,,,,,,,,-2.9158,0.1218999999999999,,4
2012-12-24 01:07:00,0.1822999999999999,,2.7237,,121.5387,,-2.1315,,13.8055,-2.6978,,,-0.0114,2.042,-0.0230999999999999,,,,-2.5147,,,,,,,,,,,,,,,,,,,-4.2048,-4.4669,-3.9982,,,,,,,,,-3.2133,0.1228,,4
2012-12-24 01:08:00,0.1824,,2.7248,,121.5608,,-2.0827,,13.8069,-2.6978,,,-0.0064,2.4298,-0.0179999999999999,,,,-2.5082,,,,,,,,,,,,,,,,,,,-4.0847,-4.2936,-3.8447,,,,,,,,,-3.1538,0.1232,,4
2012-12-24 01:09:00,0.1822999999999999,,2.7219,,121.545,,-2.2664,,13.8078,-2.6978,,,-0.0094,1.945,-0.0184999999999999,,,,-2.5227,,,,,,,,,,,,,,,,,,,-4.0455,-4.3133,-3.8404,,,,,,,,,-2.7968,0.1226,,4
2012-12-24 01:10:00,0.1824,,2.7337,,121.5356,,-2.4275,,13.8097,-2.6978,,,-0.0033999999999999,2.1275,-0.0064999999999999,,,,-2.5582,,,,,,,,,,,,,,,,,,,-4.1132,-4.4604,-3.9626,,,,,,,,,-2.5587,0.1217,,4
2012-12-24 01:11:00,0.1824,,2.7256,,121.5242,,-2.534,,13.8097,-2.6978,,,-0.0032,2.1561,-0.0053,,,,-2.5988,,,,,,,,,,,,,,,,,,,-4.2725,-4.614,-4.1422,,,,,,,,,-2.6182,0.1222,,4
2012-12-24 01:12:00,0.1824,,2.7305,,121.5235,,-2.5865,,13.8097,-2.6978,,,-0.0094,2.196,-0.0195,,,,-2.6452,,,,,,,,,,,,,,,,,,,-4.4152,-4.7866,-4.2929,,,,,,,,,-2.7968,0.1233,,4
2012-12-24 01:13:00,0.1824,,2.7383,,121.5544,,-2.5938,,13.8097,-2.6978,,,-0.0066,1.9735,-0.0104,,,,-2.6844,,,,,,,,,,,,,,,,,,,-4.6009,-4.947,-4.4822,,,,,,,,,-2.9158,0.1227,,4
2012-12-24 01:14:00,0.1824,,2.7197,,121.5267,,-2.5894,,13.8092,-2.6978,,,-0.0091,1.945,-0.0178,,,,-2.7257,,,,,,,,,,,,,,,,,,,-4.7772,-5.1256,-4.6781,,,,,,,,,-3.2133,0.1223,,4
2012-12-24 01:15:00,0.1824,,2.7148,,121.5178,,-2.6059,,13.8097,-2.6997,,,-0.0025,2.2017,-0.0044999999999999,,,,-2.7581,,,,,,,,,,,,,,,,,,,-4.9555,-5.2931,-4.8957,,,,,,,,,-3.0943,0.1218999999999999,,4
2012-12-24 01:16:00,0.1824,,2.7283,,121.5327,,-2.7627,,13.8097,-2.7185,,,-0.0125,2.0135,-0.0236999999999999,,,,-2.8197,,,,,,,,,,,,,,,,,,,-5.1698,-5.5296,-5.0816,,,,,,,,,-3.2728,0.123,,4
2012-12-24 01:17:00,0.1825,,2.7481,,121.5693,,-3.5748,,13.8101,-2.7204,,,-0.0112,2.3044,-0.0261,,,,-2.897,,,,,,,,,,,,,,,,,,,-5.3943,-5.7038,-5.3549,,,,,,,,,-3.5703,0.1228,,4
2012-12-24 01:18:00,0.1825,,2.7425,,121.6027,,-4.1235,,13.811,-2.7204,,,-0.005,2.0306,-0.0088999999999999,,,,-2.9805,,,,,,,,,,,,,,,,,,,-5.5775,-5.8543,-5.5505,,,,,,,,,-3.8679,0.1233,,4
2012-12-24 01:19:00,0.1825,,2.7346,,121.5736,,-4.3151,,13.8133,-2.739,,,-0.01,1.9564,-0.0207999999999999,,,,-3.0666,,,,,,,,,,,,,,,,,,,-5.7746,-5.9981,-5.7549,,,,,,,,,-4.1059,0.1218999999999999,,4
2012-12-24 01:20:00,0.1826,,2.7472,,121.6349,,-4.3433,,13.8152,-2.7576,,,-0.0038999999999999,1.945,-0.0064999999999999,,,,-3.139,,,,,,,,,,,,,,,,,,,-5.9555,-6.0805,-5.8737,,,,,,,,,-4.2844,0.1234,,4
2012-12-24 01:21:00,0.1825,,2.7196,,121.6043,,-3.9299,,13.8152,-2.7718,,,-0.0083999999999999,1.8709,-0.0149999999999999,,,,-3.1902,,,,,,,,,,,,,,,,,,,-5.9462,-6.023,-5.7884,,,,,,,,,-4.2844,0.1223999999999999,,4
2012-12-24 01:22:00,0.1825,,2.7281,,121.5448,,-3.5447,,13.8152,-2.7912,,,-0.0066,1.9792,-0.0146,,,,-3.2517,,,,,,,,,,,,,,,,,,,-5.8145,-5.9029,-5.6458,,,,,,,,,-4.2844,0.1221,,4
2012-12-24 01:23:00,0.1825,,2.7246,,121.5619,,-3.5825,,13.8152,-2.8062,,,-0.0094,1.9735,-0.0204,,,,-3.2936,,,,,,,,,,,,,,,,,,,-5.753,-5.9189,-5.6165,,,,,,,,,-3.9274,0.1218,,4
2012-12-24 01:24:00,0.1824,,2.7414,,121.5317,,-3.7645,,13.8161,-2.8215,,,-0.0045999999999999,1.8994,-0.0091999999999999,,,,-3.3525,,,,,,,,,,,,,,,,,,,-5.7151,-5.8955,-5.5807,,,,,,,,,-3.8679,0.1229,,4
2012-12-24 01:25:00,0.1824,,2.7277,,121.5161,,-3.6422,,13.8188,-2.8454,,,-0.0144,2.0078,-0.0291,,,,-3.4004,,,,,,,,,,,,,,,,,,,-5.6245,-5.8363,-5.5084,,,,,,,,,-3.5703,0.1225,,4
2012-12-24 01:26:00,0.1825,,2.7253,,121.5655,,-3.2176,,13.8207,-2.8593,,,-0.0054999999999999,1.9963,-0.0095999999999999,,,,-3.4063,,,,,,,,,,,,,,,,,,,-5.5268,-5.7598,-5.2904,,,,,,,,,-3.3918,0.1223999999999999,,4
2012-12-24 01:27:00,0.1825,,2.7162,,121.5546,,-2.9108,,13.8207,-2.8827,,,-0.008,2.0135,-0.0188,,,,-3.4116,,,,,,,,,,,,,,,,,,,-5.4912,-5.7533,-5.1621,,,,,,,,,-3.0943,0.1222,,4
2012-12-24 01:28:00,0.1825,,2.7345,,121.566,,-2.8783,,13.8207,-2.8955,,,-0.0045999999999999,1.9051,-0.008,,,,-3.415,,,,,,,,,,,,,,,,,,,-5.4888,-5.8145,-5.1831,,,,,,,,,-2.9753,0.1223999999999999,,4
2012-12-24 01:29:00,0.1825,,2.743,,121.5623,,-2.9662,,13.8239,-2.9162,,,-0.0083999999999999,2.2017,-0.0162999999999999,,,,-3.435,,,,,,,,,,,,,,,,,,,-5.4981,-5.8018,-5.2266,,,,,,,,,-3.0943,0.1232,,4
2012-12-24 01:30:00,0.1827,,2.7348,,121.6366,,-2.9398,,13.8248,-2.935,,,-0.0067999999999999,1.9678,-0.0129,,,,-3.4349,,,,,,,,,,,,,,,,,,,-5.4345,-5.7002,-5.112,,,,,,,,,-2.7968,0.1221,,4
2012-12-24 01:31:00,0.1826,,2.7526,,121.6402,,-3.2297,,13.8262,-2.9553,,,-0.0047999999999999,2.0762,-0.0094999999999999,,,,-3.4604,,,,,,,,,,,,,,,,,,,-5.4089,-5.7316,-5.2338,,,,,,,,,-2.8563,0.1235,,4
2012-12-24 01:32:00,0.1825,,2.7117,,121.608,,-3.11,,13.8257,-2.9685,,,-0.0020999999999999,2.2188,-0.0043,,,,-3.4518,,,,,,,,,,,,,,,,,,,-5.3112,-5.5652,-5.0195,,,,,,,,,-2.7968,0.1218999999999999,,4
2012-12-24 01:33:00,0.1827,,2.7444,,121.6305,,-2.3537,,13.8262,-2.9779,,,-0.0073,1.9393,-0.0138999999999999,,,,-3.3392,,,,,,,,,,,,,,,,,,,-5.0267,-5.2506,-4.572,,,,,,,,,-2.8563,0.1231,,4
