measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2011-11-25 01:03:00,0.1872999999999999,3.162,120.6192,10.032,,,,,,,,,,,,,,,13.5843,8.9837,-0.0002,1.5841,0.0014,,,,8.8109,6.7223,6.4882,6.4292,-3.0902,0.1338999999999999,,,,,,,4
2011-11-25 01:04:00,0.1872999999999999,3.1835,120.6154,10.1197,,,,,,,,,,,,,,,13.5843,8.9611,0.0045999999999999,1.8405,0.0054999999999999,,,,8.8124,6.7558,6.5274,6.462,-2.4959,0.1337,,,,,,,4
2011-11-25 01:05:00,0.1867999999999999,3.1405,120.642,10.0601,,,,,,,,,,,,,,,13.5847,8.9441,0.0074999999999999,1.7322,0.0145,,,,8.799699999999998,6.699,6.44,6.383,-2.3771,0.134,,,,,,,4
2011-11-25 01:06:00,0.1867999999999999,3.2266,120.6756,10.0412,,,,,,,,,,,,,,,13.5847,8.932299999999998,0.0103,1.624,0.0147,,,,8.7886,6.6081,6.3747,6.3156,-2.6147,0.1338999999999999,,,,,,,4
2011-11-25 01:07:00,0.1872999999999999,3.1836,120.6394,10.0926,,,,,,,,,,,,,,,13.5843,8.912499999999998,0.0043,1.4531,0.0066,,,,8.771599999999998,6.5868,6.3761,6.3462,-2.377,0.1332,,,,,,,4
2011-11-25 01:08:00,0.1872999999999999,3.2481,120.6574,10.0831,,,,,,,,,,,,,,,13.5861,8.8937,0.0002,1.6639,-0.0005,,,,8.756299999999998,6.5707,6.3885,6.3166,-2.3771,0.1333,,,,,,,4
2011-11-25 01:09:00,0.1879,3.1621,120.6844,10.0574,,,,,,,,,,,,,,,13.5875,8.872999999999998,0.005,1.4758,0.0071999999999999,,,,8.7505,6.6047,6.4524,6.3876,-2.5553,0.1333999999999999,,,,,,,4
2011-11-25 01:10:00,0.1877,3.076,120.7044,10.1386,,,,,,,,,,,,,,,13.587,8.856,0.0047999999999999,1.6924,0.0066,,,,8.745599999999998,6.6774,6.5934,6.4625,-2.4365,0.1338999999999999,,,,,,,4
2011-11-25 01:11:00,0.1870999999999999,3.2051,120.6613,10.1617,,,,,,,,,,,,,,,13.5889,8.848499999999998,0.0155,1.7322,0.0281999999999999,,,,8.748699999999998,6.7083,6.6279,6.5418,-2.5553,0.132,,,,,,,4
2011-11-25 01:12:00,0.1877,3.2696,120.6387,10.1903,,,,,,,,,,,,,,,13.5879,8.8259,0.0129999999999999,1.6183,0.0205,,,,8.7438,6.7311,6.5419,6.4892,-2.3176,0.1336,,,,,,,4
2011-11-25 01:13:00,0.1865999999999999,3.2051,120.6542,10.1419,,,,,,,,,,,,,,,13.5884,8.8109,0.0105,1.7095,0.0184,,,,8.7351,6.7074,6.541,6.4349,-2.2582,0.1328,,,,,,,4
2011-11-25 01:14:00,0.1864,3.2267,120.6696,10.2467,,,,,,,,,,,,,,,13.5889,8.798999999999998,0.0023,1.6297,0.0023999999999999,,,,8.7367,6.729,6.6144,6.5995,-2.1988,0.1328999999999999,,,,,,,4
2011-11-25 01:15:00,0.1865999999999999,3.1192,120.6662,10.241,,,,,,,,,,,,,,,13.5889,8.7811,0.0097999999999999,1.7038,0.0179999999999999,,,,8.7408,6.7117,6.5893,6.5374,-2.0205,0.1328999999999999,,,,,,,4
2011-11-25 01:16:00,0.1870999999999999,3.1837,120.7511,10.2164,,,,,,,,,,,,,,,13.5893,8.7679,0.0023,1.5899,0.0047999999999999,,,,8.7361,6.6942,6.5405,6.6053,-1.8422,0.1338999999999999,,,,,,,4
2011-11-25 01:17:00,0.1865999999999999,3.1838,120.715,10.2364,,,,,,,,,,,,,,,13.5889,8.7679,0.0058999999999999,1.6469,0.0077,,,,8.751699999999998,6.7504,6.6131,6.6351,-1.7828,0.1333,,,,,,,4
2011-11-25 01:18:00,0.1872999999999999,3.2053,120.7295,10.2036,,,,,,,,,,,,,,,13.5893,8.747199999999998,0.0114,1.6754,0.0213999999999999,,,,8.7409,6.7659,6.598,6.625,-1.4263,0.1337,,,,,,,4
2011-11-25 01:19:00,0.1864,3.1621,120.752,10.184,,,,,,,,,,,,,,,13.5889,8.734,0.0137,1.7893,0.0256,,,,8.7356,6.7641,6.5628,6.6858,-1.664,0.1325,,,,,,,4
2011-11-25 01:20:00,0.1862,3.2266,120.7777,10.1991,,,,,,,,,,,,,,,13.5898,8.722699999999998,0.0112,1.8063,0.0178999999999999,,,,8.7476,6.8061,6.5913,6.8182,-1.8423,0.1331,,,,,,,4
2011-11-25 01:21:00,0.1862,3.2697,120.7513,10.2715,,,,,,,,,,,,,,,13.5893,8.7133,0.0038999999999999,1.8349,0.0058999999999999,,,,8.763,6.8457,6.6487,6.9083,-1.6046,0.1332,,,,,,,4
2011-11-25 01:22:00,0.1867999999999999,3.1192,120.7073,10.3043,,,,,,,,,,,,,,,13.5893,8.702,0.0097999999999999,1.8463,0.0168999999999999,,,,8.79,6.8742,6.7369,6.8493,-1.248,0.1338999999999999,,,,,,,4
2011-11-25 01:23:00,0.1872999999999999,3.1191,120.706,10.2925,,,,,,,,,,,,,,,13.5884,8.7002,0.0041,1.8349,0.0057999999999999,,,,8.7966,6.9001,6.654,6.8858,-1.1291,0.1337,,,,,,,4
2011-11-25 01:24:00,0.1864,3.1406,120.716,10.2717,,,,,,,,,,,,,,,13.5898,8.6715,0.0066,1.681,0.0115999999999999,,,,8.7737,6.8742,6.6757,6.8905,-1.3668,0.1337,,,,,,,4
2011-11-25 01:25:00,0.1870999999999999,3.2051,120.7592,10.2966,,,,,,,,,,,,,,,13.5889,8.6608,0.008,1.6354,0.0128,,,,8.775,6.9167,6.7289,6.8968,-1.4262,0.1341,,,,,,,4
2011-11-25 01:26:00,0.1867999999999999,3.2051,120.8018,10.3428,,,,,,,,,,,,,,,13.587,8.657199999999998,0.0082,1.738,0.0152999999999999,,,,8.7948,6.9984,6.7993,6.9984,-1.4857,0.1343999999999999,,,,,,,4
2011-11-25 01:27:00,0.1877,3.1191,120.7991,10.4246,,,,,,,,,,,,,,,13.5889,8.657199999999998,0.0057,1.812,0.0086,,,,8.800499999999998,7.0716,6.8156,7.0503,-1.4263,0.1335,,,,,,,4
2011-11-25 01:28:00,0.1872999999999999,3.1836,120.7857,10.3699,,,,,,,,,,,,,,,13.5884,8.657199999999998,0.0047999999999999,1.681,0.0097,,,,8.8019,7.0332,6.7502,7.0474,-1.4857,0.1343999999999999,,,,,,,4
2011-11-25 01:29:00,0.1867999999999999,3.2482,120.7579,10.3592,,,,,,,,,,,,,,,13.5866,8.657199999999998,0.0033999999999999,1.7038,0.0045999999999999,,,,8.819599999999998,7.093,6.8064,7.029,-1.4857,0.1333,,,,,,,4
2011-11-25 01:30:00,0.1867999999999999,3.1622,120.7088,10.3137,,,,,,,,,,,,,,,13.5852,8.657199999999998,0.0086999999999999,1.6297,0.0145,,,,8.830899999999998,7.0894,6.7908,6.9849,-1.5451,0.1337,,,,,,,4
2011-11-25 01:31:00,0.1870999999999999,3.2053,120.7469,10.2559,,,,,,,,,,,,,,,13.5856,8.653499999999998,0.0066,1.7779,0.0118,,,,8.8187,7.0259,6.6832,6.8965,-1.8423,0.1325,,,,,,,4
2011-11-25 01:32:00,0.1872999999999999,3.1623,120.8009,10.1681,,,,,,,,,,,,,,,13.5847,8.6403,0.008,1.795,0.0152,,,,8.7864,6.9672,6.6721,6.8513,-2.08,0.1333999999999999,,,,,,,4
2011-11-25 01:33:00,0.1877,3.2054,120.9719,10.2148,,,,,,,,,,,,,,,13.5847,8.6365,0.0032,1.8008,0.0057999999999999,,,,8.776199999999998,6.9691,6.622,6.8319,-1.9611,0.1343,,,,,,,4
2011-11-25 01:34:00,0.1879,3.27,120.7995,10.23,,,,,,,,,,,,,,,13.5847,8.6346,0.003,1.6413,0.0074,,,,8.779999999999998,6.9573,6.665,6.9061,-2.1394,0.1343,,,,,,,4
2011-11-25 01:35:00,0.1875,3.1409,120.7591,10.2243,,,,,,,,,,,,,,,13.5847,8.6346,0.0064,1.8464,0.0114,,,,8.780699999999998,6.9679,6.734,6.8947,-2.0206,0.1333999999999999,,,,,,,4
2011-11-25 01:36:00,0.1870999999999999,3.2055,120.8513,10.2073,,,,,,,,,,,,,,,13.5843,8.6346,0.0067999999999999,1.6413,0.0125,,,,8.7835,6.9509,6.6642,6.7909,-2.08,0.1343,,,,,,,4
2011-11-25 01:37:00,0.1872999999999999,3.141,120.899,10.1269,,,,,,,,,,,,,,,13.5843,8.6346,0.0064,1.6413,0.0115999999999999,,,,8.7595,6.8662,6.5283,6.6941,-2.0206,0.1338999999999999,,,,,,,4
2011-11-25 01:38:00,0.1869,3.2701,120.8647,10.1305,,,,,,,,,,,,,,,13.5843,8.6346,0.0071,1.6869,0.0094,,,,8.7389,6.8221,6.5767,6.6322,-2.2583,0.1345,,,,,,,4
2011-11-25 01:39:00,0.1872999999999999,3.1839,120.8364,10.1105,,,,,,,,,,,,,,,13.5843,8.6346,0.0091,1.6128,0.0152,,,,8.724,6.7582,6.4465,6.5319,-2.3771,0.1343,,,,,,,4
2011-11-25 01:40:00,0.1869,3.2485,120.8726,10.0759,,,,,,,,,,,,,,,13.5847,8.6177,0.0109,1.704,0.0194,,,,8.6965,6.6501,6.3683,6.4245,-2.5554,0.1335,,,,,,,4
2011-11-25 01:41:00,0.1865999999999999,3.2485,120.8832,10.0368,,,,,,,,,,,,,,,13.5843,8.612,0.0020999999999999,1.5786,0.0028,,,,8.6759,6.5455,6.2573,6.416,-2.5555,0.1337,,,,,,,4
2011-11-25 01:42:00,0.1872999999999999,3.227,120.9214,10.1762,,,,,,,,,,,,,,,13.5847,8.612,0.0061999999999999,1.5273,0.0108,,,,8.678,6.5826,6.4843,6.4701,-2.7932,0.1346999999999999,,,,,,,4
2011-11-25 01:43:00,0.1872999999999999,3.2271,120.9032,10.3966,,,,,,,,,,,,,,,13.5856,8.612,0.0109,1.5445,0.0176,,,,8.7135,6.6409,6.4972,6.5313,-2.7338,0.1337,,,,,,,4
2011-11-25 01:44:00,0.1870999999999999,3.2701,120.8072,10.4259,,,,,,,,,,,,,,,13.5852,8.6007,0.0141,1.5843,0.0198,,,,8.7263,6.5805,6.5193,6.4823,-2.2583,0.1351999999999999,,,,,,,4
2011-11-25 01:45:00,0.1872999999999999,3.2056,120.807,10.3656,,,,,,,,,,,,,,,13.5843,8.589399999999998,0.005,1.7382,0.0080999999999999,,,,8.7306,6.4951,6.3876,6.4061,-2.1395,0.1346999999999999,,,,,,,4
2011-11-25 01:46:00,0.1870999999999999,3.2056,120.8376,10.2277,,,,,,,,,,,,,,,13.5866,8.589399999999998,0.0047999999999999,1.5159,0.0083,,,,8.7214,6.4289,6.2523,6.2445,-2.1989,0.1343999999999999,,,,,,,4
