measured_on,ac_current__251,ac_current__319,ac_current__633,ac_power__247,ac_power__315,ac_power__629,ac_voltage__250,ac_voltage__318,ac_voltage__632,ambient_temp__252,ambient_temp__320,ambient_temp__634,das_battery_voltage__326,das_temp__325,das_temp__662,dc_current__631,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,dc_power__628,dc_voltage__630,inv_temp__661,inverter_temp__256,inverter_temp__324,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__313,power_factor__327,reflector_temp_1__638,system_id
2012-10-18 00:00:00,,0.1865,,,3.2922,,,122.1956,,,7.789799999999999,,13.6063,7.6368,,,,0.0058999999999999,,1.4934,,0.008,,,,,7.4061,,,,,,,,,,,,,,,,,,,,4.963,,5.1913,,5.157,,,,,,,,,,,,,,-4.3386,0.1280999999999999,,4
2012-10-18 00:01:00,,0.1867,,,3.2061,,,122.1836,,,7.2539,,13.6063,7.6078,,,,0.0054999999999999,,1.6815,,0.008,,,,,7.343,,,,,,,,,,,,,,,,,,,,4.8325,,4.9574,,4.8838,,,,,,,,,,,,,,-3.982,0.1282,,4
2012-10-18 00:02:00,,0.1869,,,3.2061,,,122.2178,,,6.0862,,13.6063,7.590099999999999,,,,0.0077999999999999,,1.5903,,0.0121,,,,,7.1952,,,,,,,,,,,,,,,,,,,,4.5826,,4.6847,,4.5862,,,,,,,,,,,,,,-4.1009,0.1279,,4
2012-10-18 00:03:00,,0.1867,,,3.163,,,122.2965,,,5.7298,,13.6067,7.5564,,,,0.0092999999999999,,1.5561,,0.0134,,,,,7.0285,,,,,,,,,,,,,,,,,,,,4.4858,,4.6408,,4.498,,,,,,,,,,,,,,-4.2197,0.129,,4
2012-10-18 00:04:00,,0.1870999999999999,,,3.2276,,,122.2982,,,5.1117,,13.6099,7.5227,,,,0.0043,,1.7442,,0.0073,,,,,6.8177,,,,,,,,,,,,,,,,,,,,4.2211,,4.3469,,4.1632,,,,,,,,,,,,,,-4.1603,0.1277,,4
2012-10-18 00:05:00,,0.1867,,,3.1846,,,122.3033,,,4.6878,,13.6118,7.4926,,,,0.0088999999999999,,1.6017,,0.0125,,,,,6.6062,,,,,,,,,,,,,,,,,,,,3.9356,,4.0579,,3.8748,,,,,,,,,,,,,,-4.1603,0.1279,,4
2012-10-18 00:06:00,,0.1869,,,3.2922,,,122.2897,,,4.4,,13.6118,7.455899999999998,,,,0.0045999999999999,,1.5333,,0.0076,,,,,6.4029,,,,,,,,,,,,,,,,,,,,3.6397,,3.7928,,3.5918,,,,,,,,,,,,,,-4.2197,0.1280999999999999,,4
2012-10-18 00:07:00,,0.1870999999999999,,,3.2276,,,122.2862,,,4.2857,,13.6118,7.4139,,,,0.005,,1.6131,,0.0095999999999999,,,,,6.2191,,,,,,,,,,,,,,,,,,,,3.422,,3.6202,,3.4592,,,,,,,,,,,,,,-4.2792,0.1279,,4
2012-10-18 00:08:00,,0.186,,,3.1846,,,122.2965,,,4.3468,,13.6159,7.371,,,,0.0088999999999999,,1.5561,,0.0149999999999999,,,,,6.0087,,,,,,,,,,,,,,,,,,,,3.3437,,3.5605,,3.3673,,,,,,,,,,,,,,-4.2792,0.1275999999999999,,4
2012-10-18 00:09:00,,0.1865,,,3.2276,,,122.3102,,,4.3454,,13.6173,7.322199999999999,,,,0.0020999999999999,,1.3167,,0.0016999999999999,,,,,5.8288,,,,,,,,,,,,,,,,,,,,3.2181,,3.435,,3.2103,,,,,,,,,,,,,,-4.2198,0.1275999999999999,,4
2012-10-18 00:10:00,,0.1862,,,3.2491,,,122.3068,,,4.392,,13.6214,7.273399999999999,,,,0.0064,,1.6416,,0.0103,,,,,5.6723,,,,,,,,,,,,,,,,,,,,3.1826,,3.4081,,3.159,,,,,,,,,,,,,,-4.1603,0.1283,,4
2012-10-18 00:11:00,,0.1867,,,3.2276,,,122.3529,,,4.5377,,13.6228,7.226,,,,0.008,,1.5105,,0.0122,,,,,5.5505,,,,,,,,,,,,,,,,,,,,3.2322,,3.4505,,3.1684,,,,,,,,,,,,,,-4.1009,0.1282,,4
2012-10-18 00:12:00,,0.1872999999999999,,,3.2706,,,122.4401,,,4.5224,,13.6238,7.1714,,,,0.003,,1.4535,,0.0047,,,,,5.4337,,,,,,,,,,,,,,,,,,,,3.2058,,3.4299,,3.1012,,,,,,,,,,,,,,-3.982,0.129,,4
2012-10-18 00:13:00,,0.188,,,3.1846,,,122.4555,,,4.4874,,13.6283,7.1166,,,,0.0020999999999999,,1.5675,,0.0045999999999999,,,,,5.3338,,,,,,,,,,,,,,,,,,,,3.1663,,3.3839,,3.0424,,,,,,,,,,,,,,-3.7443,0.1277,,4
2012-10-18 00:14:00,,0.1865,,,3.2061,,,122.4812,,,4.4028,,13.6296,7.0675,,,,0.0025,,1.6701,,0.0035999999999999,,,,,5.241,,,,,,,,,,,,,,,,,,,,3.0853,,3.2979,,2.9341,,,,,,,,,,,,,,-3.7443,0.1274,,4
2012-10-18 00:15:00,,0.1865,,,3.163,,,122.4829,,,4.4315,,13.6342,7.0095,,,,0.0041,,1.3509,,0.0053,,,,,5.1514,,,,,,,,,,,,,,,,,,,,3.0734,,3.3204,,2.938,,,,,,,,,,,,,,-3.566,0.1283,,4
2012-10-18 00:16:00,,0.1865,,,3.2276,,,122.4265,,,4.4584,,13.6343,6.9583,,,,0.0061999999999999,,1.3566,,0.0074,,,,,5.0821,,,,,,,,,,,,,,,,,,,,3.0755,,3.3053,,2.9071,,,,,,,,,,,,,,-3.6255,0.1270999999999999,,4
2012-10-18 00:17:00,,0.1865,,,3.2276,,,122.3769,,,4.3603,,13.6345,6.9022,,,,0.0043,,1.4193,,0.0053,,,,,5.0058,,,,,,,,,,,,,,,,,,,,3.0253,,3.2516,,2.8562,,,,,,,,,,,,,,-3.5066,0.1268,,4
2012-10-18 00:18:00,,0.186,,,3.1415,,,122.3769,,,4.3476,,13.6366,6.8351,,,,0.0035999999999999,,1.425,,0.0055999999999999,,,,,4.9314,,,,,,,,,,,,,,,,,,,,2.96,,3.1512,,2.753,,,,,,,,,,,,,,-3.566,0.1270999999999999,,4
2012-10-18 00:19:00,,0.1862,,,3.2706,,,122.3461,,,4.3752,,13.6399,6.7909,,,,0.0074999999999999,,1.5561,,0.0134,,,,,4.89,,,,,,,,,,,,,,,,,,,,2.9392,,3.1927,,2.7751,,,,,,,,,,,,,,-3.5066,0.1273,,4
2012-10-18 00:20:00,,0.1855999999999999,,,3.163,,,122.3666,,,4.6821,,13.6409,6.7342,,,,0.0067999999999999,,1.3281,,0.0080999999999999,,,,,4.8724,,,,,,,,,,,,,,,,,,,,3.034,,3.319,,2.8951,,,,,,,,,,,,,,-3.5066,0.1274,,4
2012-10-18 00:21:00,,0.1865,,,3.2276,,,122.4709,,,4.7628,,13.6437,6.68,,,,0.0058999999999999,,1.4364,,0.0074999999999999,,,,,4.8651,,,,,,,,,,,,,,,,,,,,3.0525,,3.2953,,2.8856,,,,,,,,,,,,,,-3.3877,0.1268,,4
2012-10-18 00:22:00,,0.1865,,,3.163,,,122.435,,,4.7333,,13.6452,6.5998,,,,-0.0006999999999999,,1.6188,,0.0008999999999999,,,,,4.8303,,,,,,,,,,,,,,,,,,,,3.0412,,3.3141,,2.8786,,,,,,,,,,,,,,-3.3877,0.1282,,4
2012-10-18 00:23:00,,0.1872999999999999,,,3.2276,,,122.4812,,,4.7887,,13.6466,6.5433,,,,0.008,,1.5618,,0.0124,,,,,4.8207,,,,,,,,,,,,,,,,,,,,3.0145,,3.2923,,2.8569,,,,,,,,,,,,,,-3.2689,0.1279,,4
2012-10-18 00:24:00,,0.186,,,3.3352,,,122.4059,,,4.8867,,13.6469,6.5057,,,,-0.0011,,1.5105,,-0.0020999999999999,,,,,4.8351,,,,,,,,,,,,,,,,,,,,3.0303,,3.3002,,2.8304,,,,,,,,,,,,,,-3.2095,0.1265,,4
2012-10-18 00:25:00,,0.1862,,,3.2491,,,122.4487,,,4.8356,,13.6513,6.4368,,,,0.0074999999999999,,1.3908,,0.0115999999999999,,,,,4.8123,,,,,,,,,,,,,,,,,,,,2.9953,,3.2609,,2.8104,,,,,,,,,,,,,,-3.0906,0.1268,,4
2012-10-18 00:26:00,,0.186,,,3.2922,,,122.4213,,,4.8779,,13.6525,6.3916,,,,0.0023,,1.425,,0.0035999999999999,,,,,4.8184,,,,,,,,,,,,,,,,,,,,3.0034,,3.2884,,2.8057,,,,,,,,,,,,,,-3.2095,0.1265999999999999,,4
2012-10-18 00:27:00,,0.1867,,,3.3352,,,122.3444,,,4.8762,,13.6531,6.3311,,,,-0.0061999999999999,,1.6473,,-0.0119,,,,,4.807,,,,,,,,,,,,,,,,,,,,2.9891,,3.3565,,2.8731,,,,,,,,,,,,,,-3.2095,0.1272,,4
2012-10-18 00:28:00,,0.1865,,,3.2922,,,122.3632,,,4.9434,,13.6533,6.2828,,,,0.0047999999999999,,1.7157,,0.0086999999999999,,,,,4.8042,,,,,,,,,,,,,,,,,,,,2.9649,,3.295,,2.7965,,,,,,,,,,,,,,-3.2095,0.1275,,4
2012-10-18 00:29:00,,0.1867,,,3.3137,,,122.3888,,,4.9018,,13.6576,6.2283,,,,0.0018,,1.3737,,0.0033999999999999,,,,,4.7875,,,,,,,,,,,,,,,,,,,,2.9008,,3.2546,,2.673,,,,,,,,,,,,,,-3.0312,0.127,,4
2012-10-18 00:30:00,,0.186,,,3.1846,,,122.37,,,4.9424,,13.6569,6.1771,,,,0.0033999999999999,,1.5732,,0.0044999999999999,,,,,4.7847,,,,,,,,,,,,,,,,,,,,2.9002,,3.2554,,2.6659,,,,,,,,,,,,,,-3.4473,0.1267,,4
2012-10-18 00:31:00,,0.1857999999999999,,,3.2061,,,122.4282,,,4.8249,,13.6588,6.1252,,,,0.0035999999999999,,1.4706,,0.007,,,,,4.7705,,,,,,,,,,,,,,,,,,,,2.8264,,3.1409,,2.577,,,,,,,,,,,,,,-3.3285,0.1268,,4
2012-10-18 00:32:00,,0.1857999999999999,,,3.2491,,,122.4624,,,4.7325,,13.6595,6.076,,,,-0.003,,1.539,,-0.0064,,,,,4.749,,,,,,,,,,,,,,,,,,,,2.706,,3.0048,,2.4286,,,,,,,,,,,,,,-3.4474,0.1265,,4
2012-10-18 00:33:00,,0.186,,,3.163,,,122.488,,,4.5755,,13.6595,6.0241,,,,0.0025999999999999,,1.4706,,0.0044,,,,,4.7091,,,,,,,,,,,,,,,,,,,,2.4379,,2.7634,,2.1984,,,,,,,,,,,,,,-3.4474,0.127,,4
2012-10-18 00:34:00,,0.1869,,,3.2491,,,122.5274,,,4.3815,,13.6597,5.9747,,,,0.0045999999999999,,1.5903,,0.0094999999999999,,,,,4.6653,,,,,,,,,,,,,,,,,,,,2.2527,,2.5725,,2.0863,,,,,,,,,,,,,,-3.6852,0.1263,,4
2012-10-18 00:35:00,,0.186,,,3.2922,,,122.5274,,,4.2124,,13.6597,5.9209,,,,0.0020999999999999,,1.5732,,0.003,,,,,4.6114,,,,,,,,,,,,,,,,,,,,2.1067,,2.4244,,1.9467,,,,,,,,,,,,,,-3.8635,0.1264,,4
2012-10-18 00:36:00,,0.186,,,3.2491,,,122.488,,,3.9875,,13.6594,5.8646,,,,0.0011,,1.2882,,0.0033,,,,,4.552,,,,,,,,,,,,,,,,,,,,1.8963,,2.2192,,1.7434,,,,,,,,,,,,,,-4.2202,0.1258,,4
2012-10-18 00:37:00,,0.186,,,3.2061,,,122.4795,,,3.7732,,13.6594,5.8145,,,,0.0014,,1.4877,,0.0025,,,,,4.4861,,,,,,,,,,,,,,,,,,,,1.7683,,2.14,,1.7238,,,,,,,,,,,,,,-4.4579,0.1265,,4
2012-10-18 00:38:00,,0.1862,,,3.3137,,,122.5034,,,3.6731,,13.6614,5.7579,,,,0.0105,,1.2711,,0.0126,,,,,4.42,,,,,,,,,,,,,,,,,,,,1.6273,,1.9647,,1.5311,,,,,,,,,,,,,,-4.5174,0.1265,,4
2012-10-18 00:39:00,,0.186,,,3.2276,,,122.5718,,,3.6527,,13.6642,5.7023,,,,0.0008999999999999,,1.482,,0.0016,,,,,4.3601,,,,,,,,,,,,,,,,,,,,1.3889,,1.7193,,1.2869,,,,,,,,,,,,,,-4.6363,0.126,,4
2012-10-18 00:40:00,,0.1857999999999999,,,3.2061,,,122.5274,,,3.6476,,13.6652,5.6485,,,,0.0047999999999999,,1.6074,,0.0083999999999999,,,,,4.3175,,,,,,,,,,,,,,,,,,,,1.2039,,1.5178,,1.1363,,,,,,,,,,,,,,-4.8741,0.126,,4
2012-10-18 00:41:00,,0.1865,,,3.2491,,,122.5325,,,3.5357,,13.6653,5.5922,,,,0.0018,,1.6644,,0.0033999999999999,,,,,4.2525,,,,,,,,,,,,,,,,,,,,1.053,,1.4302,,1.0055,,,,,,,,,,,,,,-4.7552,0.1265999999999999,,4
2012-10-18 00:42:00,,0.186,,,3.3137,,,122.5171,,,3.3757,,13.669,5.5348,,,,-0.0030999999999999,,1.4307,,-0.0023999999999999,,,,,4.1907,,,,,,,,,,,,,,,,,,,,0.916,,1.2502,,0.9361,,,,,,,,,,,,,,-4.9336,0.127,,4
2012-10-18 00:43:00,,0.186,,,3.2061,,,122.553,,,3.258,,13.6703,5.4792,,,,0.0045999999999999,,1.6473,,0.0077999999999999,,,,,4.1271,,,,,,,,,,,,,,,,,,,,0.7865999999999999,,1.1195,,0.7843999999999999,,,,,,,,,,,,,,-4.9336,0.126,,4
2012-10-18 00:44:00,,0.1855999999999999,,,3.2922,,,122.4983,,,3.2278,,13.6705,5.419,,,,0.0020999999999999,,1.3566,,0.0066,,,,,4.0667,,,,,,,,,,,,,,,,,,,,0.6811,,1.0378,,0.6632,,,,,,,,,,,,,,-5.0525,0.1268,,4
2012-10-18 00:45:00,,0.1852,,,3.2061,,,122.5017,,,3.2574,,13.6706,5.3602,,,,0.0027,,1.5675,,0.0044,,,,,4.0135,,,,,,,,,,,,,,,,,,,,0.6383999999999999,,1.0131,,0.6987999999999999,,,,,,,,,,,,,,-4.9931,0.1270999999999999,,4
2012-10-18 00:46:00,,0.1869,,,3.3352,,,122.5137,,,3.4613,,13.6721,5.3028,,,,0.0071,,1.4763,,0.0092999999999999,,,,,3.9638,,,,,,,,,,,,,,,,,,,,0.8248999999999999,,1.1707,,0.7681,,,,,,,,,,,,,,-5.0525,0.1255999999999999,,4
2012-10-18 00:47:00,,0.1862,,,3.2491,,,122.4795,,,3.3649,,13.6749,5.2448,,,,0.0005,,1.6644,,0.0005999999999999,,,,,3.9071,,,,,,,,,,,,,,,,,,,,0.8442,,1.1842,,0.7378,,,,,,,,,,,,,,-4.9336,0.1265999999999999,,4
2012-10-18 00:48:00,,0.1862,,,3.2491,,,122.4743,,,3.4351,,13.6759,5.1855,,,,0.0025,,1.5219,,0.0033,,,,,3.8563,,,,,,,,,,,,,,,,,,,,0.9815,,1.348,,0.8089,,,,,,,,,,,,,,-4.6959,0.126,,4
2012-10-18 00:49:00,,0.1854,,,3.2491,,,122.423,,,3.5013,,13.6782,5.1302,,,,0.0008999999999999,,1.3737,,-0.0011,,,,,3.8244,,,,,,,,,,,,,,,,,,,,1.0774,,1.4144,,0.8660999999999999,,,,,,,,,,,,,,-4.2798,0.1259,,4
2012-10-18 00:50:00,,0.1857999999999999,,,3.2491,,,122.4504,,,3.4987,,13.6815,5.0722,,,,0.0083999999999999,,1.596,,0.0141,,,,,3.7863,,,,,,,,,,,,,,,,,,,,1.0988,,1.4315,,0.8609,,,,,,,,,,,,,,-3.8043,0.1258,,4
2012-10-18 00:51:00,,0.1862,,,3.3137,,,122.4487,,,3.4416,,13.6816,5.0146,,,,-0.0002,,1.5732,,0.0002999999999999,,,,,3.7479,,,,,,,,,,,,,,,,,,,,1.1098,,1.4073,,0.8761999999999999,,,,,,,,,,,,,,-3.626,0.1254,,4
2012-10-18 00:52:00,,0.186,,,3.1846,,,122.3461,,,3.3905,,13.6821,4.9607,,,,0.0038999999999999,,1.6131,,0.0067,,,,,3.7118,,,,,,,,,,,,,,,,,,,,1.1167,,1.3689,,0.8448999999999999,,,,,,,,,,,,,,-3.5071,0.126,,4
2012-10-18 00:53:00,,0.1867,,,3.2276,,,122.3632,,,3.329,,13.6821,4.9016,,,,0.0025,,1.539,,0.003,,,,,3.669,,,,,,,,,,,,,,,,,,,,1.0564,,1.3043,,0.7975999999999999,,,,,,,,,,,,,,-3.5666,0.1265999999999999,,4
2012-10-18 00:54:00,,0.1857999999999999,,,3.1415,,,122.3375,,,3.3343,,13.6821,4.8515,,,,-0.0011,,1.7214,,-0.0027,,,,,3.6374,,,,,,,,,,,,,,,,,,,,1.0289,,1.2877,,0.7844999999999999,,,,,,,,,,,,,,-3.5666,0.1254,,4
2012-10-18 00:55:00,,0.1865,,,3.3137,,,122.3495,,,3.3566,,13.6822,4.7977,,,,-0.0018,,1.6245,,-0.0032,,,,,3.6034,,,,,,,,,,,,,,,,,,,,0.9545,,1.2061,,0.6992,,,,,,,,,,,,,,-3.5072,0.1257,,4
2012-10-18 00:56:00,,0.1862,,,3.1846,,,122.3717,,,3.3114,,13.6831,4.7433,,,,-0.0008999999999999,,1.7955,,-0.0025999999999999,,,,,3.5625,,,,,,,,,,,,,,,,,,,,0.8550999999999999,,1.0938,,0.5753,,,,,,,,,,,,,,-3.5666,0.1250999999999999,,4
2012-10-18 00:57:00,,0.1857999999999999,,,3.3137,,,122.3632,,,3.2513,,13.6873,4.6898,,,,0.0016,,1.5333,,0.0038999999999999,,,,,3.5218,,,,,,,,,,,,,,,,,,,,0.7646,,1.0235,,0.5113999999999999,,,,,,,,,,,,,,-3.6261,0.1255,,4
2012-10-18 00:58:00,,0.1865,,,3.2706,,,122.3375,,,3.1812,,13.6877,4.6378,,,,0.0008999999999999,,1.6473,,0.0023,,,,,3.4819,,,,,,,,,,,,,,,,,,,,0.7166,,0.9748,,0.4259999999999999,,,,,,,,,,,,,,-3.8044,0.1265999999999999,,4
2012-10-18 00:59:00,,0.186,,,3.2276,,,122.3666,,,3.1613,,13.6882,4.5877,,,,0.0016,,1.5105,,0.0028,,,,,3.4446,,,,,,,,,,,,,,,,,,,,0.7071,,0.9459,,0.4300999999999999,,,,,,,,,,,,,,-3.745,0.1265999999999999,,4
2012-10-18 01:00:00,,0.1862,,,3.2706,,,122.3239,,,3.2223,,13.6878,4.5358,,,,-0.0023,,1.6701,,-0.0051,,,,,3.4104,,,,,,,,,,,,,,,,,,,,0.7022,,0.9705,,0.4073,,,,,,,,,,,,,,-3.8045,0.1269,,4
2012-10-18 01:01:00,,0.1855999999999999,,,3.2922,,,122.3564,,,3.2151,,13.6901,4.4804,,,,0.0005,,1.596,,0.0002999999999999,,,,,3.3721,,,,,,,,,,,,,,,,,,,,0.6946999999999999,,0.9629,,0.3975,,,,,,,,,,,,,,-3.7451,0.1267,,4
2012-10-18 01:02:00,,0.1869,,,3.3352,,,122.4162,,,3.1933,,13.6929,4.4198,,,,0.005,,1.5447,,0.0074,,,,,3.3228,,,,,,,,,,,,,,,,,,,,0.6387,,0.8861,,0.3357,,,,,,,,,,,,,,-3.864,0.126,,4
2012-10-18 01:03:00,,0.1865,,,3.3567,,,122.4538,,,3.1495,,13.6933,4.3603,,,,-0.0014,,1.4763,,-0.0005999999999999,,,,,3.2811,,,,,,,,,,,,,,,,,,,,0.5701,,0.8003,,0.2081,,,,,,,,,,,,,,-4.2207,0.1260999999999999,,4
2012-10-18 01:04:00,,0.1854,,,3.2922,,,122.3666,,,3.137,,13.6933,4.3104,,,,0.0020999999999999,,1.6245,,0.002,,,,,3.2468,,,,,,,,,,,,,,,,,,,,0.5573,,0.8054,,0.2442,,,,,,,,,,,,,,-4.1019,0.1259,,4
2012-10-18 01:05:00,,0.1869,,,3.3997,,,122.4162,,,3.1487,,13.6934,4.2603,,,,0.003,,1.4934,,0.0035999999999999,,,,,3.2195,,,,,,,,,,,,,,,,,,,,0.5391,,0.7944999999999999,,0.1726999999999999,,,,,,,,,,,,,,-4.1614,0.1260999999999999,,4
2012-10-18 01:06:00,,0.1865,,,3.2491,,,122.4042,,,3.123,,13.6952,4.2138,,,,0.0077999999999999,,1.596,,0.0161999999999999,,,,,3.1873,,,,,,,,,,,,,,,,,,,,0.4728999999999999,,0.7764999999999999,,0.0791,,,,,,,,,,,,,,-4.0425,0.1252999999999999,,4
2012-10-18 01:07:00,,0.186,,,3.2061,,,122.4641,,,3.0652,,13.6984,4.1655,,,,0.0088999999999999,,1.4478,,0.0145,,,,,3.1531,,,,,,,,,,,,,,,,,,,,0.4551999999999999,,0.7681999999999999,,0.0917,,,,,,,,,,,,,,-4.0426,0.1260999999999999,,4
2012-10-18 01:08:00,,0.1857999999999999,,,3.3352,,,122.4504,,,2.9948,,13.6989,4.1154,,,,0.0038999999999999,,1.6074,,0.005,,,,,3.1158,,,,,,,,,,,,,,,,,,,,0.458,,0.7767,,0.0526999999999999,,,,,,,,,,,,,,-3.8048,0.1250999999999999,,4
2012-10-18 01:09:00,,0.1870999999999999,,,3.3567,,,122.4213,,,2.9668,,13.6989,4.0687,,,,-0.0027,,1.7556,,-0.0035999999999999,,,,,3.0805,,,,,,,,,,,,,,,,,,,,0.4534,,0.7461999999999999,,0.0509999999999999,,,,,,,,,,,,,,-4.1021,0.1255,,4
2012-10-18 01:10:00,,0.1855999999999999,,,3.2276,,,122.4572,,,2.9437,,13.6993,4.0205,,,,-0.0008999999999999,,1.4364,,-0.0001,,,,,3.0465,,,,,,,,,,,,,,,,,,,,0.2918999999999999,,0.5488,,-0.0761,,,,,,,,,,,,,,-3.8048,0.1247,,4
2012-10-18 01:11:00,,0.1857999999999999,,,3.2276,,,122.4624,,,2.9098,,13.7021,3.9723,,,,0.0025,,1.6986,,0.0032,,,,,3.009,,,,,,,,,,,,,,,,,,,,0.0517,,0.3498,,-0.1932,,,,,,,,,,,,,,-4.221,0.1263,,4
2012-10-18 01:12:00,,0.1862,,,3.2491,,,122.3923,,,2.807,,13.703,3.9222,,,,0.0,,1.6245,,0.0006999999999999,,,,,2.9667,,,,,,,,,,,,,,,,,,,,-0.1104,,0.2591,,-0.2732,,,,,,,,,,,,,,-4.221,0.1255999999999999,,4
2012-10-18 01:13:00,,0.1862,,,3.2276,,,122.3974,,,2.7355,,13.7039,3.8776,,,,0.0005,,1.6758,,0.0016999999999999,,,,,2.9385,,,,,,,,,,,,,,,,,,,,-0.2245,,0.2199,,-0.3427,,,,,,,,,,,,,,-3.8644,0.1252999999999999,,4
2012-10-18 01:14:00,,0.1862,,,3.3137,,,122.4042,,,2.6895,,13.7044,3.8309,,,,0.0032,,1.5732,,0.005,,,,,2.9039,,,,,,,,,,,,,,,,,,,,-0.2745,,0.1433,,-0.3271999999999999,,,,,,,,,,,,,,-3.8644,0.1254,,4
2012-10-18 01:15:00,,0.186,,,3.2922,,,122.4333,,,2.694,,13.7044,3.7829,,,,-0.003,,1.5675,,-0.0045999999999999,,,,,2.8701,,,,,,,,,,,,,,,,,,,,-0.2422999999999999,,0.1416999999999999,,-0.3287999999999999,,,,,,,,,,,,,,-3.6861,0.1252999999999999,,4
2012-10-18 01:16:00,,0.1855999999999999,,,3.2706,,,122.3649,,,2.6229,,13.7044,3.7379,,,,-0.0014,,1.6017,,-0.0048999999999999,,,,,2.8351,,,,,,,,,,,,,,,,,,,,-0.2018,,0.1827999999999999,,-0.3294,,,,,,,,,,,,,,-3.6266,0.1246,,4
2012-10-18 01:17:00,,0.1862,,,3.2706,,,122.3803,,,2.6836,,13.7058,3.6933,,,,-0.0023,,1.5846,,-0.0022,,,,,2.8083,,,,,,,,,,,,,,,,,,,,-0.1062,,0.2856,,-0.3035999999999999,,,,,,,,,,,,,,-3.6267,0.1258,,4
2012-10-18 01:18:00,,0.1869,,,3.2922,,,122.37,,,2.7531,,13.7067,3.6468,,,,0.0023,,1.767,,0.0032,,,,,2.7911,,,,,,,,,,,,,,,,,,,,-0.0356,,0.3209,,-0.277,,,,,,,,,,,,,,-3.5672,0.1247,,4
2012-10-18 01:19:00,,0.1865,,,3.3352,,,122.3803,,,2.7979,,13.709,3.6022,,,,-0.0051999999999999,,1.6701,,-0.0073,,,,,2.7701,,,,,,,,,,,,,,,,,,,,-0.0222,,0.2968,,-0.2614,,,,,,,,,,,,,,-3.4483,0.1262,,4
2012-10-18 01:20:00,,0.1867,,,3.1846,,,122.3786,,,2.789,,13.7099,3.5609,,,,0.0002,,1.6815,,0.0008999999999999,,,,,2.7553,,,,,,,,,,,,,,,,,,,,-0.0831999999999999,,0.2596,,-0.3145,,,,,,,,,,,,,,-3.5078,0.1254,,4
2012-10-18 01:21:00,,0.1857999999999999,,,3.3352,,,122.3598,,,2.7403,,13.7099,3.518,,,,0.0032,,1.6017,,0.0063,,,,,2.7302,,,,,,,,,,,,,,,,,,,,-0.2122,,0.0998,,-0.4492999999999999,,,,,,,,,,,,,,-3.4484,0.1252999999999999,,4
2012-10-18 01:22:00,,0.1857999999999999,,,3.2706,,,122.4094,,,2.6615,,13.7113,3.4783,,,,0.0011,,1.4649,,0.0018,,,,,2.6954,,,,,,,,,,,,,,,,,,,,-0.4007,,-0.0439999999999999,,-0.5707999999999999,,,,,,,,,,,,,,-3.5078,0.1254,,4
2012-10-18 01:23:00,,0.186,,,3.2276,,,122.37,,,2.5748,,13.7118,3.4335,,,,-0.0032,,1.6245,,-0.0044,,,,,2.6592,,,,,,,,,,,,,,,,,,,,-0.5821,,-0.226,,-0.7033,,,,,,,,,,,,,,-3.5079,0.1245,,4
2012-10-18 01:24:00,,0.1857999999999999,,,3.3352,,,122.3375,,,2.5106,,13.7154,3.3924,,,,-0.0032,,1.5162,,-0.0055999999999999,,,,,2.6231,,,,,,,,,,,,,,,,,,,,-0.762,,-0.3812999999999999,,-0.8197999999999999,,,,,,,,,,,,,,-3.6862,0.1252,,4
2012-10-18 01:25:00,,0.1862,,,3.3567,,,122.3512,,,2.4553,,13.7154,3.3495,,,,-0.005,,1.6416,,-0.0099,,,,,2.5786,,,,,,,,,,,,,,,,,,,,-0.8731999999999999,,-0.5182999999999999,,-0.8529999999999999,,,,,,,,,,,,,,-3.8646,0.1250999999999999,,4
2012-10-18 01:26:00,,0.1867,,,3.3997,,,122.3427,,,2.3711,,13.7154,3.3066,,,,-0.0025,,1.653,,-0.0055999999999999,,,,,2.5349,,,,,,,,,,,,,,,,,,,,-0.9576,,-0.5875,,-0.8667,,,,,,,,,,,,,,-4.2214,0.1257,,4
2012-10-18 01:27:00,,0.1857999999999999,,,3.2922,,,122.3546,,,2.3547,,13.7154,3.2635,,,,-0.0038999999999999,,1.5048,,-0.0044999999999999,,,,,2.4903,,,,,,,,,,,,,,,,,,,,-1.0833,,-0.7203,,-0.9686,,,,,,,,,,,,,,-4.1619,0.1247999999999999,,4
2012-10-18 01:28:00,,0.1857999999999999,,,3.2922,,,122.4641,,,2.3522,,13.715,3.2243,,,,0.0020999999999999,,1.6074,,0.0033999999999999,,,,,2.459,,,,,,,,,,,,,,,,,,,,-1.1279,,-0.7482999999999999,,-1.0644,,,,,,,,,,,,,,-4.2214,0.1245,,4
