measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-04-30 00:00:00,5.019,0.005,122.618,2.813,4.382,0.008,3.11,0.024,1.631,4
2010-04-30 00:01:00,5.021,0.115,122.659,2.851,4.378,0.008,3.046,0.024,1.703,4
2010-04-30 00:02:00,5.019,0.027,122.676,2.836,4.357,0.006,3.062,0.0179999999999999,1.695,4
2010-04-30 00:03:00,5.021,0.049,122.69,2.837,4.348,0.006,3.14,0.0179999999999999,1.769,4
2010-04-30 00:04:00,5.02,0.055,122.705,2.897,4.34,0.006,3.026,0.0179999999999999,1.854,4
2010-04-30 00:05:00,5.026,0.099,122.697,2.864,4.324,0.006,2.734,0.014,1.818,4
2010-04-30 00:06:00,5.017,0.027,122.682,2.88,4.324,0.007,3.08,0.0219999999999999,1.804,4
2010-04-30 00:07:00,5.02,0.203,122.689,2.969,4.321,0.008,2.954,0.024,1.753,4
2010-04-30 00:08:00,5.015,0.126,122.644,2.921,4.321,0.008,2.86,0.024,1.73,4
2010-04-30 00:09:00,5.019,0.165,122.659,2.842,4.317,0.007,2.984,0.02,1.778,4
2010-04-30 00:10:00,5.014,0.126,122.707,2.913,4.309,0.007,2.918,0.02,1.917,4
2010-04-30 00:11:00,5.018,0.049,122.723,3.073,4.318,0.008,2.756,0.0219999999999999,1.984,4
2010-04-30 00:12:00,5.017,0.0769999999999999,122.739,2.882,4.316,0.006,3.098,0.0179999999999999,1.965,4
2010-04-30 00:13:00,5.026,0.0709999999999999,122.728,2.663,4.319,0.007,3.14,0.02,1.988,4
2010-04-30 00:14:00,5.015,0.0219999999999999,122.68,2.576,4.325,0.006,2.882,0.016,1.905,4
2010-04-30 00:15:00,5.022,0.016,122.751,2.576,4.319,0.007,2.948,0.02,1.891,4
2010-04-30 00:16:00,5.021,0.115,122.715,2.579,4.319,0.007,2.918,0.0219999999999999,1.847,4
2010-04-30 00:17:00,5.016,0.154,122.719,2.603,4.319,0.008,3.11,0.0259999999999999,1.868,4
2010-04-30 00:18:00,5.017,0.187,122.731,2.565,4.337,0.007,2.798,0.02,1.924,4
2010-04-30 00:19:00,5.013,0.17,122.705,2.581,4.343,0.007,2.86,0.0219999999999999,1.971,4
2010-04-30 00:20:00,5.02,0.0929999999999999,122.714,2.613,4.35,0.008,2.888,0.0219999999999999,1.911,4
2010-04-30 00:21:00,5.024,0.214,122.641,2.65,4.362,0.0089999999999999,3.056,0.028,1.853,4
2010-04-30 00:22:00,5.018,0.0709999999999999,122.635,2.598,4.373,0.005,2.894,0.014,1.832,4
2010-04-30 00:23:00,5.016,0.132,122.641,2.535,4.378,0.007,2.834,0.02,1.816,4
2010-04-30 00:24:00,5.021,0.214,122.713,2.553,4.375,0.007,3.182,0.0219999999999999,1.766,4
2010-04-30 00:25:00,5.027,0.066,122.641,2.633,4.383,0.007,2.89,0.02,1.806,4
2010-04-30 00:26:00,5.023,0.121,122.622,2.709,4.383,0.007,2.708,0.02,1.864,4
2010-04-30 00:27:00,5.018,0.049,122.618,2.862,4.377,0.006,2.99,0.016,1.994,4
2010-04-30 00:28:00,5.024,0.0439999999999999,122.637,2.918,4.369,0.007,2.894,0.02,1.988,4
2010-04-30 00:29:00,5.02,0.099,122.643,2.812,4.368,0.008,2.798,0.0219999999999999,2.097,4
2010-04-30 00:30:00,5.021,0.0109999999999999,122.7,2.87,4.367,0.006,3.016,0.0179999999999999,2.231,4
2010-04-30 00:31:00,5.019,0.0379999999999999,122.688,2.763,4.371,0.007,2.93,0.02,2.165,4
