measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-06-03 00:00:00,0.1884,2.988,122.5267,17.3195,13.3593,17.0616,0.0138999999999999,1.0876,0.0162999999999999,17.2287,15.2774,15.0901,15.4668,0.1321,4
2011-06-03 00:01:00,0.1884,3.0095,122.5864,17.2342,13.3598,17.0492,0.0164,1.1503,0.0179999999999999,17.1877,15.2447,15.0566,15.4236,0.1322,4
2011-06-03 00:02:00,0.1890999999999999,3.031,122.5099,17.385,13.3591,17.0368,0.0149999999999999,1.0307,0.0149,17.1725,15.2707,15.0764,15.4406,0.1318999999999999,4
2011-06-03 00:03:00,0.1889,3.1815,122.531,17.4498,13.3605,17.014,0.0134,1.173,0.0172999999999999,17.1484,15.192,14.9864,15.3374,0.1321,4
2011-06-03 00:04:00,0.1884,3.117,122.5523,17.4553,13.3613,17.0097,0.0184999999999999,1.1503,0.0211,17.1378,15.1191,14.9023,15.2869,0.1312,4
2011-06-03 00:05:00,0.1887,3.0741,122.6125,17.4726,13.3626,16.9871,0.0125,1.1332,0.0131,17.1145,15.095,14.9055,15.2656,0.1313999999999999,4
2011-06-03 00:06:00,0.1882,3.0741,122.5872,17.4725,13.3635,16.9786,0.0182,1.0364,0.019,17.1081,15.1536,14.9718,15.3368,0.1318,4
2011-06-03 00:07:00,0.1884,3.0956,122.5166,17.3874,13.3636,16.96,0.0105,1.025,0.0123,17.0804,15.1139,14.902,15.2566,0.1312,4
2011-06-03 00:08:00,0.1884,2.9451,122.5884,17.3397,13.3629,16.96,0.0244,1.0933,0.0262,17.0658,15.093,14.8895,15.237,0.1308,4
2011-06-03 00:09:00,0.188,3.332,122.6305,17.2496,13.3644,16.9455,0.0172999999999999,1.2015,0.0201999999999999,17.036,15.0672,14.8427,15.2406,0.1321,4
