measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-04-03 00:00:00,0.1849,3.2491,122.5581,0.3936999999999999,,,,13.7981,,1.2653,-0.0035999999999999,2.3655,-0.0071,,,,,0.4474,0.3574999999999999,0.5158,0.541,-0.4163,0.1265,,,,4
2012-04-03 00:01:00,0.1854,3.2491,122.606,0.4027,,,,13.799,,1.254,-0.0041,2.2515,-0.0086999999999999,,,,,0.4491,0.3627,0.5303999999999999,0.5534999999999999,-0.2379,0.127,,,,4
2012-04-03 00:02:00,0.1852,3.2922,122.5992,0.4069999999999999,,,,13.7999,,1.2446,-0.0109,2.5137,-0.0281,,,,,0.4446999999999999,0.3654999999999999,0.526,0.5526999999999999,0.0,0.1269,,,,4
2012-04-03 00:03:00,0.1865,3.3567,122.5205,0.4370999999999999,,,,13.7981,,1.2465,-0.0005,2.5878,0.0008,,,,,0.4602,0.3919,0.543,0.5746999999999999,0.0,0.1267,,,,4
2012-04-03 00:04:00,0.1849,3.3137,122.5256,0.4531,,,,13.7981,,1.2465,0.0002,2.4054,0.0005,,,,,0.4646,0.3947,0.5603,0.5913,-0.6542,0.1265999999999999,,,,4
2012-04-03 00:05:00,0.1849,3.2922,122.5735,0.4787,,,,13.7976,,1.2446,-0.0016,2.3826,-0.005,,,,,0.4756,0.4108,0.5815,0.6095,-0.6542,0.1270999999999999,,,,4
2012-04-03 00:06:00,0.1849,3.3567,122.6265,0.4403,,,,13.799,,1.2446,-0.005,2.3028,-0.0122,,,,,0.4843,0.4057999999999999,0.5793,0.6008999999999999,-0.2973,0.1265,,,,4
2012-04-03 00:07:00,0.1855999999999999,3.2706,122.6214,0.4244,,,,13.7981,,1.2446,-0.0077999999999999,2.4339,-0.0201999999999999,,,,,0.4899999999999999,0.4064999999999999,0.5872,0.6088,0.0,0.1267,,,,4
2012-04-03 00:08:00,0.1857999999999999,3.2706,122.6265,0.4250999999999999,,,,13.7972,,1.2446,-0.0106999999999999,2.4795,-0.0230999999999999,,,,,0.4929,0.3914,0.5872,0.6023,-0.1189,0.1274,,,,4
2012-04-03 00:09:00,0.1854,3.3137,122.5821,0.436,,,,13.7972,,1.2446,-0.0016,2.394,-0.0057,,,,,0.4908,0.3927999999999999,0.5915,0.6117,-0.0594999999999999,0.1262,,,,4
2012-04-03 00:10:00,0.1854,3.2706,122.6282,0.4315999999999999,,,,13.7976,,1.2446,-0.0027,2.3541,-0.0074999999999999,,,,,0.4929,0.4037,0.5915,0.6174,-0.2973,0.127,,,,4
2012-04-03 00:11:00,0.1852,3.2061,122.6282,0.4461,,,,13.7976,,1.2446,-0.0092999999999999,2.4396,-0.0231999999999999,,,,,0.4935999999999999,0.4108999999999999,0.5929999999999999,0.6174,-0.4758,0.1273,,,,4
2012-04-03 00:12:00,0.1855999999999999,3.3567,122.6146,0.4012,,,,13.7972,,1.2446,-0.0025,2.4168,-0.0064,,,,,0.4935999999999999,0.4043999999999999,0.5987,0.6130999999999999,-0.1189,0.1264,,,,4
2012-04-03 00:13:00,0.1855999999999999,3.3997,122.6214,0.4161,,,,13.7972,,1.2465,0.0033999999999999,2.2344,0.0066,,,,,0.4955,0.4077,0.5998999999999999,0.6136,-0.1784,0.1264,,,,4
2012-04-03 00:14:00,0.1857999999999999,3.3567,122.6265,0.3614,,,,13.7972,,1.2446,-0.0071,2.451,-0.0172,,,,,0.4820999999999999,0.3835,0.5786,0.6001999999999998,-0.5352,0.1268,,,,4
2012-04-03 00:15:00,0.1852,3.2922,122.6248,0.3842999999999999,,,,13.7972,,1.2465,-0.0057,2.5365,-0.0151,,,,,0.4789999999999999,0.3926,0.5725,0.5985,-0.2379,0.1267,,,,4
2012-04-03 00:16:00,0.1852,3.2706,122.6077,0.3784,,,,13.7981,,1.2465,-0.0043,2.3484,-0.0091999999999999,,,,,0.4738999999999999,0.3825,0.5509,0.5934,-0.1784,0.127,,,,4
2012-04-03 00:17:00,0.1857999999999999,3.2922,122.5958,0.3090999999999999,,,,13.7976,,1.2446,-0.003,2.2743,-0.0064999999999999,,,,,0.4496999999999999,0.3597,0.526,0.5663,-0.1784,0.1263,,,,4
2012-04-03 00:18:00,0.1849,3.2706,122.6197,0.3342,,,,13.7972,,1.2465,-0.0054999999999999,2.565,-0.0149999999999999,,,,,0.4358,0.3638,0.5091999999999999,0.5645999999999999,-0.3568,0.1269,,,,4
2012-04-03 00:19:00,0.1857999999999999,3.1846,122.606,0.3388999999999999,,,,13.7981,,1.2446,-0.0016,2.2971,-0.0038,,,,,0.4238,0.3639999999999999,0.4778,0.5512,-0.5352,0.1265,,,,4
2012-04-03 00:20:00,0.1854,3.2706,122.6197,0.3504999999999999,,,,13.7981,,1.2446,-0.0088999999999999,2.2686,-0.0218,,,,,0.4188,0.372,0.4763999999999999,0.5446999999999999,-0.1784,0.1272,,,,4
2012-04-03 00:21:00,0.1854,3.3782,122.6129,0.3489999999999999,,,,13.7995,,1.2446,-0.003,2.451,-0.0077,,,,,0.4079999999999999,0.377,0.4778,0.5368,-0.3568,0.1270999999999999,,,,4
2012-04-03 00:22:00,0.1855999999999999,3.3352,122.63,0.3874,,,,13.7981,,1.2446,0.0014,2.4168,0.004,,,,,0.4187,0.3927999999999999,0.5059,0.557,-0.0594999999999999,0.1272,,,,4
2012-04-03 00:23:00,0.1849,3.4213,122.6282,0.4323,,,,13.7981,,1.2446,-0.0038999999999999,2.3142,-0.0083,,,,,0.4294999999999999,0.4108,0.5382,0.5806999999999999,-0.2379,0.1258,,,,4
2012-04-03 00:24:00,0.1855999999999999,3.2706,122.5992,0.4374,,,,13.7999,,1.2446,-0.0027,2.2743,-0.0054,,,,,0.4418,0.4223,0.5433,0.5907999999999999,-0.2379,0.1275,,,,4
2012-04-03 00:25:00,0.1855999999999999,3.2706,122.6231,0.4098999999999999,,,,13.7999,,1.2446,-0.0020999999999999,2.5251,-0.0055999999999999,,,,,0.4461,0.4330999999999999,0.5498,0.6080999999999999,-0.0594999999999999,0.1272,,,,4
2012-04-03 00:26:00,0.1847,3.3567,122.6163,0.4366999999999999,,,,13.7999,,1.2446,-0.0014,2.3313,-0.0038999999999999,,,,,0.459,0.4353,0.5655999999999999,0.6167,-0.5947,0.1269,,,,4
2012-04-03 00:27:00,0.186,3.2706,122.63,0.3453999999999999,,,,13.7985,,1.2446,-0.0014,2.3655,-0.0027,,,,,0.4568999999999999,0.4028999999999999,0.5273999999999999,0.5864,-0.1189,0.1264,,,,4
2012-04-03 00:28:00,0.1849,3.3137,122.6505,0.2873999999999999,,,,13.7999,,1.2446,-0.0047999999999999,2.4738,-0.0135999999999999,,,,,0.4454,0.3755,0.5101,0.5605,-0.2379,0.1268,,,,4
2012-04-03 00:29:00,0.1854,3.2491,122.6693,0.3206999999999999,,,,13.799,,1.2446,-0.0066,2.3883,-0.0178,,,,,0.4389,0.382,0.5116,0.5512,-0.1784,0.1267,,,,4
2012-04-03 00:30:00,0.1854,3.3567,122.6351,0.3670999999999999,,,,13.8004,,1.2446,0.0014,2.508,0.0047999999999999,,,,,0.4461,0.3986,0.5188,0.5605,-0.1784,0.1267,,,,4
2012-04-03 00:31:00,0.1852,3.2706,122.6009,0.2938999999999999,,,,13.8008,,1.2446,-0.0032,2.2002,-0.0067999999999999,,,,,0.4353,0.3669,0.5037,0.5273999999999999,0.0,0.1264,,,,4
2012-04-03 00:32:00,0.1854,3.2491,122.594,0.3221999999999999,,,,13.8008,,1.2446,-0.003,2.4396,-0.008,,,,,0.4345,0.3805,0.5244999999999999,0.5382,-0.1189,0.1270999999999999,,,,4
2012-04-03 00:33:00,0.1854,3.2922,122.5821,0.3164,,,,13.7999,,1.2446,-0.0002,2.3028,-0.0019,,,,,0.4345999999999999,0.3705,0.5166,0.5295999999999998,0.0,0.1270999999999999,,,,4
2012-04-03 00:34:00,0.186,3.3137,122.5479,0.3229,,,,13.8008,,1.2446,-0.0061999999999999,2.4225,-0.0161999999999999,,,,,0.4338,0.377,0.5166,0.5396999999999998,-0.1189,0.1277,,,,4
2012-04-03 00:35:00,0.1849,3.3352,122.5325,0.3113,,,,13.8017,,1.2446,-0.0018,2.2287,-0.0041999999999999,,,,,0.4345999999999999,0.3698,0.5144999999999998,0.5324999999999999,-0.1189,0.1270999999999999,,,,4
2012-04-03 00:36:00,0.1857999999999999,3.2922,122.5855,0.3373999999999999,,,,13.8022,,1.2446,-0.0023,2.4111,-0.0071,,,,,0.4389,0.3740999999999999,0.5317,0.5446999999999999,-0.1784,0.1267,,,,4
2012-04-03 00:37:00,0.1849,3.3137,122.5564,0.2808999999999999,,,,13.8004,,1.2446,-0.0020999999999999,2.4054,-0.0045999999999999,,,,,0.4316999999999999,0.3532,0.4929,0.5144999999999998,-0.0594999999999999,0.1264,,,,4
2012-04-03 00:38:00,0.1849,3.2491,122.5564,0.2505,,,,13.8013,,1.2446,-0.0002,2.1603,0.0011999999999999,,,,,0.4151,0.3352,0.4864,0.4965,-0.1784,0.1264,,,,4
2012-04-03 00:39:00,0.1849,3.3352,122.5838,0.2671,,,,13.8013,,1.2446,-0.0023,2.4054,-0.0071,,,,,0.4051,0.3266,0.4828,0.4907,-0.1189,0.1265999999999999,,,,4
2012-04-03 00:40:00,0.1855999999999999,3.2922,122.5376,0.2621,,,,13.8017,,1.2446,0.0,2.2572,0.0001,,,,,0.3906999999999999,0.3171999999999999,0.4784999999999999,0.4842,-0.0594999999999999,0.1262,,,,4
2012-04-03 00:41:00,0.1855999999999999,3.2922,122.5564,0.2942,,,,13.8017,,1.2412,-0.0071,2.5023,-0.0199,,,,,0.3909,0.3224,0.4815999999999999,0.4917,-0.1189,0.1264,,,,4
2012-04-03 00:42:00,0.1855999999999999,3.3567,122.5308,0.3049999999999999,,,,13.8027,,1.2311,-0.0041,2.4339,-0.0106999999999999,,,,,0.3864,0.3201999999999999,0.4757,0.4914999999999999,-0.1784,0.127,,,,4
2012-04-03 00:43:00,0.1849,3.3567,122.5633,0.2876,,,,13.8027,,1.226,-0.0051999999999999,2.4453,-0.0118,,,,,0.3864,0.3043,0.4597999999999999,0.4728,-0.1189,0.1275,,,,4
2012-04-03 00:44:00,0.1862,3.3137,122.5393,0.2584,,,,13.8027,,1.2243,-0.0033999999999999,2.3142,-0.0063,,,,,0.3825,0.2954,0.4531,0.4652999999999999,-0.0594999999999999,0.1277,,,,4
2012-04-03 00:45:00,0.1852,3.3137,122.5855,0.2495999999999999,,,,13.8027,,1.2243,-0.0073,2.4225,-0.0184999999999999,,,,,0.3768,0.2874999999999999,0.443,0.4573999999999999,-0.1784,0.1267,,,,4
2012-04-03 00:46:00,0.1854,3.2491,122.606,0.2721,,,,13.8027,,1.2243,-0.0057,2.3712,-0.0152,,,,,0.3775,0.2853,0.4472999999999999,0.4595,-0.1784,0.1272,,,,4
2012-04-03 00:47:00,0.1852,3.2061,122.6282,0.2605,,,,13.8027,,1.2243,-0.0047999999999999,2.0748,-0.0103,,,,,0.3745999999999999,0.2853,0.438,0.4481,-0.1189,0.1274,,,,4
2012-04-03 00:48:00,0.1857999999999999,3.3137,122.6282,0.2641999999999999,,,,13.8027,,1.2243,-0.0011,2.4168,-0.0023,,,,,0.3695999999999999,0.2903999999999999,0.4415999999999999,0.4566999999999999,-0.2379,0.1275,,,,4
2012-04-03 00:49:00,0.1857999999999999,3.2922,122.6334,0.262,,,,13.8027,,1.2243,0.0006999999999999,2.4738,0.0,,,,,0.3695999999999999,0.2954,0.4400999999999999,0.4573999999999999,-0.1189,0.1267,,,,4
2012-04-03 00:50:00,0.1854,3.2491,122.5855,0.2272,,,,13.8027,,1.2055,-0.0008999999999999,2.4624,-0.0035999999999999,,,,,0.3499999999999999,0.2722,0.4169999999999999,0.4364,-0.1189,0.1273,,,,4
2012-04-03 00:51:00,0.1849,3.3567,122.6146,0.2452,,,,13.8027,,1.2017,-0.0038999999999999,2.2059,-0.0083,,,,,0.3448,0.275,0.4239999999999999,0.4456,-0.0594999999999999,0.1277,,,,4
2012-04-03 00:52:00,0.1852,3.3137,122.6146,0.2742,,,,13.8027,,1.2017,0.0011,2.394,0.0023,,,,,0.3477,0.2908,0.4405999999999999,0.4577999999999999,0.0,0.1260999999999999,,,,4
2012-04-03 00:53:00,0.1857999999999999,3.2706,122.6282,0.2669,,,,13.8027,,1.2017,-0.0064,2.2458,-0.0141,,,,,0.3513,0.2901,0.4390999999999999,0.4535,-0.0594999999999999,0.1275999999999999,,,,4
2012-04-03 00:54:00,0.186,3.3352,122.6265,0.2407999999999999,,,,13.8027,,1.2017,-0.0041,2.3484,-0.0089999999999999,,,,,0.3498,0.2914999999999999,0.4426999999999999,0.4541999999999999,-0.1784,0.1269,,,,4
2012-04-03 00:55:00,0.1852,3.3352,122.6282,0.2175999999999999,,,,13.8027,,1.2017,-0.0016,2.2059,-0.0028,,,,,0.3477,0.2863999999999999,0.4283,0.4405,-0.0594999999999999,0.1267,,,,4
2012-04-03 00:56:00,0.1852,3.3567,122.6385,0.2275,,,,13.8027,,1.2,-0.0035999999999999,2.4396,-0.0086,,,,,0.3431,0.2904999999999999,0.4338,0.4489,-0.0594999999999999,0.1278,,,,4
2012-04-03 00:57:00,0.1854,3.3137,122.6402,0.2122,,,,13.8027,,1.1848,-0.0058999999999999,2.5422,-0.0176,,,,,0.3256999999999999,0.2731,0.4098999999999999,0.4264999999999999,0.0,0.1279,,,,4
2012-04-03 00:58:00,0.1855999999999999,3.2706,122.6265,0.1864,,,,13.8027,,1.1814,-0.0041,2.1717,-0.0095999999999999,,,,,0.3108,0.2611,0.4072,0.4143999999999999,0.0,0.1275,,,,4
2012-04-03 00:59:00,0.1852,3.1846,122.6129,0.198,,,,13.8031,,1.1814,-0.0032,2.1489,-0.0057,,,,,0.3121999999999999,0.2667999999999999,0.4043999999999999,0.4166,-0.3568,0.1273,,,,4
2012-04-03 01:00:00,0.1852,3.3137,122.6317,0.2066999999999999,,,,13.8036,,1.1814,0.0002,2.28,-0.0004,,,,,0.3121999999999999,0.2755,0.4116,0.4259999999999999,0.0,0.1274,,,,4
2012-04-03 01:01:00,0.186,3.2922,122.6351,0.2096,,,,13.8036,,1.1814,-0.0058999999999999,2.3769,-0.0137,,,,,0.3158,0.2776,0.4123,0.4252,0.0,0.1269,,,,4
