measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-06-15 00:00:00,0.1885999999999999,3.4822,123.1636,19.715,,13.3045,19.9625,0.0228,1.2356,0.0276999999999999,,19.6487,17.4067,17.5042,17.7831,,-2.7901,0.1343999999999999,,4
2012-06-15 00:01:00,0.1884,3.5467,123.1465,19.6709,,13.305,19.9422,0.0159,1.2983,0.0211,,19.6228,17.3668,17.4858,17.746,,-2.8495,0.1341,,4
2012-06-15 00:02:00,0.1884,3.3318,123.1516,19.6298,,13.3073,19.938,0.0194,1.2185,0.0247,,19.6145,17.3326,17.4419,17.7201,,-2.9089,0.1341,,4
2012-06-15 00:03:00,0.1895,3.6112,123.1038,19.5317,,13.3078,19.9194,0.023,1.0705,0.0252,,19.5855,17.2658,17.3668,17.6298,,-3.087,0.1345,,4
2012-06-15 00:04:00,0.1885999999999999,3.6112,123.1312,19.447,,13.3074,19.9128,0.023,1.3096,0.028,,19.5657,17.2259,17.3164,17.5836,,-2.9682,0.1341,,4
2012-06-15 00:05:00,0.1885999999999999,3.5897,123.1636,19.3734,,13.3083,19.8902,0.0155,1.1616,0.0183,,19.5313,17.1377,17.2477,17.4941,,-3.1463,0.1343,,4
2012-06-15 00:06:00,0.1885999999999999,3.4822,123.1704,19.3197,,13.3088,19.8902,0.0251,0.9509,0.0267,,19.5251,17.0785,17.2094,17.4474,,-3.0276,0.134,,4
2012-06-15 00:07:00,0.1882,3.5037,123.1397,19.1901,,13.3088,19.8744,0.0207,1.2072,0.0228,,19.4885,17.0647,17.2123,17.4573,,-3.2651,0.1336,,4
2012-06-15 00:08:00,0.1890999999999999,3.5037,123.2712,19.1851,,13.3088,19.8569,0.0221,1.1217,0.0246,,19.4606,17.1752,17.352,17.5768,,-3.1463,0.1348999999999999,,4
2012-06-15 00:09:00,0.1882,3.6972,123.3396,19.2293,,13.3093,19.8383,0.0159,1.247,0.0195999999999999,,19.4384,17.3319,17.4293,17.7257,,-3.087,0.1348,,4
2012-06-15 00:10:00,0.1885999999999999,3.5467,123.2695,19.2855,,13.3093,19.8337,0.0152999999999999,1.2015,0.019,,19.4318,17.4812,17.486,17.8567,,-2.9089,0.1348999999999999,,4
2012-06-15 00:11:00,0.1884,3.5897,123.3208,19.1554,,13.3098,19.8112,0.0184,1.1844,0.0241999999999999,,19.4037,17.5447,17.5162,17.9091,,-2.7308,0.1356,,4
2012-06-15 00:12:00,0.1890999999999999,3.5897,123.3174,19.064,,13.3093,19.784,0.0246,1.1445,0.0286,,19.3578,17.5974,17.5529,17.9709,,-2.7902,0.135,,4
2012-06-15 00:13:00,0.188,3.4392,123.3601,19.1338,,13.3102,19.784,0.0178,1.2584,0.0235,,19.3558,17.6524,17.5752,17.9925,,-2.7902,0.1341,,4
2012-06-15 00:14:00,0.1885999999999999,3.4392,123.3583,19.0676,,13.3116,19.766,0.0195999999999999,1.2755,0.024,,19.328,17.6399,17.5766,17.966,,-2.7902,0.1345,,4
2012-06-15 00:15:00,0.1882,3.5467,123.2251,19.0014,,13.3125,19.7466,0.0231999999999999,1.2072,0.0269,,19.2975,17.5766,17.5314,17.8875,,-2.5527,0.1343999999999999,,4
2012-06-15 00:16:00,0.1884,3.5252,123.1892,18.9553,,13.3139,19.7298,0.0164,1.2983,0.0228,,19.2675,17.5014,17.484,17.8151,,-2.7902,0.1346999999999999,,4
2012-06-15 00:17:00,0.1887,3.4178,123.1743,18.9098,,13.313,19.7095,0.0143,1.2129,0.02,,19.2333,17.442,17.4663,17.7682,,-2.8495,0.1343,,4
2012-06-15 00:18:00,0.1889,3.5468,123.2122,18.9049,,13.3144,19.6914,0.0259999999999999,1.4179,0.0374999999999999,,19.209,17.3674,17.405,17.6735,,-2.8495,0.1345,,4
2012-06-15 00:19:00,0.1895,3.3104,123.2442,18.9004,,13.3144,19.6779,0.0152999999999999,1.1502,0.0199,,19.1892,17.2765,17.335,17.6008,,-2.8495,0.1346,,4
2012-06-15 00:20:00,0.188,3.4608,123.2217,18.9138,,13.3144,19.6634,0.0235,1.2755,0.0318999999999999,,19.1698,17.2181,17.3058,17.5529,,-2.9089,0.1346999999999999,,4
2012-06-15 00:21:00,0.1884,3.4823,123.2127,18.8511,,13.3144,19.6349,0.0159,1.0136,0.0162999999999999,,19.1337,17.2013,17.2953,17.5305,,-3.0276,0.1342,,4
2012-06-15 00:22:00,0.1889,3.5468,123.25,18.7428,,13.3144,19.6259,0.0171,1.23,0.0218999999999999,,19.1073,17.2367,17.3015,17.5562,,-2.9683,0.1351999999999999,,4
2012-06-15 00:23:00,0.1887,3.5683,123.2582,18.6048,,13.3144,19.6031,0.0228,1.1616,0.0258999999999999,,19.0651,17.2571,17.2926,17.5661,,-3.0276,0.1342,,4
