measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2011-03-02 00:00:00,,0.1857999999999999,,3.3352,,121.8776,,3.6453,13.7384,2.7357,,-0.0006999999999999,,1.3395,,0.0005999999999999,,2.7201,,0.5641,,0.2424,,0.7505,,,,,,-3.4445,0.1247999999999999,4
2011-03-02 00:01:00,,0.1854,,3.2491,,121.8605,,3.5924,13.7379,2.7188,,-0.0025,,1.2312,,-0.0057999999999999,,2.7311,,0.6752,,0.3095999999999999,,0.8377,,,,,,-3.3237,0.1252999999999999,4
2011-03-02 00:02:00,,0.1862,,3.2491,,121.7869,,3.602,13.7379,2.7154,,0.0002,,1.5105,,-0.0005999999999999,,2.7399,,0.666,,0.2356,,0.7962,,,,,,-3.2632,0.1257,4
2011-03-02 00:03:00,,0.1869,,3.3567,,121.7886,,3.6197,13.7379,2.7035,,-0.0020999999999999,,1.4991,,-0.0020999999999999,,2.7244,,0.5995,,0.2058,,0.7196,,,,,,-3.4445,0.1255999999999999,4
2011-03-02 00:04:00,,0.1865,,3.3137,,121.8622,,3.604,13.7379,2.6951,,-0.0011,,1.5561,,-0.0011,,2.7274,,0.5678999999999998,,0.193,,0.7111,,,,,,-3.0215,0.1247,4
2011-03-02 00:05:00,,0.1857999999999999,,3.2706,,121.8228,,3.6674,13.7398,2.6951,,-0.0011,,1.4763,,-0.0018,,2.7317,,0.5571,,0.1806,,0.6937999999999999,,,,,,-3.3841,0.1265999999999999,4
2011-03-02 00:06:00,,0.1855999999999999,,3.3352,,121.8417,,3.6776,13.7402,2.6894,,-0.0035999999999999,,1.5276,,-0.0041,,2.7268,,0.5039,,0.1166,,0.5982,,,,,,-3.2028,0.1260999999999999,4
2011-03-02 00:07:00,,0.1867,,3.3567,,121.8263,,3.67,13.7407,2.6725,,-0.0035999999999999,,1.6359,,-0.006,,2.7321,,0.5293999999999999,,0.2214,,0.7049999999999998,,,,,,-3.3841,0.1255,4
2011-03-02 00:08:00,,0.1867,,3.2922,,121.9066,,3.6846,13.7398,2.6691,,0.0014,,1.7556,,0.0016999999999999,,2.7538,,0.6865,,0.3728,,0.8921999999999999,,,,,,-3.3841,0.1258,4
2011-03-02 00:09:00,,0.1862,,3.2706,,121.8622,,3.7642,13.742,2.6521,,-0.0023,,1.5447,,-0.0048999999999999,,2.7755,,0.7269999999999999,,0.3442,,0.8521999999999998,,,,,,-3.0216,0.1258,4
2011-03-02 00:10:00,,0.1857999999999999,,3.2706,,121.8724,,3.8959,13.7393,2.6521,,-0.0006999999999999,,1.4022,,-0.0019,,2.7992,,0.8514,,0.4815999999999999,,1.0391,,,,,,-3.3841,0.1260999999999999,4
2011-03-02 00:11:00,,0.1862,,3.2491,,121.8485,,3.9953,13.7416,2.6521,,-0.0038999999999999,,1.3965,,-0.0061,,2.8142,,0.9204,,0.4865999999999999,,1.0822,,,,,,-3.3841,0.125,4
2011-03-02 00:12:00,,0.1865,,3.2706,,121.8588,,4.0428,13.7402,2.6521,,0.0011,,1.2996,,0.0008,,2.8164,,0.9276,,0.4269,,1.0419,,,,,,-3.2028,0.1260999999999999,4
2011-03-02 00:13:00,,0.1865,,3.2922,,121.8639,,3.9543,13.742,2.6521,,-0.004,,1.4364,,-0.0028,,2.8064,,0.7923999999999999,,0.311,,0.8435,,,,,,-3.3237,0.1258,4
2011-03-02 00:14:00,,0.186,,3.2276,,121.9032,,3.8739,13.7393,2.6408,,-0.0006999999999999,,1.3623,,-0.0005,,2.7958,,0.6962,,0.2743999999999999,,0.776,,,,,,-3.3841,0.1254,4
2011-03-02 00:15:00,,0.1862,,3.3352,,121.8878,,3.7864,13.7393,2.6295,,-0.0038999999999999,,1.5105,,-0.0057999999999999,,2.7809,,0.5897999999999999,,0.1903,,0.6552999999999999,,,,,,-3.2028,0.1250999999999999,4
2011-03-02 00:16:00,,0.1869,,3.2491,,121.8895,,3.6575,13.7393,2.6295,,-0.0002,,1.4193,,0.0015,,2.7694,,0.5229,,0.1269,,0.5696999999999999,,,,,,-2.9007,0.1255999999999999,4
2011-03-02 00:17:00,,0.1870999999999999,,3.3352,,121.8485,,3.5739,13.7402,2.6295,,-0.0027,,1.3167,,-0.0051999999999999,,2.7522,,0.4776,,0.0917,,0.5667999999999999,,,,,,-3.3841,0.1260999999999999,4
2011-03-02 00:18:00,,0.1869,,3.3137,,121.8468,,3.5278,13.7398,2.6245,,-0.0057,,1.3509,,-0.007,,2.7307,,0.5077,,0.1376999999999999,,0.6358,,,,,,-3.4446,0.1255,4
2011-03-02 00:19:00,,0.1869,,3.3782,,121.9169,,3.6703,13.7416,2.6092,,-0.0027,,1.5447,,-0.0030999999999999,,2.7326,,0.6306,,0.2916,,0.7702,,,,,,-3.7468,0.1262,4
2011-03-02 00:20:00,,0.1857999999999999,,3.2491,,121.9374,,3.6876,13.7402,2.6092,,0.0006999999999999,,1.3851,,-0.0005999999999999,,2.7405,,0.7118999999999999,,0.2686,,0.8737,,,,,,-3.6259,0.1254,4
2011-03-02 00:21:00,,0.1867,,3.2706,,121.9408,,3.537,13.742,2.6092,,-0.0061999999999999,,1.3509,,-0.0104,,2.7247,,0.75,,0.3139,,0.9615,,,,,,-3.6259,0.1252999999999999,4
2011-03-02 00:22:00,,0.1857999999999999,,3.2922,,121.9306,,3.4132,13.7416,2.6092,,0.0033999999999999,,1.4592,,0.003,,2.7118,,0.8212,,0.4061,,1.006,,,,,,-3.626,0.1255,4
2011-03-02 00:23:00,,0.1865,,3.2061,,121.9152,,3.2784,13.743,2.6092,,-0.0020999999999999,,1.3794,,-0.0012999999999999,,2.6911,,0.8284,,0.3685999999999999,,0.9002999999999999,,,,,,-3.5655,0.1260999999999999,4
2011-03-02 00:24:00,,0.1862,,3.2491,,121.9494,,3.1929,13.7425,2.5885,,-0.0006999999999999,,1.2768,,-0.0002,,2.6589,,0.7853,,0.3211,,0.8528999999999999,,,,,,-3.4447,0.1250999999999999,4
2011-03-02 00:25:00,,0.1862,,3.3567,,121.9357,,3.2213,13.743,2.5866,,-0.0008999999999999,,1.6131,,-0.0016,,2.6369,,0.7682999999999999,,0.2947,,0.9121,,,,,,-3.5655,0.125,4
2011-03-02 00:26:00,,0.186,,3.2706,,121.9665,,3.1975,13.743,2.5866,,-0.005,,1.3908,,-0.0077999999999999,,2.6154,,0.664,,0.1695,,0.7179999999999999,,,,,,-3.5655,0.1255999999999999,4
2011-03-02 00:27:00,,0.186,,3.3352,,121.9631,,3.0869,13.7434,2.5798,,-0.0033999999999999,,1.6188,,-0.0044999999999999,,2.5886,,0.5363,,0.0792,,0.6111999999999999,,,,,,-3.5655,0.1260999999999999,4
2011-03-02 00:28:00,,0.1854,,3.3137,,121.9716,,2.9927,13.7439,2.5663,,-0.0006999999999999,,1.4193,,-0.0002,,2.5478,,0.4355999999999999,,-0.0086999999999999,,0.5371,,,,,,-3.626,0.125,4
2011-03-02 00:29:00,,0.186,,3.3352,,121.9648,,2.9775,13.7448,2.5663,,-0.0008,,1.4649,,-0.0008999999999999,,2.5305,,0.4139999999999999,,-0.0137,,0.5607999999999999,,,,,,-3.626,0.1255,4
2011-03-02 00:30:00,,0.1869,,3.2491,,122.0434,,2.9472,13.7466,2.5569,,-0.0041,,1.3281,,-0.0044,,2.5075,,0.3642,,-0.0519999999999999,,0.4663999999999999,,,,,,-3.7469,0.1255,4
2011-03-02 00:31:00,,0.1855999999999999,,3.2061,,122.0879,,2.9734,13.7485,2.5456,,-0.0038999999999999,,1.3566,,-0.0051999999999999,,2.4883,,0.2766,,-0.1333,,0.3435,,,,,,-3.7469,0.1257,4
2011-03-02 00:32:00,,0.1865,,3.2922,,122.0793,,3.0878,13.7466,2.5403,,-0.0103,,1.2939,,-0.0132,,2.4744,,0.3086999999999999,,-0.0204,,0.4986999999999999,,,,,,-3.8074,0.1252,4
2011-03-02 00:33:00,,0.1857999999999999,,3.3137,,122.0981,,3.4722,13.7485,2.5234,,0.0005,,1.2369,,-0.0019,,2.5192,,0.5609,,0.2967,,0.7298999999999999,,,,,,-3.8074,0.1252,4
2011-03-02 00:34:00,,0.1857999999999999,,3.3352,,122.1033,,3.9461,13.7485,2.5234,,-0.0020999999999999,,1.2597,,-0.0048999999999999,,2.6274,,0.9126,,0.5622,,1.0895,,,,,,-3.5053,0.1259,4
2011-03-02 00:35:00,,0.1867,,3.2491,,122.1067,,4.2958,13.748,2.5234,,-0.0011,,1.2312,,-0.0008,,2.7644,,1.3008,,0.8873999999999999,,1.5035,,,,,,-3.2031,0.126,4
2011-03-02 00:36:00,,0.1857999999999999,,3.3137,,122.081,,4.4633,13.7485,2.5234,,-0.0018,,1.5105,,-0.0018,,2.9056,,1.6357,,1.1111,,1.7714,,,,,,-3.2031,0.1255,4
2011-03-02 00:37:00,,0.1862,,3.2706,,122.0964,,4.372,13.748,2.5234,,0.0032,,1.3794,,0.0027,,2.9851,,1.8648,,1.3433,,2.0098,,,,,,-2.4779,0.1258,4
2011-03-02 00:38:00,,0.186,,3.3352,,122.1221,,4.4575,13.7475,2.5234,,-0.0067999999999999,,1.3281,,-0.0094,,3.0868,,2.0693,,1.4748,,2.1569,,,,,,-2.6592,0.1247,4
2011-03-02 00:39:00,,0.1862,,3.2706,,122.1375,,4.1331,13.7462,2.5234,,-0.0041,,1.4535,,-0.0054999999999999,,3.104,,2.0937,,1.4898,,2.1849,,,,,,-2.4779,0.1250999999999999,4
2011-03-02 00:40:00,,0.1857999999999999,,3.1415,,122.1084,,4.3281,13.7471,2.5234,,-0.0014,,1.2597,,-0.0016999999999999,,3.1707,,2.1878,,1.5638,,2.2437,,,,,,-2.357,0.1263,4
2011-03-02 00:41:00,,0.1855999999999999,,3.3352,,122.0571,,3.6663,13.7453,2.5352,,-0.0008999999999999,,1.6644,,-0.0028,,3.1424,,2.0295,,1.4098,,2.031,,,,,,-2.4175,0.1257,4
2011-03-02 00:42:00,,0.1862,,3.2706,,122.0554,,3.5884,13.7443,2.5437,,0.0,,1.5561,,0.0001,,3.1143,,1.9526,,1.3924,,2.0007,,,,,,-2.5383,0.1259,4
2011-03-02 00:43:00,,0.1872999999999999,,3.2706,,122.0999,,3.8346,13.7434,2.5437,,0.0006999999999999,,1.539,,0.0005999999999999,,3.1265,,1.9641,,1.4434,,2.0351,,,,,,-2.7197,0.1260999999999999,4
2011-03-02 00:44:00,,0.1852,,3.3137,,122.1067,,4.0441,13.743,2.5625,,-0.0020999999999999,,1.4706,,-0.0041999999999999,,3.1733,,2.0647,,1.5643,,2.1946,,,,,,-2.901,0.1268,4
2011-03-02 00:45:00,,0.1857999999999999,,3.3137,,122.0537,,4.1666,13.743,2.5663,,-0.0002,,1.3224,,-0.0001,,3.2186,,2.1123,,1.5522,,2.1977,,,,,,-2.6592,0.1263,4
2011-03-02 00:46:00,,0.1857999999999999,,3.2491,,122.0691,,4.1716,13.7425,2.5663,,-0.0045999999999999,,1.3053,,-0.0043,,3.2314,,2.1015,,1.5867,,2.169,,,,,,-2.8405,0.1260999999999999,4
2011-03-02 00:47:00,,0.1857999999999999,,3.2922,,122.1152,,4.0223,13.742,2.5832,,-0.0011,,1.2768,,-0.0038999999999999,,3.2355,,2.0159,,1.4773,,2.0352,,,,,,-2.7197,0.1255999999999999,4
2011-03-02 00:48:00,,0.1852,,3.2922,,122.105,,4.053,13.742,2.5866,,0.0035999999999999,,1.3452,,0.0053,,3.2252,,1.9087,,1.3664,,1.9317,,,,,,-2.901,0.1260999999999999,4
2011-03-02 00:49:00,,0.1865,,3.2922,,122.1204,,3.948,13.7411,2.5866,,-0.0038999999999999,,1.4763,,-0.0067,,3.203,,1.8269,,1.3441,,1.834,,,,,,-3.0218,0.1265999999999999,4
2011-03-02 00:50:00,,0.1857999999999999,,3.3352,,122.1084,,3.9017,13.7416,2.6073,,-0.0018,,1.3338,,0.0,,3.2237,,1.8454,,1.4051,,1.8663,,,,,,-3.2636,0.1252999999999999,4
2011-03-02 00:51:00,,0.1852,,3.3352,,122.146,,3.9503,13.7416,2.6092,,-0.0057,,1.4421,,-0.0067,,3.2278,,1.889,,1.4537,,1.9249,,,,,,-3.2636,0.1252999999999999,4
2011-03-02 00:52:00,,0.1862,,3.3137,,122.1067,,4.0086,13.7407,2.6092,,-0.0041,,1.3737,,-0.0061999999999999,,3.2414,,1.9809,,1.5141,,2.0254,,,,,,-3.2031,0.1255999999999999,4
2011-03-02 00:53:00,,0.1854,,3.163,,122.0896,,4.0054,13.7402,2.616,,-0.0054999999999999,,1.4193,,-0.0091,,3.2532,,2.0386,,1.5244,,2.0329,,,,,,-3.3845,0.1260999999999999,4
2011-03-02 00:54:00,,0.1855999999999999,,3.3137,,122.0126,,3.9066,13.7411,2.6295,,0.0018,,1.4991,,0.0025,,3.2467,,2.0091,,1.482,,2.0191,,,,,,-2.901,0.1264,4
2011-03-02 00:55:00,,0.1865,,3.3352,,121.987,,3.8062,13.7384,2.6314,,-0.0005,,1.5333,,0.0016,,3.2292,,1.9529,,1.4415,,1.9557,,,,,,-2.901,0.1260999999999999,4
2011-03-02 00:56:00,,0.186,,3.2276,,122.0691,,3.9898,13.7402,2.6503,,0.0002,,1.1685,,-0.0023999999999999,,3.2537,,1.9954,,1.525,,2.0284,,,,,,-3.2636,0.1257,4
2011-03-02 00:57:00,,0.1867,,3.163,,122.0537,,4.0313,13.7393,2.6521,,-0.0006999999999999,,1.4877,,-0.0002,,3.2585,,1.9183,,1.3976,,1.9391,,,,,,-2.901,0.1270999999999999,4
2011-03-02 00:58:00,,0.1867,,3.3782,,122.0793,,3.878,13.7388,2.6521,,-0.0038999999999999,,1.3965,,-0.0054,,3.2076,,1.7029,,1.1927,,1.6878,,,,,,-3.0219,0.1255,4
2011-03-02 00:59:00,,0.1865,,3.2706,,122.0879,,3.8866,13.7416,2.6521,,0.0005,,1.4364,,0.0032,,3.1754,,1.5377,,1.0633,,1.5671,,,,,,-3.445,0.1258,4
2011-03-02 01:00:00,,0.1862,,3.3352,,122.0708,,3.8001,13.7411,2.6657,,0.0025,,1.3737,,0.0033999999999999,,3.1503,,1.3206,,0.8287999999999999,,1.3063,,,,,,-3.6263,0.1265,4
2011-03-02 01:01:00,,0.186,,3.3137,,122.1067,,3.5829,13.7402,2.6725,,-0.0047,,1.368,,-0.0047999999999999,,3.0983,,1.019,,0.5736999999999999,,1.0118,,,,,,-3.6867,0.1257,4
2011-03-02 01:02:00,,0.186,,3.3352,,122.1084,,3.4108,13.7411,2.6725,,-0.0035999999999999,,1.4478,,-0.0038,,3.041,,0.8125999999999999,,0.3996,,0.8650999999999999,,,,,,-4.2306,0.1252999999999999,4
2011-03-02 01:03:00,,0.1857999999999999,,3.3352,,122.1033,,3.2364,13.7402,2.6725,,0.0020999999999999,,1.5333,,0.0043,,2.9894,,0.6276,,0.2647999999999999,,0.6809,,,,,,-4.1701,0.1257,4
2011-03-02 01:04:00,,0.186,,3.3567,,122.0947,,3.2193,13.7407,2.664,,0.0002,,1.368,,0.0015,,2.9351,,0.527,,0.2152999999999999,,0.6291999999999999,,,,,,-4.3514,0.1267,4
2011-03-02 01:05:00,,0.1857999999999999,,3.2706,,122.1067,,3.2586,13.742,2.6521,,-0.0041,,1.3794,,-0.0041,,2.8874,,0.4339,,0.0982999999999999,,0.4979,,,,,,-4.3515,0.1262,4
2011-03-02 01:06:00,,0.186,,3.2491,,122.1016,,3.1613,13.743,2.6521,,-0.0008999999999999,,1.425,,-0.0012999999999999,,2.8451,,0.2898999999999999,,-0.0543999999999999,,0.3459999999999999,,,,,,-4.3515,0.1268,4
2011-03-02 01:07:00,,0.1855999999999999,,3.2491,,122.1375,,3.2003,13.7434,2.6521,,-0.0035999999999999,,1.4421,,-0.0048999999999999,,2.815,,0.3179,,0.0427999999999999,,0.4280999999999999,,,,,,-4.4724,0.1265999999999999,4
2011-03-02 01:08:00,,0.1855999999999999,,3.3137,,122.1802,,3.425,13.7453,2.6427,,-0.0011,,1.482,,0.0005,,2.8149,,0.4791,,0.1744999999999999,,0.5999999999999999,,,,,,-4.3515,0.1262,4
2011-03-02 01:09:00,,0.186,,3.2922,,122.2007,,3.5552,13.7457,2.6295,,0.0,,1.4136,,0.0011,,2.8268,,0.64,,0.2692999999999999,,0.7343,,,,,,-4.0493,0.1250999999999999,4
2011-03-02 01:10:00,,0.1865,,3.2061,,122.2332,,3.7422,13.7457,2.6278,,-0.0018,,1.3281,,-0.0041999999999999,,2.8559,,0.8534,,0.5095,,0.9901,,,,,,-4.0493,0.1257,4
2011-03-02 01:11:00,,0.1849,,3.3352,,122.158,,4.2144,13.748,2.6092,,-0.0008999999999999,,1.2768,,-0.0008999999999999,,2.9484,,1.2029,,0.7936999999999999,,1.3387,,,,,,-3.6262,0.1270999999999999,4
2011-03-02 01:12:00,,0.1857999999999999,,3.3137,,122.1546,,4.2159,13.7475,2.6092,,0.0011,,1.4193,,0.0020999999999999,,3.0329,,1.4221,,0.9117,,1.4968,,,,,,-3.5053,0.1264,4
2011-03-02 01:13:00,,0.1867,,3.3567,,122.1306,,3.9022,13.7475,2.6092,,-0.0011999999999999,,1.4535,,-0.0028,,3.0423,,1.5054,,0.9397,,1.5384,,,,,,-3.2031,0.1265999999999999,4
2011-03-02 01:14:00,,0.1862,,3.2276,,122.1819,,3.6408,13.7471,2.6092,,0.0035999999999999,,1.6644,,0.0058999999999999,,3.0286,,1.4759,,0.9066,,1.4558,,,,,,-3.0218,0.1260999999999999,4
2011-03-02 01:15:00,,0.1869,,3.3137,,122.2161,,3.527,13.7475,2.6092,,-0.0002,,1.4763,,0.0045999999999999,,3.01,,1.4343,,0.9188,,1.4314,,,,,,-3.1427,0.1263,4
2011-03-02 01:16:00,,0.1865,,3.2276,,122.2178,,3.8381,13.748,2.6092,,-0.003,,1.5732,,-0.0028999999999999,,3.0516,,1.611,,1.1662,,1.7073,,,,,,-3.2636,0.1269,4
2011-03-02 01:17:00,,0.1857999999999999,,3.3352,,122.2161,,3.8907,13.7471,2.6092,,-0.0005,,1.3851,,-0.0011,,3.091,,1.7547,,1.2216,,1.8085,,,,,,-3.0218,0.1259,4
2011-03-02 01:18:00,,0.1862,,3.2706,,122.1905,,3.6437,13.7471,2.6092,,-0.0025,,1.4877,,-0.002,,3.0795,,1.7317,,1.1849,,1.7733,,,,,,-2.8405,0.1265999999999999,4
2011-03-02 01:19:00,,0.1857999999999999,,3.3137,,122.1939,,3.6135,13.7471,2.6092,,-0.0041,,1.4136,,-0.0045999999999999,,3.0774,,1.7252,,1.1978,,1.7827,,,,,,-2.9614,0.126,4
2011-03-02 01:20:00,,0.186,,3.3352,,122.1717,,3.5342,13.7466,2.6092,,0.0002,,1.3395,,0.0015,,3.0695,,1.6936,,1.1684,,1.7051,,,,,,-2.9614,0.1265,4
2011-03-02 01:21:00,,0.1855999999999999,,3.3567,,122.1546,,3.4521,13.7475,2.6092,,0.0035999999999999,,1.425,,0.0061999999999999,,3.0473,,1.6534,,1.1216,,1.6908,,,,,,-3.0218,0.1267,4
2011-03-02 01:22:00,,0.1857999999999999,,3.2706,,122.1358,,3.535,13.7475,2.6092,,-0.0005,,1.2312,,0.0,,3.0344,,1.6735,,1.2014,,1.7583,,,,,,-3.1427,0.1259,4
2011-03-02 01:23:00,,0.1865,,3.2922,,122.1597,,3.7208,13.7462,2.6092,,-0.0020999999999999,,1.5219,,-0.0028999999999999,,3.053,,1.7381,,1.2596,,1.8021,,,,,,-2.9614,0.1265,4
2011-03-02 01:24:00,,0.1854,,3.3567,,122.1358,,3.7359,13.7457,2.6092,,0.0002,,1.5789,,-0.0004,,3.0566,,1.7604,,1.2208,,1.7927,,,,,,-3.2636,0.1267,4
2011-03-02 01:25:00,,0.186,,3.3137,,122.1358,,3.5954,13.7471,2.6092,,-0.0058999999999999,,1.4649,,-0.01,,3.0387,,1.7015,,1.1339,,1.7109,,,,,,-2.9614,0.1262,4
