measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2018-07-22 00:00:00,0.1809138,2.918291,121.7422,23.34713,13.14073,24.14062,0.01754386,1.83413,0.0315521799999999,23.60943,21.64136,21.62963,21.76904,-2.879419,0.1318769999999999,4
2018-07-22 00:01:00,0.1808230999999999,2.9248,121.7475,23.33558,13.14073,24.12839,0.01868307,1.503759,0.02826615,23.59306,21.64427,21.63461,21.78575,-2.759441,0.1321087,4
2018-07-22 00:02:00,0.1808895,2.899714,121.7948,23.33183,13.14073,24.10391,0.01663249,1.74869,0.03148989,23.5713,21.67282,21.65625,21.81291,-2.51949,0.1316985,4
2018-07-22 00:03:00,0.1809379999999999,2.926124,121.816,23.32315,13.14073,24.10146,0.01799954,1.680337,0.0305398999999999,23.56748,21.67174,21.65862,21.8132,-2.519491,0.1313332999999999,4
2018-07-22 00:04:00,0.1809992,2.91909,121.801,23.3061,13.14073,24.09412,0.0230120699999999,1.74869,0.03957261,23.55875,21.64225,21.6312,21.7789,-2.399521,0.1319375999999999,4
2018-07-22 00:05:00,0.1808267,2.939199,121.7269,23.29788,13.14073,24.07209,0.01799954,1.577808,0.02765878,23.54014,21.61942,21.6139,21.75332,-2.219557,0.132547,4
2018-07-22 00:06:00,0.1808739,2.920921,121.7632,23.28199,13.14073,24.05006,0.0289359699999999,1.731601,0.04921269,23.51529,21.59709,21.59364,21.72963,-2.69949,0.1324083,4
2018-07-22 00:07:00,0.1808353,2.912467,121.7913,23.28156,13.14119,24.04272,0.02346776,1.509455,0.0320194,23.51206,21.59662,21.57729,21.73191,-2.639502,0.1323043,4
2018-07-22 00:08:00,0.1809813999999999,2.93457,121.7878,23.30441,13.14073,24.04272,0.0280246,1.663249,0.04888564,23.50932,21.59732,21.5911,21.74227,-2.699475,0.1327577,4
2018-07-22 00:09:00,0.1810205,2.930023,121.7813,23.30575,13.14073,24.03782,0.01640465,1.80565,0.0295743299999999,23.50924,21.61659,21.58276,21.74773,-2.51951,0.13253,4
2018-07-22 00:10:00,0.1809406,2.937128,121.7295,23.32213,13.14119,24.01335,0.02551834,1.435407,0.03832672,23.48408,21.62665,21.57833,21.72949,-2.339542,0.1315857,4
2018-07-22 00:11:00,0.1808095999999999,2.910786,121.697,23.36772,13.14119,23.99528,0.01754386,1.469583,0.02689567,23.46942,21.62712,21.59468,21.74998,-2.279554,0.1320315,4
2018-07-22 00:12:00,0.1806769,2.919357,121.6418,23.38775,13.14073,23.98624,0.01503759,1.452495,0.0225506299999999,23.46794,21.6132,21.59111,21.76781,-2.159575,0.1318269,4
2018-07-22 00:13:00,0.1807535999999999,2.940896,121.6948,23.40393,13.14211,23.9789,0.0221007,1.634768,0.03547674,23.46884,21.61548,21.58441,21.74317,-2.159574,0.1328648,4
2018-07-22 00:14:00,0.1809445,2.9383,121.7397,23.44837,13.14073,23.96176,0.01663249,1.56072,0.02611699,23.45993,21.63413,21.61273,21.78872,-2.159571,0.1321257999999999,4
2018-07-22 00:15:00,0.1807327,2.940711,121.7655,23.47946,13.14165,23.95687,0.02164502,1.520847,0.0304776,23.46534,21.64918,21.6264,21.78515,-2.159567,0.132645,4
2018-07-22 00:16:00,0.1808152,2.929756,121.7446,23.47081,13.14119,23.9275,0.0205058099999999,1.452495,0.02944975,23.44073,21.62097,21.60647,21.75488,-2.159559,0.1320228,4
2018-07-22 00:17:00,0.180825,2.933529,121.6912,23.45143,13.14211,23.9275,0.01845523,1.697425,0.0316612,23.44143,21.60235,21.60304,21.78043,-2.159566,0.1322919999999999,4
2018-07-22 00:18:00,0.1807130999999999,2.933323,121.7095,23.42721,13.14256,23.9275,0.01868307,1.708817,0.033312,23.44143,21.62585,21.61136,21.75562,-2.159578,0.1320675,4
2018-07-22 00:19:00,0.1806309,2.916441,121.6512,23.37216,13.14256,23.92505,0.0246069699999999,1.555024,0.03586608,23.439,21.59515,21.59308,21.7401,-2.099584,0.1326459,4
2018-07-22 00:20:00,0.1806607,2.90064,121.5984,23.28983,13.14165,23.89813,0.02164502,1.742993,0.0387939299999999,23.40862,21.55919,21.55712,21.70553,-2.159564,0.1327081,4
2018-07-22 00:21:00,0.1805315999999999,2.930713,121.627,23.28915,13.14211,23.89813,0.0252905,1.446799,0.03555461,23.41275,21.62479,21.61444,21.75662,-2.039587,0.1328619,4
2018-07-22 00:22:00,0.1806171,2.925215,121.6627,23.30519,13.14256,23.8761,0.01663249,1.577808,0.02656862,23.3969,21.66895,21.65584,21.80353,-2.159561,0.1322451,4
2018-07-22 00:23:00,0.1805394999999999,2.909722,121.5962,23.36707,13.14348,23.86876,0.01549328,1.5892,0.02440389,23.39918,21.73405,21.7161,21.90447,-2.159559,0.1322852999999999,4
2018-07-22 00:24:00,0.1805555,2.935077,121.6526,23.41552,13.14302,23.86876,0.0221007,1.577808,0.03454233,23.40606,21.80512,21.78856,21.95759,-2.09957,0.1336654999999999,4
2018-07-22 00:25:00,0.1806165,2.941544,121.6716,23.4459,13.14302,23.86387,0.0268853899999999,1.862611,0.0494462899999999,23.41489,21.85118,21.83462,22.00295,-2.039579,0.1324579999999999,4
2018-07-22 00:26:00,0.1803665,2.938089,121.6496,23.46016,13.14394,23.83939,0.02323992,1.606288,0.0380152399999999,23.40208,21.86726,21.84242,22.01144,-1.799627,0.1326566,4
2018-07-22 00:27:00,0.1805839999999999,2.944221,121.6845,23.50653,13.14394,23.83939,0.01891091,1.794258,0.03413741,23.41171,21.9804,21.93349,22.13696,-1.799624,0.1327509,4
2018-07-22 00:28:00,0.1806578,2.925824,121.7049,23.55202,13.14302,23.83713,0.0252905,1.646161,0.0420020899999999,23.43214,22.03194,21.9802,22.20296,-1.61966,0.1321138,4
2018-07-22 00:29:00,0.1806372,2.92565,121.6896,23.53515,13.14485,23.81679,0.01959444,1.720209,0.0338882299999999,23.42557,22.04889,22.0082,22.19921,-1.439695,0.1330782,4
2018-07-22 00:30:00,0.180561,2.934196,121.5986,23.50572,13.14348,23.81227,0.0227842299999999,1.555024,0.0353209999999999,23.42311,22.05334,22.00231,22.20022,-1.439695,0.1324111,4
2018-07-22 00:31:00,0.1806976,2.932832,121.6676,23.52994,13.14348,23.81227,0.02323992,1.703121,0.03863819,23.42448,22.07537,22.04916,22.22431,-1.379709,0.1322638999999999,4
2018-07-22 00:32:00,0.1805191999999999,2.901665,121.6374,23.56522,13.14394,23.81227,0.0230120699999999,1.731601,0.04254717,23.42998,22.13535,22.08088,22.28979,-1.259735,0.1326612,4
2018-07-22 00:33:00,0.1804587,2.936857,121.6124,23.61781,13.1444,23.81227,0.02164502,1.737298,0.03602182,23.44167,22.1657,22.10433,22.32151,-1.139761,0.1330127,4
2018-07-22 00:34:00,0.1804242,2.918285,121.6196,23.66832,13.14394,23.81227,0.02779676,1.668945,0.0456151799999999,23.46368,22.20776,22.1333,22.38423,-1.139761,0.1328962999999999,4
2018-07-22 00:35:00,0.1804677,2.925677,121.6338,23.70083,13.14348,23.81227,0.01594896,1.475279,0.02547847,23.47603,22.24005,22.16765,22.40755,-1.079772,0.1323289,4
