measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-22 00:00:00,0.1885,3.0534,122.1839,12.9487,13.4711,12.7549,0.0106999999999999,1.6405,0.0176,12.6622,10.9056,10.8252,11.1587,0.1293,4
2011-05-22 00:01:00,0.1875999999999999,3.1179,122.1924,13.0588,13.4711,12.7194,0.0109,1.6917,0.0199,12.6294,10.9263,11.0038,11.228,0.1287,4
2011-05-22 00:02:00,0.1872,3.1179,122.2027,13.2546,13.471,12.7194,0.0095999999999999,1.7658,0.0165,12.6477,11.0039,10.9961,11.2626,0.1292,4
2011-05-22 00:03:00,0.1865999999999999,3.0749,122.2795,13.081,13.471,12.7118,0.0161999999999999,1.5379,0.0252,12.6261,10.9406,10.9505,11.2092,0.1293999999999999,4
2011-05-22 00:04:00,0.1877999999999999,3.0749,122.2454,12.9917,13.4709,12.6968,0.0137,1.6974,0.0205,12.6047,10.9467,11.001,11.3062,0.1292,4
2011-05-22 00:05:00,0.1885,3.2469,122.2027,13.073,13.4709,12.6968,0.0088999999999999,1.6746,0.0149,12.6167,10.9714,11.039,11.3266,0.1288999999999999,4
2011-05-22 00:06:00,0.1875999999999999,3.1609,122.2607,12.9634,13.4718,12.6855,0.01,1.5721,0.0147,12.6004,10.9727,11.0248,11.2857,0.1297,4
2011-05-22 00:07:00,0.1875999999999999,3.0749,122.2454,12.9189,13.4718,12.6742,0.01,1.4582,0.0132999999999999,12.5842,10.9374,11.034,11.2863,0.1287,4
2011-05-22 00:08:00,0.1872,3.0749,122.2676,13.0554,13.4722,12.6742,0.0074999999999999,1.8797,0.0142,12.6046,11.0333,11.1827,11.4301,0.1295999999999999,4
2011-05-22 00:09:00,0.1880999999999999,3.1609,122.2898,13.2328,13.4717,12.6742,0.0073,1.7031,0.0122,12.6454,11.1658,11.2758,11.4421,0.1297,4
2011-05-22 00:10:00,0.1883,3.2039,122.2881,13.331,13.4731,12.6572,0.0128,1.5949,0.0211,12.6671,11.2567,11.3088,11.5322,0.1293,4
2011-05-22 00:11:00,0.1874,3.1179,122.3086,13.627,13.4749,12.6516,0.0088999999999999,1.5664,0.0142,12.6973,11.2778,11.2933,11.5237,0.1295,4
2011-05-22 00:12:00,0.1862999999999999,3.1179,122.2573,13.6647,13.4735,12.6392,0.0121,1.6405,0.0204,12.7059,11.2498,11.2421,11.5084,0.1293,4
