measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2008-07-23 00:00:00,4.951,-0.032,120.105,26.489,28.509,0.0089999999999999,1.301,0.012,26.923,4
2008-07-23 00:15:00,4.952,-0.032,120.163,26.732,28.287,0.0089999999999999,1.3,0.0109999999999999,26.943,4
2008-07-23 00:30:00,4.952,-0.032,120.145,26.874,28.217,0.0089999999999999,1.235,0.0109999999999999,26.969,4
2008-07-23 00:45:00,4.959,-0.032,120.309,26.396,28.177,0.0089999999999999,1.199,0.01,26.745,4
2008-07-23 01:00:00,4.966,-0.032,120.419,25.741,27.921,0.0089999999999999,1.172,0.01,26.228,4
2008-07-23 01:15:00,4.968,-0.032,120.482,25.935,27.591,0.0089999999999999,1.215,0.01,25.751,4
2008-07-23 01:30:00,4.971,-0.032,120.533,25.274,27.28,0.0089999999999999,1.177,0.01,24.763,4
2008-07-23 01:45:00,4.964,-0.032,120.356,25.003,26.834,0.0089999999999999,1.182,0.01,24.572,4
2008-07-23 02:00:00,4.969,-0.032,120.483,24.886,26.498,0.0089999999999999,1.181,0.01,24.265,4
2008-07-23 02:15:00,4.969,-0.032,120.468,24.858,26.228,0.0089999999999999,1.268,0.0109999999999999,24.06,4
2008-07-23 02:30:00,4.976,-0.032,120.645,24.469,26.035,0.008,1.272,0.01,23.93,4
2008-07-23 02:45:00,4.976,-0.032,120.668,23.629,25.71,0.008,1.294,0.0109999999999999,23.561,4
2008-07-23 03:00:00,4.979,-0.032,120.713,23.276,25.253,0.008,1.357,0.0109999999999999,22.944,4
2008-07-23 03:15:00,4.973,-0.0359999999999999,120.577,22.749,24.78,0.008,1.346,0.0109999999999999,22.37,4
2008-07-23 03:30:00,4.973,-0.039,120.575,22.773,24.292,0.008,1.396,0.0109999999999999,21.829,4
2008-07-23 03:45:00,4.966,-0.0519999999999999,120.464,22.146,23.898,0.008,1.436,0.012,21.759,4
2008-07-23 04:00:00,4.965,-0.0719999999999999,120.437,21.975,23.543,0.008,1.543,0.0129999999999999,21.582,4
2008-07-23 04:15:00,4.974,-0.064,120.589,21.716,23.34,0.008,2.246,0.019,21.508,4
2008-07-23 04:30:00,4.964,-0.0899999999999999,120.351,21.655,23.252,0.008,4.723,0.039,21.799,4
2008-07-23 04:45:00,4.966,-0.0909999999999999,120.387,21.715,23.242,0.012,14.278,0.195,21.728,4
2008-07-23 05:00:00,4.958,-0.1779999999999999,120.178,21.613,23.263,0.027,56.373,1.562,22.099,4
2008-07-23 05:15:00,5.32,-3.206,120.345,21.867,23.452,0.05,160.58,7.901,22.212,4
