measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-06-05 00:00:00,0.1884,3.2889,122.5742,16.6666,13.3584,17.4118,0.0112,1.1787,0.0151,17.0888,14.9946,14.9995,15.2064,0.1327,4
2011-06-05 00:01:00,0.1890999999999999,3.3963,122.572,16.5835,13.3593,17.389,0.0146,1.0762,0.0146,17.0374,14.9667,14.9996,15.1996,0.133,4
2011-06-05 00:02:00,0.1884,3.2459,122.623,16.5766,13.3598,17.3766,0.0155,1.1559,0.0176,16.9992,14.9787,14.9955,15.229,0.1325,4
2011-06-05 00:03:00,0.1887,3.3533,122.6244,16.4744,13.3616,17.3621,0.0121,1.1787,0.0138,16.961,14.9768,14.9677,15.2369,0.1328,4
2011-06-05 00:04:00,0.1890999999999999,3.3319,122.6314,16.469,13.3625,17.3497,0.0115999999999999,1.2926,0.0158,16.9249,15.0056,15.0,15.2531,0.1333,4
2011-06-05 00:05:00,0.1882,3.2889,122.6845,16.4063,13.363,17.3186,0.0152999999999999,1.4179,0.02,16.8806,14.9527,14.9275,15.1939,0.1337,4
2011-06-05 00:06:00,0.1887,3.2889,122.6566,16.3875,13.363,17.3062,0.0164,1.2528,0.0207,16.8507,14.9185,14.8737,15.1772,0.1333999999999999,4
2011-06-05 00:07:00,0.1882,3.4394,122.6765,16.2901,13.3639,17.2763,0.0115999999999999,1.2186,0.0137,16.7998,14.8548,14.8185,15.1192,0.1336,4
2011-06-05 00:08:00,0.1887,3.1814,122.652,16.2539,13.3639,17.2605,0.0134,1.3439,0.0154,16.7687,14.7872,14.7305,15.0648,0.1325,4
2011-06-05 00:09:00,0.1884,3.4394,122.7114,16.2486,13.3657,17.2397,0.0194,1.3154,0.0270999999999999,16.734,14.7244,14.6887,14.9909,0.134,4
2011-06-05 00:10:00,0.1882,3.246,122.6498,16.2995,13.3648,17.2149,0.0172999999999999,1.1902,0.0182,16.6994,14.6909,14.6517,14.9686,0.1333,4
2011-06-05 00:11:00,0.1887,3.2891,122.6336,16.2142,13.3667,17.19,0.0144,1.3269,0.0189,16.6556,14.6302,14.6001,14.9205,0.1337,4
2011-06-05 00:12:00,0.1882,3.1601,122.6541,16.1732,13.3667,17.1652,0.0121,1.2585,0.0172999999999999,16.6196,14.5913,14.5374,14.8754,0.1331,4
2011-06-05 00:13:00,0.1889,3.3965,122.6757,16.2436,13.368,17.1548,0.0159,1.2756,0.0207,16.5995,14.6047,14.5711,14.9237,0.1328,4
2011-06-05 00:14:00,0.1884,3.418,122.6229,16.2686,13.3667,17.1258,0.0178,1.2129,0.0224999999999999,16.5656,14.5602,14.5035,14.8547,0.1337,4
2011-06-05 00:15:00,0.188,3.3535,122.626,16.3096,13.3689,17.1072,0.0137,1.1503,0.0143,16.547,14.5316,14.4952,14.8416,0.1327,4
2011-06-05 00:16:00,0.1877999999999999,3.3964,122.6812,16.3613,13.3694,17.0761,0.0159,1.2755,0.0213999999999999,16.5165,14.506,14.4759,14.7978,0.134,4
2011-06-05 00:17:00,0.1889,3.3964,122.7254,16.429,13.3694,17.0596,0.0102,1.1787,0.0123,16.5041,14.5223,14.5258,14.8287,0.1335,4
2011-06-05 00:18:00,0.1887,3.5255,122.7606,16.5836,13.3698,17.0409,0.0171,1.3154,0.0218999999999999,16.5106,14.5875,14.563,14.8981,0.1328,4
2011-06-05 00:19:00,0.1882,3.3105,122.7113,16.6072,13.3699,17.0119,0.0103,1.3097,0.0125,16.4941,14.6311,14.5961,14.9536,0.1333999999999999,4
2011-06-05 00:20:00,0.1889,3.2031,122.683,16.7225,13.3707,16.9848,0.0138999999999999,1.4294,0.0182,16.4955,14.708,14.6794,15.0214,0.1336,4
2011-06-05 00:21:00,0.1882,3.2676,122.6814,16.6653,13.3698,16.9641,0.0109,1.1902,0.0146,16.488,14.7642,14.7159,15.0713,0.134,4
2011-06-05 00:22:00,0.1887,3.3106,122.7635,16.5525,13.3711,16.9558,0.0159,1.2585,0.0207999999999999,16.4805,14.7805,14.7042,15.0833,0.1341,4
2011-06-05 00:23:00,0.1887,3.5686,122.7774,16.6889,13.3701,16.933,0.0106999999999999,1.4066,0.0161,16.4807,14.8289,14.7807,15.1087,0.1333,4
2011-06-05 00:24:00,0.1882,3.3537,122.847,16.8541,13.3724,16.9103,0.0105,1.3212,0.0152,16.4948,14.9432,14.8634,15.218,0.1332,4
2011-06-05 00:25:00,0.188,3.3967,122.8541,17.0618,13.3725,16.8978,0.02,1.3781,0.0258999999999999,16.5368,15.0706,15.0104,15.3411,0.1332,4
2011-06-05 00:26:00,0.1877999999999999,3.2247,122.8449,17.1162,13.3719,16.873,0.0137,1.2529,0.0172999999999999,16.56,15.1533,15.0267,15.3986,0.1333,4
2011-06-05 00:27:00,0.1882,3.3752,122.8349,17.0743,13.3747,16.8606,0.0194,1.3212,0.0257,16.5873,15.2708,15.1261,15.5273,0.1332,4
2011-06-05 00:28:00,0.1889,3.4397,122.8493,17.106,13.3749,16.8523,0.0182,1.1902,0.0216,16.6201,15.3736,15.2038,15.6125,0.1327,4
2011-06-05 00:29:00,0.1887,3.5042,122.855,17.1133,13.376,16.8357,0.0182,1.27,0.0238,16.644,15.4541,15.2402,15.6776,0.1328999999999999,4
2011-06-05 00:30:00,0.1885,3.4826,122.9022,16.9088,13.3748,16.8212,0.0105,1.1162,0.0129999999999999,16.6365,15.4542,15.2739,15.6917,0.1332,4
2011-06-05 00:31:00,0.1885,3.4826,122.8636,16.7308,13.3757,16.8109,0.0095999999999999,1.3155,0.0131,16.631,15.4354,15.2985,15.7002,0.1338999999999999,4
2011-06-05 00:32:00,0.1885,3.1602,122.8456,16.6666,13.375,16.7943,0.0146,1.1674,0.0148,16.6235,15.4531,15.3546,15.7576,0.1338,4
2011-06-05 00:33:00,0.1885,3.5042,122.8291,16.6506,13.3755,16.786,0.0205,1.1959,0.0247999999999999,16.6242,15.4916,15.3714,15.7829,0.1343,4
2011-06-05 00:34:00,0.1889,3.4182,122.8297,16.7251,13.3756,16.7757,0.0106999999999999,1.2415,0.0134,16.625,15.521,15.4176,15.836,0.1333,4
2011-06-05 00:35:00,0.1889,3.5257,122.8422,16.942,13.3761,16.7612,0.0148,1.4237,0.021,16.6405,15.6001,15.482,15.906,0.1338,4
2011-06-05 00:36:00,0.1890999999999999,3.4182,122.8392,17.2315,13.3766,16.7612,0.0121,1.3554,0.0172,16.6998,15.7461,15.6238,16.0595,0.1338,4
2011-06-05 00:37:00,0.1887,3.1818,122.855,17.2119,13.3767,16.7612,0.0097999999999999,1.1504,0.0121,16.743,15.788,15.6308,16.0574,0.1323,4
2011-06-05 00:38:00,0.1887,3.5257,122.8656,17.0488,13.3767,16.7487,0.0161999999999999,1.1504,0.0185999999999999,16.7452,15.7853,15.6177,16.0541,0.1333999999999999,4
2011-06-05 00:39:00,0.1885,3.5258,122.9576,17.2824,13.3763,16.7363,0.0152999999999999,1.5092,0.0248999999999999,16.7822,15.8985,15.7463,16.1853,0.1336,4
2011-06-05 00:40:00,0.1885,3.3109,122.99,17.3566,13.3768,16.7363,0.0109,1.1276,0.0112999999999999,16.8296,15.9543,15.7944,16.2593,0.1327,4
2011-06-05 00:41:00,0.1885,3.3755,123.0202,17.11,13.3769,16.7322,0.0106999999999999,1.2871,0.0144,16.8318,15.9132,15.7345,16.1798,0.1338,4
2011-06-05 00:42:00,0.1877999999999999,3.311,122.9426,17.0683,13.3769,16.7135,0.0166,1.4865,0.0244,16.8131,15.8575,15.6872,16.1123,0.1322,4
2011-06-05 00:43:00,0.1885,3.4831,122.9451,16.8201,13.3765,16.7115,0.0146,1.3612,0.0202999999999999,16.7929,15.7891,15.6481,16.0272,0.1341,4
2011-06-05 00:44:00,0.1887,3.3541,122.9935,16.8545,13.3765,16.7115,0.01,1.0935,0.0126,16.7825,15.7996,15.7018,16.0823,0.133,4
2011-06-05 00:45:00,0.1889,3.3971,122.9614,17.1854,13.3765,16.7115,0.0178,1.2246,0.0224,16.8257,15.919,15.8136,16.2009,0.1335,4
2011-06-05 00:46:00,0.1885,3.3326,123.0148,17.205,13.3765,16.7115,0.0149999999999999,1.3157,0.0207999999999999,16.8508,15.9679,15.8108,16.2247,0.1342,4
2011-06-05 00:47:00,0.1883,3.6981,123.0435,17.2786,13.377,16.7115,0.0149999999999999,1.2815,0.0195,16.8731,16.0055,15.8275,16.2533,0.1333,4
2011-06-05 00:48:00,0.1889,3.3541,123.045,17.1468,13.377,16.7115,0.0138999999999999,1.1049,0.0167999999999999,16.8765,15.9818,15.8052,16.21,0.1332,4
