measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2020-11-14 00:00:00,0.1792538999999999,2.907812,120.0505,10.16515,13.43378,10.33585,0.0056999559999999,1.875286,0.0105577899999999,10.14642,7.346228,7.322053999999999,7.630544999999999,-3.063645,0.1352247,4
2020-11-14 00:01:00,0.1787565,2.902654,119.77,10.25409,13.43378,10.33585,0.003647972,1.823986,0.0071268979999999,10.1443,7.354053999999999,7.306419,7.682415,-3.303931,0.1349749,4
2020-11-14 00:02:00,0.1788653,2.894709,119.8189,10.18403,13.43378,10.31702,0.0077519399999999,1.841086,0.01473724,10.10425,7.175871,7.143154,7.414069999999999,-3.24386,0.1352000999999999,4
2020-11-14 00:03:00,0.1790158,2.905217,119.8695,10.17679,13.43378,10.30196,0.007980149,1.795503,0.01659397,10.07786,7.10308,7.078894,7.266655,-3.544218,0.1347876,4
2020-11-14 00:04:00,0.1789127,2.892093,119.8566,10.05614,13.43378,10.28878,0.005244139,1.653044,0.0090145039999999,10.04274,6.891246,6.869897,7.145233,-3.60429,0.1355414,4
2020-11-14 00:05:00,0.1787061,2.910057,119.7645,10.18818,13.43363,10.26995,0.01254033,1.749942,0.02202155,10.02886,7.082836,6.960466,7.298338,-3.904647,0.1353795,4
2020-11-14 00:06:00,0.1787649,2.892249,119.7936,10.20686,13.43333,10.24736,0.005472107,1.789835,0.0107143199999999,10.02818,7.052171,7.006638,7.341643999999999,-3.664359,0.1342897,4
2020-11-14 00:07:00,0.1789872999999999,2.901519,119.8773,10.18719,13.43382,10.24548,0.008892166,2.000735,0.01974426,10.01427,7.130647,7.031771,7.419371,-3.604287,0.1345018,4
2020-11-14 00:08:00,0.1793038,2.928483,120.0837,10.24048,13.43434,10.22476,0.01071615,1.732824,0.01975968,10.00557,7.132567,7.052187,7.350187,-3.303929,0.1356049,4
2020-11-14 00:09:00,0.1789771,2.916245,119.8801,10.1818,13.43712,10.20594,0.009348103,1.784121,0.01802844,9.977547,6.945837,6.914528,7.206203,-3.243857,0.1352441,4
2020-11-14 00:10:00,0.1788304,2.883658,119.7255,10.20329,13.43671,10.189,0.001368013,1.692917,0.002542068,9.969801,7.133774,7.045568,7.353517,-3.303928,0.1359771999999999,4
2020-11-14 00:11:00,0.1789497999999999,2.897421,119.753,10.27026,13.43765,10.1777,0.003876033,2.000716,0.009466455,9.964156,7.021347,7.002848,7.298027,-3.243857,0.1342218,4
2020-11-14 00:12:00,0.1788107999999999,2.904552,119.7251,10.22562,13.4386,10.15511,0.005244033,1.875312,0.0116341699999999,9.941553,7.066854,6.982905,7.396842,-3.243857,0.1349326999999999,4
