measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-03-26 00:00:00,5.009,0.111,122.34,4.151,5.966,0.007,2.422,0.016,4.095,4
2010-03-26 00:01:00,4.997,0.129,122.379,4.303,5.977,0.007,2.464,0.0179999999999999,4.009,4
2010-03-26 00:02:00,5.002,0.111,122.369,4.294,5.959,0.007,2.594,0.0179999999999999,3.875,4
2010-03-26 00:03:00,5.002,0.123,122.405,4.237,5.973,0.008,2.326,0.0179999999999999,3.851,4
2010-03-26 00:04:00,5.009,0.111,122.438,4.842,5.964,0.008,2.51,0.02,4.035,4
2010-03-26 00:05:00,5.002,0.129,122.424,5.175,5.982,0.0089999999999999,2.388,0.0219999999999999,3.927,4
2010-03-26 00:06:00,5.004,0.135,122.405,4.564,5.97,0.006,2.746,0.0179999999999999,3.774,4
2010-03-26 00:07:00,5.005,0.2429999999999999,122.442,3.554,5.999,0.006,2.32,0.014,3.734,4
2010-03-26 00:08:00,5.002,0.0869999999999999,122.391,2.836,6.007,0.007,2.47,0.0179999999999999,3.775,4
2010-03-26 00:09:00,5.01,0.2969999999999999,122.504,2.4,6.023,0.008,2.592,0.02,3.814,4
2010-03-26 00:10:00,5.016,0.129,122.514,2.196,6.044,0.006,2.378,0.014,3.907,4
2010-03-26 00:11:00,5.01,0.123,122.499,2.204,6.046,0.007,2.63,0.0179999999999999,4.015,4
2010-03-26 00:12:00,5.008,0.171,122.457,3.002,6.093,0.006,2.702,0.0179999999999999,4.153,4
2010-03-26 00:13:00,5.013,0.153,122.55,4.652,6.102,0.008,2.388,0.02,4.31,4
2010-03-26 00:14:00,5.009,0.1469999999999999,122.534,5.782,6.101,0.008,2.572,0.02,4.079,4
2010-03-26 00:15:00,5.018,0.231,122.515,5.05,6.106,0.007,2.35,0.016,3.794,4
2010-03-26 00:16:00,5.01,0.201,122.556,4.571,6.114,0.008,2.722,0.0219999999999999,3.867,4
2010-03-26 00:17:00,5.01,0.099,122.504,4.114,6.118,0.008,2.208,0.0179999999999999,3.788,4
2010-03-26 00:18:00,5.007,0.0749999999999999,122.548,3.511,6.101,0.007,2.372,0.016,3.73,4
2010-03-26 00:19:00,5.014,0.069,122.567,2.807,6.114,0.008,2.63,0.02,3.731,4
2010-03-26 00:20:00,5.021,0.159,122.627,2.356,6.109,0.007,2.506,0.016,3.798,4
2010-03-26 00:21:00,5.014,0.165,122.548,2.144,6.124,0.005,2.414,0.014,3.896,4
2010-03-26 00:22:00,5.011,0.189,122.53,1.889,6.14,0.008,2.602,0.02,3.958,4
2010-03-26 00:23:00,5.011,0.117,122.486,1.837,6.153,0.007,2.49,0.0179999999999999,4.0,4
2010-03-26 00:24:00,5.008,0.0869999999999999,122.507,1.838,6.175,0.006,2.46,0.014,4.028,4
2010-03-26 00:25:00,5.016,0.165,122.54,1.92,6.177,0.006,2.376,0.014,4.064,4
2010-03-26 00:26:00,5.015,0.0929999999999999,122.509,2.053,6.183,0.006,2.558,0.016,4.116,4
2010-03-26 00:27:00,5.017,0.1469999999999999,122.522,2.345,6.164,0.008,2.5,0.0219999999999999,4.207,4
2010-03-26 00:28:00,5.02,0.1469999999999999,122.568,2.491,6.166,0.01,2.598,0.024,4.285,4
2010-03-26 00:29:00,5.013,0.0449999999999999,122.595,2.567,6.159,0.0089999999999999,2.562,0.0219999999999999,4.329,4
2010-03-26 00:30:00,5.016,0.201,122.548,2.614,6.159,0.008,2.33,0.0179999999999999,4.356,4
2010-03-26 00:31:00,5.022,0.159,122.597,2.946,6.135,0.007,2.182,0.016,4.386,4
2010-03-26 00:32:00,5.011,0.0869999999999999,122.603,2.941,6.11,0.006,2.352,0.016,4.308,4
2010-03-26 00:33:00,5.015,0.165,122.565,2.704,6.127,0.007,2.234,0.016,4.321,4
2010-03-26 00:34:00,5.014,0.1469999999999999,122.567,2.605,6.106,0.005,2.336,0.012,4.437,4
2010-03-26 00:35:00,5.006,0.0449999999999999,122.512,2.74,6.077,0.007,2.216,0.014,4.516,4
2010-03-26 00:36:00,5.015,0.0869999999999999,122.547,3.142,6.057,0.008,2.506,0.0179999999999999,4.56,4
2010-03-26 00:37:00,5.016,0.123,122.529,3.621,6.035,0.006,2.392,0.014,4.536,4
2010-03-26 00:38:00,5.007,0.099,122.542,4.09,6.032,0.008,2.368,0.0179999999999999,4.454,4
2010-03-26 00:39:00,5.008,0.255,122.49,5.246,5.993,0.007,2.26,0.016,4.422,4
2010-03-26 00:40:00,5.011,0.1409999999999999,122.563,5.437,5.966,0.007,2.224,0.014,4.264,4
2010-03-26 00:41:00,5.01,0.081,122.531,5.656,5.94,0.008,2.342,0.0179999999999999,4.23,4
2010-03-26 00:42:00,5.013,0.1469999999999999,122.499,5.055,5.913,0.0089999999999999,2.432,0.0219999999999999,3.956,4
2010-03-26 00:43:00,5.017,0.129,122.569,3.725,5.889,0.005,2.568,0.014,3.838,4
2010-03-26 00:44:00,5.017,0.033,122.632,3.361,5.887,0.008,2.45,0.0179999999999999,3.954,4
2010-03-26 00:45:00,5.018,0.081,122.582,2.89,5.885,0.007,2.216,0.016,3.964,4
2010-03-26 00:46:00,5.015,0.171,122.565,2.657,5.887,0.007,2.372,0.0179999999999999,3.982,4
2010-03-26 00:47:00,5.016,0.081,122.601,2.727,5.865,0.007,2.238,0.016,4.018,4
2010-03-26 00:48:00,5.019,0.117,122.58,2.977,5.871,0.008,2.382,0.02,3.99,4
2010-03-26 00:49:00,5.015,0.135,122.605,3.099,5.889,0.006,2.398,0.016,3.91,4
2010-03-26 00:50:00,5.013,0.105,122.571,3.026,5.901,0.008,2.602,0.0219999999999999,3.832,4
2010-03-26 00:51:00,5.02,0.081,122.592,3.045,5.89,0.0089999999999999,2.366,0.0219999999999999,3.876,4
2010-03-26 00:52:00,5.013,0.105,122.543,3.085,5.909,0.007,2.228,0.016,3.752,4
2010-03-26 00:53:00,5.018,0.111,122.643,2.813,5.932,0.007,2.398,0.016,3.646,4
2010-03-26 00:54:00,5.018,0.039,122.622,2.541,5.938,0.006,2.372,0.014,3.617,4
2010-03-26 00:55:00,5.018,0.183,122.606,2.303,5.918,0.0089999999999999,2.494,0.0219999999999999,3.618,4
2010-03-26 00:56:00,5.015,0.123,122.586,2.035,5.94,0.005,2.314,0.012,3.683,4
2010-03-26 00:57:00,5.013,0.063,122.602,1.692,5.943,0.007,2.316,0.016,3.755,4
2010-03-26 00:58:00,5.014,0.039,122.666,1.885,5.964,0.007,2.316,0.014,3.734,4
2010-03-26 00:59:00,5.012,0.183,122.596,2.099,5.964,0.008,2.346,0.0179999999999999,3.672,4
2010-03-26 01:00:00,5.017,0.201,122.567,2.327,5.951,0.008,2.304,0.0179999999999999,3.714,4
2010-03-26 01:01:00,5.012,0.081,122.546,2.542,5.949,0.007,2.458,0.016,3.729,4
2010-03-26 01:02:00,5.009,0.1409999999999999,122.554,2.826,5.936,0.007,2.126,0.016,3.618,4
2010-03-26 01:03:00,5.012,0.117,122.497,2.715,5.923,0.008,2.404,0.02,3.457,4
2010-03-26 01:04:00,4.998,0.183,122.478,1.906,5.916,0.0089999999999999,2.644,0.0219999999999999,3.402,4
2010-03-26 01:05:00,5.006,0.057,122.468,1.218,5.887,0.006,2.18,0.012,3.342,4
2010-03-26 01:06:00,5.012,0.039,122.482,0.91,5.888,0.008,2.29,0.0179999999999999,3.293,4
2010-03-26 01:07:00,5.006,0.261,122.482,0.991,5.892,0.006,2.386,0.014,3.272,4
2010-03-26 01:08:00,5.015,0.1769999999999999,122.496,1.377,5.879,0.007,2.372,0.0179999999999999,3.277,4
2010-03-26 01:09:00,5.011,0.0749999999999999,122.503,1.475,5.865,0.008,2.294,0.02,3.268,4
2010-03-26 01:10:00,5.008,0.0929999999999999,122.528,1.787,5.86,0.006,2.26,0.014,3.311,4
2010-03-26 01:11:00,5.014,0.195,122.507,2.043,5.832,0.006,2.188,0.014,3.289,4
2010-03-26 01:12:00,5.008,0.0869999999999999,122.524,2.256,5.815,0.008,2.278,0.0179999999999999,3.312,4
2010-03-26 01:13:00,5.009,0.1409999999999999,122.517,2.357,5.798,0.007,2.254,0.016,3.376,4
2010-03-26 01:14:00,5.013,0.111,122.528,2.601,5.762,0.0089999999999999,2.264,0.02,3.461,4
2010-03-26 01:15:00,5.015,0.1469999999999999,122.539,2.739,5.739,0.007,2.49,0.0179999999999999,3.431,4
2010-03-26 01:16:00,5.008,0.183,122.609,2.502,5.723,0.006,2.342,0.014,3.361,4
