measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2011-05-15 00:00:00,,0.1852,,3.2061,,122.7941,,2.5126,13.7264,3.7637,,-0.0041,,2.5593,,-0.0117,,2.7485,,2.6295,,2.7779,,2.8094,,,,,,-0.5438,0.1278,4
2011-05-15 00:01:00,,0.1869,,3.2061,,122.7462,,2.4896,13.7264,3.7637,,0.0014,,2.793,,0.007,,2.7263,,2.6094,,2.7499,,2.7736,,,,,,-0.6041999999999998,0.1269,4
2011-05-15 00:02:00,,0.1869,,3.2706,,122.7616,,2.522,13.7278,3.7637,,-0.0041,,2.2857,,-0.0094999999999999,,2.7184,,2.608,,2.7399,,2.7636,,,,,,-0.4834,0.1269,4
2011-05-15 00:03:00,,0.1855999999999999,,3.2061,,122.7565,,2.5433,13.7266,3.7562,,-0.0032,,2.5479,,-0.0108,,2.7072,,2.599,,2.7223,,2.7567,,,,,,-0.4834,0.1274,4
2011-05-15 00:04:00,,0.1862,,3.2491,,122.7514,,2.5506,13.7274,3.7411,,-0.0002,,2.5137,,-0.002,,2.6979,,2.5817,,2.7058,,2.7409,,,,,,-0.6645999999999999,0.1260999999999999,4
2011-05-15 00:05:00,,0.1857999999999999,,3.2922,,122.7565,,2.5564,13.7283,3.7411,,-0.0066,,2.3655,,-0.0161,,2.7015,,2.5897,,2.7101,,2.7509,,,,,,-0.6041999999999998,0.1265999999999999,4
2011-05-15 00:06:00,,0.1852,,3.2922,,122.8403,,2.4857,13.7261,3.7411,,-0.0027,,2.5308,,-0.0067999999999999,,2.69,,2.5624,,2.695,,2.7252,,,,,,-0.5438,0.1264,4
2011-05-15 00:07:00,,0.1862,,3.2922,,122.8642,,2.5131,13.7275,3.7411,,-0.0067999999999999,,2.5935,,-0.0176,,2.6872,,2.5667,,2.69,,2.7208,,,,,,-0.3624999999999999,0.1273,4
2011-05-15 00:08:00,,0.1857999999999999,,3.2491,,122.8608,,2.5701,13.728,3.7411,,-0.0054999999999999,,2.7474,,-0.0161,,2.6972,,2.5904,,2.7044,,2.7323,,,,,,-0.5438,0.1275,4
2011-05-15 00:09:00,,0.1849,,3.2922,,122.8403,,2.5614,13.728,3.7411,,-0.0032,,2.6049,,-0.0073,,2.7008,,2.5847,,2.7058,,2.7373,,,,,,-0.5438,0.1272,4
