measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-04-10 00:00:00,0.1867,3.3137,122.5547,5.184,,,,13.6608,,5.3045,-0.0011,2.0349,-0.0025999999999999,,,,,5.2889,4.9165,5.1962,5.2155,-0.3020999999999999,0.1262,,,,4
2011-04-10 00:01:00,0.1869,3.2706,122.4077,5.1707,,,,13.6608,,5.3263,0.0027,2.1888,0.0061,,,,,5.3037,4.9376,5.2109,5.2223,-0.1812,0.1265999999999999,,,,4
2011-04-10 00:02:00,0.1869,3.3137,122.3906,5.1559,,,,13.6608,,5.3474,-0.0054999999999999,2.0976,-0.0114,,,,,5.3112,4.948,5.2192,5.2277,-0.2416,0.1258,,,,4
2011-04-10 00:03:00,0.1862,3.2061,122.4914,5.1575,,,,13.6604,,5.3749,0.003,2.166,0.0063,,,,,5.3258,4.9863,5.2481,5.2552,-0.1812,0.1274,,,,4
2011-04-10 00:04:00,0.1869,3.2491,122.4897,5.2003,,,,13.6608,,5.4018,0.0023,2.1774,0.0047,,,,,5.3399,5.0218,5.2822,5.2836,-0.2416,0.1262,,,,4
2011-04-10 00:05:00,0.1867,3.3352,122.4983,5.2693,,,,13.6613,,5.435,-0.0041,2.1318,-0.0101,,,,,5.3652,5.0735,5.331,5.3289,-0.1812,0.1263,,,,4
2011-04-10 00:06:00,0.1862,3.2276,122.4521,5.2775,,,,13.659,,5.4532,0.005,2.0292,0.0083,,,,,5.3735,5.1089,5.3443,5.3443,-0.1812,0.1278,,,,4
2011-04-10 00:07:00,0.1867,3.2922,122.4726,5.3005,,,,13.659,,5.4834,0.0051999999999999,2.2344,0.016,,,,,5.3972,5.139,5.3666,5.3644,-0.3020999999999999,0.1265999999999999,,,,4
2011-04-10 00:08:00,0.1857999999999999,3.2491,122.5017,5.2752,,,,13.6576,,5.4954,-0.0045999999999999,2.3256,-0.0117,,,,,5.3971,5.1389,5.3636,5.3572,-0.1812,0.1265,,,,4
2011-04-10 00:09:00,0.1865,3.2276,122.4145,5.2347,,,,13.6567,,5.5187,0.0025,2.2971,0.007,,,,,5.4077,5.1352,5.3549,5.3478,-0.2416,0.1268,,,,4
2011-04-10 00:10:00,0.186,3.3137,122.3495,5.2165,,,,13.6576,,5.54,0.0011,2.5992,0.005,,,,,5.4147,5.1329,5.3612,5.3562,-0.2416,0.1272,,,,4
2011-04-10 00:11:00,0.1869,3.1846,122.4059,5.2218,,,,13.6581,,5.5654,0.0043,2.2857,0.0086999999999999,,,,,5.4265,5.1355,5.3702,5.3638,-0.1208,0.127,,,,4
2011-04-10 00:12:00,0.1869,3.2706,122.4607,5.1851,,,,13.6563,,5.5762,0.0066,2.2401,0.0148,,,,,5.4209,5.1192,5.3353,5.341,-0.3020999999999999,0.127,,,,4
2011-04-10 00:13:00,0.1865,3.1415,122.4419,5.1759,,,,13.6567,,5.5971,-0.0027,2.2401,-0.0067,,,,,5.4211,5.113,5.3398,5.3355,-0.2416,0.1265,,,,4
2011-04-10 00:14:00,0.186,3.2061,122.3752,5.1842,,,,13.6558,,5.614,0.0005,2.3655,0.0019,,,,,5.4238,5.1107,5.3339,5.3339,-0.3624999999999999,0.1265,,,,4
2011-04-10 00:15:00,0.1870999999999999,3.3137,122.4094,5.181,,,,13.6567,,5.6366,-0.0018,2.4966,-0.0045999999999999,,,,,5.4314,5.1176,5.3294,5.3344,-0.3020999999999999,0.1258,,,,4
2011-04-10 00:16:00,0.1869,3.2706,122.4196,5.1764,,,,13.6563,,5.6536,0.0073,2.2173,0.0168999999999999,,,,,5.4334,5.1188,5.3257,5.3393,-0.3020999999999999,0.1262,,,,4
2011-04-10 00:17:00,0.1870999999999999,3.2706,122.4111,5.1716,,,,13.6558,,5.6645,0.0043,2.2971,0.0102,,,,,5.4301,5.1041,5.3259,5.3288,-0.2416,0.1262,,,,4
2011-04-10 00:18:00,0.1857999999999999,3.2276,122.4419,5.1881,,,,13.6563,,5.6795,-0.0006999999999999,2.2914,-0.0053,,,,,5.4387,5.097,5.3289,5.3339,-0.6644999999999999,0.1269,,,,4
2011-04-10 00:19:00,0.1862,3.2061,122.4607,5.1977,,,,13.6558,,5.6999,-0.0006999999999999,2.28,-0.0019,,,,,5.4462,5.0931,5.3221,5.3343,-0.4833,0.127,,,,4
2011-04-10 00:20:00,0.1862,3.163,122.4675,5.2063,,,,13.6558,,5.7149,0.0041,2.166,0.0094,,,,,5.4556,5.0961,5.3301,5.3436,-0.3624999999999999,0.127,,,,4
2011-04-10 00:21:00,0.1867,3.2276,122.4914,5.2058,,,,13.6558,,5.7309,0.0002,2.2629,0.0012999999999999,,,,,5.4566,5.0957,5.3225,5.3375,-0.4833,0.1273,,,,4
2011-04-10 00:22:00,0.1867,3.2276,122.4726,5.2019,,,,13.6558,,5.7428,-0.0018,2.3883,-0.003,,,,,5.4521,5.0983,5.3102,5.338,-0.5436999999999999,0.127,,,,4
2011-04-10 00:23:00,0.1862,3.2276,122.4179,5.1957,,,,13.6558,,5.756,-0.0086999999999999,2.2971,-0.0207,,,,,5.4496,5.0929,5.3191,5.3391,-0.5436999999999999,0.1272,,,,4
2011-04-10 00:24:00,0.1862,3.2922,122.4538,5.2193,,,,13.6558,,5.7767,-0.0011,2.1546,-0.0008999999999999,,,,,5.4646,5.0944,5.3255,5.3448,-0.4833,0.1273,,,,4
2011-04-10 00:25:00,0.1867,3.2061,122.4709,5.2098,,,,13.6558,,5.788,0.0014,2.2287,0.0020999999999999,,,,,5.4616,5.09,5.3169,5.3468,-0.4833,0.1273,,,,4
2011-04-10 00:26:00,0.186,3.2491,122.4932,5.199,,,,13.6563,,5.8066,0.0014,2.2914,0.0022,,,,,5.4675,5.0894,5.3241,5.3427,-0.4229,0.1274,,,,4
2011-04-10 00:27:00,0.1857999999999999,3.163,122.4983,5.2097,,,,13.6558,,5.8253,-0.0045999999999999,2.4681,-0.0119,,,,,5.4818,5.0931,5.3292,5.3492,-0.6040999999999999,0.1273,,,,4
2011-04-10 00:28:00,0.1862,3.163,122.4932,5.2125,,,,13.6558,,5.8309,0.005,2.4624,0.0122,,,,,5.4789,5.0845,5.3206,5.3484,-0.5436999999999999,0.1274,,,,4
2011-04-10 00:29:00,0.1869,3.2061,122.4401,5.2076,,,,13.6558,,5.8411,0.0066,2.4339,0.0143,,,,,5.4777,5.0768,5.3244,5.3372,-0.4229,0.1275,,,,4
2011-04-10 00:30:00,0.186,3.2061,122.4128,5.2156,,,,13.6558,,5.8512,0.0020999999999999,2.3655,0.0041,,,,,5.4829,5.0763,5.3317,5.3531,-0.6040999999999999,0.1269,,,,4
2011-04-10 00:31:00,0.1865,3.2706,122.4675,5.2328,,,,13.6558,,5.8719,0.0033999999999999,2.4054,0.0071999999999999,,,,,5.4943,5.0878,5.3432,5.3638,-0.3624999999999999,0.1270999999999999,,,,4
2011-04-10 00:32:00,0.1862,3.2276,122.4863,5.2583,,,,13.6558,,5.8795,-0.0047999999999999,2.4624,-0.0099,,,,,5.4969,5.0946,5.3507,5.3735,-0.4833,0.1277,,,,4
2011-04-10 00:33:00,0.1869,3.2276,122.5137,5.2903,,,,13.6558,,5.8964,0.003,2.508,0.0067999999999999,,,,,5.5067,5.1151,5.3726,5.3883,-0.5436999999999999,0.1270999999999999,,,,4
2011-04-10 00:34:00,0.1869,3.2706,122.4966,5.2989,,,,13.6558,,5.9151,0.003,2.4453,0.0076,,,,,5.5189,5.1288,5.3763,5.4027,-0.4229,0.1272,,,,4
2011-04-10 00:35:00,0.1862,3.1846,122.4983,5.241,,,,13.6558,,5.9168,0.0008999999999999,2.5194,0.0028999999999999,,,,,5.5071,5.1155,5.3438,5.3723,-0.6040999999999999,0.1272,,,,4
2011-04-10 00:36:00,0.1867,3.2276,122.5051,5.1803,,,,13.6558,,5.9299,-0.0033999999999999,2.3427,-0.0071,,,,,5.5032,5.1037,5.3406,5.3555,-0.5436999999999999,0.1275999999999999,,,,4
2011-04-10 00:37:00,0.1875,3.2061,122.5,5.1584,,,,13.6558,,5.9461,0.0035999999999999,2.2743,0.0073,,,,,5.5015,5.1035,5.3247,5.3589,-0.5436999999999999,0.1272,,,,4
2011-04-10 00:38:00,0.1862,3.2276,122.5359,5.1361,,,,13.6558,,5.9597,-0.0018,2.3997,-0.0047999999999999,,,,,5.4937,5.1014,5.3226,5.3582,-0.5436999999999999,0.1275,,,,4
