measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-03-05 00:00:00,0.1854,3.1846,122.2965,6.6742,,13.6491,5.614,-0.0023,2.1147,-0.0044999999999999,,6.0182,3.7022,3.2527,3.5562,,-3.6855,0.1260999999999999,,4
2012-03-05 00:01:00,0.1870999999999999,3.2061,122.1238,6.7748,,13.6491,5.5971,0.0057,2.1147,0.0124,,6.0063,3.731,3.2765,3.653,,-3.6855,0.1262,,4
2012-03-05 00:02:00,0.1872999999999999,3.2061,122.1323,6.9238,,13.6496,5.5914,0.0032,2.337,0.0067,,5.9992,3.7196,3.2364,3.6344,,-3.6855,0.1264,,4
2012-03-05 00:03:00,0.1875,3.2922,122.1187,6.9503,,13.6501,5.5914,0.003,2.2401,0.007,,5.9857,3.6187,3.0846,3.4584,,-3.8044,0.1265,,4
2012-03-05 00:04:00,0.1869,3.2706,122.1084,6.8695,,13.6515,5.5829,-0.0045999999999999,2.3427,-0.0119,,5.9437,3.5293,3.0238,3.4699,,-3.7449,0.1262,,4
2012-03-05 00:05:00,0.1857999999999999,3.2491,122.1358,7.018,,13.6511,5.5711,0.0045999999999999,2.3028,0.0115,,5.9568,3.6276,3.1078,3.5066,,-3.8044,0.126,,4
2012-03-05 00:06:00,0.1865,3.2061,122.1426,6.4975,,13.6543,5.5711,0.0027,2.1831,0.0066,,5.897,3.5152,2.938,3.3377,,-3.9233,0.1265,,4
2012-03-05 00:07:00,0.1870999999999999,3.2922,122.1734,6.5455,,13.6543,5.5711,-0.0045999999999999,2.3142,-0.0112,,5.8621,3.4615,2.8355,3.2696,,-4.0422,0.1267,,4
2012-03-05 00:08:00,0.186,3.1846,122.1512,6.6329,,13.6548,5.556,-0.0011,2.4567,-0.0016999999999999,,5.8164,3.3361,2.7953,3.1485,,-4.2799,0.1272,,4
2012-03-05 00:09:00,0.1855999999999999,3.2276,122.1152,6.9394,,13.6548,5.5468,0.0006999999999999,2.109,0.001,,5.8214,3.4386,2.8764,3.3069,,-4.3394,0.1267,,4
2012-03-05 00:10:00,0.1870999999999999,3.2922,122.1443,7.1527,,13.6553,5.5282,0.0018,2.4111,0.0051,,5.8377,3.6453,3.0203,3.5301,,-4.2799,0.126,,4
2012-03-05 00:11:00,0.1867,3.2491,122.158,7.0327,,13.6567,5.5263,0.0020999999999999,2.1204,0.0020999999999999,,5.8493,3.8781,3.1925,3.7393,,-3.9827,0.1263,,4
2012-03-05 00:12:00,0.186,3.2061,122.1854,6.8947,,13.6571,5.5056,-0.0005,2.3655,-0.0025999999999999,,5.8123,3.9046,3.123,3.7536,,-3.7449,0.126,,4
2012-03-05 00:13:00,0.1862,3.2706,122.1597,6.6283,,13.6585,5.5005,0.0002,2.1546,-0.0014,,5.7886,3.9581,3.2124,3.8022,,-3.6855,0.1264,,4
2012-03-05 00:14:00,0.1862,3.2706,122.1563,6.4118,,13.659,5.4852,0.005,1.9209,0.007,,5.7535,3.9178,3.0567,3.711,,-3.5666,0.1264,,4
2012-03-05 00:15:00,0.1862,3.2061,122.1152,6.4605,,13.6599,5.4852,-0.0027,2.109,-0.0074999999999999,,5.7157,3.7697,2.9937,3.6617,,-3.5666,0.1264,,4
2012-03-05 00:16:00,0.1867,3.2706,122.1323,6.4482,,13.6604,5.4664,0.0045999999999999,2.2857,0.0109,,5.684,3.6914,2.9482,3.4989,,-3.6261,0.1265,,4
2012-03-05 00:17:00,0.186,3.2276,122.1477,6.5216,,13.6599,5.4495,-0.0005,2.109,-0.0001,,5.6635,3.7202,2.9691,3.5735,,-3.8638,0.1264,,4
2012-03-05 00:18:00,0.1862,3.2491,122.1614,6.6046,,13.6604,5.4401,0.005,2.1261,0.0135999999999999,,5.6548,3.7852,3.0629,3.6599,,-3.5666,0.1273,,4
2012-03-05 00:19:00,0.186,3.2491,122.1683,6.6736,,13.6604,5.4231,-0.003,2.2344,-0.0071,,5.6372,3.8061,3.0738,3.6802,,-3.6261,0.1265,,4
