measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,control_module_voltage__1376,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,hvps_1-1_current__1387,hvps_1-1_disabled__1378,hvps_1-1_mvcontrol__1384,hvps_1-1_vactual__1386,hvps_1-1_vtarget__1385,hvps_1-2_current__1391,hvps_1-2_disabled__1379,hvps_1-2_mvcontrol__1388,hvps_1-2_vactual__1390,hvps_1-2_vtarget__1389,hvps_1-3_current__1395,hvps_1-3_disabled__1380,hvps_1-3_mvcontrol__1392,hvps_1-3_vactual__1394,hvps_1-3_vtarget__1393,hvps_2-1_current__1399,hvps_2-1_disabled__1381,hvps_2-1_mvcontrol__1396,hvps_2-1_vactual__1398,hvps_2-1_vtarget__1397,hvps_2-2_current__1403,hvps_2-2_disabled__1382,hvps_2-2_mvcontrol__1400,hvps_2-2_vactual__1402,hvps_2-2_vtarget__1401,hvps_2-3_current__1407,hvps_2-3_disabled__1383,hvps_2-3_mvcontrol__1404,hvps_2-3_vactual__1406,hvps_2-3_vtarget__1405,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,program_codeset__1377,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-03-20 00:26:00,0.1864,3.1835,122.6615,7.9699,,,,,13.5959,,7.862,0.0083999999999999,2.6895,0.0245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.983399999999999,5.4784,5.0199,5.5904,-3.6844,0.1285999999999999,,,,,4
2011-03-20 00:27:00,0.1877,3.2265,122.6581,7.696799999999999,,,,,13.5946,,7.843099999999998,0.0061999999999999,2.6382,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.91,5.2192,4.8039,5.334,-3.9259,0.1285999999999999,,,,,4
2011-03-20 00:28:00,0.1865999999999999,3.2695,122.653,7.7344,,,,,13.5978,,7.8243,0.0045999999999999,2.7692,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.849999999999999,5.0305,4.6715,5.1654,-4.2883,0.1288,,,,,4
2011-03-20 00:29:00,0.1867999999999999,3.162,122.6581,7.6961,,,,,13.5988,,7.8017,0.0014,2.7293,0.0048999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7933,4.8366,4.5124,4.9593,-4.4091,0.1275999999999999,,,,,4
2011-03-20 00:30:00,0.187,3.162,122.7043,7.534099999999999,,,,,13.6006,,7.784,0.0018,2.6211,0.0047999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7337,4.6745,4.3988,4.773,-4.4695,0.1283,,,,,4
2011-03-20 00:31:00,0.1865999999999999,3.1405,122.7043,6.9445,,,,,13.6006,,7.7644,0.0054999999999999,2.8775,0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.618299999999999,4.5876,4.3534,4.6783,-4.8319,0.1283,,,,,4
2011-03-20 00:32:00,0.1875,3.162,122.7162,6.8197,,,,,13.6007,,7.7362,0.0038999999999999,2.6895,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.543199999999999,4.5029,4.2264,4.6607,-5.0131,0.1282,,,,,4
2011-03-20 00:33:00,0.1883,3.2695,122.6906,6.9299,,,,,13.6011,,7.7119,0.0025,2.5926,0.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.494,4.387,4.147,4.5635,-4.8923,0.1285,,,,,4
2011-03-20 00:34:00,0.1879,3.205,122.6735,6.8846,,,,,13.6048,,7.6839,0.003,2.6667,0.0064999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4326,4.2781,4.0608,4.381,-4.8923,0.1283999999999999,,,,,4
2011-03-20 00:35:00,0.1875,3.1835,122.6906,6.8795,,,,,13.6053,,7.653699999999999,0.0051999999999999,2.5641,0.0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3478,4.3799,4.1213,4.5114,-5.0131,0.128,,,,,4
2011-03-20 00:36:00,0.1864,3.1405,122.6957,7.2568,,,,,13.6067,,7.6219,0.0011,2.6382,0.0016999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2655,4.6536,4.3693,4.8035,-4.8319,0.1280999999999999,,,,,4
2011-03-20 00:37:00,0.187,3.205,122.7914,7.7492,,,,,13.608,,7.5976,0.0035999999999999,2.6154,0.0115999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.275299999999999,4.894,4.4935,5.0574,-4.3487,0.1277,,,,,4
2011-03-20 00:38:00,0.1864,3.248,122.7846,8.2184,,,,,13.6108,,7.5656,0.0025,2.6382,0.0055999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2958,5.158,4.7255,5.3334,-3.9863,0.1282,,,,,4
2011-03-20 00:39:00,0.1865999999999999,3.291,122.7675,9.1176,,,,,13.6117,,7.5406,0.0054999999999999,2.6952,0.0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3852,5.4758,4.9766,5.7431,-3.6844,0.1283,,,,,4
2011-03-20 00:40:00,0.1867999999999999,3.162,122.7316,9.2674,,,,,13.6117,,7.5114,0.0005,2.6952,0.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3894,5.49,4.9394,5.7316,-3.5636,0.1295,,,,,4
2011-03-20 00:41:00,0.1855,3.1189,122.788,9.0734,,,,,13.6117,,7.4926,0.005,2.4672,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4153,5.5053,4.9561,5.6536,-3.4428,0.1283,,,,,4
2011-03-20 00:42:00,0.1864,3.1405,122.8222,8.6081,,,,,13.6117,,7.47,0.0032,2.5698,0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3948,5.4328,4.9078,5.6367,-3.5032,0.1288,,,,,4
2011-03-20 00:43:00,0.1864,3.162,122.7778,8.3845,,,,,13.6117,,7.452499999999999,0.0025,2.5356,0.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3894,5.4609,4.9552,5.6205,-3.3824,0.1283,,,,,4
2011-03-20 00:44:00,0.1865999999999999,3.0974,122.841,8.3031,,,,,13.6117,,7.434599999999999,0.0047999999999999,2.5071,0.0129999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3651,5.3995,4.8409,5.5242,-3.624,0.128,,,,,4
2011-03-20 00:45:00,0.1872999999999999,3.291,122.841,8.3428,,,,,13.6118,,7.4214,0.0027,2.6838,0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3583,5.3556,4.8848,5.5017,-3.624,0.1285999999999999,,,,,4
2011-03-20 00:46:00,0.187,3.205,122.8427,8.4474,,,,,13.6118,,7.402599999999999,0.0016,2.7009,0.0045999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3821,5.3567,4.9087,5.49,-3.624,0.1280999999999999,,,,,4
2011-03-20 00:47:00,0.1880999999999999,3.291,122.8376,8.2191,26.19184,0.1128697,,13.09095,13.6118,18.43074,7.3819,0.0047999999999999,2.5299,0.0112999999999999,24.10569,24.16572,18.93373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.24608,7.372099999999999,5.3216,4.8515,5.43,-3.624,0.1278,1.0,,11.41893,0.0,4
2011-03-20 00:48:00,0.1865999999999999,3.1835,122.8325,7.9409,,,,,13.6118,,7.3728,-0.0002,2.7521,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3559,5.3689,4.968,5.473,-3.624,0.1280999999999999,,,,,4
2011-03-20 00:49:00,0.1880999999999999,3.2265,122.7658,7.827,,,,,13.6118,,7.3502,0.0006999999999999,2.6553,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3319,5.3932,4.9581,5.5137,-3.6844,0.1288,,,,,4
2011-03-20 00:50:00,0.1865999999999999,3.1835,122.7196,7.8551,,,,,13.6118,,7.3333,0.003,2.49,0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3107,5.3469,4.8889,5.3811,-3.5636,0.1287,,,,,4
2011-03-20 00:51:00,0.1857,3.2265,122.7299,7.7554,,,0.1128697,,13.6118,,7.3258,0.0033999999999999,2.7179,0.0088,,,,0.006740701,0.0,0.0,1.376381,0.0,0.006740701,0.0,0.0,1.375127,0.0,0.006740701,0.0,0.0,-1.406539,0.0,0.006740701,0.0,0.0,-1.032033,0.0,0.006740701,0.0,0.0,-1.374895,0.0,-0.006740701,0.0,5000.0,-1506.242,-1500.0,,7.2762,5.1375,4.658,5.1618,-3.5636,0.1279,,1.0,,,4
2011-03-20 00:52:00,0.1864,3.205,122.7299,8.0438,,,,,13.6118,,7.3056,0.0032,2.6553,0.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2461,5.0667,4.6956,5.2443,-3.8052,0.1282,,,,,4
2011-03-20 00:53:00,0.187,3.1835,122.7145,8.3664,,,,,13.6118,,7.2885,0.0067999999999999,2.8547,0.0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.251,5.073,4.8111,5.2899,-3.8656,0.1280999999999999,,,,,4
2011-03-20 00:54:00,0.1875,3.2695,122.7863,8.5745,,,,,13.6118,,7.2697,0.0006999999999999,2.7863,0.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3082,5.2645,5.0099,5.5041,-3.5636,0.1283999999999999,,,,,4
2011-03-20 00:55:00,0.1864,3.2265,122.788,8.3362,,,,,13.6118,,7.248999999999999,-0.0023,2.6838,-0.0057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3301,5.3272,5.0326,5.4527,-3.5636,0.1279,,,,,4
2011-03-20 00:56:00,0.187,3.291,122.7641,8.465899999999998,,,,,13.6118,,7.245199999999999,0.0005,2.9573,0.0011999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3448,5.3669,5.0003,5.5159,-3.5636,0.1293999999999999,,,,,4
2011-03-20 00:57:00,0.1862,3.248,122.7949,8.563,,,,,13.6122,,7.2367,0.0043,3.0199,0.0129999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3491,5.3955,5.0118,5.5067,-3.3824,0.1285,,,,,4
2011-03-20 00:58:00,0.187,3.1835,122.7983,8.4527,,,,,13.6118,,7.2249,-0.0008999999999999,2.8832,-0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3365,5.2966,4.8529,5.3208,-3.3824,0.1293999999999999,,,,,4
2011-03-20 00:59:00,0.1872999999999999,3.162,122.7487,8.3144,,,,,13.6127,,7.2041,0.0035999999999999,2.7635,0.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.297399999999999,5.1909,4.7313,5.2679,-3.624,0.1283999999999999,,,,,4
2011-03-20 01:00:00,0.1865999999999999,3.2265,122.7111,8.4074,,,,,13.6118,,7.2023,0.0035999999999999,2.6325,0.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2813,5.0641,4.6516,5.1583,-3.7448,0.1285,,,,,4
2011-03-20 01:01:00,0.1865999999999999,3.162,122.7675,8.598499999999998,,,,,13.6127,,7.1872,0.0045999999999999,2.7521,0.0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.272599999999999,5.1068,4.75,5.3201,-4.0469,0.1282,,,,,4
2011-03-20 01:02:00,0.1864,3.291,122.8137,8.73,,,,,13.6132,,7.1746,0.0025,2.8091,0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2834,5.1106,4.7245,5.2318,-3.9261,0.1290999999999999,,,,,4
2011-03-20 01:03:00,0.1865999999999999,3.1405,122.7966,8.7055,,,,,13.6132,,7.1593,0.0095999999999999,2.6667,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2675,4.9768,4.6085,5.1316,-3.6845,0.1288,,,,,4
2011-03-20 01:04:00,0.1865999999999999,3.205,122.7709,8.710499999999998,,,,,13.6132,,7.1593,0.0002,2.7635,0.0033999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2618,4.8498,4.4771,4.9012,-3.6845,0.1272,,,,,4
2011-03-20 01:05:00,0.1879,3.2695,122.8513,8.5873,,,,,13.6122,,7.148,0.0016,2.6895,0.0020999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2668,4.8449,4.545,4.9926,-3.6241,0.1283,,,,,4
2011-03-20 01:06:00,0.1877,3.248,122.8581,8.4761,,,,,13.6127,,7.1367,-0.0002,2.661,-0.0006999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2626,4.9342,4.5865,5.0633,-3.6845,0.1279,,,,,4
2011-03-20 01:07:00,0.1864,3.205,122.8803,8.513199999999998,,,,,13.6127,,7.1217,0.0023,2.547,0.0061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2568,4.9947,4.6128,5.188,-3.6241,0.1287,,,,,4
2011-03-20 01:08:00,0.1872999999999999,3.2265,122.8872,8.795199999999998,,,,,13.6127,,7.1142,0.0047999999999999,2.5584,0.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.284099999999999,5.1241,4.7052,5.3252,-3.8657,0.1275999999999999,,,,,4
2011-03-20 01:09:00,0.187,3.1405,122.8906,8.8024,,,,,13.615,,7.1006,0.0045999999999999,2.6268,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.273399999999999,5.1126,4.6787,5.2581,-3.7449,0.128,,,,,4
2011-03-20 01:10:00,0.1862,3.205,122.8957,8.8499,,,,,13.6159,,7.0938,-0.0005,2.7066,-0.0041999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3057,5.1757,4.694,5.2748,-3.6241,0.1279,,,,,4
2011-03-20 01:11:00,0.187,3.162,122.8957,8.9218,,,,,13.6159,,7.0938,0.0005999999999999,2.8946,-0.0074999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.293599999999999,5.1251,4.6334,5.2614,-3.5636,0.1279,,,,,4
2011-03-20 01:12:00,0.1867999999999999,3.1189,122.9111,9.0738,,,,,13.615,,7.0769,0.0061999999999999,2.6496,0.0168999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.326399999999999,5.2365,4.8098,5.4062,-3.5636,0.1280999999999999,,,,,4
2011-03-20 01:13:00,0.1857,3.205,122.9111,9.0325,,,,,13.615,,7.0712,0.0073,2.5755,0.0201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.327899999999999,5.1481,4.6521,5.1916,-3.6241,0.1277,,,,,4
2011-03-20 01:14:00,0.1872999999999999,3.248,122.9111,8.9299,,,,,13.6154,,7.0712,0.0016,2.6211,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3044,5.0055,4.5308,5.0411,-3.4429,0.1285,,,,,4
2011-03-20 01:15:00,0.1862,3.162,122.8991,8.728199999999998,,,,,13.6154,,7.0712,0.0061999999999999,2.7977,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3051,4.9241,4.5079,5.0076,-3.6241,0.1278,,,,,4
2011-03-20 01:16:00,0.1865999999999999,3.1835,122.8889,8.4368,,,,,13.6136,,7.0637,-0.0023,2.7749,-0.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2926,4.9522,4.5175,5.0457,-3.6241,0.1278,,,,,4
2011-03-20 01:17:00,0.1857,3.162,122.8461,8.368,,,,,13.6159,,7.0505,0.0018,2.792,0.0074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.264599999999999,5.0453,4.5657,5.2008,-3.7449,0.1285999999999999,,,,,4
2011-03-20 01:18:00,0.1864,3.205,122.8359,8.4518,,,,,13.615,,7.0486,0.0006999999999999,2.5584,-0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2676,5.0876,4.6651,5.211,-3.8657,0.1283,,,,,4
2011-03-20 01:19:00,0.1864,3.248,122.8068,8.8412,,,,,13.6164,,7.0486,0.0011,2.7977,0.0041999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3003,5.2523,4.7636,5.4577,-3.8053,0.1292,,,,,4
2011-03-20 01:20:00,0.1867999999999999,3.205,122.8325,8.7428,,,,,13.6164,,7.0415,0.0005,2.7692,0.0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2804,5.1596,4.6429,5.35,-3.7449,0.1279,,,,,4
2011-03-20 01:21:00,0.1865999999999999,3.248,122.8461,8.9053,,,,,13.6173,,7.0164,0.005,2.547,0.0142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.300099999999999,5.2914,4.8962,5.4939,-3.6241,0.128,,,,,4
2011-03-20 01:22:00,0.1865999999999999,3.205,122.8718,8.9993,,,,,13.6173,,7.0057,0.0038999999999999,3.0598,0.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.319899999999999,5.2892,4.7969,5.3784,-3.443,0.129,,,,,4
2011-03-20 01:23:00,0.1865999999999999,3.1835,122.8632,8.734199999999998,,,,,13.6164,,7.0057,0.0045999999999999,2.8091,0.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.288,5.1787,4.6463,5.2357,-3.5638,0.1285,,,,,4
2011-03-20 01:24:00,0.1865999999999999,3.2695,122.8273,8.7092,,,,,13.6154,,7.0057,0.005,2.8205,0.0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2809,5.1223,4.7105,5.21,-3.5638,0.1283,,,,,4
2011-03-20 01:25:00,0.1865999999999999,3.2695,122.8444,8.612999999999998,,,,,13.6164,,7.0057,-0.0045999999999999,2.6439,-0.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.295099999999999,5.0724,4.6363,5.1137,-3.5034,0.1279,,,,,4
2011-03-20 01:26:00,0.187,3.1405,122.8342,8.1635,,,,,13.6168,,7.0057,0.005,2.7407,0.0129999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2596,4.9675,4.5156,4.9789,-3.5638,0.1283,,,,,4
