measured_on,ac_current__319,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power__315,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__1132,dc_power__314,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2012-12-27 00:00:00,0.1841,,,2.6334,,,121.9193,-12.2495,14.0939,-12.1957,-0.0161999999999999,3.0479,,-0.0505,,,,,,,,,,,-12.4736,-14.0404,-14.2225,-13.71,-2.1446,0.1164,4
2012-12-27 00:01:00,0.1841,,,2.6326,,,122.0038,-12.254,14.0943,-12.1957,-0.0135,3.3219,,-0.0425999999999999,,,,,,,,,,,-12.4899,-14.1396,-14.3158,-13.8599,-2.4425,0.1171,4
2012-12-27 00:02:00,0.1844,,,2.6404,,,122.0337,-12.254,14.0943,-12.1957,-0.0178,3.2934,,-0.0579,,,,,,,,,,,-12.5063,-14.2001,-14.4376,-13.9785,-2.4425,0.1160999999999999,4
2012-12-27 00:03:00,0.1844,,,2.6168,,,122.06,-12.2002,14.0953,-12.1957,-0.0167,3.0708,,-0.0526,,,,,,,,,,,-12.5093,-14.2345,-14.466,-14.0502,-2.3233,0.1165,4
2012-12-27 00:04:00,0.1842999999999999,,,2.6352,,,122.0402,-12.2764,14.0953,-12.1957,-0.0179999999999999,3.4247,,-0.062,,,,,,,,,,,-12.5278,-14.3562,-14.6491,-14.2113,-2.1446,0.1163,4
2012-12-27 00:05:00,0.1842,,,2.6334,,,121.9951,-12.1434,14.0962,-12.1957,-0.0158,3.3333,,-0.0517999999999999,,,,,,,,,,,-12.536,-14.3972,-14.7096,-14.3218,-2.4425,0.1168,4
2012-12-27 00:06:00,0.1844,,,2.6333,,,122.0006,-12.0733,14.0976,-12.207,-0.0189,3.2534,,-0.062,,,,,,,,,,,-12.5607,-14.4206,-14.721,-14.3317,-2.3829,0.1166,4
2012-12-27 00:07:00,0.1844,,,2.6303,,,122.0065,-12.2048,14.0971,-12.2183,-0.0184999999999999,3.2135,,-0.0596,,,,,,,,,,,-12.5794,-14.3857,-14.7264,-14.3401,-2.5616,0.1168,4
2012-12-27 00:08:00,0.1842999999999999,,,2.6279,,,122.0461,-12.2332,14.0989,-12.2183,-0.0168999999999999,3.2877,,-0.0577,,,,,,,,,,,-12.5861,-14.3565,-14.7638,-14.3857,-2.7404,0.1159,4
2012-12-27 00:09:00,0.1844,,,2.6048,,,122.0579,-12.2168,14.0989,-12.2183,-0.0202999999999999,3.2192,,-0.0621,,,,,,,,,,,-12.5973,-14.3334,-14.7742,-14.3341,-2.2638,0.1168,4
2012-12-27 00:10:00,0.1842999999999999,,,2.6329,,,122.0157,-12.0485,14.0985,-12.2203,-0.0218999999999999,3.4189,,-0.0756,,,,,,,,,,,-12.583,-14.2571,-14.6074,-14.1033,-2.3233,0.1165,4
2012-12-27 00:11:00,0.1844,,,2.6196,,,122.0488,-11.8489,14.0994,-12.2328,-0.0183,3.3676,,-0.0602999999999999,,,,,,,,,,,-12.5285,-14.0971,-14.3816,-13.8345,-2.1446,0.1167,4
2012-12-27 00:12:00,0.1845,,,2.6429,,,122.0633,-11.8652,14.0994,-12.2431,-0.0176,3.2078,,-0.0565,,,,,,,,,,,-12.5025,-13.9747,-14.2404,-13.6868,-2.2042,0.1166,4
2012-12-27 00:13:00,0.1845,,,2.6514,,,122.0976,-11.8189,14.0994,-12.2431,-0.021,3.3219,,-0.0719,,,,,,,,,,,-12.4802,-13.8934,-14.1651,-13.5996,-2.0255,0.1166,4
2012-12-27 00:14:00,0.1845,,,2.6395,,,122.1314,-11.7771,14.0994,-12.2431,-0.0207999999999999,3.3562,,-0.0703,,,,,,,,,,,-12.44,-13.8397,-14.1934,-13.4915,-1.5489,0.1173,4
2012-12-27 00:15:00,0.183,,,2.5807,,,121.2541,-11.7988,14.0994,-12.2431,-0.0179999999999999,3.2477,,-0.0582999999999999,,,,,,,,,,,-12.4215,-13.8382,-14.1523,-13.4848,-1.7872,0.1162,4
2012-12-27 00:16:00,0.1829,,,2.569,,,121.2152,-11.8988,14.0994,-12.2431,-0.0171,3.145,,-0.0539999999999999,,,,,,,,,,,-12.4111,-13.8188,-14.0963,-13.4334,-1.7276,0.1163,4
2012-12-27 00:17:00,0.183,,,2.5818,,,121.2254,-11.9488,14.0994,-12.2431,-0.0189,3.3505,,-0.0623999999999999,,,,,,,,,,,-12.4021,-13.8225,-14.0515,-13.4185,-1.9659,0.1157,4
2012-12-27 00:18:00,0.183,,,2.5933,,,121.2193,-12.0168,14.0994,-12.2431,-0.0207999999999999,3.3733,,-0.0695999999999999,,,,,,,,,,,-12.4118,-13.8546,-14.0724,-13.4066,-2.1446,0.1166,4
2012-12-27 00:19:00,0.1827999999999999,,,2.5916,,,121.182,-12.0414,14.0994,-12.2431,-0.021,3.2249,,-0.0684,,,,,,,,,,,-12.4081,-13.7979,-13.9508,-13.341,-2.1446,0.1168,4
2012-12-27 00:20:00,0.1829,,,2.5934,,,121.1392,-12.0145,14.0994,-12.2431,-0.0126,3.1221,,-0.0366,,,,,,,,,,,-12.3843,-13.7174,-13.874,-13.3261,-2.1446,0.1169,4
2012-12-27 00:21:00,0.1829,,,2.5863,,,121.1641,-11.9615,14.0994,-12.2431,-0.021,2.9053,,-0.0637999999999999,,,,,,,,,,,-12.362,-13.6831,-13.736,-13.2986,-2.1446,0.1165,4
2012-12-27 00:22:00,0.183,,,2.6001,,,121.1794,-11.8465,14.0994,-12.2431,-0.0164,3.3733,,-0.0570999999999999,,,,,,,,,,,-12.339,-13.5877,-13.6198,-13.2323,-1.9063,0.1166,4
2012-12-27 00:23:00,0.183,,,2.6054,,,121.2254,-11.748,14.0994,-12.2431,-0.0152999999999999,3.3733,,-0.0514999999999999,,,,,,,,,,,-12.31,-13.4662,-13.6369,-13.1653,-2.0851,0.1169,4
2012-12-27 00:24:00,0.183,,,2.5973,,,121.2547,-11.6988,14.0999,-12.2431,-0.0187,3.105,,-0.0584,,,,,,,,,,,-12.2907,-13.3999,-13.6428,-13.1697,-1.9659,0.1168,4
2012-12-27 00:25:00,0.183,,,2.6025,,,121.3,-11.7144,14.0994,-12.2431,-0.0152999999999999,3.3619,,-0.0524,,,,,,,,,,,-12.2833,-13.4081,-13.7248,-13.2397,-2.0255,0.1166,4
2012-12-27 00:26:00,0.183,,,2.5942,,,121.3541,-11.7682,14.0999,-12.2431,-0.0217,3.1507,,-0.0669,,,,,,,,,,,-12.31,-13.5795,-13.8993,-13.3932,-1.4893,0.1165,4
2012-12-27 00:27:00,0.1831,,,2.6062,,,121.3379,-11.8615,14.0994,-12.2431,-0.0258,3.1849,,-0.0827999999999999,,,,,,,,,,,-12.3263,-13.6696,-13.9687,-13.537,-1.4298,0.1163,4
2012-12-27 00:28:00,0.1831,,,2.6046,,,121.2642,-11.9429,14.0994,-12.2431,-0.0151,3.2763,,-0.0499,,,,,,,,,,,-12.3516,-13.8918,-14.2142,-13.8322,-1.7276,0.1172,4
2012-12-27 00:29:00,0.183,,,2.598,,,121.2441,-12.0399,14.0994,-12.2431,-0.0191999999999999,3.1792,,-0.0606999999999999,,,,,,,,,,,-12.3828,-14.0769,-14.3359,-14.0597,-2.1446,0.1174,4
2012-12-27 00:30:00,0.1827999999999999,,,2.588,,,121.1202,-12.2035,14.0994,-12.2431,-0.0119,3.3162,,-0.0388999999999999,,,,,,,,,,,-12.4125,-14.3187,-14.5607,-14.3045,-2.1446,0.1167,4
2012-12-27 00:31:00,0.1834,,,2.6212,,,121.6963,-12.273,14.0994,-12.2431,-0.0184999999999999,3.2306,,-0.0604999999999999,,,,,,,,,,,-12.4423,-14.4614,-14.7028,-14.3352,-2.3829,0.1165,4
2012-12-27 00:32:00,0.1847999999999999,,,2.6603,,,122.3924,-12.27,14.0994,-12.2431,-0.021,3.1735,,-0.0681999999999999,,,,,,,,,,,-12.4608,-14.4787,-14.6894,-14.4017,-2.3829,0.1176,4
2012-12-27 00:33:00,0.1847999999999999,,,2.6641,,,122.4125,-12.3313,14.0994,-12.2431,-0.0179999999999999,3.3904,,-0.0621,,,,,,,,,,,-12.469,-14.5421,-14.7207,-14.5182,-2.4425,0.1162,4
2012-12-27 00:34:00,0.1847999999999999,,,2.6601,,,122.432,-12.3732,14.0994,-12.2431,-0.0135,3.0879,,-0.0430999999999999,,,,,,,,,,,-12.4854,-14.5197,-14.7319,-14.5436,-2.2638,0.1168,4
2012-12-27 00:35:00,0.1849,,,2.6499,,,122.4107,-12.4001,14.0994,-12.2431,-0.0184999999999999,3.1963,,-0.0587,,,,,,,,,,,-12.5069,-14.5772,-14.8583,-14.6258,-2.4425,0.1163,4
2012-12-27 00:36:00,0.185,,,2.6456,,,122.4472,-12.43,14.0994,-12.2431,-0.0161999999999999,3.379,,-0.0541999999999999,,,,,,,,,,,-12.5329,-14.6602,-14.9233,-14.634,-2.6212,0.1172,4
2012-12-27 00:37:00,0.185,,,2.6579,,,122.5092,-12.457,14.0994,-12.2506,-0.0179999999999999,3.2021,,-0.0577,,,,,,,,,,,-12.5591,-14.673,-14.8838,-14.5489,-2.6808,0.1162,4
2012-12-27 00:38:00,0.185,,,2.667,,,122.521,-12.3778,14.0994,-12.2657,-0.0224,3.2934,,-0.0727,,,,,,,,,,,-12.5793,-14.5581,-14.7173,-14.4273,-2.6808,0.1174,4
2012-12-27 00:39:00,0.1850999999999999,,,2.6466,,,122.5358,-12.2321,14.1003,-12.2657,-0.0205,3.2648,,-0.0671999999999999,,,,,,,,,,,-12.5786,-14.4923,-14.7471,-14.3459,-2.6212,0.1167,4
2012-12-27 00:40:00,0.1850999999999999,,,2.6575,,,122.4966,-11.9744,14.0999,-12.2657,-0.0187,3.0993,,-0.0577,,,,,,,,,,,-12.5808,-14.3743,-14.6544,-14.2384,-2.5616,0.1164,4
2012-12-27 00:41:00,0.1849,,,2.649,,,122.457,-11.763,14.0999,-12.2678,-0.0123,3.1336,,-0.0381999999999999,,,,,,,,,,,-12.5769,-14.3264,-14.6977,-14.2383,-2.6212,0.117,4
2012-12-27 00:42:00,0.1847,,,2.6398,,,122.3923,-11.7036,14.1008,-12.2906,-0.0202999999999999,3.2477,,-0.0656999999999999,,,,,,,,,,,-12.5997,-14.3157,-14.6803,-14.2515,-2.4425,0.1164,4
2012-12-27 00:43:00,0.1847999999999999,,,2.6449,,,122.3874,-11.6685,14.1008,-12.2906,-0.0214999999999999,3.2363,,-0.0704,,,,,,,,,,,-12.6012,-14.2865,-14.6982,-14.2627,-2.4425,0.1169,4
2012-12-27 00:44:00,0.1847999999999999,,,2.66,,,122.4223,-11.7521,14.1008,-12.2906,-0.0168999999999999,3.1963,,-0.0546,,,,,,,,,,,-12.6139,-14.4008,-14.8432,-14.3142,-2.3233,0.1172,4
2012-12-27 00:45:00,0.1849,,,2.6544,,,122.4269,-11.8006,14.1012,-12.2906,-0.0142,3.4189,,-0.0482,,,,,,,,,,,-12.6213,-14.5696,-15.0242,-14.5233,-2.4425,0.1165,4
2012-12-27 00:46:00,0.1849,,,2.6537,,,122.3983,-11.8723,14.1022,-12.2906,-0.0194,3.2021,,-0.0657999999999999,,,,,,,,,,,-12.6265,-14.5778,-15.0526,-14.5771,-2.4425,0.1165,4
2012-12-27 00:47:00,0.1847,,,2.64,,,122.3316,-11.8402,14.1026,-12.2906,-0.0228,3.0879,,-0.0688,,,,,,,,,,,-12.6146,-14.4322,-14.8298,-14.35,-2.4425,0.1171,4
2012-12-27 00:48:00,0.1847999999999999,,,2.6448,,,122.3506,-11.7458,14.1026,-12.3,-0.0207999999999999,3.0537,,-0.0643999999999999,,,,,,,,,,,-12.5906,-14.2684,-14.5664,-14.0945,-2.3829,0.1167,4
2012-12-27 00:49:00,0.1847,,,2.6411,,,122.3838,-11.6706,14.1045,-12.3113,-0.0167,3.516,,-0.0599999999999999,,,,,,,,,,,-12.5632,-14.0782,-14.3088,-13.8454,-2.3829,0.1158,4
2012-12-27 00:50:00,0.1847,,,2.6509,,,122.3621,-11.6001,14.1026,-12.3131,-0.0194,3.1735,,-0.0618999999999999,,,,,,,,,,,-12.5324,-13.9659,-14.4003,-13.7862,-2.1446,0.117,4
2012-12-27 00:51:00,0.1845999999999999,,,2.6602,,,122.3524,-11.6254,14.1035,-12.3131,-0.0129999999999999,3.2477,,-0.0427,,,,,,,,,,,-12.5443,-14.0995,-14.6201,-13.9577,-1.9659,0.1164,4
2012-12-27 00:52:00,0.1845,,,2.6615,,,122.2902,-11.6881,14.104,-12.3131,-0.0123,3.3961,,-0.0437999999999999,,,,,,,,,,,-12.5651,-14.2608,-14.7867,-14.1241,-2.0851,0.1163,4
2012-12-27 00:53:00,0.1845999999999999,,,2.6425,,,122.3165,-11.7919,14.1045,-12.3131,-0.0179999999999999,3.4589,,-0.0632,,,,,,,,,,,-12.5792,-14.3801,-14.9235,-14.301,-2.0255,0.1165,4
2012-12-27 00:54:00,0.1845,,,2.6433,,,122.3035,-11.8762,14.1035,-12.3131,-0.0152999999999999,3.3105,,-0.0485,,,,,,,,,,,-12.5941,-14.5781,-15.0446,-14.4757,-2.3829,0.1160999999999999,4
2012-12-27 00:55:00,0.1845,,,2.6371,,,122.2951,-11.9858,14.104,-12.3339,-0.0183,3.1621,,-0.0606,,,,,,,,,,,-12.6319,-14.6243,-15.0767,-14.6071,-2.6212,0.1165,4
2012-12-27 00:56:00,0.1845,,,2.6584,,,122.3191,-12.0459,14.1049,-12.338,-0.0236999999999999,3.2021,,-0.0734999999999999,,,,,,,,,,,-12.6494,-14.5672,-14.9163,-14.6389,-2.8595,0.117,4
2012-12-27 00:57:00,0.1845,,,2.6468,,,122.3273,-12.0601,14.1035,-12.338,-0.0179999999999999,3.1621,,-0.0577999999999999,,,,,,,,,,,-12.6502,-14.5022,-14.754,-14.6628,-2.8595,0.1171,4
2012-12-27 00:58:00,0.1845999999999999,,,2.637,,,122.3408,-12.1064,14.1049,-12.338,-0.0161999999999999,3.0936,,-0.0473999999999999,,,,,,,,,,,-12.6628,-14.5904,-14.8258,-14.7623,-2.7999,0.1165,4
2012-12-27 00:59:00,0.1845999999999999,,,2.6296,,,122.3315,-12.0863,14.1045,-12.3493,-0.0244,3.1963,,-0.0782999999999999,,,,,,,,,,,-12.6801,-14.6346,-14.8813,-14.7325,-2.7999,0.116,4
2012-12-27 01:00:00,0.1845,,,2.6439,,,122.3256,-12.1686,14.104,-12.3606,-0.0195999999999999,2.8824,,-0.0584,,,,,,,,,,,-12.6973,-14.6214,-14.9084,-14.72,-2.8595,0.1178,4
2012-12-27 01:01:00,0.1845,,,2.6519,,,122.3073,-12.1193,14.1049,-12.3606,-0.0148,3.3733,,-0.0485999999999999,,,,,,,,,,,-12.7085,-14.6431,-14.9294,-14.7014,-2.2638,0.1166,4
2012-12-27 01:02:00,0.1845,,,2.6446,,,122.2566,-12.0139,14.1049,-12.3606,-0.0205,3.3333,,-0.0685999999999999,,,,,,,,,,,-12.7189,-14.7395,-15.0693,-14.8127,-2.6808,0.1167,4
2012-12-27 01:03:00,0.1842999999999999,,,2.6416,,,122.1884,-12.0022,14.1049,-12.3854,-0.0179999999999999,3.0822,,-0.0548999999999999,,,,,,,,,,,-12.7616,-14.9132,-15.2394,-14.9738,-2.7999,0.1163,4
2012-12-27 01:04:00,0.1842999999999999,,,2.6286,,,122.2152,-12.0507,14.1049,-12.3854,-0.0194,3.2934,,-0.062,,,,,,,,,,,-12.7691,-14.9469,-15.1855,-14.9095,-2.7999,0.1165,4
2012-12-27 01:05:00,0.1842999999999999,,,2.6487,,,122.1844,-12.1956,14.1049,-12.3854,-0.0109999999999999,3.0479,,-0.0313,,,,,,,,,,,-12.7758,-14.9446,-15.2065,-14.9035,-2.8595,0.1167,4
2012-12-27 01:06:00,0.1844,,,2.6351,,,122.2269,-12.2095,14.1049,-12.3873,-0.0199,3.2249,,-0.0618999999999999,,,,,,,,,,,-12.7933,-15.0318,-15.3281,-14.8261,-2.8595,0.1168,4
2012-12-27 01:07:00,0.1842999999999999,,,2.6453,,,122.2368,-12.0209,14.1049,-12.3967,-0.0214999999999999,2.9452,,-0.0628999999999999,,,,,,,,,,,-12.8012,-15.0944,-15.3339,-14.864,-2.7404,0.1162,4
2012-12-27 01:08:00,0.1842,,,2.6542,,,122.2075,-12.0464,14.1049,-12.408,-0.0183,3.2648,,-0.0601999999999999,,,,,,,,,,,-12.808,-15.1559,-15.4261,-15.0497,-2.5021,0.1171,4
2012-12-27 01:09:00,0.1842999999999999,,,2.6455,,,122.2441,-11.9538,14.1049,-12.408,-0.0148,3.1678,,-0.0465,,,,,,,,,,,-12.7947,-15.0691,-15.328,-14.9988,-2.4425,0.1166,4
2012-12-27 01:10:00,0.1842,,,2.6537,,,122.2142,-11.9868,14.1049,-12.4246,-0.0152999999999999,3.145,,-0.0480999999999999,,,,,,,,,,,-12.8187,-15.0918,-15.4811,-15.0664,-2.6212,0.1166,4
2012-12-27 01:11:00,0.1842999999999999,,,2.6445,,,122.249,-12.0361,14.1049,-12.4329,-0.0214999999999999,2.8881,,-0.0642999999999999,,,,,,,,,,,-12.8433,-15.1459,-15.5861,-15.1818,-2.4425,0.1169,4
2012-12-27 01:12:00,0.1844,,,2.6511,,,122.2674,-12.0324,14.1049,-12.4329,-0.0173999999999999,3.2306,,-0.0529999999999999,,,,,,,,,,,-12.859,-15.2102,-15.6108,-15.2259,-2.6212,0.1173,4
2012-12-27 01:13:00,0.1842999999999999,,,2.6301,,,122.2665,-12.0586,14.1049,-12.4367,-0.0199,3.3162,,-0.0679,,,,,,,,,,,-12.8664,-15.2237,-15.5936,-15.0808,-2.7404,0.1167,4
2012-12-27 01:14:00,0.1842999999999999,,,2.6493,,,122.2939,-12.0804,14.1049,-12.4555,-0.0195999999999999,3.2021,,-0.0637999999999999,,,,,,,,,,,-12.8808,-15.1663,-15.474,-14.9149,-2.8595,0.1171,4
2012-12-27 01:15:00,0.1844,,,2.6319,,,122.2771,-12.0109,14.1049,-12.4555,-0.0207999999999999,3.0708,,-0.0621999999999999,,,,,,,,,,,-12.8719,-15.0167,-15.3182,-14.7549,-2.8595,0.1157,4
2012-12-27 01:16:00,0.1845,,,2.6434,,,122.3076,-12.0304,14.1049,-12.4638,-0.0184999999999999,3.3505,,-0.0618999999999999,,,,,,,,,,,-12.8661,-14.8634,-15.2854,-14.6997,-2.7404,0.1173,4
2012-12-27 01:17:00,0.1845,,,2.6485,,,122.2864,-12.215,14.1049,-12.4803,-0.0199,3.1279,,-0.0646999999999999,,,,,,,,,,,-12.8819,-14.7769,-15.2137,-14.6521,-2.6808,0.1163,4
2012-12-27 01:18:00,0.1844,,,2.6586,,,122.2631,-12.088,14.1049,-12.4803,-0.0199,3.2648,,-0.0633999999999999,,,,,,,,,,,-12.8916,-14.735,-15.1554,-14.5542,-2.7999,0.1169,4
2012-12-27 01:19:00,0.1844,,,2.6498,,,122.2733,-12.1074,14.1049,-12.4803,-0.0207999999999999,3.1507,,-0.0646,,,,,,,,,,,-12.899,-14.8105,-15.2122,-14.6072,-2.5021,0.1167,4
2012-12-27 01:20:00,0.1844,,,2.659,,,122.2934,-12.0145,14.1049,-12.4897,-0.0184999999999999,2.8539,,-0.0531999999999999,,,,,,,,,,,-12.9055,-14.859,-15.1088,-14.6915,-2.5616,0.1172,4
2012-12-27 01:21:00,0.1845,,,2.6559,,,122.3037,-12.0262,14.1049,-12.5029,-0.0173999999999999,3.2135,,-0.0563999999999999,,,,,,,,,,,-12.9105,-14.9777,-15.1812,-14.796,-2.6808,0.1171,4
2012-12-27 01:22:00,0.1844,,,2.6484,,,122.2833,-12.0396,14.1049,-12.5029,-0.0191999999999999,3.1792,,-0.0611,,,,,,,,,,,-12.9172,-15.1093,-15.3076,-14.938,-2.5616,0.1173,4
2012-12-27 01:23:00,0.1845,,,2.6365,,,122.3025,-12.0401,14.1049,-12.5236,-0.016,3.3847,,-0.0533,,,,,,,,,,,-12.9379,-15.1204,-15.2386,-14.896,-2.7404,0.1166,4
2012-12-27 01:24:00,0.1844,,,2.6496,,,122.2961,-12.1108,14.1058,-12.5278,-0.0221,2.9852,,-0.0656,,,,,,,,,,,-12.9108,-14.9091,-14.9802,-14.6908,-2.5021,0.1168,4
2012-12-27 01:25:00,0.1845,,,2.6366,,,122.2895,-11.9487,14.1054,-12.5278,-0.0158,3.1621,,-0.0499,,,,,,,,,,,-12.8788,-14.782,-14.9555,-14.5727,-2.7404,0.1162,4
2012-12-27 01:26:00,0.1845,,,2.6372,,,122.3125,-11.7687,14.1049,-12.5464,-0.0189,2.9395,,-0.0558999999999999,,,,,,,,,,,-12.8952,-14.7925,-15.0386,-14.5735,-2.3829,0.1164,4
2012-12-27 01:27:00,0.1845,,,2.6417,,,122.2774,-11.6249,14.1058,-12.5526,-0.0199,3.1906,,-0.0623,,,,,,,,,,,-12.8724,-14.7479,-14.961,-14.4842,-2.1446,0.1164,4
2012-12-27 01:28:00,0.1845,,,2.6385,,,122.233,-11.566,14.1049,-12.5526,-0.0235,3.2135,,-0.0762,,,,,,,,,,,-12.836,-14.6837,-14.9154,-14.4909,-2.0851,0.1164,4
2012-12-27 01:29:00,0.1845,,,2.6475,,,122.3097,-11.6234,14.1049,-12.5526,-0.0207999999999999,3.0422,,-0.0609999999999999,,,,,,,,,,,-12.7973,-14.6052,-14.8407,-14.5148,-1.7276,0.1167,4
2012-12-27 01:30:00,0.1845,,,2.6415,,,122.3113,-11.701,14.1049,-12.5526,-0.0194,3.0651,,-0.0577,,,,,,,,,,,-12.7475,-14.3856,-14.6194,-14.349,-2.1446,0.116,4
2012-12-27 01:31:00,0.1844,,,2.64,,,122.2982,-11.657,14.1049,-12.5526,-0.0164,3.0194,,-0.0493999999999999,,,,,,,,,,,-12.7184,-14.231,-14.597,-14.1915,-1.9659,0.1163,4
2012-12-27 01:32:00,0.1845,,,2.6562,,,122.2895,-11.6981,14.1049,-12.5526,-0.0142,3.1393,,-0.0459,,,,,,,,,,,-12.737,-14.1929,-14.6022,-14.1578,-1.7276,0.1166,4
2012-12-27 01:33:00,0.1845,,,2.642,,,122.2953,-11.8182,14.1051,-12.5526,-0.021,3.2934,,-0.068,,,,,,,,,,,-12.7326,-14.1474,-14.5835,-14.1175,-1.7276,0.116,4
2012-12-27 01:34:00,0.1845,,,2.6486,,,122.2925,-11.8677,14.1054,-12.5506,-0.0179999999999999,3.2877,,-0.0580999999999999,,,,,,,,,,,-12.7402,-14.1535,-14.6113,-14.1468,-1.9659,0.1166,4
2012-12-27 01:35:00,0.1845999999999999,,,2.6397,,,122.3294,-11.88,14.1053,-12.5278,-0.0184999999999999,3.0479,,-0.0594,,,,,,,,,,,-12.7337,-14.2321,-14.6841,-14.2859,-1.6085,0.1162,4
2012-12-27 01:36:00,0.1845999999999999,,,2.6619,,,122.3568,-11.9353,14.1053,-12.5278,-0.0205,3.242,,-0.0666999999999999,,,,,,,,,,,-12.7635,-14.3987,-14.8418,-14.4382,-1.9063,0.1171,4
2012-12-27 01:37:00,0.1847,,,2.6543,,,122.3455,-11.9614,14.1055,-12.5278,-0.0155,3.0308,,-0.0482,,,,,,,,,,,-12.791,-14.4801,-14.957,-14.5615,-2.0851,0.1169,4
2012-12-27 01:38:00,0.1845999999999999,,,2.6586,,,122.3522,-12.0428,14.1057,-12.5278,-0.0173999999999999,3.1735,,-0.0572,,,,,,,,,,,-12.8044,-14.5167,-14.9517,-14.6273,-2.1446,0.1171,4
2012-12-27 01:39:00,0.1847,,,2.6404,,,122.3814,-12.2325,14.1059,-12.5278,-0.0202999999999999,3.2078,,-0.0646,,,,,,,,,,,-12.82,-14.5488,-14.9518,-14.711,-2.3233,0.1162,4
2012-12-27 01:40:00,0.1845999999999999,,,2.6483,,,122.36,-12.4074,14.106,-12.5278,-0.0171,3.0936,,-0.0528,,,,,,,,,,,-12.849,-14.643,-14.9877,-14.8553,-2.1446,0.1166,4
2012-12-27 01:41:00,0.1847,,,2.651,,,122.3591,-12.4291,14.1059,-12.5278,-0.0178,3.0537,,-0.0543999999999999,,,,,,,,,,,-12.8721,-14.6662,-14.9376,-14.9114,-2.4425,0.1159,4
2012-12-27 01:42:00,0.1847,,,2.6535,,,122.3689,-12.4291,14.1058,-12.5278,-0.0187,3.1164,,-0.0594999999999999,,,,,,,,,,,-12.8929,-14.7372,-14.88,-14.9862,-2.4425,0.1168,4
2012-12-27 01:43:00,0.1845999999999999,,,2.6452,,,122.3467,-12.4246,14.106,-12.5278,-0.0187,3.1221,,-0.0563999999999999,,,,,,,,,,,-12.9108,-14.874,-15.022,-15.0946,-2.7404,0.1167,4
2012-12-27 01:44:00,0.1847,,,2.6661,,,122.3823,-12.4022,14.1061,-12.5361,-0.0202999999999999,2.9566,,-0.0585999999999999,,,,,,,,,,,-12.9406,-14.969,-15.1104,-15.0925,-2.6212,0.1168,4
2012-12-27 01:45:00,0.1847,,,2.6479,,,122.3652,-12.1998,14.1059,-12.5526,-0.0132,3.3219,,-0.0425999999999999,,,,,,,,,,,-12.9572,-14.9647,-15.1271,-15.0927,-2.8595,0.1169,4
2012-12-27 01:46:00,0.1845,,,2.6613,,,122.3765,-12.1431,14.1059,-12.5526,-0.0168999999999999,3.0479,,-0.0473,,,,,,,,,,,-12.9684,-15.0754,-15.2528,-15.169,-2.8595,0.1167,4
2012-12-27 01:47:00,0.1847,,,2.6655,,,122.3733,-12.0863,14.1057,-12.5526,-0.0217,3.0594,,-0.0666999999999999,,,,,,,,,,,-12.9848,-15.1263,-15.2768,-15.1892,-2.9191,0.1173,4
2012-12-27 01:48:00,0.1845,,,2.6439,,,122.3228,-12.0183,14.1057,-12.5526,-0.0247,3.0879,,-0.0766,,,,,,,,,,,-12.987,-15.0957,-15.2296,-15.1877,-2.7404,0.1164,4
2012-12-27 01:49:00,0.1845999999999999,,,2.6504,,,122.3458,-12.0486,14.1055,-12.5658,-0.0176,2.9338,,-0.0473,,,,,,,,,,,-13.0017,-15.1846,-15.246,-15.2879,-2.8595,0.1166,4
2012-12-27 01:50:00,0.1845999999999999,,,2.6411,,,122.3812,-12.1103,14.1055,-12.5752,-0.0094,2.8995,,-0.0258,,,,,,,,,,,-13.0156,-15.2757,-15.3895,-15.3423,-2.8595,0.1162,4
2012-12-27 01:51:00,0.1845999999999999,,,2.6564,,,122.3894,-11.9774,14.1054,-12.5752,-0.021,2.9395,,-0.0633999999999999,,,,,,,,,,,-13.0044,-15.2165,-15.3392,-15.3063,-2.8595,0.1168,4
2012-12-27 01:52:00,0.1845999999999999,,,2.6546,,,122.3497,-11.8684,14.1054,-12.5752,-0.0189,3.0879,,-0.0577,,,,,,,,,,,-12.991,-15.1102,-15.2389,-15.1978,-2.8595,0.1169,4
2012-12-27 01:53:00,0.1845999999999999,,,2.658,,,122.3557,-11.8428,14.1058,-12.5773,-0.0189,3.1906,,-0.0601999999999999,,,,,,,,,,,-12.9894,-15.0091,-15.1916,-15.0383,-2.8595,0.1166,4
2012-12-27 01:54:00,0.1845999999999999,,,2.6638,,,122.3781,-11.7998,14.1053,-12.5918,-0.0205,3.1393,,-0.063,,,,,,,,,,,-13.0106,-15.0274,-15.2631,-15.1,-2.7999,0.1173,4
2012-12-27 01:55:00,0.1847,,,2.642,,,122.3848,-11.8006,14.1066,-12.6001,-0.0151,2.8938,,-0.0429999999999999,,,,,,,,,,,-13.0397,-15.139,-15.4504,-15.2378,-2.7404,0.1163,4
