measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2013-05-24 00:00:00,0.1839,2.9037,123.0937,11.3032,13.4132,11.7535,0.0088999999999999,2.8376,0.0252,11.3618,9.1912,8.971,9.4268,-2.9706,0.1279,4
2013-05-24 00:01:00,0.1839,2.9083,123.0875,11.1874,13.4133,11.7328,0.0164,2.7635,0.0430999999999999,11.3277,9.2397,8.9983,9.442100000000002,-2.8518,0.128,4
2013-05-24 00:02:00,0.1839,2.9224,123.1183,11.1848,13.4133,11.7253,0.0038999999999999,2.7863,0.0108,11.3089,9.3164,9.0743,9.5103,-2.4953,0.1270999999999999,4
2013-05-24 00:03:00,0.1839,2.9265,123.1217,11.2117,13.4133,11.7046,0.0032,3.094,0.0094999999999999,11.2804,9.3593,9.1137,9.5326,-2.4359,0.1278,4
2013-05-24 00:04:00,0.184,2.9073,123.1534,11.1625,13.4134,11.6895,0.0137,2.9516,0.0398999999999999,11.2667,9.3759,9.1267,9.5131,-2.5548,0.1280999999999999,4
2013-05-24 00:05:00,0.184,2.9103,123.1386,11.0878,13.4139,11.6801,0.0095999999999999,2.7749,0.0264,11.2545,9.4004,9.1774,9.5298,-2.7924,0.1279,4
2013-05-24 00:06:00,0.1841,2.9187,123.1482,11.1747,13.4135,11.6677,0.0119,2.7635,0.0328999999999999,11.2554,9.4736,9.2578,9.593800000000002,-2.8518,0.1279,4
2013-05-24 00:07:00,0.1844,2.9176,123.1768,11.0944,13.4144,11.6477,0.0088999999999999,2.6211,0.0231999999999999,11.2369,9.4854,9.2462,9.581600000000002,-2.8518,0.1275999999999999,4
2013-05-24 00:08:00,0.1842,2.9131,123.1996,10.9189,13.4167,11.6327,0.0073,2.735,0.0166,11.2183,9.4774,9.2346,9.5912,-2.5548,0.128,4
2013-05-24 00:09:00,0.1842,2.9188,123.1979,10.86,13.4158,11.6157,0.0091,2.7578,0.0244,11.2006,9.483,9.2523,9.6054,-2.8518,0.1279,4
2013-05-24 00:10:00,0.1841,2.9086,123.1788,10.8061,13.4181,11.6044,0.0114,2.7692,0.0335,11.1809,9.4851,9.2601,9.615900000000002,-2.4359,0.1278,4
