measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2008-06-27 00:00:00,5.009,-0.032,121.074,22.721,24.124,0.008,0.985,0.008,21.45,4
2008-06-27 00:15:00,5.015,-0.032,121.18,23.045,23.762,0.008,1.011,0.008,21.332,4
2008-06-27 00:30:00,5.015,-0.032,121.18,21.753,23.429,0.008,1.018,0.008,20.672,4
2008-06-27 00:45:00,5.011,-0.032,121.097,21.406,22.824,0.008,1.04,0.008,19.93,4
2008-06-27 01:00:00,5.008,-0.034,121.021,22.014,22.35,0.008,1.057,0.0089999999999999,19.499,4
2008-06-27 01:15:00,5.012,-0.032,121.096,22.867,22.406,0.008,1.083,0.0089999999999999,19.596,4
2008-06-27 01:30:00,5.015,-0.033,121.161,21.565,22.369,0.008,1.065,0.0089999999999999,19.584,4
2008-06-27 01:45:00,5.009,-0.033,121.021,20.487,22.071,0.008,1.07,0.0089999999999999,19.665,4
2008-06-27 02:00:00,5.012,-0.032,121.072,20.906,21.79,0.008,1.14,0.0089999999999999,19.349,4
2008-06-27 02:15:00,5.015,-0.032,121.107,20.169,21.542,0.008,1.114,0.0089999999999999,18.722,4
2008-06-27 02:30:00,5.016,-0.032,121.16,20.027,21.255,0.008,1.136,0.0089999999999999,18.597,4
2008-06-27 02:45:00,5.014,-0.032,121.145,19.655,21.043,0.008,1.184,0.01,18.664,4
2008-06-27 03:00:00,5.018,-0.032,121.169,18.974,20.802,0.008,1.263,0.01,18.876,4
2008-06-27 03:15:00,5.015,-0.032,121.141,19.104,20.518,0.008,1.218,0.0089999999999999,19.143,4
2008-06-27 03:30:00,5.011,-0.032,121.115,19.915,20.541,0.008,1.27,0.01,18.863,4
2008-06-27 03:45:00,5.017,-0.032,121.233,19.112,20.497,0.008,1.319,0.01,18.344,4
2008-06-27 04:00:00,5.011,-0.0509999999999999,121.092,18.487,20.123,0.008,2.086,0.016,17.956,4
2008-06-27 04:15:00,4.979,-0.0759999999999999,120.414,18.15,19.805,0.008,5.771,0.047,17.72,4
2008-06-27 04:30:00,4.978,-0.065,120.379,17.295,19.321,0.012,14.242,0.186,17.436,4
2008-06-27 04:45:00,5.012,-0.3619999999999999,120.653,17.806,18.944,0.027,74.784,2.102,17.085,4
2008-06-27 05:00:00,5.344,-2.765,120.678,17.702,18.973,0.0529999999999999,160.101,8.492,16.902,4
2008-06-27 05:15:00,5.255,-0.033,120.923,18.488,19.544,0.0749999999999999,157.168,11.831,17.134,4
2008-06-27 05:30:00,5.262,3.592,120.823,17.515,20.172,0.0889999999999999,181.172,16.065,17.316,4
2008-06-27 05:45:00,5.228,7.367,120.569,18.012,20.066,0.111,179.614,19.861,17.855,4
2008-06-27 06:00:00,5.206,18.533,120.662,20.32,20.197,0.151,216.218,32.708,18.596,4
2008-06-27 06:15:00,5.145,28.942,120.344,22.348,22.808,0.198,223.474,44.184,20.002,4
2008-06-27 06:30:00,5.052,48.158,120.478,22.721,25.228,0.274,236.951,64.795,21.778,4
2008-06-27 06:45:00,4.883,87.471,120.471,22.954,27.066,0.4129999999999999,255.65,105.986,24.386,4
2008-06-27 07:00:00,4.786,132.18,120.899,23.812,28.422,0.5869999999999999,262.043,153.732,27.198,4
2008-06-27 07:15:00,4.755,185.135,120.855,25.005,29.624,0.785,266.332,208.917,29.973,4
2008-06-27 07:30:00,4.831,237.572,121.521,26.105,30.861,1.003,263.029,263.949,32.675,4
2008-06-27 07:45:00,4.898,291.625,121.463,26.954,31.418,1.23,260.868,320.579,35.137,4
2008-06-27 08:00:00,4.987,339.451,121.622,28.032,31.77,1.448,256.117,370.499,37.486,4
2008-06-27 08:15:00,5.136,390.121,122.131,28.685,32.321,1.642,258.562,424.416,39.32,4
2008-06-27 08:30:00,5.311,436.552,122.21,29.027,32.876,1.824,259.278,472.949,41.464,4
2008-06-27 08:45:00,5.492,480.808,122.06,28.819,33.478,2.005,259.803,520.769,41.828,4
2008-06-27 09:00:00,5.688,523.186,122.08,27.484,33.574,2.183,259.432,566.312,40.154,4
2008-06-27 09:15:00,5.953,575.998,122.363,26.284,32.573,2.381,261.681,623.059,39.338,4
2008-06-27 09:30:00,6.156,614.124,122.57,26.437,31.802,2.541,261.527,664.473,40.489,4
2008-06-27 09:45:00,6.306,639.806,122.585,26.795,31.803,2.674,259.573,693.952,41.384,4
2008-06-27 10:00:00,6.484,672.284,122.631,26.477,31.814,2.804,259.376,727.02,42.19,4
2008-06-27 10:15:00,6.638,698.365,122.906,26.165,31.84,2.899,260.552,755.187,42.295,4
2008-06-27 10:30:00,6.719,712.121,122.862,26.127,31.816,2.959,260.303,770.1269999999998,42.148,4
2008-06-27 10:45:00,6.838,732.544,123.043,26.357,31.989,3.059,259.136,792.46,43.278,4
2008-06-27 11:00:00,6.624,647.721,123.644,26.111,32.325,2.727,265.069,700.845,45.151,4
2008-06-27 11:15:00,6.979,759.307,124.117,26.275,32.636,3.247,252.454,819.414,47.588,4
2008-06-27 11:30:00,7.019,765.784,123.907,26.293,33.084,3.265,253.302,826.851,49.557,4
2008-06-27 11:45:00,7.081,774.734,123.84,26.556,33.59,3.316,252.399,836.84,49.651,4
2008-06-27 12:00:00,7.074,775.049,124.068,27.212,33.99,3.295,254.185,837.547,49.292,4
2008-06-27 12:15:00,7.055,772.875,123.813,27.336,34.458,3.305,252.551,834.657,49.261,4
2008-06-27 12:30:00,7.055,772.475,123.922,27.558,34.822,3.316,251.644,834.3239999999998,49.3,4
2008-06-27 12:45:00,6.988,761.6269999999998,123.869,27.89,35.205,3.259,252.394,822.3479999999998,49.677,4
2008-06-27 13:00:00,6.905,747.674,123.518,28.435,35.578,3.232,249.537,806.52,50.277,4
2008-06-27 13:15:00,6.853,738.508,123.379,28.515,35.814,3.18,251.2,798.6359999999999,49.643,4
