measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-08-12 00:00:00,5.038,-0.032,121.166,18.799,19.727,0.008,1.35,0.01,17.969,28.142,4
2008-08-12 00:15:00,5.045,-0.032,121.348,18.647,19.782,0.008,1.304,0.01,17.837,27.75,4
2008-08-12 00:30:00,5.048,-0.032,121.386,18.482,19.63,0.008,1.183,0.0089999999999999,17.44,28.092,4
2008-08-12 00:45:00,5.056,-0.032,121.516,17.259,19.44,0.008,1.21,0.01,16.996,25.749,4
2008-08-12 01:00:00,5.054,-0.032,121.521,16.304,18.882,0.008,1.227,0.01,16.265,25.605,4
2008-08-12 01:15:00,5.053,-0.032,121.484,16.605,18.315,0.008,1.128,0.008,15.993,26.568,4
2008-08-12 01:30:00,5.04,-0.033,121.194,17.256,18.12,0.008,1.283,0.01,15.878,27.33,4
2008-08-12 01:45:00,5.035,-0.0369999999999999,121.092,16.363,18.02,0.008,1.188,0.0089999999999999,15.914,26.848,4
2008-08-12 02:00:00,5.041,-0.034,121.209,15.744,17.653,0.008,1.222,0.0089999999999999,15.944,27.366,4
2008-08-12 02:15:00,5.045,-0.033,121.286,16.546,17.406,0.008,1.28,0.01,15.581,27.263,4
2008-08-12 02:30:00,5.043,-0.034,121.274,17.242,17.487,0.008,1.28,0.01,15.459,28.051,4
2008-08-12 02:45:00,5.047,-0.033,121.35,17.134,17.582,0.008,1.204,0.0089999999999999,14.913,27.23,4
2008-08-12 03:00:00,5.051,-0.032,121.411,17.169,17.647,0.008,1.19,0.0089999999999999,14.799,27.435,4
2008-08-12 03:15:00,5.042,-0.033,121.224,16.797,17.563,0.008,1.184,0.0089999999999999,14.665,26.403,4
2008-08-12 03:30:00,5.046,-0.035,121.279,15.355,17.383,0.007,1.198,0.0089999999999999,14.322,26.434,4
2008-08-12 03:45:00,5.041,-0.055,121.238,14.46,16.836,0.008,1.226,0.01,13.987,25.734,4
2008-08-12 04:00:00,5.024,-0.0889999999999999,120.918,15.326,16.367,0.008,1.21,0.01,14.118,26.888,4
2008-08-12 04:15:00,4.993,-0.095,120.273,15.329,16.441,0.008,1.254,0.01,14.042,26.406,4
2008-08-12 04:30:00,5.017,-0.095,120.843,14.072,16.174,0.008,1.492,0.012,13.214,25.555,4
2008-08-12 04:45:00,5.009,-0.095,120.68,14.047,15.768,0.007,3.513,0.0259999999999999,13.177,25.868,4
2008-08-12 05:00:00,5.005,-0.095,120.618,13.994,15.442,0.01,11.032,0.1189999999999999,12.626,27.077,4
2008-08-12 05:15:00,5.0,-0.3639999999999999,120.247,13.559,15.202,0.025,62.188,1.68,12.484,30.6,4
2008-08-12 05:30:00,5.332,-2.384,120.67,14.007,15.218,0.0589999999999999,158.253,9.211,12.246,41.976,4
2008-08-12 05:45:00,5.232,2.479,121.095,15.575,16.114,0.095,156.095,14.78,12.126,53.812,4
2008-08-12 06:00:00,5.271,10.419,120.975,16.229,17.454,0.115,208.912,24.026,13.353,64.726,4
2008-08-12 06:15:00,5.217,17.216,120.121,16.682,18.728,0.1479999999999999,209.652,30.988,15.009,95.838,4
2008-08-12 06:30:00,5.132,36.543,120.747,17.649,19.8,0.226,233.784,52.672,16.749,142.166,4
2008-08-12 06:45:00,4.978,72.98999999999998,121.478,17.851,20.72,0.392,231.08,90.623,19.083,196.181,4
2008-08-12 07:00:00,4.847,129.76,121.89,18.35,21.524,0.571,264.899,151.594,21.669,257.016,4
2008-08-12 07:15:00,4.835,187.805,122.329,18.216,22.267,0.789,269.598,212.712,24.117,316.421,4
2008-08-12 07:30:00,4.896,246.415,122.381,18.807,22.944,1.019,268.624,273.662,26.626,376.723,4
2008-08-12 07:45:00,4.997,304.355,122.619,19.763,23.689,1.255,266.73,334.312,29.452,437.957,4
2008-08-12 08:00:00,5.119,361.709,123.278,20.806,24.526,1.495,263.813,394.489,31.896,498.119,4
2008-08-12 08:15:00,5.274,418.528,123.068,21.241,25.33,1.734,262.083,454.386,33.723,561.61,4
2008-08-12 08:30:00,5.474,470.251,123.118,22.141,26.149,1.951,261.144,509.44,36.257,620.264,4
2008-08-12 08:45:00,5.698,520.361,122.996,22.395,26.88,2.164,260.123,562.939,36.896,677.879,4
2008-08-12 09:00:00,5.919,564.868,123.147,22.679,27.589,2.355,259.262,610.27,38.11,730.908,4
2008-08-12 09:15:00,6.155,608.93,123.455,23.535,28.319,2.534,259.738,657.932,39.243,783.8529999999998,4
2008-08-12 09:30:00,6.405,649.431,123.093,23.766,29.001,2.711,258.751,701.323,40.559,834.065,4
2008-08-12 09:45:00,6.57,679.342,123.332,24.42,29.598,2.88,254.677,733.201,43.462,877.794,4
2008-08-12 10:00:00,6.715,705.851,123.22,25.121,30.478,2.998,254.192,761.876,45.131,915.202,4
2008-08-12 10:15:00,6.89,734.089,123.361,25.805,31.28,3.135,252.99,792.888,46.228,952.792,4
2008-08-12 10:30:00,6.993,757.105,123.735,26.219,32.126,3.238,252.451,817.3819999999998,46.984,982.053,4
2008-08-12 10:45:00,7.09,777.594,123.802,26.637,32.946,3.335,251.766,839.4,48.521,1009.631,4
2008-08-12 11:00:00,7.224999999999999,799.59,123.8,27.347,33.679,3.413,253.146,863.85,48.185,1034.52,4
2008-08-12 11:15:00,7.293999999999999,810.852,123.658,28.128,34.528,3.488,251.019,875.346,49.858,1051.597,4
2008-08-12 11:30:00,7.328,817.0399999999998,123.844,28.505,35.422,3.533,249.716,882.196,50.593,1059.344,4
2008-08-12 11:45:00,7.356,823.388,124.769,28.651,36.16,3.519,252.884,889.861,49.997,1059.92,4
2008-08-12 12:00:00,7.354,823.104,124.58,29.627,36.759,3.567,249.308,889.068,52.245,1066.835,4
2008-08-12 12:15:00,7.383,826.19,124.126,29.761,37.476,3.589,248.579,892.017,51.813,1069.816,4
2008-08-12 12:30:00,7.357999999999999,823.6699999999998,124.09,30.748,38.074,3.577,248.845,889.921,53.565,1069.75,4
2008-08-12 12:45:00,6.778,704.95,123.329,30.925,38.708,3.126,243.318,761.452,52.705,918.857,4
2008-08-12 13:00:00,5.766,435.512,121.327,30.609,38.85,1.928,247.738,475.519,47.734,584.714,4
2008-08-12 13:15:00,5.379,356.735,120.696,30.079,37.7,1.57,251.209,390.899,42.538,462.886,4
2008-08-12 13:30:00,7.578999999999998,857.388,123.641,31.397,37.481,3.713,249.552,926.58,51.82,1091.808,4
2008-08-12 13:45:00,5.609,393.416,121.659,30.965,38.802,1.745,246.405,430.907,47.624,527.051,4
2008-08-12 14:00:00,4.933,205.617,120.618,30.216,37.964,0.939,248.563,230.096,40.403,284.191,4
2008-08-12 14:15:00,4.778,163.861,120.049,30.097,36.949,0.766,243.687,185.897,39.702,234.968,4
2008-08-12 14:30:00,4.773,112.655,120.212,29.808,35.832,0.522,254.469,132.847,37.777,167.105,4
2008-08-12 14:45:00,4.794,110.22,120.539,29.551,34.759,0.518,252.311,130.611,36.883,165.631,4
2008-08-12 15:00:00,4.767,184.466,121.059,29.292,34.077,0.805,258.667,208.24,36.812,249.217,4
2008-08-12 15:15:00,4.737,126.908,119.981,29.221,33.886,0.5809999999999998,254.246,147.814,35.906,189.514,4
2008-08-12 15:30:00,4.867,163.042,119.955,29.163,33.786,0.7159999999999999,256.554,185.904,35.226,225.652,4
2008-08-12 15:45:00,5.227,366.79,121.239,29.672,34.285,1.522,263.2,400.955,40.183,466.169,4
2008-08-12 16:00:00,4.911,179.08,120.25,29.641,34.972,0.787,255.036,202.951,38.03,253.462,4
2008-08-12 16:15:00,4.901,247.444,121.03,29.676,34.83,1.038,262.179,275.161,38.209,327.201,4
2008-08-12 16:30:00,4.997,333.851,121.614,29.808,35.233,1.382,264.983,365.658,40.059,434.591,4
2008-08-12 16:45:00,4.88,289.857,121.503,30.129,36.27,1.236,259.059,320.096,41.348,393.237,4
2008-08-12 17:00:00,4.915,120.234,120.79,29.808,36.293,0.559,250.296,140.532,38.511,199.17,4
2008-08-12 17:15:00,4.993,77.729,120.904,29.137,35.004,0.3679999999999999,261.482,96.475,35.858,148.449,4
2008-08-12 17:30:00,5.171,24.699,120.327,28.574,33.866,0.151,261.727,40.134,34.055,86.62399999999998,4
2008-08-12 17:45:00,5.244,8.570999999999998,120.258,27.553,32.516,0.0879999999999999,255.607,22.488,32.029,58.126,4
2008-08-12 18:00:00,5.251,7.181,120.345,27.11,31.341,0.095,213.826,20.283,31.152,52.517,4
2008-08-12 18:15:00,5.278,0.8,120.36,27.07,30.46,0.065,199.298,12.942,30.361,43.717,4
2008-08-12 18:30:00,5.352,-2.502,120.574,26.739,29.965,0.055,164.107,9.011,27.881,36.747,4
2008-08-12 18:45:00,5.245,0.574,120.056,24.693,28.218,0.0769999999999999,158.413,12.275,24.432,36.668,4
2008-08-12 19:00:00,5.224,-0.466,119.952,23.887,25.423,0.065,163.812,10.606,23.464,37.399,4
2008-08-12 19:15:00,4.961,-0.034,119.566,23.784,24.69,0.012,15.378,0.2069999999999999,24.259,29.017,4
2008-08-12 19:30:00,4.955,-0.0359999999999999,119.482,24.099,24.346,0.0089999999999999,6.431,0.055,23.212,28.627,4
2008-08-12 19:45:00,4.962,-0.032,119.729,23.042,24.13,0.008,2.746,0.0219999999999999,22.886,28.424,4
2008-08-12 20:00:00,4.978,-0.032,120.038,22.945,23.739,0.008,2.111,0.017,22.616,28.016,4
2008-08-12 20:15:00,4.976,-0.033,119.996,23.292,23.59,0.008,1.921,0.0149999999999999,22.409,28.551,4
2008-08-12 20:30:00,4.968,-0.032,119.754,23.027,23.637,0.008,1.817,0.0149999999999999,22.16,28.092,4
2008-08-12 20:45:00,4.973,-0.032,119.801,22.851,23.541,0.008,1.741,0.0149999999999999,22.077,27.906,4
2008-08-12 21:00:00,4.979,-0.032,119.938,22.783,23.507,0.008,1.661,0.014,22.01,27.688,4
2008-08-12 21:15:00,4.995,-0.032,120.308,22.104,23.341,0.008,1.664,0.014,21.817,27.301,4
2008-08-12 21:30:00,5.003,-0.032,120.492,21.962,23.046,0.008,1.723,0.014,21.627,26.683,4
2008-08-12 21:45:00,5.013,-0.032,120.66,22.274,22.873,0.008,1.686,0.014,21.521,27.192,4
2008-08-12 22:00:00,5.023,-0.032,120.931,22.459,22.973,0.0089999999999999,1.713,0.0149999999999999,21.566,27.595,4
2008-08-12 22:15:00,5.005,-0.032,120.568,21.82,22.91,0.008,1.68,0.014,21.203,25.983,4
2008-08-12 22:30:00,5.01,-0.032,120.642,21.419,22.539,0.008,1.671,0.0129999999999999,20.716,25.586,4
2008-08-12 22:45:00,5.015,-0.032,120.767,21.396,22.192,0.008,1.648,0.0129999999999999,20.446,27.598,4
2008-08-12 23:00:00,5.028,-0.032,120.996,19.52,20.912,0.008,1.445,0.012,18.896,27.612,4
2008-08-12 23:15:00,5.024,-0.032,120.865,18.005,20.43,0.008,1.463,0.012,18.63,26.809,4
2008-08-12 23:30:00,5.033,-0.032,121.039,18.447,19.813,0.008,1.443,0.012,18.567,27.366,4
2008-08-12 23:45:00,5.039,-0.032,121.203,18.758,19.73,0.008,1.401,0.0109999999999999,18.061,27.49,4
