measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2011-12-12 00:00:00,0.1855,3.3805,121.1706,0.556,,13.8596,-1.523,-0.0074999999999999,2.812,-0.0175,,-0.5504,-1.7243,-2.383,-1.5695,,-2.1413,0.1254,,4
2011-12-12 00:01:00,0.1852999999999999,3.3159,121.1518,0.5371,,13.8587,-1.5135,-0.0038999999999999,3.1371,-0.0121,,-0.5806,-1.8747,-2.5257,-1.759,,-2.2008,0.1250999999999999,,4
2011-12-12 00:02:00,0.1855,3.359,121.1452,0.5575,,13.8577,-1.5004,-0.0043,2.7264,-0.0135,,-0.6086,-2.0164,-2.6821,-1.9165,,-2.7362,0.1259,,4
2011-12-12 00:03:00,0.1849,3.3805,121.2076,0.543,,13.856,-1.5004,-0.005,2.8633,-0.0154,,-0.6346,-2.0352,-2.5451,-1.7154,,-2.8551,0.1247,,4
2011-12-12 00:04:00,0.1850999999999999,3.2943,121.1687,0.7187,,13.8553,-1.497,-0.0045999999999999,2.8461,-0.0126999999999999,,-0.572,-1.8893,-2.3888,-1.4669,,-2.7957,0.1259,,4
2011-12-12 00:05:00,0.1857,3.3373,121.1913,0.4653999999999999,,13.8557,-1.48,-0.0109999999999999,2.9716,-0.0328,,-0.5355999999999999,-1.902,-2.2842,-1.5085,,-2.7362,0.126,,4
2011-12-12 00:06:00,0.1857,3.3589,121.2194,0.3822999999999999,,13.8552,-1.4682,-0.0086999999999999,2.8746,-0.0245,,-0.5339,-1.9125,-2.3578,-1.5928,,-2.8551,0.1263,,4
2011-12-12 00:07:00,0.1862,3.3374,121.1752,0.0311999999999999,,13.8558,-1.4597,0.0002,2.675,0.0016,,-0.5809999999999998,-2.0452,-2.5696,-1.6335,,-2.7957,0.1259,,4
2011-12-12 00:08:00,0.1857,3.3804,121.1004,0.3332999999999999,,13.8555,-1.4541,-0.0041,2.9032,-0.0111,,-0.5833,-1.9997,-2.4364,-1.4991,,-2.9146,0.1258,,4
2011-12-12 00:09:00,0.1857,3.402,121.0888,0.2051999999999999,,13.8554,-1.4371,-0.0088999999999999,2.7948,-0.0252,,-0.5642,-1.9842,-2.3317,-1.4836,,-2.8551,0.1252,,4
2011-12-12 00:10:00,0.1857,3.4235,121.1473,-0.0304999999999999,,13.8553,-1.4219,-0.0077999999999999,2.9602,-0.0252,,-0.5597999999999999,-1.9754,-2.2672,-1.5002,,-2.8551,0.1258,,4
2011-12-12 00:11:00,0.1859,3.3374,121.1013,0.0543999999999999,,13.8553,-1.4168,-0.005,2.8291,-0.01,,-0.5418,-1.9153,-2.1738,-1.4922,,-2.8551,0.125,,4
2011-12-12 00:12:00,0.1855,3.3159,121.1375,-0.0420999999999999,,13.8552,-1.4074,-0.0057,2.8804,-0.0161,,-0.5288,-1.8951,-2.1607,-1.5052,,-2.8551,0.1258,,4
2011-12-12 00:13:00,0.1852999999999999,3.2728,121.1173,-0.0848,,13.8551,-1.3942,-0.008,3.0002,-0.0252,,-0.5199,-1.8992,-2.1931,-1.4971,,-2.7362,0.1255,,4
2011-12-12 00:14:00,0.1852999999999999,3.2728,121.1807,-0.0806999999999999,,13.8551,-1.3806,-0.0086999999999999,2.6694,-0.0222,,-0.5389,-1.9045,-2.1644,-1.4698,,-2.7362,0.1258,,4
2011-12-12 00:15:00,0.1859,3.2298,121.2237,0.0768999999999999,,13.855,-1.3738,-0.0083999999999999,2.8405,-0.0242999999999999,,-0.5328,-1.8774,-2.1844,-1.4175,,-2.7956,0.1257,,4
2011-12-12 00:16:00,0.1850999999999999,3.1867,121.2273,0.3100999999999999,,13.855,-1.3626,-0.0103,2.9945,-0.0298,,-0.5201,-1.8647,-2.2332,-1.3953,,-2.8551,0.1260999999999999,,4
2011-12-12 00:17:00,0.1850999999999999,3.2298,121.2463,0.1429999999999999,,13.8549,-1.3513,-0.0047999999999999,2.8861,-0.0129999999999999,,-0.5505999999999999,-2.03,-2.4471,-1.6349,,-2.8551,0.1258,,4
2011-12-12 00:18:00,0.1845999999999999,3.359,121.2276,-0.085,,13.8549,-1.3428,-0.005,2.8576,-0.0129999999999999,,-0.6070999999999999,-2.2988,-2.7532,-2.0027,,-2.8551,0.1264,,4
2011-12-12 00:19:00,0.1852999999999999,3.402,121.2329,-0.3738,,13.8544,-1.3326,-0.0051999999999999,2.8063,-0.0143,,-0.6633999999999999,-2.5509,-2.9388,-2.2307,,-2.8551,0.1263,,4
