measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2012-11-26 00:00:00,,0.1822999999999999,,2.7839,,121.9471,,4.6228,13.6319,3.4429,,-0.0109,,2.7132,,-0.0308,,3.6263,,2.0674,,1.6567,,2.1184,,,,,,-2.3188,0.1249,4
2012-11-26 00:01:00,,0.1825,,2.8058,,121.9839,,4.5012,13.6319,3.4429,,-0.0006999999999999,,2.5023,,-0.0005,,3.6055,,1.987,,1.5791,,2.0889,,,,,,-2.4972,0.1254,4
2012-11-26 00:02:00,,0.1825,,2.7996,,121.9823,,4.5725,13.6319,3.4429,,-0.005,,2.5593,,-0.0129,,3.5998,,2.0085,,1.6545,,2.1506,,,,,,-2.6161,0.1250999999999999,4
2012-11-26 00:03:00,,0.1825,,2.8073,,122.0024,,4.6451,13.6319,3.4429,,-0.0032,,2.3769,,-0.0077,,3.6127,,2.015,,1.6416,,2.0882,,,,,,-2.6756,0.1250999999999999,4
2012-11-26 00:04:00,,0.1826,,2.789,,122.0051,,4.6386,13.6319,3.4429,,0.0032,,2.3997,,0.0092999999999999,,3.6212,,2.01,,1.6388,,2.076,,,,,,-2.4378,0.1252,4
2012-11-26 00:05:00,,0.1825,,2.8138,,122.0011,,4.4602,13.6319,3.4429,,0.0066,,2.4852,,0.0172,,3.6119,,1.9224,,1.5375,,1.959,,,,,,-2.5567,0.125,4
2012-11-26 00:06:00,,0.1825,,2.7921,,121.9972,,4.2481,13.632,3.453,,0.0032,,2.5935,,0.0077999999999999,,3.5906,,1.8141,,1.4291,,1.8364,,,,,,-2.854,0.1242,4
2012-11-26 00:07:00,,0.1824,,2.7976,,121.9701,,4.0927,13.632,3.4632,,-0.0020999999999999,,2.2743,,-0.0074999999999999,,3.565,,1.7166,,1.3553,,1.7468,,,,,,-2.9729,0.1255,4
2012-11-26 00:08:00,,0.1822999999999999,,2.7971,,121.9574,,3.9452,13.632,3.4632,,-0.0033999999999999,,2.1717,,-0.0073,,3.5306,,1.5844,,1.1964,,1.5643,,,,,,-3.3891,0.1246,4
2012-11-26 00:09:00,,0.1824,,2.7863,,121.9878,,3.7931,13.632,3.4689,,0.0005,,2.5422,,0.0005,,3.489,,1.3602,,1.013,,1.3358,,,,,,-3.0918,0.1246,4
2012-11-26 00:10:00,,0.1825,,2.8098,,121.9935,,3.6403,13.632,3.4608,,-0.0071,,2.3826,,-0.0181,,3.438,,1.1846,,0.8589,,1.1975,,,,,,-3.5674,0.1255999999999999,4
2012-11-26 00:11:00,,0.1825,,2.8032,,122.0037,,3.595,13.632,3.4429,,-0.0092999999999999,,2.3199,,-0.0223,,3.3893,,1.0731,,0.7904999999999999,,1.1041,,,,,,-3.5674,0.1246,4
2012-11-26 00:12:00,,0.1824,,2.8076,,122.019,,3.4992,13.632,3.4429,,0.0008999999999999,,2.5422,,0.0030999999999999,,3.3571,,0.9501,,0.7055,,1.068,,,,,,-3.6269,0.1252999999999999,4
2012-11-26 00:13:00,,0.1826,,2.8149,,122.0792,,3.1936,13.632,3.4335,,0.0035999999999999,,2.4168,,0.0104,,3.3068,,0.8062,,0.5837999999999999,,0.9018,,,,,,-3.5674,0.1258,4
2012-11-26 00:14:00,,0.1826,,2.7928,,122.09,,3.0182,13.632,3.4203,,0.0023,,2.4909,,0.0048999999999999,,3.2464,,0.6973,,0.4900999999999999,,0.7923,,,,,,-3.3296,0.1249,4
2012-11-26 00:15:00,,0.1827,,2.7895,,122.0841,,3.0561,13.632,3.4135,,0.0043,,2.4567,,0.0118,,3.211,,0.6855,,0.5112999999999999,,0.7991,,,,,,-3.4485,0.1247,4
2012-11-26 00:16:00,,0.1827,,2.7954,,122.0786,,3.0303,13.632,3.3999,,0.0016,,2.4282,,0.0054999999999999,,3.1673,,0.6279,,0.4106,,0.7366,,,,,,-3.5674,0.125,4
2012-11-26 00:17:00,,0.1827,,2.8075,,122.056,,2.9949,13.6347,3.3999,,-0.0077999999999999,,2.1432,,-0.0162999999999999,,3.1337,,0.5890999999999998,,0.3479999999999999,,0.6948999999999999,,,,,,-3.5674,0.1255999999999999,4
2012-11-26 00:18:00,,0.1826,,2.8107,,122.0361,,2.9501,13.6375,3.3811,,0.0006999999999999,,2.8272,,0.0012999999999999,,3.0833,,0.4506999999999999,,0.1872,,0.5485999999999999,,,,,,-3.5674,0.1254,4
2012-11-26 00:19:00,,0.1826,,2.828,,122.0594,,3.0138,13.6375,3.3604,,0.0,,2.3142,,0.0032,,3.0475,,0.4428,,0.2369,,0.5422,,,,,,-3.5674,0.126,4
2012-11-26 00:20:00,,0.1827,,2.8196,,122.087,,3.0545,13.6375,3.3514,,0.0045999999999999,,2.4168,,0.0079,,3.0263,,0.4697,,0.2954999999999999,,0.5927999999999999,,,,,,-3.508,0.1257,4
2012-11-26 00:21:00,,0.1827999999999999,,2.8074,,122.103,,2.9423,13.6375,3.3344,,0.0020999999999999,,2.6676,,0.0047,,2.9843,,0.4756,,0.2489,,0.5591,,,,,,-3.5675,0.1255,4
2012-11-26 00:22:00,,0.1827,,2.808,,122.0946,,2.8433,13.638,3.3141,,-0.0006999999999999,,2.3655,,-0.0016,,2.9324,,0.5602,,0.332,,0.6754,,,,,,-3.4486,0.1249,4
2012-11-26 00:23:00,,0.1826,,2.8053,,122.1141,,3.05,13.6398,3.3066,,0.0057,,2.6049,,0.0164,,2.922,,0.7197,,0.4447999999999999,,0.8492,,,,,,-3.2702,0.1252,4
2012-11-26 00:24:00,,0.1827,,2.8081,,122.1146,,3.1768,13.6421,3.2898,,0.0005,,2.3199,,0.0023,,2.8995,,0.7056999999999999,,0.3632,,0.8172,,,,,,-3.1513,0.1250999999999999,4
2012-11-26 00:25:00,,0.1827,,2.7945,,122.1142,,3.1769,13.6425,3.2712,,0.0027,,2.1261,,0.0055999999999999,,2.8615,,0.5668999999999998,,0.2162999999999999,,0.6611,,,,,,-3.3296,0.125,4
2012-11-26 00:26:00,,0.1827,,2.7942,,122.0947,,2.9633,13.643,3.2523,,-0.005,,2.3655,,-0.0135,,2.819,,0.4097,,0.0957999999999999,,0.5904,,,,,,-3.2107,0.1245,4
2012-11-26 00:27:00,,0.1827,,2.8128,,122.1028,,2.5853,13.643,3.235,,0.002,,2.5137,,0.0041,,2.7622,,0.2383,,-0.0902,,0.4334,,,,,,-3.1513,0.1252999999999999,4
2012-11-26 00:28:00,,0.1827,,2.8184,,122.0873,,2.433,13.643,3.2264,,0.0018,,2.4054,,0.0055999999999999,,2.7156,,0.1331,,-0.1290999999999999,,0.442,,,,,,-3.3296,0.1257,4
2012-11-26 00:29:00,,0.1827,,2.7964,,122.066,,2.2637,13.643,3.2023,,-0.0083999999999999,,2.3655,,-0.0201,,2.657,,0.0057999999999999,,-0.2160999999999999,,0.2766,,,,,,-3.2702,0.1252999999999999,4
2012-11-26 00:30:00,,0.1827,,2.7942,,122.0938,,2.1894,13.643,3.1836,,-0.0018,,2.3712,,-0.0019,,2.6061,,-0.0856999999999999,,-0.2737999999999999,,0.1405,,,,,,-3.2702,0.1257,4
2012-11-26 00:31:00,,0.1827999999999999,,2.8083,,122.1405,,2.1415,13.643,3.1575,,0.0028,,2.4225,,0.0103,,2.5462,,-0.1401999999999999,,-0.3009999999999999,,0.0845999999999999,,,,,,-3.2702,0.1249,4
2012-11-26 00:32:00,,0.1827999999999999,,2.798,,122.1984,,2.3154,13.643,3.1407,,-0.0002,,2.3199,,0.0002,,2.5165,,-0.0555,,-0.2126,,0.1958999999999999,,,,,,-3.1513,0.1239,4
2012-11-26 00:33:00,,0.1827999999999999,,2.8112,,122.1908,,2.4378,13.6448,3.1108,,0.0047999999999999,,2.6049,,0.0132999999999999,,2.4815,,0.0522,,-0.1250999999999999,,0.3114,,,,,,-3.1513,0.1254,4
2012-11-26 00:34:00,,0.1829,,2.8054,,122.1603,,2.596,13.648,3.0893,,-0.0033999999999999,,2.3427,,-0.0077999999999999,,2.4658,,0.1731999999999999,,-0.0235,,0.4194,,,,,,-3.2107,0.1255,4
2012-11-26 00:35:00,,0.1827,,2.8077,,122.1489,,2.7484,13.6485,3.0678,,-0.0074999999999999,,2.394,,-0.0185999999999999,,2.4608,,0.3064,,0.0831999999999999,,0.5267,,,,,,-3.0918,0.1247999999999999,4
2012-11-26 00:36:00,,0.1827999999999999,,2.8207,,122.1745,,2.9266,13.6485,3.0548,,-0.0023,,2.3142,,-0.0025,,2.4801,,0.4525,,0.2437,,0.6648,,,,,,-2.9134,0.1247,4
2012-11-26 00:37:00,,0.183,,2.8091,,122.223,,3.264,13.6485,3.0324,,-0.0047999999999999,,2.3997,,-0.0119,,2.5272,,0.7400999999999999,,0.5552,,0.9889,,,,,,-2.9134,0.1252999999999999,4
2012-11-26 00:38:00,,0.1829,,2.8052,,122.1958,,3.5212,13.6485,3.0136,,-0.0027,,2.4111,,-0.0085,,2.5794,,0.9967,,0.7579,,1.3338,,,,,,-2.735,0.1247,4
2012-11-26 00:39:00,,0.1829,,2.8095,,122.2261,,3.76,13.6485,3.0018,,-0.002,,2.5137,,-0.0014,,2.6428,,1.217,,1.0171,,1.623,,,,,,-2.735,0.1252999999999999,4
2012-11-26 00:40:00,,0.1829,,2.7734,,122.1976,,4.0433,13.6485,2.9876,,0.0002,,2.109,,-0.0002,,2.7326,,1.4321,,1.1439,,1.8386,,,,,,-2.5567,0.1245,4
2012-11-26 00:41:00,,0.1831,,2.8212,,122.2177,,4.202,13.6485,2.9707,,-0.0027,,2.2686,,-0.0053,,2.7881,,1.6054,,1.277,,2.0148,,,,,,-2.3188,0.1245,4
2012-11-26 00:42:00,,0.1829,,2.8194,,122.2251,,4.5135,13.649,2.9707,,0.0011,,2.3085,,0.0004,,2.8927,,1.8281,,1.5236,,2.3219,,,,,,-2.2594,0.1249,4
2012-11-26 00:43:00,,0.1829,,2.8119,,122.2391,,4.7184,13.6485,2.9707,,-0.0025,,2.3028,,-0.0058999999999999,,3.0016,,2.0069,,1.5861,,2.3843,,,,,,-2.1999,0.125,4
2012-11-26 00:44:00,,0.183,,2.8082,,122.2401,,4.6915,13.6485,2.9639,,0.0020999999999999,,2.337,,0.0058999999999999,,3.0665,,2.074,,1.6203,,2.3776,,,,,,-2.1405,0.1242999999999999,4
2012-11-26 00:45:00,,0.1829,,2.8203,,122.2201,,4.3273,13.6485,2.9521,,-0.0035999999999999,,2.3427,,-0.0114,,3.046,,1.8935,,1.3411,,2.116,,,,,,-2.0216,0.1255,4
2012-11-26 00:46:00,,0.1827999999999999,,2.7936,,122.1988,,3.6583,13.6485,2.9504,,0.0020999999999999,,2.4453,,0.0054999999999999,,2.9928,,1.6419,,1.1424,,1.825,,,,,,-2.1405,0.1250999999999999,4
2012-11-26 00:47:00,,0.1829,,2.8139,,122.2189,,3.1754,13.648,2.9504,,-0.0035999999999999,,2.2914,,-0.0077,,2.9433,,1.3775,,0.9174,,1.5169,,,,,,-2.3189,0.1255999999999999,4
2012-11-26 00:48:00,,0.1827999999999999,,2.8119,,122.1954,,2.7644,13.648,2.9504,,0.0,,2.2059,,-0.0018,,2.8867,,1.1381,,0.7599,,1.2517,,,,,,-2.5567,0.1252,4
2012-11-26 00:49:00,,0.1827999999999999,,2.8102,,122.1468,,2.401,13.6471,2.9385,,-0.0011,,2.3598,,-0.0015,,2.8096,,0.9227,,0.6011999999999998,,1.0248,,,,,,-2.9729,0.1249,4
2012-11-26 00:50:00,,0.1827999999999999,,2.8045,,122.1595,,2.0842,13.6476,2.93,,0.0006999999999999,,2.4681,,0.0022,,2.7309,,0.7185,,0.4219999999999999,,0.8127999999999999,,,,,,-3.2108,0.1247,4
2012-11-26 00:51:00,,0.1827999999999999,,2.8118,,122.1497,,1.9205,13.6485,2.9131,,-0.0002,,2.4339,,-0.001,,2.648,,0.5806,,0.3322999999999999,,0.7202,,,,,,-3.3297,0.1252999999999999,4
