measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-04-27 00:00:00,0.187,3.1609,122.3052,11.2699,,,,13.5027,,11.4741,0.0086999999999999,1.4582,0.0126999999999999,,,,,10.8685,9.4251,9.6302,9.9879,-2.0201,0.1298999999999999,,,,4
2012-04-27 00:01:00,0.1875999999999999,3.1179,122.312,11.2957,,,,13.5027,,11.4723,0.0112,1.3101,0.014,,,,,10.8786,9.4479,9.7011,10.0157,-2.0201,0.131,,,,4
2012-04-27 00:02:00,0.1872,3.0749,122.3376,11.3389,,,,13.5027,,11.4723,0.0105,1.4411,0.014,,,,,10.8955,9.5243,9.798,10.1274,-1.9606,0.1305,,,,4
2012-04-27 00:03:00,0.187,3.1179,122.3359,11.2482,,,,13.505,,11.461,0.0086999999999999,1.3557,0.0112999999999999,,,,,10.8856,9.5491,9.8143,10.1139,-1.723,0.1303,,,,4
2012-04-27 00:04:00,0.1877999999999999,3.1609,122.2983,11.0709,,,,13.5027,,11.4497,0.0112,1.424,0.0138,,,,,10.8722,9.5604,9.7831,10.1061,-1.7824,0.1298999999999999,,,,4
2012-04-27 00:05:00,0.1865999999999999,3.1609,122.353,10.926,,,,13.5036,,11.4497,0.0071,1.5322,0.0109,,,,,10.8574,9.5398,9.7583,10.0644,-1.723,0.1305999999999999,,,,4
2012-04-27 00:06:00,0.1875999999999999,3.1609,122.3376,10.7437,,,,13.5031,,11.4271,0.0043,1.5493,0.0076,,,,,10.8185,9.4973,9.7137,9.999300000000002,-1.7824,0.1312,,,,4
2012-04-27 00:07:00,0.1877999999999999,3.1609,122.4009,10.6407,,,,13.505,,11.4271,0.0092999999999999,1.5835,0.0152999999999999,,,,,10.7995,9.4846,9.6869,9.9683,-1.8418,0.1300999999999999,,,,4
2012-04-27 00:08:00,0.1877999999999999,3.1394,122.4111,10.5849,,,,13.505,,11.4139,0.0106999999999999,1.6746,0.0172999999999999,,,,,10.7708,9.4757,9.6801,9.972,-2.02,0.1303999999999999,,,,4
2012-04-27 00:09:00,0.187,3.1609,122.4145,10.5115,,,,13.5068,,11.4045,0.0132,1.5493,0.0211,,,,,10.7444,9.4747,9.6643,9.9506,-2.0201,0.1308999999999999,,,,4
2012-04-27 00:10:00,0.187,3.2039,122.3735,10.387,,,,13.5077,,11.3951,0.0082,1.5664,0.0105,,,,,10.7096,9.4469,9.6513,9.908600000000002,-1.9607,0.1300999999999999,,,,4
2012-04-27 00:11:00,0.1874,3.1394,122.3804,10.2984,,,,13.5077,,11.3819,0.0088999999999999,1.3784,0.0132999999999999,,,,,10.6759,9.4216,9.6076,9.8869,-2.0201,0.131,,,,4
