measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,wind_speed_mph__19,system_id
2012-03-13 00:15:00,0.1865999999999999,3.1839,121.5215,9.1777,,,,,13.5788,,8.657199999999998,0.005,1.59,0.007,,,,,,8.6906,7.1292,6.6635,7.1697,,-3.447,0.1308,,,,,4
2012-03-13 00:16:00,0.1870999999999999,3.1409,121.5156,9.2943,,,,,13.5788,,8.6384,0.0058999999999999,1.4703,0.0071999999999999,,,,,,8.72,7.2184,6.7584,7.2461,,-3.447,0.1310999999999999,,,,,4
2012-03-13 00:17:00,0.1865999999999999,3.2055,121.5339,9.3486,,,,,13.5788,,8.6158,0.0057,1.6242,0.0083,,,,,,8.724999999999998,7.2405,6.7734,7.291,,-3.3282,0.1308999999999999,,,,,4
2012-03-13 00:18:00,0.1865999999999999,3.2486,121.548,9.3228,,,,,13.5788,,8.612,0.0092999999999999,1.6755,0.0172999999999999,,,,,,8.7454,7.2716,6.7839,7.3078,,-3.2687,0.13,,,,,4
2012-03-13 00:19:00,0.1865999999999999,3.184,121.5615,9.3214,,,,,13.5788,,8.5913,0.0088999999999999,1.6356,0.0129999999999999,,,,,,8.7438,7.2266,6.7402,7.2408,,-3.3282,0.1310999999999999,,,,,4
2012-03-13 00:20:00,0.1865999999999999,3.2486,121.5667,9.3101,,,,,13.5788,,8.5744,0.0082,1.5615,0.0132,,,,,,8.750999999999998,7.1911,6.6948,7.2046,,-3.5659,0.1308,,,,,4
2012-03-13 00:21:00,0.1870999999999999,3.098,121.4435,9.2955,,,,,13.5788,,8.5669,0.0047999999999999,1.4475,0.0101,,,,,,8.7328,7.0926,6.6048,7.1097,,-3.3282,0.1305,,,,,4
2012-03-13 00:22:00,0.186,3.098,121.4048,9.2279,,,,,13.5788,,8.5584,0.0032,1.4248,0.0047,,,,,,8.7094,6.9234,6.4361,6.9263,,-3.5659,0.1303,,,,,4
2012-03-13 00:23:00,0.1867,3.1196,121.3826,8.8906,,,,,13.5801,,8.5446,-0.0005,1.4761,0.0001,,,,,,8.651799999999998,6.6194,6.124,6.5945,,-3.5659,0.1305,,,,,4
2012-03-13 00:24:00,0.1870999999999999,3.1842,121.4276,8.6246,,,,,13.5792,,8.523899999999998,0.0082,1.6072,0.0134,,,,,,8.5843,6.3396,5.8988,6.3581,,-3.6848,0.1307,,,,,4
2012-03-13 00:25:00,0.1872999999999999,3.2057,121.3909,8.5335,,,,,13.5797,,8.506999999999998,0.0073,1.5046,0.0131,,,,,,8.5248,6.0819,5.7086,6.1318,,-3.982,0.1307,,,,,4
2012-03-13 00:26:00,0.1872999999999999,3.1197,121.4087,8.516299999999998,,,,,13.5833,,8.4863,0.0033999999999999,1.5901,0.0064,,,,,,8.4694,5.8267,5.4276,5.9293,,-4.2791,0.1303,,,,,4
2012-03-13 00:27:00,0.1864,3.1197,121.4277,8.5258,,,,,13.5843,,8.4693,0.0054999999999999,1.3736,0.0080999999999999,,,,,,8.4198,5.6065,5.2885,5.6621,,-4.398,0.1303,,,,,4
2012-03-13 00:28:00,0.1862,3.1628,121.4541,8.4561,,,,,13.5843,,8.445999999999998,0.0027,1.4876,0.0051999999999999,,,,,,8.365999999999998,5.4447,5.1323,5.4675,,-4.5763,0.13,,,,,4
2012-03-13 00:29:00,0.1867,3.0983,121.4469,8.374,,,,,13.5843,,8.4245,0.0103,1.5104,0.0161,,,,,,8.3126,5.269,4.98,5.2961,,-4.5763,0.1302,,,,,4
2012-03-13 00:30:00,0.1865,3.2274,121.4544,8.2277,,,,,13.5852,,8.3925,0.0067999999999999,1.613,0.0123,,,,,,8.248599999999998,5.2026,4.9493,5.2782,,-4.8141,0.1305999999999999,,,,,4
2012-03-13 00:31:00,0.1869,3.2489,121.4725,8.1045,,,,,13.5879,,8.369899999999998,0.0064,1.6187,0.0103,,,,,,8.189199999999998,5.2006,4.9359,5.2762,,-4.8735,0.131,,,,,4
2012-03-13 00:32:00,0.1862,3.2059,121.4642,8.218099999999998,,,,,13.5875,,8.338699999999998,0.0058999999999999,1.5788,0.0108,,,,,,8.1402,5.3047,5.015,5.4445,,-4.8735,0.1302,,,,,4
2012-03-13 00:33:00,0.1864,3.1843,121.4543,8.4443,,,,,13.5898,,8.3101,0.0074999999999999,1.67,0.0152,,,,,,8.1101,5.283,4.9512,5.3943,,-4.5764,0.1305,,,,,4
2012-03-13 00:34:00,0.1870999999999999,3.1843,121.4022,8.3415,,,,,13.5898,,8.2893,0.0073,1.8011,0.014,,,,,,8.068799999999998,5.1223,4.7605,5.1873,,-4.4575,0.1308999999999999,,,,,4
2012-03-13 00:35:00,0.1867,3.0768,121.4391,8.2036,,,,,13.5898,,8.2592,0.0067999999999999,1.6814,0.0121,,,,,,8.011,4.9036,4.5859,4.9807,,-4.5764,0.1302,,,,,4
2012-03-13 00:36:00,0.1870999999999999,3.1629,121.4434,8.6944,,,,,13.5898,,8.2263,0.0051999999999999,1.7612,0.0109999999999999,,,,,,8.022,5.3,5.1901,5.5838,,-4.7546,0.1308999999999999,,,,,4
2012-03-13 00:37:00,0.1867,3.1629,121.5398,9.1274,,,,,13.5898,,8.205,0.0020999999999999,1.7042,0.0032,,,,,,8.12,5.7292,5.3984,5.9223,,-4.3386,0.1300999999999999,,,,,4
2012-03-13 00:38:00,0.1872999999999999,3.2059,121.5714,9.0329,,,,,13.5898,,8.1768,0.0071,1.4249,0.0109,,,,,,8.1414,6.015,5.5967,6.2166,,-3.8631,0.1310999999999999,,,,,4
2012-03-13 00:39:00,0.1870999999999999,3.2275,121.5854,9.451,,,,,13.5898,,8.1523,0.0047999999999999,1.6073,0.0064999999999999,,,,,,8.2134,6.3394,5.8002,6.481,,-3.6848,0.1308999999999999,,,,,4
2012-03-13 00:40:00,0.1872999999999999,3.2275,121.605,9.1934,,,,,13.5898,,8.1348,0.0014,1.7213,0.0027,,,,,,8.2377,6.4664,5.819,6.5148,,-3.2688,0.1300999999999999,,,,,4
2012-03-13 00:41:00,0.1870999999999999,3.206,121.6001,9.0823,,,,,13.5898,,8.1263,0.0064,1.6643,0.0102,,,,,,8.2208,6.3732,5.6616,6.3504,,-3.1499,0.1295999999999999,,,,,4
2012-03-13 00:42:00,0.1867,3.1845,121.6212,8.8354,,,,,13.5898,,8.1075,0.0097999999999999,1.4762,0.0131,,,,,,8.1693,6.1407,5.5051,6.13,,-3.2094,0.1310999999999999,,,,,4
2012-03-13 00:43:00,0.1869,3.206,121.6094,8.5967,,,,,13.5898,,8.084899999999998,0.0058999999999999,1.4193,0.0106999999999999,,,,,,8.1219,5.9542,5.3776,5.9179,,-3.4471,0.1308999999999999,,,,,4
2012-03-13 00:44:00,0.1865,3.1415,121.6031,8.3597,,,,,13.5907,,8.0698,0.0002,1.6644,0.0022,,,,,,8.082,5.8629,5.361,5.9106,,-3.6254,0.1305,,,,,4
2012-03-13 00:45:00,0.1869,3.206,121.6066,8.077199999999998,,,,,13.5911,,8.045,0.0014,1.6758,0.0032,,,,,,8.006,5.7204,5.254,5.7268,,-3.982,0.1308999999999999,,,,,4
2012-03-13 00:46:00,0.188,3.1845,121.5797,7.9752,,,,,13.5944,,8.0344,0.0054999999999999,1.5903,0.0077,,,,,,7.964299999999999,5.5943,5.1536,5.6121,,-3.8631,0.1303,,,,,4
2012-03-13 00:47:00,0.1869,3.0984,121.5763,7.6289,,,,,13.5939,,8.002399999999998,0.0061999999999999,1.5732,0.0109,,,,,,7.869799999999999,5.4202,4.9794,5.3853,,-4.1603,0.1310999999999999,,,,,4
2012-03-13 00:48:00,0.1870999999999999,3.3136,121.5802,7.3899,,,,,13.5953,,7.9779,0.0054999999999999,1.7727,0.0111,,,,,,7.7836,5.34,4.9811,5.3371,,-4.4575,0.1305,,,,,4
2012-03-13 00:49:00,0.186,3.2276,121.5699,7.4858,,,,,13.5953,,7.955199999999999,0.0025,1.5504,0.0047999999999999,,,,,,7.7217,5.4569,5.118,5.4875,,-4.5169,0.1310999999999999,,,,,4
2012-03-13 00:50:00,0.1869,3.163,121.5754,7.571399999999999,,,,,13.5957,,7.934999999999999,-0.0027,1.6587,-0.0045999999999999,,,,,,7.678899999999999,5.58,5.13,5.5929,,-4.0414,0.1305,,,,,4
2012-03-13 00:51:00,0.1870999999999999,3.1845,121.5754,7.4353,,,,,13.5957,,7.901099999999999,0.0086999999999999,1.482,0.0144,,,,,,7.6009,5.5389,5.0332,5.5239,,-3.8037,0.1305,,,,,4
2012-03-13 00:52:00,0.1855999999999999,3.1845,121.5277,7.462799999999999,,,,,13.598,,7.872099999999999,0.0095999999999999,1.3851,0.0152,,,,,,7.5414,5.5482,5.049,5.5568,,-3.6254,0.1303,,,,,4
2012-03-13 00:53:00,0.1865,3.2061,121.5739,7.7943,,,,,13.6003,,7.8507,0.0006999999999999,1.6758,0.0011,,,,,,7.5284,5.6528,5.1943,5.779,,-3.7443,0.1308,,,,,4
2012-03-13 00:54:00,0.186,3.1415,121.5878,8.4549,,,,,13.6008,,7.8187,0.005,1.4991,0.0086,,,,,,7.565299999999999,5.8908,5.5865,6.2498,,-3.6849,0.1308,,,,,4
2012-03-13 00:55:00,0.1869,3.2921,121.5724,8.628999999999998,,,,,13.6008,,7.7908,0.0071,1.5618,0.0091999999999999,,,,,,7.624799999999999,6.058,5.8144,6.4937,,-3.3877,0.1303,,,,,4
2012-03-13 00:56:00,0.186,3.1845,121.5742,9.0392,,,,,13.6008,,7.7739,-0.0002,1.7442,-0.0011999999999999,,,,,,7.7172,6.2824,6.0987,6.8104,,-3.5066,0.1300999999999999,,,,,4
2012-03-13 00:57:00,0.186,3.2061,121.5846,9.1923,,,,,13.6008,,7.749399999999999,0.0077999999999999,1.5618,0.0097,,,,,,7.8049,6.4508,6.3582,7.0461,,-3.2688,0.1298999999999999,,,,,4
2012-03-13 00:58:00,0.1869,3.1415,121.5693,9.4495,,,,,13.6008,,7.7287,0.0035999999999999,1.6017,0.0047999999999999,,,,,,7.8956,6.6086,6.4947,7.2827,,-3.1499,0.1308,,,,,4
2012-03-13 00:59:00,0.1865,3.1846,121.6326,9.6659,,,,,13.6008,,7.713599999999999,0.0064,1.6815,0.0106,,,,,,8.0218,6.792,6.5579,7.4261,,-2.8528,0.1305999999999999,,,,,4
2012-03-13 01:00:00,0.1862,3.2706,121.6121,10.1589,,,,,13.6012,,7.704399999999999,0.0045999999999999,1.5162,0.0074,,,,,,8.1942,7.1411,6.8752,7.6803,,-2.7934,0.1303,,,,,4
2012-03-13 01:01:00,0.1870999999999999,3.163,121.5694,10.8371,,,,,13.6008,,7.6857,0.0041,1.7214,0.0071999999999999,,,,,,8.4025,7.511199999999999,7.1033,7.952099999999999,,-2.5556,0.1300999999999999,,,,,4
2012-03-13 01:02:00,0.1872999999999999,3.1415,121.5814,10.464,,,,,13.6008,,7.6857,0.0043,1.6416,0.0083,,,,,,8.4912,7.6021,7.136,7.9847,,-2.4368,0.1303999999999999,,,,,4
2012-03-13 01:03:00,0.1865,3.1846,121.5814,10.5663,,,,,13.6003,,7.6857,0.0064,1.71,0.0105,,,,,,8.5975,7.8044,7.3144,8.1479,,-2.5556,0.1305,,,,,4
2012-03-13 01:04:00,0.1872999999999999,3.2061,121.5746,11.274,,,,,13.6003,,7.6925,-0.0002,1.7613,0.0,,,,,,8.800599999999998,8.1171,7.5236,8.315699999999998,,-2.3179,0.13,,,,,4
2012-03-13 01:05:00,0.1867,3.2491,121.5627,11.1846,,,,,13.5976,,7.7061,0.0054999999999999,1.6986,0.0091,,,,,,8.832499999999998,8.0355,7.3354,8.0831,,-2.3179,0.13,,,,,4
2012-03-13 01:06:00,0.1862,3.2061,121.5217,10.702,,,,,13.5957,,7.7287,0.0023,1.7214,0.0022,,,,,,8.8147,7.7721,7.009,7.759299999999999,,-2.3179,0.1307,,,,,4
2012-03-13 01:07:00,0.1872999999999999,3.2276,121.4738,8.9434,,,,,13.5953,,7.7287,0.003,1.6188,0.0071,,,,,,8.6765,7.2017,6.4649,7.0688,,-2.6745,0.1305999999999999,,,,,4
2012-03-13 01:08:00,0.1870999999999999,3.2276,121.4824,7.652,,,,,13.5953,,7.745599999999999,0.0033999999999999,1.4991,0.0071999999999999,,,,,,8.5205,6.7138,6.101,6.5836,,-3.2688,0.1302,,,,,4
2012-03-13 01:09:00,0.1867,3.1846,121.4397,7.051,,,,,13.5948,,7.743699999999999,0.0103,1.6758,0.0172,,,,,,8.3293,6.3077,5.8199,6.2266,,-3.982,0.1308999999999999,,,,,4
2012-03-13 01:10:00,0.1869,3.12,121.5491,7.0746,,,,,13.5953,,7.7287,0.0095999999999999,1.5846,0.0159,,,,,,8.211399999999998,5.985,5.5332,5.9252,,-4.398,0.1313,,,,,4
2012-03-13 01:11:00,0.186,3.2491,121.5765,7.5279,,,,,13.5953,,7.7287,0.0023,1.7556,0.0035,,,,,,8.1447,5.8233,5.3991,5.8219,,-4.9329,0.1307,,,,,4
2012-03-13 01:12:00,0.1877999999999999,3.12,121.556,8.183199999999998,,,,,13.5953,,7.7117,0.0032,1.6074,0.0055999999999999,,,,,,8.0972,5.8334,5.4349,5.859,,-5.1707,0.1305,,,,,4
2012-03-13 01:13:00,0.1867,3.2061,121.5167,8.746399999999998,,,,,13.5953,,7.6976,0.0071,1.6359,0.0119,,,,,,8.080999999999998,5.884,5.4742,5.9909,,-5.0518,0.1310999999999999,,,,,4
2012-03-13 01:14:00,0.1870999999999999,3.163,121.5628,9.188,,,,,13.5966,,7.6857,0.0054999999999999,1.4421,0.0063,,,,,,8.1004,6.031,5.6362,6.2261,,-4.9329,0.131,,,,,4
2012-03-13 01:15:00,0.1862,3.163,121.5765,9.4661,,,,,13.5976,,7.6839,0.0066,1.596,0.0092999999999999,,,,,,8.1645,6.2406,5.9685,6.6655,,-4.6952,0.1305,,,,,4
2012-03-13 01:16:00,0.1869,3.0985,121.6261,10.0619,,,,,13.5976,,7.6632,0.0045999999999999,1.5732,0.0079,,,,,,8.2927,6.4668,6.0859,6.947,,-4.1603,0.1293,,,,,4
2012-03-13 01:17:00,0.1869,3.2276,121.5749,9.8411,,,,,13.5999,,7.65,0.0027,1.425,0.0066,,,,,,8.3711,6.5618,6.2258,7.0163,,-3.982,0.1297,,,,,4
2012-03-13 01:18:00,0.1870999999999999,3.1415,121.6022,10.0096,,,,,13.5989,,7.6406,0.0121,1.7271,0.019,,,,,,8.451,6.6619,6.3972,7.1981,,-3.6254,0.1303999999999999,,,,,4
2012-03-13 01:19:00,0.1869,3.1846,121.5749,10.1639,,,,,13.6003,,7.6406,0.0020999999999999,1.4421,0.001,,,,,,8.534,6.807,6.5666,7.404899999999999,,-3.5065,0.1305999999999999,,,,,4
2012-03-13 01:20:00,0.1862,3.163,121.5766,10.267,,,,,13.5999,,7.6406,0.0073,1.4763,0.0102,,,,,,8.6325,6.9706,6.6925,7.5462,,-3.3876,0.1302,,,,,4
2012-03-13 01:21:00,0.1865,3.1846,121.4483,10.3353,,,,,13.598,,7.6406,0.0095999999999999,1.4022,0.0119,,,,,,8.7112,7.0154,6.6847,7.5675,,-3.3876,0.1302,,,,,4
2012-03-13 01:22:00,0.1870999999999999,3.1846,121.5407,10.166,,,,,13.5989,,7.6406,0.0088999999999999,1.3908,0.012,,,,,,8.699099999999998,6.9521,6.5168,7.385,,-3.3282,0.1303999999999999,,,,,4
2012-03-13 01:23:00,0.1867,3.1415,121.5732,9.6223,,,,,13.5976,,7.6406,0.0002,1.5276,0.0008,,,,,,8.636699999999998,6.6484,6.0625,6.9343,,-3.4471,0.1303999999999999,,,,,4
2012-03-13 01:24:00,0.186,3.2491,121.58,8.6866,,,,,13.5957,,7.6406,0.0071,1.7499,0.0114,,,,,,8.524,6.1544,5.6037,6.3502,,-3.982,0.1312,,,,,4
2012-03-13 01:25:00,0.1867,3.2276,121.5971,8.1514,,,,,13.5962,,7.6406,0.0057,1.5732,0.008,,,,,,8.4099,5.7854,5.327,6.0426,,-4.6951,0.1313999999999999,,,,,4
2012-03-13 01:26:00,0.1867,3.163,121.5646,7.9732,,,,,13.5966,,7.6387,0.0073,1.8639,0.0143,,,,,,8.308,5.457,5.0361,5.6573,,-5.0517,0.1305999999999999,,,,,4
2012-03-13 01:27:00,0.1865,3.1846,121.5663,7.775299999999999,,,,,13.598,,7.618,0.0066,1.6929,0.0085,,,,,,8.2065,5.1001,4.7333,5.2528,,-5.4678,0.1305,,,,,4
2012-03-13 01:28:00,0.1862,3.2061,121.5766,7.6466,,,,,13.5989,,7.6129,0.0064,1.7784,0.0112999999999999,,,,,,8.129099999999998,4.7868,4.494,4.9717,,-5.7055,0.131,,,,,4
2012-03-13 01:29:00,0.1865,3.2276,121.6091,7.4941,,,,,13.5994,,7.5976,0.0067999999999999,1.4763,0.0105,,,,,,8.0514,4.5202,4.2294,4.7301,,-5.8838,0.1305,,,,,4
2012-03-13 01:30:00,0.1862,3.2922,121.5954,7.324099999999999,,,,,13.6008,,7.586299999999999,0.0005,1.7727,0.0008,,,,,,7.9641,4.3531,4.1265,4.5838,,-5.9432,0.1305999999999999,,,,,4
2012-03-13 01:31:00,0.1869,3.2276,121.6108,7.3409,,,,,13.6008,,7.558099999999999,0.0045999999999999,1.767,0.0092999999999999,,,,,,7.872,4.2217,4.0352,4.4504,,-5.8244,0.1315,,,,,4
2012-03-13 01:32:00,0.1869,3.2061,121.6211,7.410999999999999,,,,,13.6008,,7.5389,0.0020999999999999,1.8012,0.0045999999999999,,,,,,7.798199999999999,4.1138,3.9207,4.2717,,-5.5272,0.1313,,,,,4
2012-03-13 01:33:00,0.1867,3.2491,121.5732,7.325599999999999,,,,,13.6035,,7.5114,0.0066,1.6017,0.0099,,,,,,7.7047,4.0096,3.8251,4.1711,,-5.4084,0.131,,,,,4
2012-03-13 01:34:00,0.1869,3.2276,121.6211,7.1019,,,,,13.6063,,7.4945,0.0073,1.6359,0.0155999999999999,,,,,,7.6054,4.0533,3.8409,4.162,,-5.5272,0.1303,,,,,4
2012-03-13 01:35:00,0.1865,3.0985,121.6194,7.0331,,,,,13.6063,,7.462799999999999,0.0020999999999999,1.7556,0.0041999999999999,,,,,,7.4835,4.193,3.9464,4.2924,,-5.1706,0.1310999999999999,,,,,4
2012-03-13 01:36:00,0.1869,3.163,121.6005,7.3,,,,,13.6072,,7.436499999999999,0.0032,1.6587,0.0057,,,,,,7.4153,4.4472,4.1049,4.5551,,-4.9923,0.1315,,,,,4
2012-03-13 01:37:00,0.1862,3.2061,121.6347,8.189199999999998,,,,,13.6095,,7.4139,0.0095999999999999,1.7784,0.0166,,,,,,7.445999999999999,4.9194,4.8708,5.3995,,-4.9923,0.1307,,,,,4
2012-03-13 01:38:00,0.1869,3.2061,121.5852,8.5663,,,,,13.6104,,7.386999999999999,0.0061999999999999,1.8582,0.0102,,,,,,7.5483,5.2692,5.1422,5.7569,,-4.1603,0.1310999999999999,,,,,4
2012-03-13 01:39:00,0.1867,3.1846,121.6467,8.452199999999998,,,,,13.6118,,7.3691,0.0032,1.7613,0.0061,,,,,,7.5951,5.5251,5.2541,6.0118,,-3.6254,0.132,,,,,4
2012-03-13 01:40:00,0.1870999999999999,3.163,121.5766,8.465999999999998,,,,,13.6118,,7.3465,0.0083999999999999,1.881,0.0164,,,,,,7.6094,5.7027,5.3555,6.1145,,-3.3877,0.1302,,,,,4
2012-03-13 01:41:00,0.1870999999999999,3.2491,121.5783,9.1125,,,,,13.6118,,7.3333,0.0008999999999999,1.6074,0.002,,,,,,7.6694,5.9211,5.7137,6.4715,,-3.4471,0.1300999999999999,,,,,4
2012-03-13 01:42:00,0.1865,3.1846,121.5834,9.0416,,,,,13.6118,,7.3201,0.0061999999999999,1.767,0.0097999999999999,,,,,,7.7088,5.91,5.4267,6.2426,,-3.0311,0.1313,,,,,4
2012-03-13 01:43:00,0.1867,3.1846,121.6365,7.9732,,,,,13.6118,,7.3056,0.0045999999999999,1.7898,0.0068999999999999,,,,,,7.629699999999999,5.5562,5.0198,5.7836,,-3.1499,0.13,,,,,4
2012-03-13 01:44:00,0.1867,3.1846,121.6843,6.9098,,,,,13.6118,,7.2904,0.0044999999999999,1.596,0.0058999999999999,,,,,,7.4852,5.2364,4.8118,5.4119,,-3.5065,0.1308999999999999,,,,,4
2012-03-13 01:45:00,0.1869,3.2706,121.7134,6.2995,,,,,13.6118,,7.2716,0.0025,1.6188,0.0022,,,,,,7.3314,4.9592,4.5701,5.1005,,-3.7443,0.131,,,,,4
2012-03-13 01:46:00,0.1867,3.12,121.7202,6.4399,,,,,13.6118,,7.2508,-0.0006999999999999,1.7955,-0.0015,,,,,,7.229599999999999,4.8698,4.5628,5.009,,-4.1603,0.1302,,,,,4
2012-03-13 01:47:00,0.1867,3.2276,121.7066,6.5072,,,,,13.6118,,7.235,0.0045999999999999,1.6929,0.0082,,,,,,7.1463,4.7918,4.4733,4.8739,,-4.2792,0.1300999999999999,,,,,4
2012-03-13 01:48:00,0.1862,3.163,121.6758,6.2811,,,,,13.6118,,7.206,0.0064,1.7898,0.0099,,,,,,7.0327,4.6314,4.2914,4.6892,,-4.6358,0.1302,,,,,4
2012-03-13 01:49:00,0.1857999999999999,3.2491,121.686,6.2176,,,,,13.615,,7.1784,0.0073,1.6302,0.0102,,,,,,6.9368,4.5057,4.2199,4.5614,,-4.6358,0.1308,,,,,4
2012-03-13 01:50:00,0.1872999999999999,3.1846,121.6638,6.6842,,,,,13.6173,,7.1537,-0.0016,1.767,-0.0027,,,,,,6.8815,4.6302,4.3237,4.7045,,-4.7546,0.1303999999999999,,,,,4
2012-03-13 01:51:00,0.1869,3.1846,121.657,7.6551,,,,,13.6173,,7.1217,0.0038999999999999,1.6245,0.0066,,,,,,6.895,4.8551,4.6601,5.1412,,-4.8735,0.1315,,,,,4
2012-03-13 01:52:00,0.1857999999999999,3.163,121.6587,8.8269,,,,,13.62,,7.0918,0.0035999999999999,1.71,0.0054999999999999,,,,,,7.0314,5.281,4.9471,5.6411,,-4.2792,0.1300999999999999,,,,,4
2012-03-13 01:53:00,0.1867,3.2706,121.751,8.5354,,,,,13.6219,,7.0712,0.0035999999999999,1.7328,0.0064,,,,,,7.0728,5.3617,4.8437,5.56,,-3.566,0.1308,,,,,4
2012-03-13 01:54:00,0.1854,3.1415,121.7544,8.089299999999998,,,,,13.6219,,7.0505,0.0008999999999999,1.6416,0.0002,,,,,,7.072,5.3652,4.8608,5.4722,,-3.5065,0.1305,,,,,4
2012-03-13 01:55:00,0.1869,3.2276,121.7835,7.808099999999999,,,,,13.6223,,7.0057,0.0045999999999999,1.6416,0.0083999999999999,,,,,,7.0087,5.2575,4.7515,5.3958,,-3.566,0.1308999999999999,,,,,4
2012-03-13 01:56:00,0.1865,3.1415,121.7493,8.1881,,,,,13.6223,,6.9907,0.0105,1.8468,0.0193,,,,,,7.0078,5.3272,4.8412,5.534,,-3.566,0.1305999999999999,,,,,4
2012-03-13 01:57:00,0.1867,3.2276,121.763,8.0468,,,,,13.6228,,6.9679,0.0,1.6131,-0.0004,,,,,,6.978,5.1602,4.6006,5.228,,-3.3877,0.1310999999999999,,,,,4
