measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-30 00:00:00,0.1872,3.2469,123.0143,13.0808,13.4541,12.8368,0.0058999999999999,1.6917,0.0101,12.834,11.1126,11.3184,11.4917,0.1292,4
2011-05-30 00:01:00,0.1880999999999999,3.1394,123.04,12.8934,13.4541,12.8368,0.0066,1.5436,0.0112,12.8172,11.095,11.2825,11.3917,0.1283999999999999,4
2011-05-30 00:02:00,0.1875999999999999,3.0749,123.0297,12.7972,13.4546,12.8368,0.0115999999999999,1.5493,0.0171,12.7968,11.0365,11.2064,11.336,0.1287,4
2011-05-30 00:03:00,0.1883,3.1609,123.04,12.7242,13.4546,12.8218,0.0123,1.6803,0.021,12.76,10.9325,11.0453,11.1941,0.129,4
2011-05-30 00:04:00,0.1875999999999999,3.0534,122.999,12.6091,13.4551,12.8142,0.0061999999999999,1.6234,0.0094999999999999,12.7229,10.8735,10.9976,11.0836,0.1283999999999999,4
2011-05-30 00:05:00,0.1874,3.0964,123.028,12.4563,13.4541,12.8142,0.0141,1.5265,0.0194,12.6828,10.8953,10.9969,11.1153,0.1285999999999999,4
2011-05-30 00:06:00,0.1880999999999999,3.1179,123.0468,12.5256,13.4551,12.8142,0.0071,1.5778,0.0088,12.6667,10.9172,11.0131,11.1329,0.1297,4
2011-05-30 00:07:00,0.1874,3.1824,123.0519,12.4098,13.4564,12.806,0.0064,1.5322,0.0104,12.638,10.8292,10.8799,10.9787,0.1295999999999999,4
2011-05-30 00:08:00,0.1885,3.1179,123.0554,12.3734,13.4578,12.7894,0.008,1.4012,0.0112999999999999,12.5975,10.8386,10.8865,11.036,0.1293,4
2011-05-30 00:09:00,0.1875999999999999,3.1394,123.0536,12.4984,13.4583,12.78,0.0106999999999999,1.3841,0.0135999999999999,12.5748,10.9208,10.9419,11.1147,0.1285999999999999,4
2011-05-30 00:10:00,0.1880999999999999,3.0749,123.0417,12.3713,13.4592,12.7668,0.0109,1.4981,0.0175,12.5377,10.9387,10.9224,11.122,0.1288,4
2011-05-30 00:11:00,0.1877999999999999,3.0749,123.0263,12.3727,13.4592,12.7668,0.0067999999999999,1.5038,0.0099,12.5194,11.0656,11.0205,11.263,0.1295,4
2011-05-30 00:12:00,0.1874,3.1394,123.0383,12.3755,13.4596,12.7668,0.0097999999999999,1.7088,0.0155,12.5286,11.1424,11.0966,11.3109,0.1293,4
2011-05-30 00:13:00,0.1880999999999999,3.0749,123.0366,12.3791,13.4596,12.7442,0.0061999999999999,1.555,0.0088,12.52,11.1867,11.1501,11.3629,0.129,4
2011-05-30 00:14:00,0.1880999999999999,3.0964,122.946,12.3678,13.4601,12.7442,0.0074999999999999,1.5607,0.0118,12.5249,11.1952,11.2072,11.3862,0.1293,4
2011-05-30 00:15:00,0.1877999999999999,3.2039,122.9631,12.4823,13.4596,12.7214,0.0092999999999999,1.7031,0.0158,12.5085,11.1519,11.221,11.357,0.1293999999999999,4
2011-05-30 00:16:00,0.1877999999999999,3.1394,122.9118,12.4916,13.4601,12.7194,0.005,1.555,0.0083999999999999,12.5162,11.2372,11.3246,11.455,0.1290999999999999,4
2011-05-30 00:17:00,0.1877999999999999,3.2254,122.9169,12.4809,13.4601,12.7194,0.0071,1.6234,0.0080999999999999,12.524,11.3472,11.4028,11.5536,0.13,4
