measured_on,ac_current_other_inv_14537,ac_current_other_inv_14537_2,ac_current_other_inv_14537_3,ac_energy_inv_14537,ac_other_meter_1863,ac_other_meter_1863_2,ac_other_meter_1863_3,ac_power_inv_14537,ac_power_meter_1863,ac_power_meter_1863_2,ac_power_meter_1863_3,ac_power_meter_1863_4,ac_power_meter_1863_5,ac_power_other_meter_1863,ac_power_other_meter_1863_2,ac_power_other_meter_1863_3,ac_power_other_meter_1863_4,ac_voltage_other_inv_14537,ac_voltage_other_inv_14537_2,ac_voltage_other_inv_14537_3,ac_voltage_other_meter_1863,ac_voltage_other_meter_1863_2,ac_voltage_other_meter_1863_3,ac_voltage_other_meter_1863_4,ac_voltage_other_meter_1863_5,ac_voltage_other_meter_1863_6,battery_a_avg__82575,battery_v_min__82574,chgsource_min__82578,chgstate_min__82577,ckbatt_max__82579,cr1000temp_c_avg__82491,dc_power_inv_14537,dc_voltage_other_inv_14537,dc_voltage_other_inv_14537_2,dooropen_min__82492,irradiance_ghi_o_2196,irradiance_poa_o_2195,irradiance_poa_o_2197,irradiance_poa_o_2198,irradiance_poa_o_2199,load_a_avg__82576,qloss_ah_max__82580,rtd_c_avg_10__82590,rtd_c_avg_1__82581,rtd_c_avg_2__82582,rtd_c_avg_3__82583,rtd_c_avg_4__82584,rtd_c_avg_5__82585,rtd_c_avg_6__82586,rtd_c_avg_7__82587,rtd_c_avg_8__82588,rtd_c_avg_9__82589,sewspoairrad_wm2_avg__82524,shuntcurrent_a_avg_1__82546,shuntcurrent_a_avg_2__82547,shuntcurrent_a_avg_3__82548,shuntcurrent_a_avg_4__82549,shuntcurrent_a_avg_5__82550,shuntcurrent_a_avg_6__82551,shuntcurrent_a_avg_7__82552,shuntetot_kwh_max_1__82560,shuntetot_kwh_max_2__82561,shuntetot_kwh_max_3__82562,shuntetot_kwh_max_4__82563,shuntetot_kwh_max_5__82564,shuntetot_kwh_max_6__82565,shuntetot_kwh_max_7__82566,shuntpdc_kw_avg_1__82553,shuntpdc_kw_avg_2__82554,shuntpdc_kw_avg_3__82555,shuntpdc_kw_avg_4__82556,shuntpdc_kw_avg_5__82557,shuntpdc_kw_avg_6__82558,shuntpdc_kw_avg_7__82559,system_other_inv_14537,system_other_inv_14537_10,system_other_inv_14537_11,system_other_inv_14537_2,system_other_inv_14537_3,system_other_inv_14537_4,system_other_inv_14537_5,system_other_inv_14537_6,system_other_inv_14537_7,system_other_inv_14537_8,system_other_inv_14537_9,system_other_meter_1863,system_other_meter_1863_2,system_other_meter_1863_3,temperature_ambient_o_2200,temperature_ambient_o_2201,temperature_inverter_inv_14537,temperature_module_o_2201,wind_direction_o_2201,wind_other_o_2201,wind_other_o_2201_2,wind_other_o_2201_4,system_id
2015-10-26 00:00:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.2,275.2,276.1,0.772,273.0,0.531,273.0,0.842,274.0,-0.02,13.33,2.0,1.0,0.0,10.81,0.0,21.29,19.07,0.0,-0.0449999999999999,-0.023,-0.025,-0.3979999999999999,-0.152,0.2239999999999999,0.001,15.08,6.823,6.805,6.563,6.949,6.68,6.591,-135.7,7.096,7.513,0.018,0.002,0.001,0.003,0.003,0.01,0.006,0.006,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.37,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.36,9.69,0.0,6.65,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:01:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,274.8,275.0,276.1,0.772,272.6,0.531,273.0,0.842,274.0,0.003,13.84,2.0,3.0,0.0,10.81,0.0,21.15,19.46,0.0,-0.0459999999999999,-0.023,-0.027,-0.4039999999999999,-0.152,0.222,0.0,15.0,6.7410000000000005,6.805,6.516,6.823,6.587000000000001,6.527,-135.8,7.096,7.531,0.018,0.002,0.002,0.003,0.004,0.01,0.005,0.006,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.42,9.66,0.0,6.602,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:02:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.2,274.8,275.8,0.772,272.1,0.531,273.0,0.842,274.0,0.003,13.84,2.0,3.0,0.0,10.79,0.0,21.15,19.48,0.0,-0.044,-0.022,-0.025,-0.406,-0.152,0.222,0.0,14.99,6.709,6.805,6.505,6.841,6.534,6.527,-135.6,7.096,7.542,0.011,0.002,0.001,0.002,0.004,0.01,0.005,0.0069999999999999,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.47,9.7,0.0,6.61,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:03:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.2,274.8,275.8,0.772,272.6,0.531,273.0,0.842,274.0,0.003,13.84,2.0,3.0,0.0,10.79,0.0,21.16,19.45,0.0,-0.042,-0.02,-0.023,-0.4,-0.152,0.222,0.0,15.02,6.727,6.805,6.52,6.84,6.551,6.527,-135.3,7.096,7.495,0.006,0.002,0.002,0.003,0.003,0.01,0.005,0.006,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83,0.0,60.13,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.46,9.73,0.0,6.617000000000001,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:04:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.1,274.9,275.9,0.772,272.6,0.531,273.0,0.842,274.0,0.003,13.84,2.0,3.0,0.0,10.77,0.0,21.2,19.62,0.0,-0.0429999999999999,-0.022,-0.023,-0.4039999999999999,-0.152,0.222,0.0,14.97,6.724,6.805,6.47,6.841,6.52,6.527,-135.8,7.096,7.371,0.009,0.002,0.002,0.003,0.003,0.01,0.006,0.005,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.98,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.43,9.75,0.0,6.554,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:05:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.5,275.6,276.6,0.772,272.9,0.531,273.9,0.842,274.9,-0.004,13.48,2.0,3.0,0.0,10.77,0.0,21.2,19.48,0.0,-0.0429999999999999,-0.021,-0.023,-0.3429999999999999,-0.152,0.222,0.001,14.95,6.709,6.805,6.424,6.819,6.499,6.513,-135.5,7.053,7.354,0.022,0.002,0.002,0.003,0.004,0.01,0.005,0.006,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.45,9.72,0.0,6.5760000000000005,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:06:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.8,275.6,276.5,0.772,273.0,0.531,274.0,0.842,275.0,0.009,13.67,2.0,3.0,0.0,10.76,0.0,21.11,19.55,0.0,-0.0429999999999999,-0.023,-0.024,-0.406,-0.152,0.223,0.0,14.97,6.709,6.837000000000001,6.406000000000001,6.888999999999999,6.424,6.51,-135.7,7.096,7.354,0.023,0.002,0.001,0.002,0.004,0.009,0.006,0.006,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.43,9.74,0.0,6.6160000000000005,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:07:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.8,275.6,276.6,0.772,273.0,0.531,274.0,0.842,275.0,0.003,13.84,2.0,3.0,0.0,10.75,0.0,21.17,19.57,0.0,-0.0429999999999999,-0.023,-0.025,-0.402,-0.152,0.222,0.0,14.91,6.745,6.82,6.424,6.839,6.488,6.513,-135.9,7.096,7.275,0.017,0.001,0.0,0.003,0.003,0.01,0.006,0.006,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.34,9.72,0.0,6.605,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:08:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.8,275.7,276.7,0.772,273.0,0.531,274.0,0.842,275.0,0.003,13.84,2.0,3.0,0.0,10.74,0.0,21.18,19.73,0.0,-0.0429999999999999,-0.022,-0.024,-0.4039999999999999,-0.152,0.222,0.0,14.94,6.709,6.805,6.424,6.76,6.442,6.492000000000001,-136.0,7.013999999999999,7.272,0.01,0.002,0.001,0.002,0.004,0.01,0.006,0.006,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08,0.0,60.19,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.34,9.68,0.0,6.5760000000000005,0.0,0.0,5.0,-1.0,4901
2015-10-26 00:09:00,0.0,0.0,0.0,1030471.0,62.9,59.9,60.0,0.0,37804.0,473.0,90740.0,989437.0,0.0,1.0,0.0,0.0,0.0,275.9,275.7,276.7,0.772,273.0,0.531,274.0,0.842,275.0,0.003,13.84,2.0,3.0,0.0,10.74,0.0,21.17,19.63,0.0,-0.0429999999999999,-0.022,-0.023,-0.402,-0.152,0.222,0.0,14.91,6.709,6.791,6.374,6.724,6.424,6.431,-135.9,7.0,7.279,0.018,0.001,0.001,0.003,0.003,0.01,0.005,0.0069999999999999,2185.0,3079.0,3064.0,3112.0,2637.0,2636.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.3,9.62,0.0,6.544,0.0,0.0,5.0,-1.0,4901
