measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-08-07 00:00:00,0.1893,3.3958,122.3846,23.0421,,13.2392,23.5818,0.0223,1.4063,0.0323,,23.1679,21.1502,21.3608,21.5285,,-2.7898,0.1348999999999999,,4
2012-08-07 00:01:00,0.1893,3.3528,122.2173,23.0272,,13.2406,23.5794,0.0207,1.4119,0.0275,,23.1538,21.067,21.2859,21.4522,,-2.8491,0.135,,4
2012-08-07 00:02:00,0.1890999999999999,3.3313,122.1689,22.9787,,13.2401,23.5476,0.0244,1.1671,0.0300999999999999,,23.1123,20.9998,21.2242,21.3892,,-2.9085,0.135,,4
2012-08-07 00:03:00,0.1888,3.3743,122.1483,22.9681,,13.2415,23.5231,0.0189,1.355,0.0247,,23.0837,20.9689,21.1975,21.406,,-2.9085,0.135,,4
2012-08-07 00:04:00,0.1895,3.4601,122.1887,22.9736,,13.2425,23.5231,0.0207,1.2639,0.0281,,23.0775,20.9731,21.2024,21.346,,-2.9085,0.136,,4
2012-08-07 00:05:00,0.189,3.3956,122.2357,23.0163,,13.2439,23.5028,0.0221,1.2639,0.0294999999999999,,23.0606,21.0065,21.2261,21.3994,,-2.9085,0.1353,,4
2012-08-07 00:06:00,0.1895,3.3312,122.2309,22.9888,,13.2434,23.4691,0.0247999999999999,1.5201,0.0376,,23.0262,20.9388,21.1322,21.3221,,-2.9085,0.135,,4
2012-08-07 00:07:00,0.1893,3.4171,122.1967,22.9595,,13.2439,23.4544,0.0273,1.2069,0.0330999999999999,,23.0067,20.9227,21.1161,21.3039,,-2.9085,0.1355,,4
2012-08-07 00:08:00,0.1895,3.3097,122.2329,22.9274,,13.2443,23.4327,0.0293999999999999,1.3948,0.0432999999999999,,22.9788,20.8725,21.0576,21.1964,,-2.9085,0.1351,,4
2012-08-07 00:09:00,0.1885999999999999,3.1592,122.2295,22.8986,,13.2443,23.4101,0.0236999999999999,1.2183,0.0304,,22.9521,20.8035,21.0107,21.1592,,-2.9679,0.135,,4
2012-08-07 00:10:00,0.189,3.3956,122.2587,22.8865,,13.2442,23.4077,0.0223,1.3834,0.0304,,22.9455,20.7665,20.9669,21.1271,,-3.0273,0.1356,,4
