measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2008-07-29 00:00:00,5.009,-0.0369999999999999,120.875,19.994,21.734,0.008,1.394,0.0109999999999999,20.127,4
2008-07-29 00:15:00,5.005,-0.0379999999999999,120.8,19.81,21.498,0.008,1.293,0.01,19.653,4
2008-07-29 00:30:00,5.004,-0.0449999999999999,120.802,19.644,21.21,0.007,1.208,0.0089999999999999,19.512,4
2008-07-29 00:45:00,5.005,-0.0519999999999999,120.812,19.731,21.013,0.008,1.127,0.008,19.604,4
2008-07-29 01:00:00,5.011,-0.049,120.909,19.475,20.885,0.007,1.141,0.008,19.461,4
2008-07-29 01:15:00,5.01,-0.049,120.883,19.265,20.721,0.008,1.128,0.0089999999999999,19.24,4
2008-07-29 01:30:00,5.01,-0.0449999999999999,120.873,19.174,20.536,0.008,1.205,0.0089999999999999,19.057,4
2008-07-29 01:45:00,5.0,-0.0749999999999999,120.681,19.151,20.407,0.008,1.193,0.01,18.996,4
2008-07-29 02:00:00,5.003,-0.069,120.737,19.149,20.328,0.008,1.165,0.0089999999999999,18.944,4
2008-07-29 02:15:00,5.007,-0.055,120.826,19.235,20.279,0.008,1.176,0.0089999999999999,18.89,4
2008-07-29 02:30:00,5.011,-0.049,120.887,19.279,20.277,0.008,1.201,0.0089999999999999,18.815,4
2008-07-29 02:45:00,5.013,-0.0439999999999999,120.937,19.482,20.346,0.008,1.192,0.0089999999999999,18.824,4
2008-07-29 03:00:00,5.012,-0.0449999999999999,120.912,19.383,20.385,0.007,1.159,0.0089999999999999,18.821,4
2008-07-29 03:15:00,5.004,-0.0509999999999999,120.76,19.752,20.432,0.008,1.191,0.0089999999999999,18.862,4
2008-07-29 03:30:00,5.0,-0.0529999999999999,120.668,19.655,20.566,0.008,1.16,0.0089999999999999,18.965,4
2008-07-29 03:45:00,4.991,-0.064,120.491,19.637,20.578,0.008,1.111,0.0089999999999999,18.999,4
2008-07-29 04:00:00,4.988,-0.068,120.41,19.694,20.603,0.008,1.161,0.0089999999999999,19.015,4
2008-07-29 04:15:00,4.971,-0.0879999999999999,120.03,19.521,20.601,0.008,1.374,0.0109999999999999,18.93,4
2008-07-29 04:30:00,4.972,-0.0929999999999999,120.08,19.484,20.544,0.008,3.007,0.023,18.797,4
2008-07-29 04:45:00,4.978,-0.081,120.231,19.424,20.473,0.0089999999999999,8.372,0.0729999999999999,18.789,4
2008-07-29 05:00:00,4.972,-0.085,120.169,19.178,20.38,0.0149999999999999,23.285,0.395,18.89,4
2008-07-29 05:15:00,5.178,-1.884,119.765,19.121,20.255,0.041,128.707,5.682,18.836,4
2008-07-29 05:30:00,5.168,1.973,119.967,19.141,20.583,0.0889999999999999,156.073,13.847,18.779,4
2008-07-29 05:45:00,5.201,9.727,120.978,19.304,21.353,0.123,189.83,23.302,19.348,4
2008-07-29 06:00:00,5.235,19.308,120.944,19.863,22.086,0.154,216.05,33.269,20.132,4
2008-07-29 06:15:00,5.162,25.95,120.443,20.502,22.779,0.182,225.545,40.979,21.064,4
2008-07-29 06:30:00,5.064,44.436,120.638,21.307,23.604,0.265,229.241,60.663,22.137,4
2008-07-29 06:45:00,4.911,75.403,120.37,22.092,24.59,0.401,230.716,93.002,23.598,4
2008-07-29 07:00:00,4.79,124.223,120.505,22.842,25.573,0.56,258.56,145.269,25.348,4
2008-07-29 07:15:00,4.761,178.026,120.778,23.5,26.545,0.762,264.99,201.72,27.357,4
2008-07-29 07:30:00,4.801,231.706,120.869,24.321,27.436,0.973,264.727,257.584,29.585,4
2008-07-29 07:45:00,4.872,279.335,121.298,24.334,28.163,1.175,261.804,307.622,31.475,4
2008-07-29 08:00:00,5.004,337.081,122.356,23.852,28.519,1.397,263.848,368.679,32.561,4
2008-07-29 08:15:00,5.156,393.129,122.496,24.656,28.794,1.63,262.706,428.0,34.931,4
2008-07-29 08:30:00,5.339,443.865,122.455,25.36,29.476,1.856,259.464,481.523,36.922,4
2008-07-29 08:45:00,5.529,489.725,122.765,26.163,30.266,2.05,258.603,529.967,39.237,4
2008-07-29 09:00:00,5.739,535.243,122.56,26.573,31.019,2.236,258.949,578.864,40.026,4
2008-07-29 09:15:00,5.941,576.937,122.205,26.788,31.679,2.424,257.246,623.338,41.376,4
2008-07-29 09:30:00,6.14,614.903,122.238,27.239,32.328,2.625,253.016,664.062,42.975,4
2008-07-29 09:45:00,6.341,651.527,122.72,27.728,32.996,2.761,254.832,703.618,44.404,4
2008-07-29 10:00:00,6.489,678.181,123.174,28.62,33.644,2.915,251.103,731.8379999999999,47.039,4
2008-07-29 10:15:00,6.626,701.863,123.021,29.115,34.395,3.062,247.356,757.3339999999998,47.979,4
2008-07-29 10:30:00,5.425,376.458,121.692,32.131,37.678,1.694,242.904,412.756,43.977,4
2008-07-29 10:45:00,4.89,252.425,120.926,31.88,37.521,1.126,249.723,280.835,40.395,4
2008-07-29 11:00:00,6.812,695.116,123.1,32.904,37.789,3.036,247.316,752.8329999999999,48.635,4
2008-07-29 11:15:00,4.795,205.404,120.34,32.212,38.69,0.935,247.13,230.561,42.182,4
2008-07-29 11:30:00,4.727,141.997,120.406,32.034,38.236,0.652,250.151,163.023,39.589,4
2008-07-29 11:45:00,6.754,724.9099999999999,123.133,29.61,35.188,3.138,249.396,782.4629999999999,49.395,4
2008-07-29 12:00:00,7.033,769.2469999999998,123.202,29.508,36.501,3.343,248.367,830.163,50.846,4
2008-07-29 12:15:00,7.22,800.6789999999999,123.754,29.93,38.116,3.496,247.38,864.581,53.106,4
2008-07-29 12:30:00,7.299,813.702,123.634,30.511,38.912,3.557,247.163,878.945,54.324,4
2008-07-29 12:45:00,4.701,163.384,119.793,28.233,35.298,0.7209999999999999,257.584,185.848,39.108,4
2008-07-29 13:00:00,4.73,134.599,120.312,28.107,32.897,0.6189999999999999,252.097,155.957,36.678,4
2008-07-29 13:15:00,4.743,143.523,120.667,28.097,32.61,0.647,255.848,165.395,36.017,4
2008-07-29 13:30:00,4.77,197.316,120.841,28.662,33.193,0.872,255.593,221.405,36.68,4
2008-07-29 13:45:00,6.667,682.495,122.462,29.226,34.401,2.913,253.454,739.47,45.83,4
2008-07-29 14:00:00,6.558,674.065,122.728,30.338,36.733,2.959,246.738,728.426,53.311,4
2008-07-29 14:15:00,5.838,508.522,121.697,30.428,37.959,2.23,246.174,551.112,46.511,4
2008-07-29 14:30:00,6.508,681.123,122.524,30.986,38.225,2.905,253.286,735.5069999999998,48.433,4
2008-07-29 14:45:00,6.287,642.515,122.18,30.562,37.975,2.714,255.827,694.342,48.421,4
2008-07-29 15:00:00,5.849,544.174,121.56,30.09,37.343,2.297,256.672,588.948,46.711,4
2008-07-29 15:15:00,5.795,541.18,121.814,29.957,36.695,2.338,250.354,584.855,46.068,4
2008-07-29 15:30:00,4.84,202.94,120.107,29.266,36.235,0.902,255.596,228.446,41.549,4
2008-07-29 15:45:00,4.784,88.85899999999998,119.811,28.704,34.701,0.4239999999999999,254.542,107.948,36.912,4
2008-07-29 16:00:00,4.796,135.381,120.357,29.033,33.753,0.636,247.345,156.549,36.159,4
2008-07-29 16:15:00,4.851,225.475,121.036,29.184,33.916,0.994,251.472,251.276,37.276,4
2008-07-29 16:30:00,5.06,365.564,121.467,29.72,34.541,1.554,256.171,398.521,40.625,4
2008-07-29 16:45:00,4.892,299.996,121.541,29.235,35.343,1.267,260.238,329.727,40.769,4
2008-07-29 17:00:00,4.805,245.395,121.545,29.339,35.296,1.071,253.638,271.871,40.067,4
2008-07-29 17:15:00,4.803,121.489,121.213,29.248,35.086,0.549,259.814,142.522,37.265,4
2008-07-29 17:30:00,4.764,162.706,121.529,29.497,35.17,0.7189999999999999,258.049,185.287,37.307,4
2008-07-29 17:45:00,4.785,125.057,121.281,30.034,36.751,0.5779999999999998,252.511,145.883,38.389,4
2008-07-29 18:00:00,4.923,70.575,120.692,30.773,37.97,0.3569999999999999,246.001,88.024,37.953,4
2008-07-29 18:15:00,5.145,32.163,120.439,30.597,38.188,0.2,240.249,47.939,36.937,4
2008-07-29 18:30:00,5.221,14.195,120.357,29.632,36.694,0.121,236.627,28.525,35.281,4
2008-07-29 18:45:00,5.252,4.872,120.684,28.986,34.762,0.085,207.354,17.626,33.431,4
2008-07-29 19:00:00,5.328,-2.157,120.452,28.37,32.903,0.0529999999999999,175.98,9.39,31.497,4
2008-07-29 19:15:00,5.109,-1.536,120.267,27.504,31.348,0.028,178.268,4.96,29.98,4
2008-07-29 19:30:00,4.965,-0.032,120.283,26.979,30.062,0.014,18.346,0.2869999999999999,28.696,4
2008-07-29 19:45:00,4.955,-0.032,119.958,26.199,29.006,0.0089999999999999,6.729,0.065,27.648,4
2008-07-29 20:00:00,4.959,-0.032,120.034,25.507,28.136,0.0089999999999999,2.605,0.025,26.604,4
2008-07-29 20:15:00,4.972,-0.032,120.33,24.927,27.374,0.0089999999999999,1.884,0.017,25.26,4
2008-07-29 20:30:00,4.981,-0.032,120.51,24.276,26.809,0.0089999999999999,1.584,0.014,25.193,4
2008-07-29 20:45:00,4.963,-0.032,120.082,25.579,26.52,0.0089999999999999,1.398,0.012,24.469,4
2008-07-29 21:00:00,4.979,-0.032,120.436,24.136,26.278,0.008,1.28,0.0109999999999999,23.889,4
2008-07-29 21:15:00,4.999,-0.032,120.881,23.537,25.725,0.0089999999999999,1.119,0.01,23.308,4
2008-07-29 21:30:00,4.978,-0.0509999999999999,120.35,23.438,25.225,0.008,1.179,0.01,22.975,4
